inventory_movement_id,movement_datetime,plant_id,item_id,product_id,movement_type,quantity,uom,location_code,source_system
IM-0008302,2026-05-18 22:42:00,P03,PRD-017,PRD-017,FG_SHIP,-3002,EA,RM-B,WMS
IM-0008303,2026-03-28 05:30:00,P03,MAT-035,PRD-016,RM_RECEIPT,927,EA,RM-B,WMS
IM-0008304,2025-08-13 11:37:00,P01,PRD-025,PRD-025,FG_SHIP,-2927,EA,RM-B,WMS
IM-0008305,2026-05-26 14:55:00,P03,MAT-005,PRD-033,RM_RECEIPT,2497,EA,FG-01,WMS
IM-0008306,2025-11-18 05:18:00,P02,PRD-031,PRD-031,FG_RECEIPT,1303,EA,RM-A,WMS
IM-0008307,2025-12-10 00:08:00,P01,MAT-010,PRD-063,RM_RECEIPT,4193,EA,RM-B,WMS
IM-0008308,2025-10-31 18:12:00,P01,MAT-018,PRD-002,RM_ISSUE,-924,EA,RM-B,WMS
IM-0008309,2026-02-18 14:45:00,P02,PRD-013,PRD-013,FG_RECEIPT,4073,EA,RM-B,WMS
IM-0008310,2026-04-13 08:21:00,P01,MAT-012,PRD-011,RM_RECEIPT,4900,EA,FG-02,WMS
IM-0008311,2026-06-10 09:38:00,P02,MAT-008,PRD-065,RM_RECEIPT,4135,EA,FG-01,WMS
IM-0008312,2026-04-17 11:56:00,P02,MAT-006,PRD-001,RM_RECEIPT,2810,EA,FG-01,WMS
IM-0008313,2025-08-13 10:58:00,P01,PRD-034,PRD-034,FG_SHIP,-2591,EA,RM-A,WMS
IM-0008314,2025-11-01 07:28:00,P02,PRD-063,PRD-063,ADJUSTMENT,620,EA,WIP-01,WMS
IM-0008315,2026-02-08 01:52:00,P03,MAT-018,PRD-078,RM_ISSUE,-663,EA,RM-B,WMS
IM-0008316,2026-02-04 04:10:00,P02,PRD-067,PRD-067,ADJUSTMENT,431,EA,FG-02,WMS
IM-0008317,2025-08-08 08:19:00,P02,MAT-032,PRD-038,RM_RECEIPT,1869,EA,FG-02,WMS
IM-0008318,2025-11-14 15:03:00,P02,PRD-018,PRD-018,FG_RECEIPT,3853,EA,RM-B,WMS
IM-0008319,2025-11-08 01:11:00,P03,PRD-070,PRD-070,FG_SHIP,-5267,EA,FG-01,WMS
IM-0008320,2026-03-20 01:49:00,P01,MAT-029,PRD-045,RM_ISSUE,-993,EA,WIP-01,WMS
IM-0008321,2026-03-30 22:03:00,P01,PRD-021,PRD-021,FG_RECEIPT,4620,EA,WIP-01,WMS
IM-0008322,2025-09-16 02:43:00,P03,MAT-024,PRD-013,RM_RECEIPT,3986,EA,RM-B,WMS
IM-0008323,2025-09-23 22:47:00,P01,PRD-080,PRD-080,FG_RECEIPT,2589,EA,FG-01,WMS
IM-0008324,2025-09-05 20:13:00,P02,PRD-038,PRD-038,FG_RECEIPT,4118,EA,FG-02,WMS
IM-0008325,2025-10-10 23:21:00,P03,MAT-012,PRD-011,RM_RECEIPT,830,EA,FG-02,WMS
IM-0008326,2026-03-22 10:49:00,P01,MAT-019,PRD-071,RM_RECEIPT,3903,EA,WIP-01,WMS
IM-0008327,2026-01-27 11:09:00,P03,PRD-023,PRD-023,FG_RECEIPT,732,EA,RM-A,WMS
IM-0008328,2025-12-31 20:17:00,P01,MAT-015,PRD-025,RM_RECEIPT,7240,EA,FG-02,WMS
IM-0008329,2026-04-08 13:00:00,P01,PRD-046,PRD-046,ADJUSTMENT,6892,EA,RM-A,WMS
IM-0008330,2025-08-16 07:59:00,P02,MAT-030,PRD-012,RM_ISSUE,-1235,EA,FG-01,WMS
IM-0008331,2026-07-01 14:27:00,P02,PRD-053,PRD-053,FG_RECEIPT,1502,EA,RM-B,WMS
IM-0008332,2026-06-10 05:26:00,P03,PRD-027,PRD-027,ADJUSTMENT,7574,EA,RM-A,WMS
IM-0008333,2026-06-02 18:17:00,P01,PRD-045,PRD-045,FG_SHIP,-1667,EA,RM-B,WMS
IM-0008334,2026-07-06 09:08:00,P02,MAT-017,PRD-019,RM_RECEIPT,2177,EA,WIP-01,WMS
IM-0008335,2026-03-23 16:12:00,P01,MAT-010,PRD-027,RM_RECEIPT,1606,EA,FG-01,WMS
IM-0008336,2026-06-12 03:14:00,P01,MAT-027,PRD-061,RM_RECEIPT,2522,EA,FG-01,WMS
IM-0008337,2026-02-06 13:00:00,P02,PRD-013,PRD-013,FG_RECEIPT,2813,EA,FG-01,WMS
IM-0008338,2026-07-03 07:24:00,P02,MAT-015,PRD-025,RM_RECEIPT,4414,EA,RM-B,WMS
IM-0008339,2026-04-11 08:59:00,P03,PRD-068,PRD-068,FG_SHIP,-823,EA,WIP-01,WMS
IM-0008340,2025-10-14 23:51:00,P01,PRD-012,PRD-012,FG_RECEIPT,1296,EA,WIP-01,WMS
IM-0008341,2025-11-22 00:11:00,P03,PRD-062,PRD-062,FG_RECEIPT,2033,EA,RM-B,WMS
IM-0008342,2026-07-19 10:42:00,P02,PRD-054,PRD-054,FG_SHIP,-1253,EA,RM-A,WMS
IM-0008343,2026-06-14 23:00:00,P02,MAT-017,PRD-019,RM_RECEIPT,2999,EA,RM-B,WMS
IM-0008344,2025-10-19 14:54:00,P03,MAT-016,PRD-029,RM_RECEIPT,3484,EA,RM-B,WMS
IM-0008345,2026-06-30 20:18:00,P01,PRD-022,PRD-022,FG_RECEIPT,6012,EA,WIP-01,WMS
IM-0008346,2025-10-24 09:53:00,P02,PRD-010,PRD-010,FG_SHIP,-2179,EA,FG-02,WMS
IM-0008347,2025-08-29 10:02:00,P02,MAT-020,PRD-010,RM_RECEIPT,2844,EA,RM-A,WMS
IM-0008348,2025-10-29 04:18:00,P01,PRD-057,PRD-057,FG_RECEIPT,1443,EA,FG-02,WMS
IM-0008349,2026-03-12 21:15:00,P01,MAT-035,PRD-053,RM_ISSUE,-1651,EA,WIP-01,WMS
IM-0008350,2025-08-25 04:25:00,P03,PRD-047,PRD-047,FG_RECEIPT,1165,EA,RM-A,WMS
IM-0008351,2026-04-09 00:37:00,P02,MAT-030,PRD-064,RM_ISSUE,-824,EA,FG-01,WMS
IM-0008352,2025-12-23 17:00:00,P02,PRD-023,PRD-023,FG_SHIP,-18280,EA,FG-02,WMS
IM-0008353,2026-04-20 12:46:00,P02,MAT-008,PRD-065,RM_ISSUE,-2175,EA,RM-A,WMS
IM-0008354,2026-07-21 20:15:00,P02,MAT-016,PRD-029,RM_RECEIPT,4388,EA,FG-02,WMS
IM-0008355,2025-11-02 05:27:00,P02,MAT-013,PRD-075,RM_ISSUE,-2053,EA,RM-A,WMS
IM-0008356,2025-08-10 16:54:00,P01,PRD-022,PRD-022,FG_RECEIPT,2372,EA,RM-B,WMS
IM-0008357,2025-11-08 03:39:00,P01,MAT-022,PRD-023,RM_ISSUE,-6320,EA,WIP-01,WMS
IM-0008358,2025-11-18 07:15:00,P01,PRD-025,PRD-025,FG_SHIP,-608,EA,FG-02,WMS
IM-0008359,2026-04-01 08:53:00,P01,MAT-010,PRD-063,RM_RECEIPT,10933,EA,FG-01,WMS
IM-0008360,2025-08-06 17:58:00,P01,MAT-037,PRD-018,RM_ISSUE,-1606,EA,RM-B,WMS
IM-0008361,2026-05-26 05:39:00,P02,MAT-015,PRD-034,RM_ISSUE,-5162,EA,WIP-01,WMS
IM-0008362,2025-10-16 10:05:00,P03,PRD-056,PRD-056,FG_SHIP,-2769,EA,RM-B,WMS
IM-0008363,2026-02-14 05:28:00,P02,MAT-013,PRD-075,RM_RECEIPT,1794,EA,FG-02,WMS
IM-0008364,2026-04-16 09:43:00,P03,MAT-014,PRD-068,RM_RECEIPT,1632,EA,WIP-01,WMS
IM-0008365,2026-06-02 06:19:00,P03,MAT-030,PRD-060,RM_ISSUE,-1403,EA,RM-A,WMS
IM-0008366,2026-05-10 10:39:00,P02,MAT-018,PRD-050,RM_ISSUE,-1134,EA,FG-01,WMS
IM-0008367,2025-08-21 07:30:00,P02,PRD-029,PRD-029,FG_RECEIPT,1031,EA,FG-02,WMS
IM-0008368,2025-10-10 06:49:00,P03,PRD-034,PRD-034,FG_SHIP,-2048,EA,RM-B,WMS
IM-0008369,2025-09-08 10:11:00,P02,PRD-031,PRD-031,FG_SHIP,-1164,EA,FG-01,WMS
IM-0008370,2026-03-05 09:56:00,P01,MAT-027,PRD-061,RM_ISSUE,-1033,EA,FG-01,WMS
IM-0008371,2026-03-12 21:12:00,P02,MAT-008,PRD-036,RM_RECEIPT,1497,EA,WIP-01,WMS
IM-0008372,2026-02-09 09:23:00,P01,PRD-049,PRD-049,FG_SHIP,-966,EA,WIP-01,WMS
IM-0008373,2025-10-19 23:12:00,P01,MAT-036,PRD-020,RM_RECEIPT,2028,EA,RM-B,WMS
IM-0008374,2026-04-17 17:24:00,P02,PRD-071,PRD-071,FG_RECEIPT,6444,EA,FG-01,WMS
IM-0008375,2025-08-27 04:40:00,P02,PRD-037,PRD-037,FG_RECEIPT,1855,EA,RM-B,WMS
IM-0008376,2025-09-01 11:07:00,P03,MAT-007,PRD-055,RM_RECEIPT,947,EA,RM-B,WMS
IM-0008377,2026-04-19 18:07:00,P03,PRD-075,PRD-075,FG_RECEIPT,4733,EA,RM-B,WMS
IM-0008378,2026-05-11 23:59:00,P02,MAT-026,PRD-059,RM_RECEIPT,1853,EA,RM-B,WMS
IM-0008379,2026-01-20 23:53:00,P01,MAT-017,PRD-079,RM_ISSUE,-1006,EA,FG-01,WMS
IM-0008380,2025-10-03 03:42:00,P02,PRD-059,PRD-059,FG_RECEIPT,1531,EA,RM-B,WMS
IM-0008381,2025-09-04 14:44:00,P03,MAT-035,PRD-066,RM_RECEIPT,4217,EA,WIP-01,WMS
IM-0008382,2026-05-21 18:56:00,P03,MAT-022,PRD-023,RM_RECEIPT,7486,EA,FG-01,WMS
IM-0008383,2026-06-07 23:01:00,P03,PRD-020,PRD-020,ADJUSTMENT,1512,EA,FG-02,WMS
IM-0008384,2026-05-26 10:40:00,P01,PRD-039,PRD-039,FG_RECEIPT,2386,EA,FG-01,WMS
IM-0008385,2026-01-16 08:15:00,P03,MAT-027,PRD-072,RM_ISSUE,-2790,EA,RM-A,WMS
IM-0008386,2025-12-11 23:07:00,P01,MAT-031,PRD-008,RM_ISSUE,-412,EA,FG-01,WMS
IM-0008387,2026-01-31 04:11:00,P01,PRD-074,PRD-074,FG_RECEIPT,1334,EA,RM-A,WMS
IM-0008388,2025-09-12 08:54:00,P01,PRD-075,PRD-075,FG_RECEIPT,3648,EA,RM-B,WMS
IM-0008389,2026-06-06 04:24:00,P02,MAT-032,PRD-015,RM_RECEIPT,1830,EA,RM-B,WMS
IM-0008390,2026-02-16 19:32:00,P02,MAT-010,PRD-027,RM_ISSUE,-2150,EA,FG-02,WMS
IM-0008391,2026-03-13 10:17:00,P02,PRD-005,PRD-005,ADJUSTMENT,4452,EA,FG-01,WMS
IM-0008392,2025-08-22 05:45:00,P02,MAT-022,PRD-073,RM_ISSUE,-524,EA,FG-02,WMS
IM-0008393,2026-07-20 16:04:00,P03,MAT-022,PRD-073,RM_RECEIPT,576,EA,RM-B,WMS
IM-0008394,2026-06-07 22:17:00,P03,MAT-018,PRD-078,RM_ISSUE,-753,EA,RM-A,WMS
IM-0008395,2025-12-16 11:23:00,P01,PRD-028,PRD-028,FG_RECEIPT,1568,EA,RM-B,WMS
IM-0008396,2025-09-22 02:30:00,P01,MAT-003,PRD-014,RM_ISSUE,-1714,EA,FG-02,WMS
IM-0008397,2025-09-01 21:22:00,P03,PRD-021,PRD-021,FG_SHIP,-4014,EA,FG-01,WMS
IM-0008398,2026-03-11 05:58:00,P01,MAT-025,PRD-035,RM_ISSUE,-2057,EA,WIP-01,WMS
IM-0008399,2026-04-24 19:47:00,P03,PRD-068,PRD-068,FG_RECEIPT,1178,EA,WIP-01,WMS
IM-0008400,2025-11-10 12:35:00,P02,PRD-062,PRD-062,FG_SHIP,-1461,EA,FG-01,WMS
IM-0008401,2025-12-16 11:02:00,P02,MAT-019,PRD-071,RM_RECEIPT,1676,EA,FG-01,WMS
IM-0008402,2025-12-23 21:03:00,P03,MAT-017,PRD-019,RM_RECEIPT,6426,EA,RM-A,WMS
IM-0008403,2026-04-28 21:26:00,P02,PRD-008,PRD-008,FG_RECEIPT,1249,EA,FG-01,WMS
IM-0008404,2025-12-05 00:10:00,P02,MAT-037,PRD-080,RM_ISSUE,-5455,EA,FG-02,WMS
IM-0008405,2026-05-31 23:01:00,P02,MAT-032,PRD-038,RM_ISSUE,-6315,EA,RM-B,WMS
IM-0008406,2025-09-11 22:34:00,P03,PRD-025,PRD-025,FG_RECEIPT,2153,EA,WIP-01,WMS
IM-0008407,2026-07-15 05:56:00,P01,MAT-015,PRD-025,RM_RECEIPT,7234,EA,FG-01,WMS
IM-0008408,2026-03-21 13:59:00,P01,MAT-017,PRD-019,RM_ISSUE,-8203,EA,FG-01,WMS
IM-0008409,2026-03-04 08:42:00,P02,MAT-030,PRD-062,RM_RECEIPT,1640,EA,RM-B,WMS
IM-0008410,2025-10-31 09:24:00,P03,MAT-019,PRD-004,RM_RECEIPT,4326,EA,RM-B,WMS
IM-0008411,2026-03-03 07:12:00,P02,MAT-012,PRD-006,RM_ISSUE,-876,EA,WIP-01,WMS
IM-0008412,2026-01-21 09:11:00,P03,PRD-009,PRD-009,FG_RECEIPT,839,EA,FG-01,WMS
IM-0008413,2025-08-26 18:43:00,P03,MAT-027,PRD-072,RM_RECEIPT,7481,EA,FG-02,WMS
IM-0008414,2026-04-09 04:25:00,P01,PRD-075,PRD-075,FG_RECEIPT,4332,EA,WIP-01,WMS
IM-0008415,2026-06-24 06:03:00,P02,PRD-070,PRD-070,FG_RECEIPT,3916,EA,FG-01,WMS
IM-0008416,2026-07-08 22:02:00,P01,PRD-078,PRD-078,FG_SHIP,-1167,EA,WIP-01,WMS
IM-0008417,2025-10-09 06:20:00,P03,PRD-048,PRD-048,FG_SHIP,-546,EA,WIP-01,WMS
IM-0008418,2026-01-03 07:32:00,P01,MAT-025,PRD-035,RM_RECEIPT,2334,EA,FG-02,WMS
IM-0008419,2025-12-07 22:58:00,P03,PRD-073,PRD-073,FG_RECEIPT,270,EA,FG-02,WMS
IM-0008420,2026-07-08 15:25:00,P02,MAT-005,PRD-024,RM_ISSUE,-5806,EA,RM-B,WMS
IM-0008421,2026-03-30 04:04:00,P01,MAT-031,PRD-052,RM_ISSUE,-2184,EA,RM-A,WMS
IM-0008422,2026-03-02 16:31:00,P02,MAT-006,PRD-001,RM_RECEIPT,487,EA,FG-01,WMS
IM-0008423,2026-01-14 18:26:00,P02,PRD-056,PRD-056,FG_SHIP,-2098,EA,WIP-01,WMS
IM-0008424,2026-03-19 02:27:00,P03,MAT-032,PRD-077,RM_RECEIPT,845,EA,FG-01,WMS
IM-0008425,2026-03-20 06:30:00,P02,MAT-018,PRD-054,RM_ISSUE,-16578,EA,FG-01,WMS
IM-0008426,2026-03-25 11:55:00,P03,MAT-018,PRD-078,RM_ISSUE,-867,EA,WIP-01,WMS
IM-0008427,2026-06-19 02:29:00,P03,MAT-015,PRD-034,RM_ISSUE,-2889,EA,FG-02,WMS
IM-0008428,2026-03-13 00:48:00,P01,MAT-033,PRD-044,RM_ISSUE,-937,EA,RM-A,WMS
IM-0008429,2025-08-10 23:36:00,P02,PRD-047,PRD-047,FG_SHIP,-12727,EA,FG-01,WMS
IM-0008430,2025-11-24 07:11:00,P01,MAT-010,PRD-027,RM_RECEIPT,3333,EA,FG-01,WMS
IM-0008431,2026-05-29 03:53:00,P03,MAT-002,PRD-069,RM_RECEIPT,2246,EA,RM-B,WMS
IM-0008432,2025-11-20 17:43:00,P02,PRD-043,PRD-043,FG_SHIP,-3255,EA,FG-02,WMS
IM-0008433,2025-12-03 14:36:00,P01,MAT-010,PRD-027,RM_ISSUE,-12109,EA,RM-B,WMS
IM-0008434,2025-10-02 04:03:00,P03,MAT-015,PRD-034,RM_ISSUE,-2391,EA,FG-01,WMS
IM-0008435,2026-05-18 09:47:00,P03,PRD-052,PRD-052,FG_RECEIPT,1793,EA,RM-A,WMS
IM-0008436,2026-02-09 09:45:00,P01,MAT-030,PRD-009,RM_ISSUE,-3872,EA,RM-A,WMS
IM-0008437,2026-02-02 04:46:00,P01,MAT-001,PRD-039,RM_ISSUE,-1223,EA,FG-01,WMS
IM-0008438,2025-12-23 19:13:00,P01,PRD-060,PRD-060,FG_SHIP,-2565,EA,FG-02,WMS
IM-0008439,2026-06-02 14:48:00,P02,PRD-020,PRD-020,ADJUSTMENT,9070,EA,WIP-01,WMS
IM-0008440,2026-06-10 01:34:00,P03,PRD-079,PRD-079,FG_SHIP,-7623,EA,FG-02,WMS
IM-0008441,2026-07-30 10:38:00,P01,MAT-026,PRD-059,RM_ISSUE,-1613,EA,WIP-01,WMS
IM-0008442,2025-12-09 09:10:00,P03,MAT-030,PRD-012,RM_RECEIPT,753,EA,FG-01,WMS
IM-0008443,2025-12-23 17:51:00,P01,MAT-035,PRD-066,RM_RECEIPT,9086,EA,FG-02,WMS
IM-0008444,2026-06-07 21:59:00,P03,MAT-022,PRD-023,RM_RECEIPT,1610,EA,FG-01,WMS
IM-0008445,2025-12-08 06:52:00,P02,MAT-022,PRD-023,RM_ISSUE,-634,EA,FG-02,WMS
IM-0008446,2026-06-08 18:41:00,P01,PRD-034,PRD-034,FG_SHIP,-966,EA,WIP-01,WMS
IM-0008447,2026-03-09 18:28:00,P03,PRD-032,PRD-032,FG_RECEIPT,1348,EA,WIP-01,WMS
IM-0008448,2026-07-11 21:56:00,P03,PRD-058,PRD-058,FG_SHIP,-2561,EA,WIP-01,WMS
IM-0008449,2026-05-27 08:39:00,P02,PRD-044,PRD-044,ADJUSTMENT,3393,EA,RM-A,WMS
IM-0008450,2026-01-18 08:24:00,P02,PRD-046,PRD-046,ADJUSTMENT,2341,EA,WIP-01,WMS
IM-0008451,2026-03-17 05:17:00,P01,MAT-030,PRD-064,RM_ISSUE,-3880,EA,RM-B,WMS
IM-0008452,2026-04-16 23:23:00,P01,MAT-003,PRD-014,RM_ISSUE,-11730,EA,RM-A,WMS
IM-0008453,2025-09-13 00:59:00,P01,MAT-007,PRD-055,RM_ISSUE,-2495,EA,WIP-01,WMS
IM-0008454,2025-09-04 18:28:00,P02,MAT-029,PRD-045,RM_ISSUE,-1106,EA,RM-B,WMS
IM-0008455,2025-11-10 20:17:00,P03,PRD-049,PRD-049,FG_SHIP,-2252,EA,RM-A,WMS
IM-0008456,2026-07-25 03:35:00,P03,MAT-031,PRD-052,RM_RECEIPT,2901,EA,FG-02,WMS
IM-0008457,2026-05-12 17:20:00,P03,MAT-010,PRD-027,RM_RECEIPT,3577,EA,RM-A,WMS
IM-0008458,2026-05-16 10:03:00,P02,PRD-022,PRD-022,ADJUSTMENT,1021,EA,FG-01,WMS
IM-0008459,2026-06-06 08:48:00,P01,MAT-035,PRD-016,RM_RECEIPT,1442,EA,RM-A,WMS
IM-0008460,2025-11-29 23:48:00,P01,MAT-016,PRD-029,RM_RECEIPT,1255,EA,FG-02,WMS
IM-0008461,2025-10-26 13:16:00,P01,PRD-017,PRD-017,FG_RECEIPT,2256,EA,WIP-01,WMS
IM-0008462,2026-06-16 21:09:00,P01,MAT-007,PRD-055,RM_ISSUE,-3311,EA,RM-A,WMS
IM-0008463,2026-01-24 20:56:00,P02,PRD-073,PRD-073,FG_SHIP,-1868,EA,WIP-01,WMS
IM-0008464,2026-05-01 21:00:00,P01,MAT-026,PRD-046,RM_RECEIPT,2960,EA,FG-01,WMS
IM-0008465,2026-04-14 23:34:00,P01,MAT-030,PRD-041,RM_RECEIPT,759,EA,WIP-01,WMS
IM-0008466,2026-02-23 06:51:00,P03,MAT-024,PRD-013,RM_ISSUE,-3014,EA,RM-A,WMS
IM-0008467,2026-05-05 22:28:00,P02,PRD-065,PRD-065,FG_RECEIPT,809,EA,FG-02,WMS
IM-0008468,2025-10-16 16:52:00,P03,PRD-062,PRD-062,FG_RECEIPT,857,EA,RM-A,WMS
IM-0008469,2025-10-07 15:40:00,P01,PRD-012,PRD-012,FG_SHIP,-975,EA,RM-B,WMS
IM-0008470,2025-09-09 14:06:00,P02,MAT-018,PRD-050,RM_RECEIPT,4222,EA,RM-A,WMS
IM-0008471,2025-08-07 16:35:00,P01,PRD-061,PRD-061,FG_SHIP,-7702,EA,RM-A,WMS
IM-0008472,2026-06-17 11:09:00,P02,MAT-018,PRD-050,RM_RECEIPT,602,EA,FG-02,WMS
IM-0008473,2026-01-27 09:55:00,P02,MAT-030,PRD-064,RM_RECEIPT,306,EA,WIP-01,WMS
IM-0008474,2026-03-06 23:44:00,P02,PRD-025,PRD-025,FG_RECEIPT,366,EA,RM-B,WMS
IM-0008475,2025-08-14 21:15:00,P01,PRD-041,PRD-041,FG_RECEIPT,683,EA,RM-A,WMS
IM-0008476,2026-04-30 20:45:00,P02,PRD-070,PRD-070,FG_RECEIPT,7267,EA,RM-B,WMS
IM-0008477,2026-01-25 05:26:00,P01,PRD-071,PRD-071,ADJUSTMENT,608,EA,RM-A,WMS
IM-0008478,2026-03-17 23:14:00,P03,PRD-009,PRD-009,FG_SHIP,-1465,EA,WIP-01,WMS
IM-0008479,2026-02-28 13:09:00,P01,MAT-010,PRD-037,RM_ISSUE,-2945,EA,FG-02,WMS
IM-0008480,2025-11-09 11:44:00,P03,MAT-033,PRD-022,RM_ISSUE,-1061,EA,FG-01,WMS
IM-0008481,2026-02-08 04:00:00,P03,MAT-026,PRD-059,RM_ISSUE,-1478,EA,FG-01,WMS
IM-0008482,2025-11-11 02:09:00,P03,PRD-040,PRD-040,FG_SHIP,-4648,EA,FG-01,WMS
IM-0008483,2025-12-27 22:08:00,P02,PRD-073,PRD-073,FG_SHIP,-3791,EA,RM-A,WMS
IM-0008484,2026-01-31 19:28:00,P03,PRD-070,PRD-070,FG_SHIP,-1439,EA,RM-A,WMS
IM-0008485,2026-01-10 07:19:00,P03,PRD-034,PRD-034,FG_RECEIPT,2405,EA,FG-01,WMS
IM-0008486,2026-02-04 21:44:00,P02,PRD-043,PRD-043,FG_SHIP,-3357,EA,RM-B,WMS
IM-0008487,2025-11-11 21:47:00,P01,PRD-047,PRD-047,FG_SHIP,-1299,EA,RM-B,WMS
IM-0008488,2025-12-09 18:15:00,P03,MAT-018,PRD-067,RM_ISSUE,-2720,EA,RM-A,WMS
IM-0008489,2026-03-27 09:07:00,P02,MAT-005,PRD-033,RM_ISSUE,-641,EA,WIP-01,WMS
IM-0008490,2025-10-28 17:13:00,P02,MAT-031,PRD-043,RM_RECEIPT,1035,EA,RM-A,WMS
IM-0008491,2025-08-22 06:12:00,P02,MAT-008,PRD-036,RM_ISSUE,-776,EA,FG-01,WMS
IM-0008492,2026-06-15 09:52:00,P02,MAT-037,PRD-051,RM_RECEIPT,456,EA,WIP-01,WMS
IM-0008493,2026-01-08 23:05:00,P01,PRD-017,PRD-017,FG_RECEIPT,2298,EA,FG-01,WMS
IM-0008494,2025-08-06 20:55:00,P01,MAT-022,PRD-023,RM_RECEIPT,4000,EA,FG-02,WMS
IM-0008495,2025-11-20 03:20:00,P01,PRD-076,PRD-076,FG_SHIP,-1966,EA,FG-02,WMS
IM-0008496,2026-04-27 11:02:00,P01,MAT-010,PRD-063,RM_ISSUE,-1969,EA,FG-01,WMS
IM-0008497,2026-03-19 21:45:00,P03,PRD-049,PRD-049,FG_RECEIPT,3868,EA,FG-02,WMS
IM-0008498,2026-05-20 14:52:00,P03,MAT-020,PRD-010,RM_RECEIPT,2968,EA,RM-B,WMS
IM-0008499,2026-06-19 01:16:00,P02,MAT-018,PRD-030,RM_ISSUE,-6672,EA,RM-B,WMS
IM-0008500,2025-09-07 23:52:00,P02,PRD-066,PRD-066,FG_SHIP,-3695,EA,RM-B,WMS
IM-0008501,2026-05-01 21:34:00,P01,PRD-009,PRD-009,FG_SHIP,-2618,EA,WIP-01,WMS
IM-0008502,2026-05-29 18:49:00,P03,MAT-018,PRD-067,RM_RECEIPT,8901,EA,RM-B,WMS
IM-0008503,2025-09-15 22:00:00,P03,MAT-017,PRD-079,RM_RECEIPT,6078,EA,FG-02,WMS
IM-0008504,2026-05-16 08:41:00,P03,PRD-022,PRD-022,FG_SHIP,-1023,EA,RM-B,WMS
IM-0008505,2026-04-23 23:48:00,P01,PRD-076,PRD-076,FG_RECEIPT,2220,EA,RM-A,WMS
IM-0008506,2026-02-02 09:27:00,P03,PRD-061,PRD-061,FG_RECEIPT,803,EA,FG-02,WMS
IM-0008507,2025-09-24 10:48:00,P03,MAT-026,PRD-046,RM_RECEIPT,243,EA,FG-02,WMS
IM-0008508,2026-03-15 21:34:00,P01,MAT-017,PRD-019,RM_ISSUE,-4847,EA,RM-A,WMS
IM-0008509,2026-01-15 11:38:00,P03,MAT-007,PRD-055,RM_RECEIPT,1123,EA,RM-B,WMS
IM-0008510,2025-10-03 05:38:00,P01,MAT-032,PRD-077,RM_ISSUE,-591,EA,WIP-01,WMS
IM-0008511,2026-04-18 10:10:00,P03,MAT-017,PRD-019,RM_RECEIPT,5839,EA,RM-A,WMS
IM-0008512,2025-12-14 15:50:00,P01,PRD-054,PRD-054,FG_SHIP,-1828,EA,FG-01,WMS
IM-0008513,2025-12-27 23:12:00,P01,MAT-022,PRD-023,RM_RECEIPT,2320,EA,RM-A,WMS
IM-0008514,2026-03-27 21:41:00,P03,PRD-006,PRD-006,FG_RECEIPT,5249,EA,RM-B,WMS
IM-0008515,2026-05-01 16:02:00,P02,PRD-060,PRD-060,FG_SHIP,-7115,EA,FG-01,WMS
IM-0008516,2025-12-15 16:18:00,P03,PRD-039,PRD-039,FG_RECEIPT,3579,EA,FG-02,WMS
IM-0008517,2026-04-04 11:20:00,P02,MAT-031,PRD-043,RM_RECEIPT,3662,EA,FG-01,WMS
IM-0008518,2026-03-03 14:21:00,P01,MAT-033,PRD-017,RM_ISSUE,-711,EA,FG-02,WMS
IM-0008519,2025-08-28 12:52:00,P01,MAT-018,PRD-054,RM_ISSUE,-1473,EA,RM-B,WMS
IM-0008520,2025-11-04 20:03:00,P02,PRD-012,PRD-012,FG_RECEIPT,7102,EA,RM-B,WMS
IM-0008521,2026-03-03 03:26:00,P03,PRD-054,PRD-054,FG_SHIP,-728,EA,FG-01,WMS
IM-0008522,2025-10-31 06:24:00,P03,MAT-015,PRD-025,RM_RECEIPT,3014,EA,RM-A,WMS
IM-0008523,2026-03-08 12:17:00,P01,MAT-035,PRD-053,RM_ISSUE,-1832,EA,RM-A,WMS
IM-0008524,2025-10-07 13:38:00,P01,MAT-006,PRD-001,RM_RECEIPT,708,EA,RM-B,WMS
IM-0008525,2025-09-18 10:57:00,P01,MAT-018,PRD-067,RM_ISSUE,-18962,EA,FG-02,WMS
IM-0008526,2026-07-01 19:36:00,P01,PRD-066,PRD-066,FG_RECEIPT,6201,EA,FG-01,WMS
IM-0008527,2025-10-18 04:09:00,P03,MAT-023,PRD-007,RM_ISSUE,-1886,EA,FG-01,WMS
IM-0008528,2026-07-04 00:33:00,P03,PRD-041,PRD-041,FG_SHIP,-734,EA,FG-02,WMS
IM-0008529,2026-07-15 03:00:00,P01,MAT-012,PRD-011,RM_ISSUE,-1187,EA,WIP-01,WMS
IM-0008530,2026-01-18 14:26:00,P01,MAT-026,PRD-057,RM_RECEIPT,2145,EA,RM-B,WMS
IM-0008531,2025-11-07 17:05:00,P02,PRD-004,PRD-004,FG_SHIP,-3840,EA,FG-02,WMS
IM-0008532,2026-01-13 05:04:00,P03,MAT-018,PRD-054,RM_RECEIPT,937,EA,FG-02,WMS
IM-0008533,2025-12-16 15:20:00,P02,PRD-070,PRD-070,FG_RECEIPT,7763,EA,FG-01,WMS
IM-0008534,2026-03-10 20:45:00,P01,PRD-029,PRD-029,FG_SHIP,-1191,EA,RM-A,WMS
