sales_order_id,order_line_id,customer_id,product_id,order_date,requested_delivery_date,promised_delivery_date,ordered_quantity,unit_price,discount_pct,customer_priority,order_status,source_system,load_timestamp
SO-004117,SOL-004117-01,CUST-0009,PRD-023,2025-08-13,2025-08-27,2025-08-27,1859,427.61,8.0,normal,completed,ERP,2025-08-14 08:01:00
SO-004118,SOL-004118-01,CUST-0071,PRD-044,2025-09-10,2025-10-02,2025-10-03,5311,690.38,2.0,low,completed,ERP,2025-09-10 23:06:00
SO-004119,SOL-004119-01,CUST-0066,PRD-009,2026-03-10,2026-03-20,2026-03-20,1565,244.28,0.0,normal,completed,ERP,2026-03-10 23:23:00
SO-004120,SOL-004120-01,CUST-0027,PRD-079,2025-08-11,2025-09-02,2025-09-01,6160,329.91,3.0,low,open,ERP,2025-08-12 00:05:00
SO-004121,SOL-004121-01,CUST-0052,PRD-041,2026-04-19,2026-05-07,2026-05-09,10224,827.87,1.0,high,cancelled,ERP,2026-04-20 04:49:00
SO-004122,SOL-004122-01,CUST-0095,PRD-070,2026-04-23,2026-05-15,2026-05-17,8527,592.14,3.0,high,open,ERP,2026-04-25 18:13:00
SO-004123,SOL-004123-01,CUST-0003,PRD-027,2025-10-05,2025-10-13,2025-10-12,1928,765.68,2.0,low,completed,ERP,2025-10-06 09:01:00
SO-004124,SOL-004124-01,CUST-0086,PRD-019,2025-09-28,2025-10-29,2025-10-31,1969,331.61,8.0,normal,open,ERP,2025-09-29 07:47:00
SO-004125,SOL-004125-01,CUST-0085,PRD-066,2026-04-15,2026-05-12,2026-05-12,6206,102.02,5.0,low,completed,ERP,2026-04-16 15:05:00
SO-004126,SOL-004126-01,CUST-0111,PRD-054,2025-11-21,2025-11-29,2025-11-28,17246,432.21,5.0,high,completed,ERP,2025-11-23 16:55:00
SO-004127,SOL-004127-01,CUST-0091,PRD-044,2026-02-20,2026-03-04,2026-03-04,3556,717.16,8.0,normal,completed,ERP,2026-02-22 23:57:00
SO-004128,SOL-004128-01,CUST-0073,PRD-011,2026-02-28,2026-03-25,2026-03-28,4551,447.99,5.0,normal,completed,ERP,2026-03-01 10:48:00
SO-004129,SOL-004129-01,CUST-0060,PRD-004,2025-09-18,2025-10-17,2025-10-17,1422,551.98,5.0,normal,completed,ERP,2025-09-19 19:52:00
SO-004130,SOL-004130-01,CUST-0117,PRD-080,2026-04-26,2026-05-26,2026-05-26,2596,660.77,1.0,normal,completed,ERP,2026-04-27 23:12:00
SO-004131,SOL-004131-01,CUST-0081,PRD-052,2026-01-25,2026-02-22,2026-02-21,2731,698.85,8.0,high,completed,ERP,2026-01-25 05:12:00
SO-004132,SOL-004132-01,CUST-0102,PRD-059,2025-08-23,2025-08-31,2025-09-03,36054,311.84,5.0,high,open,ERP,2025-08-23 01:35:00
SO-004133,SOL-004133-01,CUST-0116,PRD-014,2026-04-22,2026-05-07,2026-05-07,1275,609.06,0.0,low,open,ERP,2026-04-22 20:43:00
SO-004134,SOL-004134-01,CUST-0004,PRD-073,2025-08-15,2025-08-24,2025-08-24,5580,733.67,2.0,low,open,ERP,2025-08-15 08:34:00
SO-004135,SOL-004135-01,CUST-0038,PRD-075,2025-11-29,2025-12-07,2025-12-05,4439,703.21,3.0,low,open,ERP,2025-12-01 10:10:00
SO-004136,SOL-004136-01,CUST-0110,PRD-038,2025-11-05,2025-11-12,2025-11-13,1883,409.9,5.0,normal,cancelled,ERP,2025-11-07 10:01:00
SO-004137,SOL-004137-01,CUST-0008,PRD-036,2026-03-21,2026-04-17,2026-04-17,2142,77.36,10.0,normal,completed,ERP,2026-03-21 08:38:00
SO-004138,SOL-004138-01,CUST-0084,PRD-054,2026-05-10,2026-05-28,2026-05-28,1578,438.44,1.0,high,open,ERP,2026-05-12 06:45:00
SO-004139,SOL-004139-01,CUST-0091,PRD-056,2026-02-25,2026-03-04,2026-03-06,3156,360.07,8.0,normal,completed,ERP,2026-02-25 19:07:00
SO-004140,SOL-004140-01,CUST-0112,PRD-028,2025-10-23,2025-11-10,2025-11-11,5046,652.87,3.0,high,completed,ERP,2025-10-24 13:28:00
SO-004141,SOL-004141-01,CUST-0051,PRD-047,2025-10-07,2025-10-17,2025-10-17,3188,1001.35,0.0,high,completed,ERP,2025-10-07 03:48:00
SO-004142,SOL-004142-01,CUST-0060,PRD-021,2026-02-19,2026-03-09,2026-03-09,818,546.33,3.0,normal,completed,ERP,2026-02-20 07:14:00
SO-004143,SOL-004143-01,CUST-0083,PRD-002,2026-05-08,2026-05-20,2026-05-19,1721,676.78,5.0,normal,completed,ERP,2026-05-08 03:30:00
SO-004144,SOL-004144-01,CUST-0018,PRD-056,2026-04-07,2026-04-29,2026-04-28,2722,366.08,0.5,normal,cancelled,ERP,2026-04-08 03:31:00
SO-004145,SOL-004145-01,CUST-0019,PRD-052,2026-02-11,2026-03-11,2026-03-13,1194,717.97,3.0,normal,completed,ERP,2026-02-11 22:00:00
SO-004146,SOL-004146-01,CUST-0031,PRD-026,2026-05-16,2026-06-05,2026-06-07,5008,303.95,3.0,high,completed,ERP,2026-05-17 23:39:00
SO-004147,SOL-004147-01,CUST-0045,PRD-077,2025-10-04,2025-10-12,2025-10-15,5174,231.5,0.5,normal,completed,ERP,2025-10-06 22:26:00
SO-004148,SOL-004148-01,CUST-0067,PRD-006,2025-08-05,2025-08-16,2025-08-19,3165,570.16,2.0,normal,completed,ERP,2025-08-06 01:01:00
SO-004149,SOL-004149-01,CUST-0051,PRD-021,2025-08-17,2025-09-20,2025-09-19,2240,537.19,2.0,high,completed,ERP,2025-08-17 15:27:00
SO-004150,SOL-004150-01,CUST-0051,PRD-057,2025-08-18,2025-09-17,2025-09-17,7514,548.27,1.0,high,completed,ERP,2025-08-19 20:50:00
SO-004151,SOL-004151-01,CUST-0044,PRD-068,2025-08-27,2025-09-11,2025-09-09,3244,258.95,1.0,normal,completed,ERP,2025-08-27 15:26:00
SO-004152,SOL-004152-01,CUST-0005,PRD-012,2026-03-14,2026-04-14,2026-04-13,1467,479.75,10.0,high,completed,ERP,2026-03-15 13:29:00
SO-004153,SOL-004153-01,CUST-0098,PRD-017,2026-04-22,2026-05-15,2026-05-15,2319,215.0,8.0,normal,completed,ERP,2026-04-22 16:42:00
SO-004154,SOL-004154-01,CUST-0080,PRD-015,2025-12-13,2025-12-20,2025-12-20,5518,1085.54,10.0,normal,completed,ERP,2025-12-13 17:59:00
SO-004155,SOL-004155-01,CUST-0095,PRD-062,2026-01-16,2026-02-16,2026-02-17,4960,56.74,8.0,high,open,ERP,2026-01-17 16:58:00
SO-004156,SOL-004156-01,CUST-0034,PRD-040,2026-04-23,2026-05-04,2026-05-02,4418,636.91,8.0,low,completed,ERP,2026-04-24 18:43:00
SO-004157,SOL-004157-01,CUST-0111,PRD-047,2025-12-03,2025-12-23,2025-12-23,8631,1025.89,1.0,high,completed,ERP,2025-12-04 03:16:00
SO-004158,SOL-004158-01,CUST-0108,PRD-067,2025-09-14,2025-10-14,2025-10-16,4600,43.78,3.0,high,completed,ERP,2025-09-15 17:30:00
SO-004159,SOL-004159-01,CUST-0059,PRD-045,2025-10-07,2025-10-23,2025-10-24,1615,530.7,0.0,normal,open,ERP,2025-10-07 09:03:00
SO-004160,SOL-004160-01,CUST-0089,PRD-008,2025-12-27,2026-01-24,2026-01-26,8075,189.75,2.0,high,completed,ERP,2025-12-29 17:22:00
SO-004161,SOL-004161-01,CUST-0001,PRD-050,2026-04-16,2026-05-06,2026-05-08,3882,360.96,2.0,high,completed,ERP,2026-04-16 21:52:00
SO-004162,SOL-004162-01,CUST-0050,PRD-002,2026-02-28,2026-03-13,2026-03-13,4587,681.52,0.0,high,completed,ERP,2026-03-01 06:26:00
SO-004163,SOL-004163-01,CUST-0057,PRD-057,2025-08-05,2025-09-08,2025-09-08,3625,550.0,1.5,low,completed,ERP,2025-08-07 23:50:00
SO-004164,SOL-004164-01,CUST-0108,PRD-031,2026-05-16,2026-05-24,2026-05-23,3768,903.95,10.0,high,completed,ERP,2026-05-17 04:02:00
SO-004165,SOL-004165-01,CUST-0005,PRD-075,2025-12-02,2026-01-02,2026-01-04,2883,621.96,0.0,high,completed,ERP,2025-12-02 09:26:00
SO-004166,SOL-004166-01,CUST-0006,PRD-035,2025-10-14,2025-11-01,2025-11-04,3213,235.81,2.0,high,completed,ERP,2025-10-15 10:20:00
SO-004167,SOL-004167-01,CUST-0021,PRD-016,2026-04-16,2026-05-08,2026-05-08,6664,239.38,3.0,normal,completed,ERP,2026-04-18 05:53:00
SO-004168,SOL-004168-01,CUST-0044,PRD-064,2025-09-14,2025-09-22,2025-09-22,3337,117.85,2.0,normal,completed,ERP,2025-09-16 06:34:00
SO-004169,SOL-004169-01,CUST-0096,PRD-064,2026-02-06,2026-03-04,2026-03-04,2429,122.51,0.0,high,completed,ERP,2026-02-06 04:47:00
SO-004170,SOL-004170-01,CUST-0022,PRD-079,2026-03-22,2026-04-23,2026-04-23,3053,352.14,2.0,normal,open,ERP,2026-03-23 21:52:00
SO-004171,SOL-004171-01,CUST-0115,PRD-022,2026-03-27,2026-04-05,2026-04-07,1782,446.28,4.0,normal,open,ERP,2026-03-29 11:41:00
SO-004172,SOL-004172-01,CUST-0025,PRD-048,2025-12-02,2025-12-22,2025-12-21,2116,239.59,5.0,normal,completed,ERP,2025-12-03 11:55:00
SO-004173,SOL-004173-01,CUST-0019,PRD-048,2025-12-29,2026-01-23,2026-01-23,1763,244.42,5.0,normal,completed,ERP,2025-12-30 00:51:00
SO-004174,SOL-004174-01,CUST-0023,PRD-047,2025-08-21,2025-09-14,2025-09-16,3431,917.46,5.0,low,cancelled,ERP,2025-08-23 03:36:00
SO-004175,SOL-004175-01,CUST-0100,PRD-078,2025-09-23,2025-10-13,2025-10-16,1964,613.48,1.0,normal,open,ERP,2025-09-25 08:25:00
SO-004176,SOL-004176-01,CUST-0080,PRD-048,2026-01-13,2026-02-01,2026-02-01,2365,258.78,5.0,normal,open,ERP,2026-01-13 14:13:00
SO-004177,SOL-004177-01,CUST-0086,PRD-070,2026-02-09,2026-03-01,2026-03-02,3060,553.88,8.0,normal,completed,ERP,2026-02-11 23:05:00
SO-004178,SOL-004178-01,CUST-0006,PRD-009,2025-10-15,2025-11-10,2025-11-11,2920,258.15,8.0,high,completed,ERP,2025-10-17 08:56:00
SO-004179,SOL-004179-01,CUST-0013,PRD-029,2026-03-26,2026-04-17,2026-04-16,6575,334.27,1.5,low,open,ERP,2026-03-26 13:41:00
SO-004180,SOL-004180-01,CUST-0074,PRD-046,2025-12-11,2026-01-07,2026-01-05,6308,750.62,0.0,high,completed,ERP,2025-12-12 21:12:00
SO-004181,SOL-004181-01,CUST-0052,PRD-006,2025-12-15,2026-01-05,2026-01-07,10028,537.87,8.0,high,completed,ERP,2025-12-16 21:18:00
SO-004182,SOL-004182-01,CUST-0028,PRD-010,2026-04-09,2026-04-19,2026-04-18,1821,451.93,5.0,normal,completed,ERP,2026-04-10 09:45:00
SO-004183,SOL-004183-01,CUST-0091,PRD-072,2025-12-07,2026-01-10,2026-01-10,5051,582.12,0.0,normal,completed,ERP,2025-12-07 18:11:00
SO-004184,SOL-004184-01,CUST-0020,PRD-074,2026-06-16,2026-07-10,2026-07-10,11525,331.87,8.0,normal,open,ERP,2026-06-18 10:28:00
SO-004185,SOL-004185-01,CUST-0050,PRD-074,2026-03-20,2026-04-20,2026-04-20,7152,333.43,0.0,high,completed,ERP,2026-03-21 19:49:00
SO-004186,SOL-004186-01,CUST-0086,PRD-047,2026-01-10,2026-02-11,2026-02-14,4410,911.7,5.0,normal,completed,ERP,2026-01-12 09:28:00
SO-004187,SOL-004187-01,CUST-0020,PRD-068,2026-02-12,2026-03-01,2026-03-03,966,273.54,3.0,normal,completed,ERP,2026-02-12 12:25:00
SO-004188,SOL-004188-01,CUST-0110,PRD-005,2026-06-12,2026-07-16,2026-07-19,3839,204.07,0.0,normal,open,ERP,2026-06-14 18:02:00
SO-004189,SOL-004189-01,CUST-0007,PRD-065,2025-10-09,2025-10-24,2025-10-26,4042,1068.32,5.0,high,completed,ERP,2025-10-10 04:10:00
SO-004190,SOL-004190-01,CUST-0082,PRD-056,2025-10-26,2025-11-21,2025-11-24,6781,405.47,10.0,low,open,ERP,2025-10-26 02:48:00
SO-004191,SOL-004191-01,CUST-0009,PRD-075,2026-04-30,2026-05-28,2026-05-31,4902,685.45,3.0,normal,completed,ERP,2026-05-01 12:29:00
SO-004192,SOL-004192-01,CUST-0004,PRD-050,2025-09-05,2025-09-23,2025-09-23,3005,382.19,2.0,low,open,ERP,2025-09-06 00:15:00
SO-004193,SOL-004193-01,CUST-0019,PRD-074,2026-03-11,2026-03-26,2026-03-26,2702,306.94,8.0,normal,completed,ERP,2026-03-12 08:28:00
SO-004194,SOL-004194-01,CUST-0062,PRD-049,2025-09-04,2025-09-18,2025-09-16,2949,316.2,5.0,normal,completed,ERP,2025-09-06 03:24:00
SO-004195,SOL-004195-01,CUST-0017,PRD-045,2025-12-11,2026-01-04,2026-01-02,3232,500.77,1.5,low,open,ERP,2025-12-11 09:24:00
SO-004196,SOL-004196-01,CUST-0009,PRD-028,2025-11-21,2025-12-25,2025-12-23,11604,618.86,8.0,normal,completed,ERP,2025-11-21 00:03:00
SO-004197,SOL-004197-01,CUST-0021,PRD-009,2026-06-04,2026-06-16,2026-06-16,2859,242.12,8.0,normal,completed,ERP,2026-06-06 10:56:00
SO-004198,SOL-004198-01,CUST-0028,PRD-046,2025-10-13,2025-11-02,2025-11-04,3549,691.57,8.0,normal,completed,ERP,2025-10-13 23:36:00
SO-004199,SOL-004199-01,CUST-0031,PRD-063,2025-08-11,2025-08-26,2025-08-26,3291,792.98,3.0,high,open,ERP,2025-08-13 12:55:00
SO-004200,SOL-004200-01,CUST-0119,PRD-027,2026-04-16,2026-05-17,2026-05-18,1237,813.26,2.0,normal,completed,ERP,2026-04-18 00:20:00
SO-004201,SOL-004201-01,CUST-0079,PRD-035,2026-05-04,2026-05-26,2026-05-24,16265,242.35,5.0,high,completed,ERP,2026-05-05 20:53:00
SO-004202,SOL-004202-01,CUST-0079,PRD-055,2025-10-06,2025-11-02,2025-11-02,3764,578.33,8.0,high,completed,ERP,2025-10-07 15:06:00
SO-004203,SOL-004203-01,CUST-0116,PRD-007,2026-03-01,2026-04-04,2026-04-04,2505,309.53,0.0,low,completed,ERP,2026-03-03 07:19:00
SO-004204,SOL-004204-01,CUST-0066,PRD-035,2026-05-20,2026-06-07,2026-06-08,2906,232.78,1.0,normal,completed,ERP,2026-05-20 19:02:00
SO-004205,SOL-004205-01,CUST-0050,PRD-026,2026-03-31,2026-05-05,2026-05-05,8576,340.65,8.0,high,completed,ERP,2026-04-01 06:02:00
SO-004206,SOL-004206-01,CUST-0025,PRD-080,2025-09-27,2025-10-20,2025-10-22,1745,621.53,4.0,normal,completed,ERP,2025-09-27 14:25:00
SO-004207,SOL-004207-01,CUST-0010,PRD-046,2026-06-01,2026-06-08,2026-06-08,7849,769.63,1.0,normal,completed,ERP,2026-06-01 11:11:00
SO-004208,SOL-004208-01,CUST-0006,PRD-022,2025-10-20,2025-10-30,2025-10-29,1704,497.24,1.0,high,completed,ERP,2025-10-20 11:26:00
SO-004209,SOL-004209-01,CUST-0076,PRD-028,2025-10-20,2025-11-12,2025-11-11,17661,643.37,5.0,high,completed,ERP,2025-10-20 20:52:00
SO-004210,SOL-004210-01,CUST-0102,PRD-028,2025-08-01,2025-09-02,2025-09-05,4377,607.54,8.0,high,completed,ERP,2025-08-02 05:21:00
SO-004211,SOL-004211-01,CUST-0034,PRD-014,2026-05-02,2026-05-12,2026-05-15,5293,602.7,2.0,low,open,ERP,2026-05-03 18:19:00
SO-004212,SOL-004212-01,CUST-0020,PRD-058,2025-12-31,2026-02-01,2026-01-31,4286,407.04,10.0,normal,completed,ERP,2026-01-02 15:24:00
SO-004213,SOL-004213-01,CUST-0039,PRD-053,2025-10-20,2025-11-03,2025-11-03,18515,499.05,1.0,high,completed,ERP,2025-10-21 09:17:00
SO-004214,SOL-004214-01,CUST-0032,PRD-037,2026-04-30,2026-05-14,2026-05-13,8086,152.2,0.0,high,completed,ERP,2026-05-02 08:29:00
SO-004215,SOL-004215-01,CUST-0078,PRD-063,2025-11-07,2025-12-03,2025-12-03,5594,762.69,8.0,high,open,ERP,2025-11-08 13:12:00
SO-004216,SOL-004216-01,CUST-0119,PRD-011,2026-05-22,2026-06-14,2026-06-14,1154,491.34,3.0,normal,completed,ERP,2026-05-24 03:04:00
SO-004217,SOL-004217-01,CUST-0001,PRD-043,2026-04-29,2026-05-06,2026-05-08,2637,476.25,3.0,high,completed,ERP,2026-05-01 02:08:00
SO-004218,SOL-004218-01,CUST-0086,PRD-004,2025-09-05,2025-10-09,2025-10-08,5409,520.34,1.0,normal,completed,ERP,2025-09-05 20:02:00
SO-004219,SOL-004219-01,CUST-0072,PRD-080,2025-12-08,2025-12-28,2025-12-27,3824,644.66,8.0,normal,completed,ERP,2025-12-09 22:58:00
SO-004220,SOL-004220-01,CUST-0015,PRD-022,2026-01-25,2026-02-23,2026-02-25,2253,488.32,0.0,normal,completed,ERP,2026-01-25 20:32:00
SO-004221,SOL-004221-01,CUST-0023,PRD-001,2026-05-04,2026-05-29,2026-05-31,3560,355.19,0.0,low,completed,ERP,2026-05-04 22:56:00
SO-004222,SOL-004222-01,CUST-0058,PRD-048,2025-10-14,2025-11-06,2025-11-06,10346,261.15,8.0,high,completed,ERP,2025-10-16 20:23:00
SO-004223,SOL-004223-01,CUST-0081,PRD-038,2025-09-09,2025-09-17,2025-09-15,1594,381.37,0.0,high,completed,ERP,2025-09-11 16:26:00
SO-004224,SOL-004224-01,CUST-0052,PRD-032,2026-01-19,2026-02-16,2026-02-16,4145,637.03,3.0,high,completed,ERP,2026-01-21 02:09:00
SO-004225,SOL-004225-01,CUST-0038,PRD-003,2026-01-08,2026-01-31,2026-01-31,2368,480.47,3.0,low,completed,ERP,2026-01-10 06:25:00
SO-004226,SOL-004226-01,CUST-0028,PRD-016,2026-03-05,2026-04-07,2026-04-05,7137,230.48,0.0,normal,completed,ERP,2026-03-05 15:38:00
SO-004227,SOL-004227-01,CUST-0034,PRD-038,2025-09-14,2025-10-02,2025-10-05,3561,407.53,2.0,low,cancelled,ERP,2025-09-16 23:55:00
SO-004228,SOL-004228-01,CUST-0092,PRD-061,2026-03-27,2026-04-07,2026-04-09,2993,417.01,0.0,normal,completed,ERP,2026-03-29 08:10:00
SO-004229,SOL-004229-01,CUST-0087,PRD-012,2026-01-24,2026-02-04,2026-02-06,5078,423.04,5.0,normal,completed,ERP,2026-01-24 07:26:00
SO-004230,SOL-004230-01,CUST-0017,PRD-021,2025-09-06,2025-10-01,2025-10-01,3270,519.73,5.0,low,completed,ERP,2025-09-08 13:01:00
SO-004231,SOL-004231-01,CUST-0056,PRD-060,2026-01-24,2026-02-01,2026-02-01,1841,504.25,0.0,normal,open,ERP,2026-01-24 19:52:00
SO-004232,SOL-004232-01,CUST-0051,PRD-073,2026-06-11,2026-06-18,2026-06-19,3325,736.12,10.0,high,cancelled,ERP,2026-06-12 11:02:00
SO-004233,SOL-004233-01,CUST-0064,PRD-079,2026-04-12,2026-04-22,2026-04-22,1573,367.57,2.0,normal,completed,ERP,2026-04-14 07:41:00
SO-004234,SOL-004234-01,CUST-0060,PRD-068,2025-08-11,2025-08-28,2025-08-30,1563,296.84,10.0,normal,completed,ERP,2025-08-12 11:56:00
SO-004235,SOL-004235-01,CUST-0029,PRD-075,2026-06-04,2026-06-13,2026-06-12,5619,637.89,8.0,low,cancelled,ERP,2026-06-05 07:56:00
SO-004236,SOL-004236-01,CUST-0093,PRD-029,2025-08-30,2025-09-12,2025-09-13,2139,342.36,4.0,normal,completed,ERP,2025-09-01 22:20:00
SO-004237,SOL-004237-01,CUST-0106,PRD-052,2025-11-25,2025-12-12,2025-12-12,10795,637.35,10.0,high,open,ERP,2025-11-26 22:11:00
SO-004238,SOL-004238-01,CUST-0052,PRD-074,2025-09-27,2025-10-27,2025-10-27,23825,327.47,10.0,high,completed,ERP,2025-09-28 10:42:00
SO-004239,SOL-004239-01,CUST-0058,PRD-039,2026-01-26,2026-02-27,2026-02-28,3616,594.63,1.0,high,completed,ERP,2026-01-28 17:52:00
SO-004240,SOL-004240-01,CUST-0023,PRD-028,2025-11-03,2025-12-01,2025-12-03,1057,645.29,3.0,low,completed,ERP,2025-11-05 18:58:00
SO-004241,SOL-004241-01,CUST-0013,PRD-070,2026-05-07,2026-06-04,2026-06-04,7334,533.49,4.0,low,completed,ERP,2026-05-07 01:12:00
SO-004242,SOL-004242-01,CUST-0119,PRD-071,2026-03-09,2026-04-06,2026-04-05,3698,56.66,1.0,normal,completed,ERP,2026-03-10 16:57:00
SO-004243,SOL-004243-01,CUST-0057,PRD-052,2025-11-30,2025-12-17,2025-12-17,4703,690.26,2.5,low,completed,ERP,2025-12-01 02:00:00
SO-004244,SOL-004244-01,CUST-0120,PRD-076,2025-08-06,2025-09-04,2025-09-02,2232,504.27,1.0,normal,completed,ERP,2025-08-07 07:58:00
SO-004245,SOL-004245-01,CUST-0016,PRD-040,2026-05-28,2026-06-20,2026-06-22,3826,563.96,3.0,low,completed,ERP,2026-05-30 08:53:00
SO-004246,SOL-004246-01,CUST-0015,PRD-021,2025-11-23,2025-12-07,2025-12-06,3508,590.46,0.0,normal,cancelled,ERP,2025-11-25 15:24:00
SO-004247,SOL-004247-01,CUST-0014,PRD-029,2025-09-06,2025-09-20,2025-09-21,3338,321.2,5.0,high,completed,ERP,2025-09-08 11:46:00
SO-004248,SOL-004248-01,CUST-0093,PRD-001,2026-02-11,2026-03-09,2026-03-08,2379,324.64,1.5,normal,completed,ERP,2026-02-12 17:59:00
SO-004249,SOL-004249-01,CUST-0002,PRD-073,2026-05-31,2026-06-08,2026-06-09,2131,754.17,1.0,low,completed,ERP,2026-06-01 21:27:00
SO-004250,SOL-004250-01,CUST-0117,PRD-040,2026-02-11,2026-03-05,2026-03-05,4318,628.41,0.0,normal,completed,ERP,2026-02-11 09:55:00
SO-004251,SOL-004251-01,CUST-0086,PRD-078,2026-01-19,2026-02-03,2026-02-03,768,560.6,10.0,normal,completed,ERP,2026-01-20 08:35:00
SO-004252,SOL-004252-01,CUST-0047,PRD-073,2026-01-14,2026-01-25,2026-01-23,2971,689.92,0.0,high,open,ERP,2026-01-14 17:19:00
SO-004253,SOL-004253-01,CUST-0014,PRD-048,2025-10-30,2025-11-19,2025-11-19,16972,250.08,3.0,high,completed,ERP,2025-10-30 10:09:00
SO-004254,SOL-004254-01,CUST-0015,PRD-046,2025-11-25,2025-12-29,2025-12-30,6088,775.72,5.0,normal,completed,ERP,2025-11-25 19:36:00
SO-004255,SOL-004255-01,CUST-0086,PRD-026,2025-12-11,2026-01-15,2026-01-17,6095,304.96,8.0,normal,open,ERP,2025-12-11 04:34:00
SO-004256,SOL-004256-01,CUST-0073,PRD-028,2026-05-09,2026-05-19,2026-05-21,3597,665.01,5.0,normal,completed,ERP,2026-05-09 12:57:00
SO-004257,SOL-004257-01,CUST-0058,PRD-063,2025-09-17,2025-10-12,2025-10-12,2118,730.16,1.0,high,completed,ERP,2025-09-17 22:05:00
SO-004258,SOL-004258-01,CUST-0061,PRD-058,2026-03-19,2026-04-22,2026-04-22,1786,395.96,8.0,low,completed,ERP,2026-03-19 18:55:00
SO-004259,SOL-004259-01,CUST-0097,PRD-045,2026-04-21,2026-05-19,2026-05-19,1326,487.38,3.0,normal,completed,ERP,2026-04-22 09:14:00
SO-004260,SOL-004260-01,CUST-0055,PRD-068,2025-09-22,2025-10-25,2025-10-24,1904,293.71,2.0,high,open,ERP,2025-09-24 15:23:00
SO-004261,SOL-004261-01,CUST-0041,PRD-062,2025-08-07,2025-09-08,2025-09-11,3113,54.99,0.0,normal,completed,ERP,2025-08-09 06:37:00
SO-004262,SOL-004262-01,CUST-0108,PRD-052,2025-09-29,2025-11-01,2025-11-01,3478,699.46,3.0,high,completed,ERP,2025-10-01 22:22:00
SO-004263,SOL-004263-01,CUST-0055,PRD-031,2025-08-14,2025-09-13,2025-09-13,1591,892.81,10.0,high,completed,ERP,2025-08-15 22:13:00
SO-004264,SOL-004264-01,CUST-0053,PRD-056,2025-08-31,2025-10-02,2025-10-03,5794,387.63,4.0,normal,completed,ERP,2025-09-01 16:37:00
SO-004265,SOL-004265-01,CUST-0034,PRD-035,2025-10-10,2025-10-17,2025-10-17,3260,244.89,5.0,low,cancelled,ERP,2025-10-11 19:50:00
SO-004266,SOL-004266-01,CUST-0011,PRD-061,2025-12-21,2026-01-24,2026-01-27,2917,438.45,5.0,normal,open,ERP,2025-12-21 13:15:00
SO-004267,SOL-004267-01,CUST-0087,PRD-058,2025-11-23,2025-12-18,2025-12-21,2766,430.46,3.0,normal,completed,ERP,2025-11-23 23:29:00
SO-004268,SOL-004268-01,CUST-0097,PRD-045,2026-03-30,2026-04-24,2026-04-22,1647,490.09,8.0,normal,completed,ERP,2026-04-01 12:08:00
SO-004269,SOL-004269-01,CUST-0045,PRD-029,2025-10-14,2025-11-09,2025-11-12,3697,293.34,0.5,normal,completed,ERP,2025-10-14 02:51:00
SO-004270,SOL-004270-01,CUST-0020,PRD-011,2026-05-14,2026-06-15,2026-06-18,8564,473.16,1.0,normal,completed,ERP,2026-05-16 01:16:00
SO-004271,SOL-004271-01,CUST-0107,PRD-002,2025-09-05,2025-09-12,2025-09-10,4224,656.58,0.5,low,completed,ERP,2025-09-07 03:07:00
SO-004272,SOL-004272-01,CUST-0023,PRD-010,2026-05-01,2026-05-14,2026-05-14,3672,434.61,10.0,low,open,ERP,2026-05-03 03:51:00
SO-004273,SOL-004273-01,CUST-0098,PRD-005,2025-09-07,2025-10-01,2025-10-02,15289,228.28,1.0,normal,completed,ERP,2025-09-07 16:46:00
SO-004274,SOL-004274-01,CUST-0082,PRD-042,2026-03-29,2026-04-07,2026-04-06,6928,44.31,3.0,low,completed,ERP,2026-03-30 02:39:00
SO-004275,SOL-004275-01,CUST-0036,PRD-058,2026-05-03,2026-06-01,2026-05-31,8877,442.18,2.0,high,completed,ERP,2026-05-05 02:08:00
SO-004276,SOL-004276-01,CUST-0051,PRD-043,2025-08-14,2025-08-28,2025-08-28,3011,463.45,10.0,high,completed,ERP,2025-08-16 08:51:00
SO-004277,SOL-004277-01,CUST-0083,PRD-005,2026-02-04,2026-02-27,2026-02-27,1553,218.87,5.0,normal,completed,ERP,2026-02-05 19:06:00
SO-004278,SOL-004278-01,CUST-0015,PRD-057,2025-12-13,2026-01-13,2026-01-12,1378,554.58,8.0,normal,completed,ERP,2025-12-15 08:42:00
SO-004279,SOL-004279-01,CUST-0028,PRD-040,2026-05-30,2026-06-10,2026-06-10,3933,568.02,1.0,normal,cancelled,ERP,2026-05-31 22:25:00
SO-004280,SOL-004280-01,CUST-0064,PRD-003,2025-09-26,2025-10-27,2025-10-25,1569,483.63,8.0,normal,completed,ERP,2025-09-26 05:12:00
SO-004281,SOL-004281-01,CUST-0021,PRD-051,2025-12-29,2026-01-22,2026-01-22,2215,448.11,2.0,normal,completed,ERP,2025-12-29 02:09:00
SO-004282,SOL-004282-01,CUST-0078,PRD-068,2025-11-18,2025-12-21,2025-12-21,7523,279.99,10.0,high,completed,ERP,2025-11-19 18:06:00
SO-004283,SOL-004283-01,CUST-0024,PRD-065,2026-05-20,2026-06-02,2026-06-02,4107,1059.79,1.0,normal,completed,ERP,2026-05-20 19:14:00
SO-004284,SOL-004284-01,CUST-0007,PRD-020,2025-10-27,2025-11-16,2025-11-16,3036,691.74,3.0,high,completed,ERP,2025-10-29 02:06:00
