sales_order_id,late_delivery_flag,delay_days,root_cause,material_shortage_flag,quality_hold_flag,production_delay_days
SO-002075,1,5,production_delay,0,0,3
SO-002076,1,3,material_shortage,0,0,3
SO-002077,0,0,on_time,0,0,-1
SO-002078,1,4,material_shortage,0,0,6
SO-002079,1,2,material_shortage,0,0,2
SO-002080,1,1,quality_hold,0,0,2
SO-002081,1,5,quality_hold,0,0,7
SO-002082,1,2,production_delay,0,0,2
SO-002083,1,4,production_delay,0,0,6
SO-002084,1,1,logistics,0,0,1
SO-002085,1,6,material_shortage,0,0,6
SO-002086,1,1,logistics,0,0,3
SO-002087,1,8,logistics,0,1,7
SO-002088,1,9,production_delay,0,0,7
SO-002089,1,8,production_delay,0,0,6
SO-002090,0,0,on_time,0,0,1
SO-002091,0,0,on_time,0,0,1
SO-002093,1,7,logistics,0,0,7
SO-002094,1,8,quality_hold,0,0,6
SO-002095,1,6,production_delay,0,0,6
SO-002096,1,5,production_delay,0,0,6
SO-002097,1,5,production_delay,0,0,5
SO-002098,1,2,logistics,0,0,2
SO-002099,1,4,logistics,0,0,4
SO-002100,1,4,production_delay,0,0,4
SO-002101,1,9,logistics,0,0,7
SO-002102,1,7,material_shortage,0,0,6
SO-002103,1,5,material_shortage,0,0,4
SO-002104,1,7,production_delay,0,0,7
SO-002105,1,1,production_delay,0,0,1
SO-002106,0,0,on_time,0,0,0
SO-002107,1,4,production_delay,0,0,4
SO-002108,1,8,production_delay,0,0,6
SO-002109,1,8,production_delay,0,0,6
SO-002110,1,10,logistics,0,1,10
SO-002111,0,0,on_time,0,0,-1
SO-002112,1,6,production_delay,0,0,7
SO-002113,1,2,production_delay,0,0,4
SO-002114,1,1,production_delay,0,0,0
SO-002115,1,3,production_delay,0,1,3
SO-002116,1,6,logistics,0,1,7
SO-002117,1,7,logistics,0,0,5
SO-002118,1,6,production_delay,0,0,6
SO-002119,1,6,production_delay,0,0,5
SO-002120,1,4,logistics,0,0,2
SO-002121,1,4,material_shortage,0,1,5
SO-002122,1,3,material_shortage,0,0,5
SO-002123,1,1,production_delay,0,0,3
SO-002124,0,0,on_time,0,0,-1
SO-002125,1,5,production_delay,0,0,4
SO-002127,1,2,production_delay,0,0,1
SO-002128,1,3,quality_hold,0,0,4
SO-002129,0,0,on_time,0,0,0
SO-002130,1,1,quality_hold,0,0,0
SO-002131,0,0,on_time,0,0,1
SO-002132,1,4,logistics,0,0,6
SO-002133,1,4,production_delay,0,0,4
SO-002134,1,7,logistics,0,0,7
SO-002135,1,3,quality_hold,0,0,4
SO-002136,1,7,production_delay,0,0,6
SO-002137,0,0,on_time,0,0,1
SO-002138,1,8,production_delay,0,0,7
SO-002139,1,2,production_delay,0,0,4
SO-002140,1,5,logistics,0,1,7
SO-002141,1,1,quality_hold,0,0,1
SO-002142,1,1,logistics,0,0,1
SO-002143,1,6,logistics,0,0,7
SO-002144,1,5,material_shortage,0,0,3
SO-002145,1,5,logistics,1,0,3
SO-002146,1,10,material_shortage,1,0,10
SO-002147,1,7,production_delay,0,0,7
SO-002148,1,5,production_delay,0,0,7
SO-002149,1,1,production_delay,0,0,1
SO-002150,1,6,quality_hold,0,0,7
SO-002151,1,3,logistics,0,0,2
SO-002152,1,3,logistics,0,1,4
SO-002153,1,7,production_delay,0,1,5
SO-002154,1,5,production_delay,0,0,5
SO-002155,1,8,production_delay,0,0,6
SO-002156,1,4,logistics,0,0,4
SO-002157,1,7,production_delay,0,0,7
SO-002158,1,6,quality_hold,0,0,6
SO-002159,1,5,logistics,0,0,5
SO-002160,1,8,quality_hold,0,1,6
SO-002161,1,3,logistics,0,1,3
SO-002162,1,8,production_delay,0,0,7
SO-002163,1,9,logistics,0,1,10
SO-002164,1,1,logistics,0,0,-1
SO-002165,1,14,quality_hold,1,1,14
SO-002166,1,1,production_delay,0,0,1
SO-002167,1,9,material_shortage,1,0,11
SO-002168,1,6,production_delay,0,0,5
SO-002169,1,7,quality_hold,0,0,7
SO-002170,1,9,material_shortage,0,0,7
SO-002171,1,7,logistics,0,0,7
SO-002172,1,7,logistics,0,0,6
SO-002173,1,2,production_delay,0,0,1
SO-002174,0,0,on_time,0,0,-1
SO-002175,1,4,logistics,0,1,3
SO-002176,1,4,logistics,0,0,4
SO-002177,1,1,production_delay,0,0,1
SO-002178,1,2,production_delay,0,0,2
SO-002179,0,0,on_time,0,0,0
SO-002180,0,0,on_time,0,0,-1
SO-002181,1,5,material_shortage,1,0,6
SO-002182,1,3,production_delay,0,0,4
SO-002183,1,6,production_delay,0,0,6
SO-002184,1,2,quality_hold,0,0,2
SO-002185,0,0,on_time,0,0,0
SO-002186,1,1,production_delay,0,0,2
SO-002187,0,0,on_time,0,0,-1
SO-002188,1,1,production_delay,0,0,2
SO-002189,0,0,on_time,0,0,0
SO-002190,1,5,production_delay,0,0,6
SO-002191,0,0,on_time,0,0,-1
SO-002192,1,5,production_delay,0,0,6
SO-002193,1,7,quality_hold,0,1,7
SO-002194,1,3,production_delay,0,0,3
SO-002195,1,6,logistics,0,0,7
SO-002196,1,9,material_shortage,0,1,8
SO-002197,1,5,material_shortage,0,0,6
SO-002198,1,4,production_delay,1,0,6
SO-002199,1,6,logistics,0,0,6
SO-002200,0,0,on_time,0,0,-1
SO-002201,1,1,production_delay,0,0,1
SO-002202,0,0,on_time,0,0,0
SO-002203,1,4,material_shortage,0,0,3
SO-002204,0,0,on_time,0,0,-1
SO-002205,1,4,logistics,0,1,3
SO-002206,1,2,production_delay,0,0,4
SO-002207,1,2,logistics,0,1,4
SO-002208,1,5,quality_hold,0,0,5
SO-002209,1,4,production_delay,0,0,6
SO-002210,1,6,logistics,0,0,7
SO-002211,1,6,production_delay,0,0,5
SO-002212,1,2,logistics,0,0,2
SO-002213,1,10,material_shortage,1,0,10
SO-002214,1,4,production_delay,0,0,5
SO-002215,1,7,logistics,0,0,7
SO-002216,1,6,quality_hold,0,0,6
SO-002217,0,0,on_time,0,0,-1
SO-002218,1,7,material_shortage,0,0,5
SO-002219,1,4,logistics,1,0,4
SO-002220,0,0,on_time,0,0,0
SO-002221,0,0,on_time,0,0,1
SO-002222,1,2,logistics,0,0,2
SO-002223,1,2,production_delay,0,1,2
SO-002224,1,9,production_delay,0,0,7
SO-002225,1,8,production_delay,0,0,6
SO-002226,1,4,logistics,0,0,4
SO-002227,0,0,on_time,0,0,-1
SO-002228,1,5,production_delay,0,0,6
SO-002229,1,10,logistics,1,1,11
SO-002230,0,0,on_time,0,0,2
SO-002231,1,6,logistics,0,0,4
SO-002232,1,5,production_delay,0,0,5
SO-002233,1,2,material_shortage,0,0,2
SO-002234,1,6,quality_hold,0,0,6
SO-002235,0,0,on_time,0,0,-1
SO-002236,1,7,logistics,0,0,7
SO-002237,1,1,material_shortage,0,0,-1
SO-002238,0,0,on_time,0,0,1
SO-002239,1,6,logistics,0,0,6
SO-002240,1,2,logistics,0,1,2
SO-002241,1,6,production_delay,0,0,6
SO-002242,1,2,quality_hold,0,0,0
SO-002244,1,8,production_delay,0,1,7
SO-002245,0,0,on_time,0,0,1
SO-002246,1,6,material_shortage,0,0,5
SO-002247,1,5,quality_hold,0,0,7
SO-002248,0,0,on_time,0,0,0
SO-002249,1,7,logistics,0,1,6
SO-002250,0,0,on_time,0,0,0
SO-002251,1,6,quality_hold,0,0,4
SO-002252,1,5,production_delay,0,0,4
SO-002253,1,5,quality_hold,0,0,3
SO-002254,1,1,logistics,0,0,3
SO-002255,1,3,logistics,0,0,1
SO-002256,1,5,material_shortage,0,0,4
SO-002257,1,4,production_delay,0,0,2
SO-002258,1,2,logistics,0,0,0
SO-002259,1,5,material_shortage,0,0,3
SO-002260,1,3,production_delay,0,0,4
SO-002261,1,10,logistics,0,1,10
SO-002262,1,8,logistics,0,0,7
SO-002263,0,0,on_time,0,0,0
SO-002264,0,0,on_time,0,0,-1
SO-002265,1,1,production_delay,0,0,-1
SO-002266,1,3,production_delay,0,0,1
SO-002267,1,1,production_delay,0,0,1
SO-002268,1,1,production_delay,0,0,2
SO-002269,1,6,production_delay,0,0,4
SO-002270,1,5,quality_hold,0,0,6
SO-002271,1,8,production_delay,0,0,7
SO-002272,1,2,quality_hold,0,0,0
SO-002273,1,4,quality_hold,0,1,4
SO-002274,1,1,quality_hold,0,0,1
SO-002275,0,0,on_time,0,0,1
SO-002276,1,2,logistics,0,0,0
SO-002277,1,6,material_shortage,0,0,5
SO-002278,1,4,production_delay,0,0,4
SO-002279,1,5,production_delay,1,0,5
SO-002280,1,11,logistics,1,0,11
SO-002281,0,0,on_time,0,0,1
SO-002282,1,5,material_shortage,0,0,5
SO-002283,1,2,production_delay,0,0,3
SO-002284,1,1,production_delay,0,0,2
SO-002285,1,4,production_delay,0,0,4
SO-002286,0,0,on_time,0,0,0
SO-002287,1,6,production_delay,0,0,6
SO-002288,1,4,logistics,0,0,4
SO-002289,1,3,production_delay,0,0,4
SO-002290,1,3,production_delay,0,0,2
SO-002291,1,6,production_delay,0,0,5
SO-002292,1,6,quality_hold,0,0,4
SO-002293,1,4,quality_hold,0,0,3
SO-002294,1,7,production_delay,0,0,5
SO-002295,1,8,logistics,0,0,6
SO-002296,1,1,production_delay,0,0,-1
SO-002297,1,1,logistics,0,0,1
SO-002298,1,2,logistics,0,0,0
SO-002299,0,0,on_time,0,0,0
SO-002300,1,6,production_delay,0,0,7
SO-002301,1,1,quality_hold,0,0,1
SO-002302,0,0,on_time,0,0,0
SO-002303,0,0,on_time,0,0,1
SO-002304,1,2,logistics,0,0,2
SO-002305,1,2,production_delay,1,0,3
SO-002306,1,5,logistics,0,0,7
SO-002307,1,5,production_delay,0,1,5
SO-002308,1,7,material_shortage,0,0,7
SO-002309,1,2,production_delay,0,0,0
SO-002310,1,7,quality_hold,0,0,7
SO-002311,1,5,material_shortage,0,0,7
SO-002312,1,8,production_delay,0,1,7
SO-002313,0,0,on_time,0,0,0
SO-002314,1,3,production_delay,0,0,3
SO-002315,1,3,production_delay,0,0,3
SO-002316,0,0,on_time,0,0,-1
SO-002317,1,3,production_delay,0,0,3
SO-002318,1,1,production_delay,0,0,0
SO-002319,1,8,production_delay,0,1,8
SO-002320,1,5,production_delay,0,0,3
SO-002321,1,6,logistics,0,0,7
SO-002322,1,4,logistics,0,0,4
SO-002323,1,3,material_shortage,0,0,2
SO-002324,1,5,quality_hold,0,0,3
SO-002325,1,2,logistics,0,0,0
SO-002326,0,0,on_time,0,0,1
SO-002327,1,8,production_delay,0,1,8
SO-002328,1,3,production_delay,0,0,4
SO-002329,1,3,logistics,0,0,3
SO-002330,1,3,production_delay,0,0,1
SO-002331,1,4,production_delay,0,0,2
SO-002332,1,6,production_delay,0,0,4
SO-002333,1,4,logistics,0,0,4
SO-002334,0,0,on_time,0,0,2
SO-002335,1,6,quality_hold,0,0,6
SO-002336,1,5,production_delay,0,0,3
SO-002338,1,1,logistics,0,0,2
SO-002339,1,5,material_shortage,0,0,7
SO-002340,1,7,logistics,0,0,7
SO-002341,0,0,on_time,0,0,0
SO-002342,1,1,material_shortage,0,0,3
SO-002343,1,5,logistics,0,0,5
SO-002344,1,6,logistics,0,0,5
SO-002345,1,6,quality_hold,0,1,8
SO-002346,1,9,production_delay,0,0,7
SO-002347,1,3,quality_hold,0,0,1
SO-002349,1,8,production_delay,0,0,6
SO-002350,1,6,production_delay,0,0,4
SO-002351,1,4,quality_hold,0,0,5
SO-002352,1,8,production_delay,0,0,7
SO-002353,1,5,production_delay,0,0,6
SO-002354,1,5,material_shortage,1,0,5
SO-002355,1,9,logistics,0,1,9
SO-002356,1,4,production_delay,0,0,5
SO-002357,1,1,quality_hold,0,0,1
SO-002358,0,0,on_time,0,0,-1
SO-002360,1,4,production_delay,0,0,3
SO-002361,1,4,material_shortage,0,0,2
SO-002362,1,3,production_delay,0,0,1
SO-002363,0,0,on_time,0,0,-1
SO-002364,1,9,quality_hold,1,0,7
SO-002365,1,5,quality_hold,1,0,6
SO-002366,1,9,quality_hold,0,0,7
SO-002367,1,8,logistics,1,0,7
SO-002368,1,1,production_delay,0,0,3
SO-002369,1,7,logistics,0,0,5
SO-002370,1,6,logistics,0,0,6
SO-002371,1,1,material_shortage,0,0,0
SO-002372,0,0,on_time,0,0,2
SO-002373,0,0,on_time,0,0,1
SO-002374,0,0,on_time,0,0,-1
SO-002375,1,5,quality_hold,0,0,5
SO-002376,0,0,on_time,0,0,1
SO-002377,1,2,production_delay,0,0,0
SO-002378,1,7,production_delay,0,0,6
SO-002379,0,0,on_time,0,0,0
SO-002380,1,3,logistics,0,0,2
SO-002381,1,3,material_shortage,0,0,1
SO-002382,1,5,production_delay,0,0,5
SO-002383,0,0,on_time,0,0,1
SO-002384,1,3,logistics,0,0,3
SO-002385,1,10,production_delay,1,0,9
SO-002386,1,1,material_shortage,0,0,2
SO-002387,1,3,production_delay,0,0,2
SO-002388,1,3,logistics,0,0,2
SO-002389,1,5,logistics,0,0,7
SO-002390,1,5,production_delay,1,0,5
SO-002391,0,0,on_time,0,0,1
SO-002392,0,0,on_time,0,0,1
SO-002393,1,4,quality_hold,0,0,2
SO-002394,1,1,logistics,0,0,2
SO-002395,1,1,logistics,0,0,-1
SO-002396,1,6,production_delay,0,0,6
SO-002397,1,5,production_delay,0,0,4
SO-002398,1,3,production_delay,0,0,5
SO-002399,1,1,production_delay,0,0,2
SO-002400,1,7,production_delay,0,0,6
SO-002401,1,3,material_shortage,0,0,5
SO-002402,1,6,quality_hold,0,0,4
SO-002403,1,3,logistics,0,0,5
SO-002404,1,6,logistics,0,0,7
SO-002405,1,4,production_delay,0,0,6
SO-002406,1,1,production_delay,0,0,-1
SO-002407,0,0,on_time,0,0,-1
SO-002408,1,3,production_delay,0,0,3
SO-002409,0,0,on_time,0,0,-1
SO-002410,0,0,on_time,0,0,0
SO-002411,1,3,production_delay,0,0,1
SO-002412,1,5,material_shortage,0,0,7
SO-002413,1,3,production_delay,0,0,4
SO-002414,1,7,logistics,0,0,6
SO-002415,1,1,logistics,0,0,1
SO-002416,1,8,logistics,0,0,6
SO-002417,1,2,production_delay,0,0,3
SO-002418,1,2,production_delay,0,0,3
SO-002419,1,5,production_delay,0,0,7
SO-002420,0,0,on_time,0,0,-1
SO-002421,1,5,logistics,1,0,3
SO-002422,1,9,production_delay,0,0,7
SO-002423,1,8,production_delay,0,0,7
SO-002424,1,5,logistics,0,0,5
SO-002426,0,0,on_time,0,0,0
SO-002427,1,2,quality_hold,0,0,4
SO-002428,1,8,production_delay,0,0,7
SO-002429,1,6,quality_hold,0,0,4
SO-002430,1,1,production_delay,0,0,0
SO-002431,0,0,on_time,0,0,0
SO-002432,1,6,quality_hold,0,0,6
SO-002433,1,6,logistics,0,1,6
SO-002434,1,5,logistics,0,0,5
SO-002435,1,7,material_shortage,1,0,5
SO-002436,1,7,production_delay,0,0,7
SO-002437,1,1,production_delay,0,0,2
SO-002438,0,0,on_time,0,0,1
SO-002439,1,6,quality_hold,0,0,5
SO-002440,1,1,production_delay,0,0,3
SO-002441,1,1,logistics,0,0,1
SO-002442,1,7,production_delay,0,0,6
SO-002443,1,3,logistics,0,0,5
SO-002444,0,0,on_time,0,0,-1
SO-002445,1,8,quality_hold,1,0,6
SO-002446,1,3,production_delay,0,0,3
SO-002447,1,4,quality_hold,0,0,5
SO-002448,1,5,quality_hold,0,1,7
SO-002449,1,6,production_delay,0,0,4
SO-002450,1,2,logistics,0,0,4
SO-002451,1,5,logistics,0,0,6
SO-002452,0,0,on_time,0,0,1
SO-002453,1,4,quality_hold,1,0,4
SO-002454,1,8,logistics,0,0,7
SO-002455,0,0,on_time,0,0,1
SO-002456,1,4,production_delay,0,0,4
SO-002457,1,4,production_delay,0,0,6
SO-002458,1,5,production_delay,0,0,5
SO-002459,1,2,production_delay,0,0,3
SO-002460,1,4,production_delay,0,0,2
SO-002461,1,1,production_delay,0,0,-1
SO-002462,1,7,production_delay,0,0,6
SO-002463,0,0,on_time,0,0,-1
SO-002464,1,2,logistics,0,0,3
SO-002465,1,1,production_delay,0,0,1
SO-002466,0,0,on_time,0,0,1
SO-002467,1,4,production_delay,0,0,6
SO-002468,1,5,logistics,0,0,3
SO-002469,1,8,material_shortage,1,0,9
SO-002470,1,5,logistics,0,0,3
SO-002471,1,7,logistics,0,0,6
SO-002472,0,0,on_time,0,0,0
SO-002473,1,4,quality_hold,0,0,6
SO-002474,1,9,material_shortage,1,0,9
SO-002475,0,0,on_time,0,0,-1
SO-002476,1,5,logistics,0,0,4
SO-002477,1,8,quality_hold,0,1,9
SO-002478,1,5,logistics,0,0,3
SO-002479,1,1,quality_hold,0,0,-1
SO-002480,0,0,on_time,0,0,-1
SO-002481,0,0,on_time,0,0,0
SO-002482,0,0,on_time,0,0,2
SO-002483,0,0,on_time,0,0,0
SO-002484,1,6,production_delay,0,0,4
SO-002485,1,4,quality_hold,0,1,3
SO-002487,1,2,production_delay,0,0,2
SO-002488,1,6,production_delay,0,0,4
SO-002489,1,6,logistics,0,0,7
SO-002490,1,4,logistics,0,0,4
SO-002491,1,8,logistics,0,0,6
SO-002492,1,6,production_delay,0,0,4
SO-002493,0,0,on_time,0,0,2
SO-002494,1,4,logistics,0,0,5
SO-002495,1,3,production_delay,0,0,3
SO-002496,0,0,on_time,0,0,0
SO-002497,1,6,logistics,0,0,6
SO-002498,0,0,on_time,0,0,-1
SO-002499,1,2,production_delay,0,0,2
SO-002500,1,6,logistics,0,0,4
SO-002501,1,1,production_delay,0,0,-1
SO-002502,1,7,quality_hold,0,0,6
SO-002503,0,0,on_time,0,0,1
SO-002504,1,1,material_shortage,0,0,-1
SO-002505,1,2,quality_hold,0,1,4
SO-002506,1,7,production_delay,0,0,6
SO-002507,1,2,quality_hold,0,0,2
SO-002508,1,4,production_delay,0,1,5
SO-002509,1,5,logistics,0,1,3
SO-002510,1,3,production_delay,0,0,4
SO-002511,1,6,logistics,0,0,6
SO-002512,1,7,quality_hold,0,1,7
SO-002513,1,7,production_delay,0,0,7
SO-002514,0,0,on_time,0,0,-1
SO-002515,1,5,logistics,0,0,3
SO-002516,1,9,logistics,0,0,7
SO-002517,1,4,material_shortage,0,0,6
SO-002518,1,4,production_delay,0,0,2
SO-002519,1,2,logistics,0,0,2
SO-002520,1,3,material_shortage,0,0,5
SO-002521,1,2,production_delay,0,0,0
SO-002522,1,2,material_shortage,0,0,2
SO-002523,1,4,production_delay,0,0,6
SO-002524,1,5,logistics,0,0,6
SO-002525,0,0,on_time,0,0,0
SO-002527,1,1,logistics,0,0,1
SO-002528,1,1,production_delay,0,0,1
SO-002529,0,0,on_time,0,0,-1
SO-002530,1,1,logistics,0,0,2
SO-002531,1,7,production_delay,0,1,7
SO-002532,0,0,on_time,0,0,-1
SO-002533,1,3,production_delay,0,0,5
SO-002534,0,0,on_time,0,0,1
SO-002536,0,0,on_time,0,0,-1
SO-002537,1,4,logistics,0,0,6
SO-002538,1,1,material_shortage,0,0,2
SO-002539,1,7,production_delay,0,0,5
SO-002541,1,5,logistics,0,0,3
SO-002542,1,3,logistics,0,0,3
SO-002543,1,4,production_delay,0,0,3
SO-002544,1,2,quality_hold,0,0,4
SO-002545,1,1,production_delay,0,0,-1
SO-002547,1,2,logistics,0,0,2
SO-002548,0,0,on_time,0,0,2
SO-002549,0,0,on_time,0,0,2
SO-002550,1,3,material_shortage,0,0,2
SO-002551,0,0,on_time,0,0,0
SO-002552,0,0,on_time,0,0,0
SO-002553,1,1,production_delay,0,0,-1
SO-002554,1,2,production_delay,0,0,4
SO-002555,1,5,logistics,0,0,3
SO-002556,1,5,logistics,0,0,4
SO-002558,1,7,material_shortage,0,0,6
SO-002559,1,9,production_delay,0,1,9
SO-002560,1,5,logistics,0,0,7
SO-002561,1,1,logistics,0,0,-1
SO-002562,1,9,production_delay,0,0,7
SO-002563,1,6,production_delay,0,0,4
SO-002564,1,4,production_delay,0,0,6
SO-002565,1,8,logistics,1,0,10
SO-002566,1,4,quality_hold,0,0,6
SO-002567,1,3,production_delay,0,0,3
SO-002568,1,4,material_shortage,0,0,2
SO-002569,1,2,logistics,0,0,0
SO-002570,1,1,production_delay,0,0,0
SO-002572,1,6,quality_hold,0,0,5
SO-002573,0,0,on_time,0,0,-1
SO-002574,0,0,on_time,0,0,-1
SO-002575,1,7,material_shortage,0,0,7
SO-002576,1,2,logistics,0,0,0
SO-002577,1,6,quality_hold,0,0,7
SO-002578,0,0,on_time,0,0,-1
SO-002579,1,5,production_delay,0,1,4
SO-002580,0,0,on_time,0,0,1
SO-002581,1,1,production_delay,0,0,-1
SO-002582,0,0,on_time,0,0,-1
SO-002583,1,1,logistics,0,0,2
SO-002584,1,10,production_delay,0,1,8
SO-002585,0,0,on_time,0,0,0
SO-002586,1,5,production_delay,0,0,7
SO-002587,1,7,production_delay,0,0,7
SO-002588,1,6,production_delay,0,0,7
SO-002589,1,1,production_delay,0,1,2
SO-002590,1,1,production_delay,0,0,-1
SO-002591,1,4,material_shortage,0,0,4
SO-002592,1,6,production_delay,0,0,7
SO-002594,1,6,production_delay,0,0,4
SO-002595,1,9,material_shortage,0,1,9
SO-002596,1,2,logistics,0,0,2
SO-002597,1,3,quality_hold,0,1,2
SO-002598,1,1,material_shortage,0,0,1
SO-002599,1,2,quality_hold,0,0,2
SO-002600,1,11,production_delay,0,1,10
SO-002601,1,5,logistics,0,0,7
SO-002602,1,1,production_delay,0,0,3
SO-002603,1,12,quality_hold,0,1,10
SO-002604,1,2,production_delay,0,0,2
SO-002605,1,1,material_shortage,0,0,0
SO-002606,1,3,production_delay,0,0,5
SO-002607,1,7,material_shortage,1,0,9
SO-002608,0,0,on_time,0,0,1
SO-002609,1,9,production_delay,1,0,10
SO-002610,1,12,production_delay,1,0,11
SO-002611,1,6,quality_hold,0,0,7
SO-002612,1,5,production_delay,0,0,5
SO-002613,1,8,logistics,0,0,6
SO-002614,0,0,on_time,0,0,0
SO-002615,1,7,logistics,0,0,7
SO-002616,1,6,production_delay,0,0,7
SO-002617,0,0,on_time,0,0,0
SO-002619,1,4,production_delay,0,0,3
SO-002620,1,5,production_delay,0,0,4
SO-002621,1,2,quality_hold,0,0,1
SO-002622,1,2,production_delay,0,0,2
SO-002623,1,5,production_delay,0,0,7
SO-002624,1,3,production_delay,0,0,2
SO-002625,1,3,logistics,0,0,3
SO-002626,1,1,production_delay,0,0,-1
SO-002627,1,6,production_delay,0,0,5
SO-002628,0,0,on_time,0,0,1
SO-002629,1,3,production_delay,0,0,1
SO-002630,1,3,production_delay,0,0,4
SO-002631,1,6,logistics,0,1,6
SO-002632,1,4,logistics,1,0,6
SO-002633,1,6,material_shortage,1,0,7
SO-002634,1,1,production_delay,0,0,3
SO-002635,1,5,quality_hold,0,0,6
SO-002636,0,0,on_time,0,0,-1
SO-002637,1,3,material_shortage,0,0,2
SO-002638,1,6,production_delay,0,0,4
SO-002639,0,0,on_time,0,0,0
SO-002640,0,0,on_time,0,0,0
SO-002641,1,12,production_delay,1,0,11
SO-002642,0,0,on_time,0,0,-1
SO-002643,1,5,logistics,0,0,4
SO-002644,1,2,production_delay,0,0,2
SO-002645,1,1,material_shortage,1,0,3
SO-002646,0,0,on_time,0,0,-1
SO-002647,1,6,quality_hold,0,1,4
SO-002648,0,0,on_time,0,0,1
SO-002649,1,4,quality_hold,0,0,2
SO-002650,1,5,production_delay,0,0,5
SO-002651,1,6,production_delay,0,0,6
SO-002652,1,4,material_shortage,0,0,6
SO-002653,1,3,production_delay,0,0,3
SO-002654,1,5,logistics,0,0,5
SO-002655,1,4,production_delay,0,0,3
SO-002656,1,3,material_shortage,0,0,2
SO-002657,1,1,logistics,0,0,0
SO-002658,1,4,production_delay,0,0,5
SO-002659,1,3,production_delay,0,0,1
SO-002660,1,1,production_delay,0,0,1
SO-002661,1,3,logistics,0,0,5
SO-002662,0,0,on_time,0,0,-1
SO-002663,1,4,production_delay,0,0,5
SO-002664,1,5,material_shortage,0,1,4
SO-002666,1,4,material_shortage,0,0,6
SO-002667,1,1,production_delay,0,0,1
SO-002668,1,3,quality_hold,0,1,2
SO-002669,1,9,production_delay,0,0,7
SO-002670,1,5,logistics,0,0,7
SO-002671,1,2,production_delay,0,0,2
SO-002672,1,7,production_delay,1,0,6
SO-002673,1,5,material_shortage,0,0,5
SO-002674,1,4,production_delay,0,0,5
SO-002675,1,4,logistics,0,0,4
SO-002677,0,0,on_time,0,0,-1
SO-002678,1,6,quality_hold,0,0,6
SO-002679,1,1,production_delay,0,0,0
SO-002681,1,8,logistics,0,0,6
SO-002682,1,2,production_delay,0,0,3
SO-002683,1,5,production_delay,0,0,6
SO-002684,1,4,logistics,0,0,2
SO-002685,1,8,production_delay,0,0,7
SO-002686,1,3,production_delay,0,0,2
SO-002687,0,0,on_time,0,0,-1
SO-002688,1,4,material_shortage,0,0,6
SO-002689,0,0,on_time,0,0,0
SO-002690,1,3,production_delay,0,0,3
SO-002691,1,4,logistics,0,0,4
SO-002692,1,3,logistics,0,0,3
SO-002693,1,4,material_shortage,0,0,6
SO-002694,0,0,on_time,0,0,-1
SO-002695,0,0,on_time,0,0,0
SO-002696,1,4,production_delay,0,0,6
SO-002697,1,3,logistics,0,0,2
SO-002698,1,1,production_delay,0,0,1
SO-002699,0,0,on_time,0,0,2
SO-002700,1,5,logistics,0,0,5
SO-002701,1,9,logistics,1,0,8
SO-002702,0,0,on_time,0,0,-1
SO-002703,1,1,logistics,0,0,0
SO-002704,0,0,on_time,0,0,2
SO-002705,1,7,production_delay,0,0,6
SO-002706,1,6,production_delay,0,0,6
SO-002707,1,6,production_delay,0,0,7
SO-002708,1,4,production_delay,0,0,4
SO-002709,1,7,logistics,0,0,7
SO-002710,1,2,production_delay,0,0,2
SO-002711,1,1,production_delay,0,0,1
SO-002712,1,4,material_shortage,1,0,4
SO-002713,1,1,material_shortage,0,0,1
SO-002714,1,1,quality_hold,0,0,3
SO-002715,1,1,logistics,0,0,1
SO-002716,1,6,production_delay,0,0,4
SO-002717,1,2,production_delay,0,0,3
SO-002719,1,7,production_delay,0,0,7
SO-002720,1,8,production_delay,0,0,7
SO-002721,1,1,quality_hold,0,0,-1
SO-002722,1,5,production_delay,0,0,5
SO-002723,1,5,production_delay,0,0,6
SO-002724,1,4,production_delay,0,0,5
SO-002726,1,3,logistics,0,0,3
SO-002727,1,8,material_shortage,0,0,6
SO-002728,1,7,production_delay,0,1,7
SO-002729,1,4,production_delay,0,0,2
SO-002730,0,0,on_time,0,0,0
SO-002731,1,5,production_delay,0,0,7
SO-002732,1,3,production_delay,0,0,3
SO-002733,1,4,material_shortage,0,0,6
SO-002734,1,2,production_delay,0,0,1
SO-002736,1,2,material_shortage,0,0,1
SO-002737,0,0,on_time,0,0,0
SO-002738,1,5,logistics,0,0,3
SO-002739,1,3,production_delay,1,0,5
SO-002740,1,6,production_delay,0,0,7
SO-002741,1,2,production_delay,0,0,4
SO-002742,1,1,logistics,0,0,1
SO-002743,1,3,material_shortage,0,0,3
SO-002744,1,4,production_delay,0,0,4
SO-002745,1,4,production_delay,0,0,4
SO-002746,0,0,on_time,0,0,1
SO-002748,1,2,quality_hold,0,0,2
SO-002749,1,5,quality_hold,1,0,5
SO-002750,1,3,quality_hold,0,0,3
SO-002751,0,0,on_time,0,0,0
SO-002752,1,7,material_shortage,0,0,6
SO-002753,1,9,quality_hold,0,0,7
SO-002754,1,1,logistics,0,0,1
SO-002755,0,0,on_time,0,0,-1
SO-002756,1,7,production_delay,0,0,7
SO-002757,1,1,material_shortage,0,0,3
SO-002758,1,5,quality_hold,0,1,5
SO-002759,0,0,on_time,0,0,0
SO-002760,1,9,logistics,0,1,7
SO-002761,1,1,logistics,0,0,2
SO-002762,1,5,quality_hold,0,1,5
SO-002763,1,3,material_shortage,0,0,3
