tx_id,block_timestamp,material_lot_id,supplier_id,product_id,plant_id,event_type,quantity,quality_certificate_id,previous_hash,transaction_hash,smart_contract_id
TX-0002322,2026-06-21 11:44:00,LOT-SUP-007-20260621-025,SUP-007,PRD-073,P02,finished_goods,10477,,f609da85bacad232,5c69f3a3b9cbec56,SC-012
TX-0002323,2026-05-11 03:13:00,LOT-SUP-011-20260511-021,SUP-011,PRD-075,P01,material_received,11854,,5c69f3a3b9cbec56,2644798c4d391827,SC-005
TX-0002324,2025-11-22 02:48:00,LOT-SUP-011-20251122-057,SUP-011,PRD-017,P03,line_release,16867,QCERT-00637,2644798c4d391827,f1495af53247a6f7,SC-012
TX-0002325,2026-07-31 09:11:00,LOT-SUP-004-20260731-056,SUP-004,PRD-069,P03,material_received,11857,,f1495af53247a6f7,5e4a152e7101c96e,SC-007
TX-0002326,2026-03-28 16:49:00,LOT-SUP-007-20260328-030,SUP-007,PRD-070,P03,material_received,17149,,5e4a152e7101c96e,22142e993e5cd38b,SC-010
TX-0002327,2025-11-30 03:15:00,LOT-SUP-008-20251130-006,SUP-008,PRD-033,P02,material_received,10151,,22142e993e5cd38b,28573032c1b524fe,SC-008
TX-0002328,2025-08-01 20:03:00,LOT-SUP-007-20250801-026,SUP-007,PRD-073,P03,finished_goods,3675,,28573032c1b524fe,e93ddb522a33cae4,SC-011
TX-0002329,2026-01-13 13:04:00,LOT-SUP-006-20260113-018,SUP-006,PRD-049,P01,shipment_handover,11670,,e93ddb522a33cae4,312484c37d28774a,SC-001
TX-0002330,2025-08-26 13:35:00,LOT-SUP-010-20250826-017,SUP-010,PRD-076,P03,line_release,12865,QCERT-00193,312484c37d28774a,eee6ba7953791b76,SC-008
TX-0002331,2025-09-02 17:32:00,LOT-SUP-002-20250902-034,SUP-002,PRD-042,P02,line_release,11426,QCERT-00600,eee6ba7953791b76,0440b936617dcd63,SC-003
TX-0002332,2025-10-25 14:33:00,LOT-SUP-006-20251025-053,SUP-006,PRD-065,P02,line_release,12860,QCERT-00294,0440b936617dcd63,41b32c8918dccbce,SC-009
TX-0002333,2025-11-23 02:09:00,LOT-SUP-009-20251123-039,SUP-009,PRD-039,P03,material_received,18194,,41b32c8918dccbce,b24a02642bf103dc,SC-001
TX-0002334,2026-02-21 18:42:00,LOT-SUP-002-20260221-030,SUP-002,PRD-027,P03,line_release,7581,QCERT-00495,b24a02642bf103dc,2527e8684a92ed94,SC-009
TX-0002335,2025-09-28 14:29:00,LOT-SUP-003-20250928-058,SUP-003,PRD-020,P03,shipment_handover,15085,,2527e8684a92ed94,e0d1d2d74229cf2b,SC-002
TX-0002336,2025-08-04 02:05:00,LOT-SUP-009-20250804-002,SUP-009,PRD-039,P02,line_release,20329,QCERT-00592,e0d1d2d74229cf2b,764696b8d26f94fa,SC-004
TX-0002337,2025-09-26 20:11:00,LOT-SUP-009-20250926-020,SUP-009,PRD-051,P01,quality_certificate,22225,QCERT-00568,764696b8d26f94fa,45596d0621873865,SC-012
TX-0002338,2026-06-30 13:15:00,LOT-SUP-002-20260630-016,SUP-002,PRD-027,P03,finished_goods,13303,,45596d0621873865,04b16d02d024ac75,SC-007
TX-0002339,2026-07-03 02:38:00,LOT-SUP-007-20260703-028,SUP-007,PRD-073,P03,material_received,8533,,04b16d02d024ac75,a1751de8c7867f5a,SC-010
TX-0002340,2025-11-06 05:23:00,LOT-SUP-004-20251106-056,SUP-004,PRD-059,P03,line_release,10236,QCERT-00059,a1751de8c7867f5a,98846c6e0c3e7518,SC-010
TX-0002341,2025-12-09 16:23:00,LOT-SUP-001-20251209-014,SUP-001,PRD-011,P02,line_release,19662,QCERT-00841,98846c6e0c3e7518,22271577f323b5a3,SC-007
TX-0002342,2026-07-13 01:19:00,LOT-SUP-006-20260713-024,SUP-006,PRD-049,P01,line_release,4120,QCERT-00288,22271577f323b5a3,28410d7f2d74d3af,SC-001
TX-0002343,2025-09-03 05:28:00,LOT-SUP-017-20250903-039,SUP-017,PRD-061,P01,finished_goods,1226,,28410d7f2d74d3af,ecac4ca2d3e5be05,SC-005
TX-0002344,2026-03-09 18:51:00,LOT-SUP-008-20260309-045,SUP-008,PRD-033,P03,shipment_handover,22522,,ecac4ca2d3e5be05,97ed1964a7ddea79,SC-007
TX-0002345,2026-07-03 18:05:00,LOT-SUP-015-20260703-037,SUP-015,PRD-003,P02,finished_goods,9213,,97ed1964a7ddea79,79d74678e3514a15,SC-002
TX-0002346,2026-03-24 18:32:00,LOT-SUP-003-20260324-027,SUP-003,PRD-035,P02,quality_certificate,8233,QCERT-00747,79d74678e3514a15,8f3aa1a36a5a6615,SC-011
TX-0002347,2026-03-13 22:33:00,LOT-SUP-003-20260313-057,SUP-003,PRD-060,P03,material_received,13790,,8f3aa1a36a5a6615,554d7ea7d3855ff0,SC-006
TX-0002348,2026-03-01 19:15:00,LOT-SUP-007-20260301-001,SUP-007,PRD-070,P03,shipment_handover,22884,,554d7ea7d3855ff0,1a1de6fc9784ef77,SC-007
TX-0002349,2025-12-08 13:51:00,LOT-SUP-002-20251208-015,SUP-002,PRD-042,P01,shipment_handover,22402,,1a1de6fc9784ef77,b0046ca685de0ecc,SC-010
TX-0002350,2025-08-24 02:13:00,LOT-SUP-016-20250824-054,SUP-016,PRD-008,P02,line_release,6150,QCERT-00825,b0046ca685de0ecc,e47ac52f67d31bd8,SC-012
TX-0002351,2026-04-17 23:40:00,LOT-SUP-005-20260417-008,SUP-005,PRD-022,P01,shipment_handover,9686,,e47ac52f67d31bd8,1e5ac328e71fdd25,SC-008
TX-0002352,2025-12-03 23:57:00,LOT-SUP-003-20251203-055,SUP-003,PRD-078,P03,material_received,8051,,1e5ac328e71fdd25,7bccb73533d960ea,SC-009
TX-0002353,2026-02-04 12:25:00,LOT-SUP-016-20260204-024,SUP-016,PRD-008,P03,material_received,522,,7bccb73533d960ea,c2ad4d52241f81d9,SC-010
TX-0002354,2025-10-11 10:29:00,LOT-SUP-001-20251011-058,SUP-001,PRD-046,P02,finished_goods,19168,,c2ad4d52241f81d9,bb634b45d1744bd7,SC-002
TX-0002355,2026-03-16 14:25:00,LOT-SUP-015-20260316-006,SUP-015,PRD-021,P01,material_received,23080,,bb634b45d1744bd7,3b05daa13e5989ed,SC-001
TX-0002356,2026-05-14 19:43:00,LOT-SUP-001-20260514-043,SUP-001,PRD-046,P03,finished_goods,16920,,3b05daa13e5989ed,12f49329f7f4b127,SC-012
TX-0002357,2026-01-24 12:31:00,LOT-SUP-010-20260124-006,SUP-010,PRD-076,P01,quality_certificate,13608,QCERT-00459,12f49329f7f4b127,c15857d6260f89b9,SC-006
TX-0002358,2026-05-26 23:20:00,LOT-SUP-007-20260526-060,SUP-007,PRD-070,P02,finished_goods,6343,,c15857d6260f89b9,bd84b0b69dca90dc,SC-012
TX-0002359,2026-02-23 11:46:00,LOT-SUP-003-20260223-016,SUP-003,PRD-072,P02,material_received,17925,,bd84b0b69dca90dc,b7a9637341d4deb1,SC-009
TX-0002360,2026-06-07 02:00:00,LOT-SUP-017-20260607-006,SUP-017,PRD-009,P01,shipment_handover,19398,,b7a9637341d4deb1,c95a5968962fd8db,SC-008
TX-0002361,2026-07-16 07:01:00,LOT-SUP-009-20260716-023,SUP-009,PRD-051,P01,finished_goods,7933,,c95a5968962fd8db,ecae9076dc65950e,SC-002
TX-0002362,2026-06-22 05:20:00,LOT-SUP-008-20260622-022,SUP-008,PRD-037,P03,material_received,6537,,ecae9076dc65950e,38f5eabb5e71dc08,SC-010
TX-0002363,2025-08-10 23:55:00,LOT-SUP-013-20250810-008,SUP-013,PRD-058,P01,material_received,1335,,38f5eabb5e71dc08,cb0f6bc846162489,SC-003
TX-0002364,2025-08-03 17:21:00,LOT-SUP-003-20250803-050,SUP-003,PRD-078,P01,shipment_handover,2154,,cb0f6bc846162489,121ae17a63a0a6b3,SC-010
TX-0002365,2025-08-16 15:13:00,LOT-SUP-005-20250816-049,SUP-005,PRD-023,P02,quality_certificate,19097,QCERT-00556,121ae17a63a0a6b3,ee1b17a6910e66ce,SC-005
TX-0002366,2026-03-23 01:55:00,LOT-SUP-005-20260323-029,SUP-005,PRD-024,P02,material_received,11814,,ee1b17a6910e66ce,a654ad7e6859f56c,SC-008
TX-0002367,2026-03-06 17:54:00,LOT-SUP-013-20260306-059,SUP-013,PRD-062,P02,material_received,6028,,a654ad7e6859f56c,a3318764a5a69727,SC-006
TX-0002368,2026-06-16 22:18:00,LOT-SUP-004-20260616-029,SUP-004,PRD-066,P01,material_received,1415,,a3318764a5a69727,1648ee6ed783028a,SC-007
TX-0002369,2025-08-06 05:31:00,LOT-SUP-002-20250806-014,SUP-002,PRD-001,P03,finished_goods,14571,,1648ee6ed783028a,6ecbe69c42f3bec3,SC-003
TX-0002370,2026-07-24 05:33:00,LOT-SUP-017-20260724-052,SUP-017,PRD-030,P02,material_received,6622,,6ecbe69c42f3bec3,45ef477a38760fc6,SC-004
TX-0002371,2026-01-21 09:09:00,LOT-SUP-005-20260121-060,SUP-005,PRD-014,P03,material_received,9144,,45ef477a38760fc6,b999afe68cc827f2,SC-002
TX-0002372,2025-08-07 18:04:00,LOT-SUP-002-20250807-008,SUP-002,PRD-001,P01,line_release,22711,QCERT-00441,b999afe68cc827f2,f2e3ee12990a5e8c,SC-005
TX-0002373,2026-03-06 22:16:00,LOT-SUP-010-20260306-008,SUP-010,PRD-028,P02,quality_certificate,19087,QCERT-00542,f2e3ee12990a5e8c,056228d0a1b078ca,SC-012
TX-0002374,2025-08-13 08:08:00,LOT-SUP-002-20250813-004,SUP-002,PRD-064,P03,shipment_handover,20782,,056228d0a1b078ca,04e37a0f443b14fd,SC-004
TX-0002375,2025-08-30 15:18:00,LOT-SUP-017-20250830-029,SUP-017,PRD-061,P03,material_received,14969,,04e37a0f443b14fd,454588180a7c7fd4,SC-005
TX-0002376,2026-07-17 05:50:00,LOT-SUP-002-20260717-027,SUP-002,PRD-064,P03,material_received,20119,,454588180a7c7fd4,c25d822090a50d47,SC-002
TX-0002377,2026-07-15 18:06:00,LOT-SUP-012-20260715-019,SUP-012,PRD-006,P01,line_release,23944,QCERT-00832,c25d822090a50d47,5c64f7868943bd18,SC-009
TX-0002378,2026-07-19 12:33:00,LOT-SUP-012-20260719-007,SUP-012,PRD-006,P02,material_received,20468,,5c64f7868943bd18,4553653c9b212246,SC-003
TX-0002379,2025-09-21 05:04:00,LOT-SUP-011-20250921-020,SUP-011,PRD-075,P02,line_release,17779,QCERT-00461,4553653c9b212246,6ecbae9019ee3609,SC-002
TX-0002380,2026-05-03 14:50:00,LOT-SUP-018-20260503-045,SUP-018,PRD-019,P02,line_release,21826,QCERT-00429,6ecbae9019ee3609,d0d2ca6658eaca0b,SC-007
TX-0002381,2025-09-23 10:48:00,LOT-SUP-014-20250923-018,SUP-014,PRD-029,P02,shipment_handover,19541,,d0d2ca6658eaca0b,6f05f79e682413c9,SC-011
TX-0002382,2026-01-20 22:13:00,LOT-SUP-012-20260120-033,SUP-012,PRD-015,P03,material_received,17204,,6f05f79e682413c9,d7befb2497a0e660,SC-011
TX-0002383,2025-12-09 13:30:00,LOT-SUP-002-20251209-015,SUP-002,PRD-027,P02,shipment_handover,2301,,d7befb2497a0e660,26ed96e7d18f3daf,SC-001
TX-0002384,2026-02-22 05:59:00,LOT-SUP-004-20260222-001,SUP-004,PRD-057,P01,quality_certificate,7999,QCERT-00631,26ed96e7d18f3daf,418e77feaa0ecb6a,SC-007
TX-0002385,2026-05-29 00:34:00,LOT-SUP-010-20260529-013,SUP-010,PRD-045,P01,shipment_handover,1418,,418e77feaa0ecb6a,3b2199915b156061,SC-009
TX-0002386,2026-04-12 17:21:00,LOT-SUP-016-20260412-029,SUP-016,PRD-080,P03,material_received,12094,,3b2199915b156061,b88f08fd78134a03,SC-009
TX-0002387,2026-04-15 20:28:00,LOT-SUP-008-20260415-051,SUP-008,PRD-007,P01,line_release,8191,QCERT-00680,b88f08fd78134a03,b15fdb2b85e99189,SC-008
TX-0002388,2026-04-01 06:00:00,LOT-SUP-016-20260401-055,SUP-016,PRD-080,P01,material_received,18394,,b15fdb2b85e99189,f59a62f51c6fd9d1,SC-008
TX-0002389,2026-04-21 22:02:00,LOT-SUP-015-20260421-048,SUP-015,PRD-031,P02,finished_goods,18943,,f59a62f51c6fd9d1,b9163623ecc649a1,SC-008
TX-0002390,2026-04-21 22:05:00,LOT-SUP-017-20260421-021,SUP-017,PRD-030,P01,line_release,14159,QCERT-00352,b9163623ecc649a1,8293feff5a3ab953,SC-004
TX-0002391,2026-02-17 02:07:00,LOT-SUP-004-20260217-037,SUP-004,PRD-069,P03,shipment_handover,20798,,8293feff5a3ab953,05037b90402cf7d5,SC-006
TX-0002392,2026-06-16 12:25:00,LOT-SUP-010-20260616-031,SUP-010,PRD-076,P01,material_received,18570,,05037b90402cf7d5,6d191af78878be48,SC-011
TX-0002393,2026-05-22 16:59:00,LOT-SUP-012-20260522-004,SUP-012,PRD-012,P03,finished_goods,532,,6d191af78878be48,d3f56aa6ceef2021,SC-008
TX-0002394,2026-01-16 11:03:00,LOT-SUP-009-20260116-010,SUP-009,PRD-018,P02,finished_goods,21224,,d3f56aa6ceef2021,3638948d3be3252c,SC-003
TX-0002395,2026-07-18 08:19:00,LOT-SUP-015-20260718-036,SUP-015,PRD-003,P03,shipment_handover,14578,,3638948d3be3252c,5855ed04805ab411,SC-007
TX-0002396,2025-10-07 13:37:00,LOT-SUP-015-20251007-032,SUP-015,PRD-074,P03,material_received,11917,,5855ed04805ab411,b4fbca1f026dd495,SC-006
TX-0002397,2026-07-23 22:47:00,LOT-SUP-006-20260723-013,SUP-006,PRD-052,P03,line_release,4098,QCERT-00654,b4fbca1f026dd495,fcaf54d1245f3c40,SC-001
TX-0002398,2025-09-29 21:36:00,LOT-SUP-003-20250929-039,SUP-003,PRD-020,P03,finished_goods,11129,,fcaf54d1245f3c40,f566c9bcabbc01c5,SC-009
TX-0002399,2026-01-29 17:54:00,LOT-SUP-012-20260129-052,SUP-012,PRD-012,P03,quality_certificate,19697,QCERT-00266,f566c9bcabbc01c5,4072dec8c9f0118e,SC-003
TX-0002400,2025-10-26 06:11:00,LOT-SUP-007-20251026-019,SUP-007,PRD-070,P01,shipment_handover,4943,,4072dec8c9f0118e,b45d58fc1678ff03,SC-001
TX-0002401,2026-07-02 13:49:00,LOT-SUP-005-20260702-020,SUP-005,PRD-041,P03,quality_certificate,2755,QCERT-00313,b45d58fc1678ff03,4ea8740f2415b598,SC-012
TX-0002402,2025-09-04 15:26:00,LOT-SUP-006-20250904-048,SUP-006,PRD-049,P01,line_release,23112,QCERT-00213,4ea8740f2415b598,8476590dfaa0bc21,SC-012
TX-0002403,2026-07-30 17:22:00,LOT-SUP-002-20260730-052,SUP-002,PRD-042,P01,line_release,16728,QCERT-00776,8476590dfaa0bc21,9ddbebac7630d992,SC-011
TX-0002404,2026-03-05 07:01:00,LOT-SUP-003-20260305-054,SUP-003,PRD-072,P02,material_received,22269,,9ddbebac7630d992,da9e4afbd75b139b,SC-007
TX-0002405,2025-12-29 05:30:00,LOT-SUP-001-20251229-020,SUP-001,PRD-046,P01,material_received,18933,,da9e4afbd75b139b,18207eaeb45e853d,SC-005
TX-0002406,2026-04-06 02:22:00,LOT-SUP-010-20260406-034,SUP-010,PRD-045,P01,line_release,3298,QCERT-00521,18207eaeb45e853d,80716e69c4263f34,SC-001
TX-0002407,2025-11-08 05:29:00,LOT-SUP-017-20251108-053,SUP-017,PRD-030,P01,shipment_handover,24563,,80716e69c4263f34,14adc6176550c2fb,SC-007
TX-0002408,2026-04-28 16:58:00,LOT-SUP-017-20260428-006,SUP-017,PRD-061,P01,material_received,11602,,14adc6176550c2fb,346f76b47d19524a,SC-007
TX-0002409,2026-01-23 09:00:00,LOT-SUP-005-20260123-006,SUP-005,PRD-016,P03,finished_goods,16148,,346f76b47d19524a,15389659fd6e75c8,SC-011
TX-0002410,2025-11-20 18:19:00,LOT-SUP-010-20251120-006,SUP-010,PRD-076,P03,line_release,24513,QCERT-00826,15389659fd6e75c8,1ef5946697b2d720,SC-011
TX-0002411,2026-04-08 20:13:00,LOT-SUP-007-20260408-005,SUP-007,PRD-070,P02,shipment_handover,9384,,1ef5946697b2d720,49de75545dbba189,SC-008
TX-0002412,2026-05-14 18:44:00,LOT-SUP-009-20260514-003,SUP-009,PRD-039,P03,finished_goods,13807,,49de75545dbba189,c14c4571d70a554d,SC-009
TX-0002413,2026-07-11 05:52:00,LOT-SUP-003-20260711-022,SUP-003,PRD-078,P03,quality_certificate,15894,QCERT-00448,c14c4571d70a554d,30d8b501442821c7,SC-002
TX-0002414,2026-04-12 06:35:00,LOT-SUP-008-20260412-033,SUP-008,PRD-044,P02,quality_certificate,10173,QCERT-00173,30d8b501442821c7,d4381a0f3438069e,SC-004
TX-0002415,2026-01-04 11:11:00,LOT-SUP-016-20260104-053,SUP-016,PRD-043,P03,material_received,12631,,d4381a0f3438069e,afc9c0cf1b0ec576,SC-004
TX-0002416,2026-05-18 01:03:00,LOT-SUP-016-20260518-050,SUP-016,PRD-080,P02,finished_goods,3988,,afc9c0cf1b0ec576,42d23899184a1e28,SC-004
TX-0002417,2026-06-27 08:57:00,LOT-SUP-013-20260627-011,SUP-013,PRD-054,P02,material_received,14610,,42d23899184a1e28,8aaa6e35b21ac8a8,SC-001
TX-0002418,2026-03-12 22:03:00,LOT-SUP-002-20260312-024,SUP-002,PRD-001,P02,material_received,12185,,8aaa6e35b21ac8a8,70b08ba9f2165b2e,SC-008
TX-0002419,2025-09-21 05:34:00,LOT-SUP-003-20250921-010,SUP-003,PRD-060,P01,shipment_handover,13494,,70b08ba9f2165b2e,51df751eb283680e,SC-006
TX-0002420,2026-01-02 02:06:00,LOT-SUP-018-20260102-044,SUP-018,PRD-019,P03,shipment_handover,19214,,51df751eb283680e,bd397cab56e47074,SC-007
TX-0002421,2025-10-19 22:25:00,LOT-SUP-009-20251019-057,SUP-009,PRD-077,P01,material_received,19683,,bd397cab56e47074,3a629c5566019d68,SC-002
TX-0002422,2026-06-10 04:48:00,LOT-SUP-001-20260610-030,SUP-001,PRD-068,P02,material_received,4274,,3a629c5566019d68,b56c674562866797,SC-004
TX-0002423,2025-09-18 07:04:00,LOT-SUP-008-20250918-016,SUP-008,PRD-044,P03,quality_certificate,14141,QCERT-00471,b56c674562866797,d549930aa80fb41b,SC-007
TX-0002424,2025-08-17 02:40:00,LOT-SUP-014-20250817-039,SUP-014,PRD-025,P02,line_release,21677,QCERT-00556,d549930aa80fb41b,4a30d158eade950e,SC-009
TX-0002425,2025-11-04 18:53:00,LOT-SUP-009-20251104-051,SUP-009,PRD-077,P03,finished_goods,6625,,4a30d158eade950e,bff868150a740371,SC-009
TX-0002426,2026-03-06 20:17:00,LOT-SUP-015-20260306-034,SUP-015,PRD-003,P02,material_received,20259,,bff868150a740371,09d777a40361194a,SC-008
TX-0002427,2025-10-10 22:49:00,LOT-SUP-008-20251010-039,SUP-008,PRD-033,P01,line_release,3381,QCERT-00096,09d777a40361194a,b71b3dd154d5a250,SC-003
TX-0002428,2026-02-24 20:26:00,LOT-SUP-006-20260224-029,SUP-006,PRD-040,P01,material_received,7691,,b71b3dd154d5a250,18b87e567959ddac,SC-001
TX-0002429,2026-03-24 04:06:00,LOT-SUP-006-20260324-040,SUP-006,PRD-065,P02,line_release,21610,QCERT-00333,18b87e567959ddac,c88bdefe0082a6ca,SC-007
TX-0002430,2026-07-18 01:31:00,LOT-SUP-018-20260718-019,SUP-018,PRD-019,P02,quality_certificate,1760,QCERT-00784,c88bdefe0082a6ca,a03b84155256e173,SC-003
TX-0002431,2026-06-19 11:47:00,LOT-SUP-005-20260619-013,SUP-005,PRD-014,P01,quality_certificate,4502,QCERT-00317,a03b84155256e173,ab608569bbd9eeff,SC-011
TX-0002432,2025-11-10 01:13:00,LOT-SUP-002-20251110-034,SUP-002,PRD-042,P02,material_received,4222,,ab608569bbd9eeff,f912251734655670,SC-005
TX-0002433,2026-02-16 12:46:00,LOT-SUP-018-20260216-025,SUP-018,PRD-019,P02,finished_goods,5106,,f912251734655670,a22f253581c87846,SC-004
TX-0002434,2025-12-06 15:51:00,LOT-SUP-002-20251206-009,SUP-002,PRD-064,P03,material_received,3114,,a22f253581c87846,f572411e198923c1,SC-008
TX-0002435,2026-01-21 17:21:00,LOT-SUP-005-20260121-005,SUP-005,PRD-014,P02,material_received,15375,,f572411e198923c1,171ebd3d6f645c2a,SC-008
TX-0002436,2026-01-28 11:47:00,LOT-SUP-012-20260128-013,SUP-012,PRD-006,P01,material_received,9907,,171ebd3d6f645c2a,34e1e1b3c0459ab5,SC-005
TX-0002437,2026-01-30 21:59:00,LOT-SUP-005-20260130-032,SUP-005,PRD-005,P03,finished_goods,1647,,34e1e1b3c0459ab5,57452e1e742b27ee,SC-003
TX-0002438,2025-08-21 22:03:00,LOT-SUP-015-20250821-005,SUP-015,PRD-004,P02,material_received,3331,,57452e1e742b27ee,4eed47170d618b7b,SC-007
TX-0002439,2026-01-21 18:54:00,LOT-SUP-011-20260121-041,SUP-011,PRD-075,P01,finished_goods,15218,,4eed47170d618b7b,79f73a6b49decf6f,SC-008
TX-0002440,2026-03-05 05:52:00,LOT-SUP-002-20260305-018,SUP-002,PRD-064,P02,quality_certificate,8856,QCERT-00339,79f73a6b49decf6f,bfe8126d06ee0c45,SC-010
TX-0002441,2025-10-26 23:14:00,LOT-SUP-003-20251026-045,SUP-003,PRD-035,P03,material_received,20507,,bfe8126d06ee0c45,1fcab33fab56d18e,SC-001
TX-0002442,2026-01-01 18:47:00,LOT-SUP-014-20260101-003,SUP-014,PRD-036,P02,quality_certificate,14954,QCERT-00604,1fcab33fab56d18e,a363c19ccfafab49,SC-012
TX-0002443,2026-06-25 18:37:00,LOT-SUP-010-20260625-052,SUP-010,PRD-010,P02,line_release,9341,QCERT-00359,a363c19ccfafab49,e0bc58e7afd3898f,SC-012
TX-0002444,2026-07-20 17:24:00,LOT-SUP-016-20260720-004,SUP-016,PRD-080,P03,material_received,24161,,e0bc58e7afd3898f,40a8157ec6b6da3c,SC-011
TX-0002445,2025-11-23 16:39:00,LOT-SUP-016-20251123-045,SUP-016,PRD-080,P02,material_received,18830,,40a8157ec6b6da3c,f527629fad764533,SC-010
TX-0002446,2025-11-15 23:15:00,LOT-SUP-009-20251115-036,SUP-009,PRD-039,P03,line_release,5718,QCERT-00334,f527629fad764533,114e9427cbba5a0b,SC-002
TX-0002447,2025-11-29 08:25:00,LOT-SUP-004-20251129-014,SUP-004,PRD-059,P03,shipment_handover,19363,,114e9427cbba5a0b,a7a64a2d153c8c99,SC-004
TX-0002448,2026-04-25 08:09:00,LOT-SUP-010-20260425-030,SUP-010,PRD-056,P02,line_release,13940,QCERT-00356,a7a64a2d153c8c99,78ea3a9332abe363,SC-008
TX-0002449,2025-12-11 13:13:00,LOT-SUP-006-20251211-003,SUP-006,PRD-040,P02,line_release,2330,QCERT-00578,78ea3a9332abe363,b36a0a6a2361b998,SC-009
TX-0002450,2026-02-14 08:37:00,LOT-SUP-009-20260214-045,SUP-009,PRD-018,P03,line_release,10968,QCERT-00875,b36a0a6a2361b998,f97176e880e7b8c9,SC-011
TX-0002451,2026-06-28 01:23:00,LOT-SUP-015-20260628-019,SUP-015,PRD-047,P03,material_received,8088,,f97176e880e7b8c9,5c6b06a6394abfde,SC-009
TX-0002452,2026-03-05 14:09:00,LOT-SUP-005-20260305-006,SUP-005,PRD-005,P02,shipment_handover,20350,,5c6b06a6394abfde,eccfb36bc1aa2474,SC-011
TX-0002453,2026-03-11 08:08:00,LOT-SUP-003-20260311-027,SUP-003,PRD-078,P01,material_received,1294,,eccfb36bc1aa2474,1173f98bbc206bae,SC-011
TX-0002454,2026-04-29 16:04:00,LOT-SUP-007-20260429-006,SUP-007,PRD-073,P01,finished_goods,3026,,1173f98bbc206bae,5a110bc2a1b3043e,SC-001
TX-0002455,2025-10-13 22:30:00,LOT-SUP-012-20251013-046,SUP-012,PRD-006,P02,finished_goods,22113,,5a110bc2a1b3043e,bb861fa721c181a9,SC-008
TX-0002456,2026-02-23 15:19:00,LOT-SUP-008-20260223-020,SUP-008,PRD-002,P01,shipment_handover,871,,bb861fa721c181a9,5112b2acfd7fbed9,SC-004
TX-0002457,2026-02-16 23:16:00,LOT-SUP-006-20260216-050,SUP-006,PRD-049,P02,line_release,2924,QCERT-00045,5112b2acfd7fbed9,2378fd2e84fa658a,SC-005
TX-0002458,2026-01-09 08:42:00,LOT-SUP-015-20260109-002,SUP-015,PRD-013,P03,material_received,5339,,2378fd2e84fa658a,b30982b15553aecf,SC-001
TX-0002459,2025-12-07 18:47:00,LOT-SUP-016-20251207-010,SUP-016,PRD-043,P01,finished_goods,23015,,b30982b15553aecf,3d7583db6b1a1206,SC-010
TX-0002460,2026-02-05 00:01:00,LOT-SUP-012-20260205-039,SUP-012,PRD-012,P01,material_received,20256,,3d7583db6b1a1206,4716fab3cbece12b,SC-006
TX-0002461,2025-11-01 14:23:00,LOT-SUP-007-20251101-007,SUP-007,PRD-055,P02,finished_goods,9613,,4716fab3cbece12b,87d7a27a64fe65eb,SC-006
TX-0002462,2026-05-01 15:10:00,LOT-SUP-001-20260501-037,SUP-001,PRD-011,P01,material_received,19493,,87d7a27a64fe65eb,05851841f5679bab,SC-012
TX-0002463,2026-05-31 02:31:00,LOT-SUP-005-20260531-042,SUP-005,PRD-023,P01,line_release,1866,QCERT-00832,05851841f5679bab,6c798ddd41fd7126,SC-012
TX-0002464,2025-11-22 03:32:00,LOT-SUP-016-20251122-045,SUP-016,PRD-063,P01,line_release,20497,QCERT-00039,6c798ddd41fd7126,30323d3e573afd4e,SC-002
TX-0002465,2026-04-30 02:48:00,LOT-SUP-009-20260430-034,SUP-009,PRD-048,P01,material_received,22059,,30323d3e573afd4e,79504ebeba1e7228,SC-011
TX-0002466,2025-08-17 11:10:00,LOT-SUP-009-20250817-012,SUP-009,PRD-018,P02,line_release,23896,QCERT-00457,79504ebeba1e7228,1b327502cebfa32c,SC-009
TX-0002467,2026-03-27 14:30:00,LOT-SUP-009-20260327-005,SUP-009,PRD-077,P03,finished_goods,7817,,1b327502cebfa32c,d2c25c09370951f8,SC-010
TX-0002468,2025-11-01 09:21:00,LOT-SUP-001-20251101-029,SUP-001,PRD-068,P02,line_release,14718,QCERT-00558,d2c25c09370951f8,0eee1d96608c63d3,SC-012
TX-0002469,2025-12-05 11:00:00,LOT-SUP-003-20251205-053,SUP-003,PRD-071,P03,material_received,1010,,0eee1d96608c63d3,147d795b4ae51b12,SC-008
TX-0002470,2026-07-23 03:36:00,LOT-SUP-008-20260723-004,SUP-008,PRD-044,P03,line_release,4275,QCERT-00293,147d795b4ae51b12,01eb0202ce1abd0d,SC-005
TX-0002471,2026-04-13 22:02:00,LOT-SUP-006-20260413-027,SUP-006,PRD-052,P01,shipment_handover,12533,,01eb0202ce1abd0d,da124a7ea3466db6,SC-006
TX-0002472,2026-03-17 23:13:00,LOT-SUP-008-20260317-010,SUP-008,PRD-033,P03,quality_certificate,9800,QCERT-00445,da124a7ea3466db6,13b5552923de8359,SC-011
TX-0002473,2026-05-25 01:04:00,LOT-SUP-005-20260525-023,SUP-005,PRD-024,P02,shipment_handover,23382,,13b5552923de8359,2adf6fa055efdbf4,SC-003
TX-0002474,2026-03-29 07:21:00,LOT-SUP-009-20260329-014,SUP-009,PRD-051,P02,material_received,3719,,2adf6fa055efdbf4,64f0a01814838403,SC-004
TX-0002475,2026-06-27 12:54:00,LOT-SUP-002-20260627-022,SUP-002,PRD-064,P03,material_received,24969,,64f0a01814838403,07dc8f1a15563377,SC-010
