machine_id,plant_id,line_id,feature_date,avg_temperature_24h,avg_vibration_24h,max_vibration_24h,alarm_count_24h,downtime_count_7d,runtime_hours_since_maintenance,machine_age_years,maintenance_overdue_flag,failure_within_24h,failure_within_7d
MCH-028,P03,L05,2025-12-14,49.759,2.347,3.624,0,2,86.08,8.3,0,0,0
MCH-028,P03,L05,2025-12-15,53.706,2.315,3.305,0,3,115.72,8.3,0,0,0
MCH-028,P03,L05,2025-12-16,54.475,2.502,3.205,0,4,137.65,8.3,0,0,0
MCH-028,P03,L05,2025-12-17,55.434,2.524,3.315,1,4,150.83,8.3,0,0,0
MCH-028,P03,L05,2025-12-18,53.602,2.304,3.258,1,5,149.99,8.3,0,0,0
MCH-028,P03,L05,2025-12-19,52.107,2.487,3.89,0,5,167.78,8.3,0,0,0
MCH-028,P03,L05,2025-12-20,48.821,2.222,3.595,0,5,205.79,8.3,0,0,0
MCH-028,P03,L05,2025-12-21,49.326,2.41,3.826,0,5,203.03,8.3,0,0,0
MCH-028,P03,L05,2025-12-22,54.332,2.363,3.198,0,7,234.51,8.3,0,0,0
MCH-028,P03,L05,2025-12-23,54.205,2.5,3.387,0,6,260.13,8.3,0,0,0
MCH-028,P03,L05,2025-12-24,53.071,2.405,3.698,0,8,222.03,8.3,0,0,0
MCH-028,P03,L05,2025-12-25,56.755,2.374,3.239,0,8,276.57,8.3,0,0,0
MCH-028,P03,L05,2025-12-26,54.197,2.433,3.66,1,7,295.59,8.3,0,0,0
MCH-028,P03,L05,2025-12-27,48.583,2.215,3.452,0,7,333.79,8.3,0,0,0
MCH-028,P03,L05,2025-12-28,51.315,2.35,3.682,0,6,284.98,8.3,0,0,0
MCH-028,P03,L05,2025-12-29,54.082,2.431,3.3,0,4,324.11,8.3,0,0,0
MCH-028,P03,L05,2025-12-30,54.364,2.527,3.505,0,4,324.75,8.3,0,0,0
MCH-028,P03,L05,2025-12-31,51.746,2.244,3.249,0,3,345.26,8.3,0,0,0
MCH-028,P03,L05,2026-01-01,54.534,2.612,3.478,0,3,355.37,8.3,0,0,0
MCH-028,P03,L05,2026-01-02,53.626,2.382,3.271,0,3,380.7,8.3,0,0,0
MCH-028,P03,L05,2026-01-03,52.149,2.457,3.28,0,3,430.24,8.3,0,0,0
MCH-028,P03,L05,2026-01-04,50.817,2.3,3.067,0,3,465.09,8.3,0,0,0
MCH-028,P03,L05,2026-01-05,51.907,2.507,3.251,0,4,397.5,8.3,0,0,0
MCH-028,P03,L05,2026-01-06,54.514,2.426,3.407,0,4,433.19,8.3,0,0,0
MCH-028,P03,L05,2026-01-07,53.605,2.344,3.389,0,3,459.96,8.3,0,0,0
MCH-028,P03,L05,2026-01-08,53.077,2.471,3.742,0,3,0.0,8.3,0,0,0
MCH-028,P03,L05,2026-01-09,52.163,2.594,3.445,0,3,15.38,8.3,0,0,0
MCH-028,P03,L05,2026-01-10,49.584,2.232,3.151,0,3,30.9,8.3,0,0,0
MCH-028,P03,L05,2026-01-11,49.792,2.492,7.185,1,4,51.65,8.3,0,0,0
MCH-028,P03,L05,2026-01-12,51.895,2.457,3.877,0,4,66.5,8.3,0,0,0
MCH-028,P03,L05,2026-01-13,54.091,2.498,3.78,0,5,83.78,8.3,0,0,0
MCH-028,P03,L05,2026-01-14,55.357,2.421,3.471,0,7,102.41,8.3,0,0,0
MCH-028,P03,L05,2026-01-15,53.228,2.533,3.707,0,8,119.79,8.3,0,0,0
MCH-028,P03,L05,2026-01-16,55.126,2.408,3.628,0,9,122.89,8.3,0,0,0
MCH-028,P03,L05,2026-01-17,49.298,2.214,3.295,0,9,143.62,8.3,0,0,0
MCH-028,P03,L05,2026-01-18,49.225,2.344,3.226,0,9,152.43,8.3,0,0,0
MCH-028,P03,L05,2026-01-19,52.295,2.409,3.951,0,7,156.62,8.3,0,0,0
MCH-028,P03,L05,2026-01-20,53.325,2.357,3.276,0,8,191.05,8.3,0,0,0
MCH-028,P03,L05,2026-01-21,52.725,2.249,3.479,0,6,183.48,8.3,0,0,0
MCH-028,P03,L05,2026-01-22,54.001,2.6,3.346,0,5,196.0,8.3,0,0,0
MCH-028,P03,L05,2026-01-23,55.117,2.467,3.421,0,6,245.46,8.3,0,0,0
MCH-028,P03,L05,2026-01-24,48.614,2.322,3.511,0,6,246.47,8.3,0,0,0
MCH-028,P03,L05,2026-01-25,45.164,2.185,3.495,0,5,276.01,8.3,0,0,0
MCH-028,P03,L05,2026-01-26,54.232,2.298,3.116,0,5,247.07,8.3,0,0,0
MCH-028,P03,L05,2026-01-27,55.765,2.639,3.706,0,3,282.62,8.3,0,0,0
MCH-028,P03,L05,2026-01-28,54.694,2.582,3.844,0,5,285.31,8.3,0,0,0
MCH-028,P03,L05,2026-01-29,54.061,2.314,3.264,0,4,313.53,8.3,0,0,0
MCH-028,P03,L05,2026-01-30,51.24,2.281,3.633,0,2,369.13,8.3,0,0,0
MCH-028,P03,L05,2026-01-31,49.665,2.305,2.945,0,3,314.19,8.3,0,0,0
MCH-028,P03,L05,2026-02-01,51.232,2.222,3.109,0,4,370.18,8.3,0,0,0
MCH-028,P03,L05,2026-02-02,55.069,2.535,3.296,0,4,349.67,8.3,0,0,0
MCH-028,P03,L05,2026-02-03,54.41,2.314,3.086,0,6,384.33,8.3,0,0,0
MCH-028,P03,L05,2026-02-04,57.244,2.493,3.511,0,5,373.82,8.3,0,0,0
MCH-028,P03,L05,2026-02-05,49.542,2.336,3.674,0,5,460.92,8.3,0,0,0
MCH-028,P03,L05,2026-02-06,55.026,2.401,3.259,0,5,494.62,8.3,0,0,0
MCH-028,P03,L05,2026-02-07,52.078,2.197,2.995,0,4,501.65,8.3,0,0,0
MCH-028,P03,L05,2026-02-08,52.443,2.393,3.27,0,3,530.26,8.3,0,0,0
MCH-028,P03,L05,2026-02-09,55.824,2.559,3.291,0,4,449.75,8.3,0,0,0
MCH-028,P03,L05,2026-02-10,51.968,2.363,3.463,0,2,517.94,8.3,0,0,0
MCH-028,P03,L05,2026-02-11,52.032,2.408,3.217,0,1,564.94,8.3,0,0,0
MCH-028,P03,L05,2026-02-12,55.331,2.401,3.429,0,2,586.85,8.3,0,0,0
MCH-028,P03,L05,2026-02-13,54.926,2.505,3.557,1,3,617.98,8.3,0,0,0
MCH-028,P03,L05,2026-02-14,48.366,2.404,5.002,1,4,632.23,8.3,0,0,0
MCH-028,P03,L05,2026-02-15,50.49,2.34,3.107,0,6,648.28,8.3,0,0,0
MCH-028,P03,L05,2026-02-16,53.195,2.579,3.61,0,5,649.0,8.3,0,0,0
MCH-028,P03,L05,2026-02-17,52.783,2.482,2.95,0,7,613.72,8.3,0,0,0
MCH-028,P03,L05,2026-02-18,56.412,2.524,3.508,0,8,652.05,8.3,0,0,0
MCH-028,P03,L05,2026-02-19,51.125,2.442,3.309,0,7,0.0,8.3,0,0,0
MCH-028,P03,L05,2026-02-20,52.876,2.411,3.648,0,8,15.64,8.3,0,0,0
MCH-028,P03,L05,2026-02-21,50.071,2.326,3.308,0,7,33.38,8.3,0,0,0
MCH-028,P03,L05,2026-02-22,48.624,2.325,3.096,0,5,52.73,8.3,0,0,0
MCH-028,P03,L05,2026-02-23,55.049,2.384,3.514,0,7,68.19,8.3,0,0,0
MCH-028,P03,L05,2026-02-24,54.004,2.33,3.802,0,5,78.08,8.3,0,0,0
MCH-028,P03,L05,2026-02-25,55.512,2.473,3.466,0,4,90.5,8.3,0,0,0
MCH-028,P03,L05,2026-02-26,50.999,2.261,3.204,0,5,100.09,8.3,0,0,0
MCH-028,P03,L05,2026-02-27,52.689,2.509,3.332,0,4,132.79,8.3,0,0,0
MCH-028,P03,L05,2026-02-28,51.287,2.449,3.345,0,4,125.25,8.3,0,0,0
MCH-028,P03,L05,2026-03-01,49.349,2.315,3.368,0,4,175.53,8.3,0,0,0
MCH-028,P03,L05,2026-03-02,54.428,2.404,3.317,0,2,166.16,8.3,0,0,0
MCH-028,P03,L05,2026-03-03,57.348,3.108,4.233,0,3,188.91,8.3,0,0,1
MCH-028,P03,L05,2026-03-04,59.532,4.214,11.723,1,3,209.57,8.3,0,0,1
MCH-028,P03,L05,2026-03-05,63.939,4.363,5.301,1,3,190.62,8.3,0,0,1
MCH-028,P03,L05,2026-03-06,63.618,4.746,5.581,0,3,227.72,8.3,0,0,1
MCH-028,P03,L05,2026-03-07,59.336,5.302,6.014,0,4,247.11,8.3,0,0,1
MCH-028,P03,L05,2026-03-08,62.495,5.735,6.618,0,4,279.56,8.3,0,0,1
MCH-028,P03,L05,2026-03-09,71.609,7.093,17.831,1,4,266.68,8.3,0,1,1
MCH-028,P03,L05,2026-03-10,71.176,7.244,8.168,0,5,0.0,8.3,0,1,1
MCH-028,P03,L05,2026-03-11,54.301,2.495,3.501,0,5,15.81,8.3,0,0,0
MCH-028,P03,L05,2026-03-12,50.449,2.283,3.312,0,6,34.33,8.3,0,0,0
MCH-028,P03,L05,2026-03-13,54.784,2.486,3.6,0,6,49.36,8.3,0,0,0
MCH-028,P03,L05,2026-03-14,53.763,2.424,3.498,0,5,62.78,8.3,0,0,0
MCH-028,P03,L05,2026-03-15,50.269,2.41,3.425,0,6,70.56,8.3,0,0,0
MCH-028,P03,L05,2026-03-16,52.957,2.317,3.423,0,7,99.03,8.3,0,0,0
MCH-028,P03,L05,2026-03-17,55.027,2.745,3.461,0,6,103.84,8.3,0,0,0
MCH-028,P03,L05,2026-03-18,52.38,2.566,3.283,0,7,118.82,8.3,0,0,0
MCH-028,P03,L05,2026-03-19,52.902,2.485,3.364,0,6,136.18,8.3,0,0,0
MCH-028,P03,L05,2026-03-20,54.141,2.464,3.159,0,5,158.13,8.3,0,0,0
MCH-028,P03,L05,2026-03-21,48.178,2.42,3.46,0,5,180.2,8.3,0,0,0
MCH-028,P03,L05,2026-03-22,51.351,2.554,3.618,0,4,196.26,8.3,0,0,0
MCH-028,P03,L05,2026-03-23,56.184,2.792,3.682,0,3,206.91,8.3,0,0,0
MCH-028,P03,L05,2026-03-24,54.672,2.766,4.338,1,3,198.42,8.3,0,0,0
MCH-028,P03,L05,2026-03-25,51.565,2.365,3.315,0,2,253.41,8.3,0,0,0
MCH-028,P03,L05,2026-03-26,56.098,2.302,3.853,0,1,272.35,8.3,0,0,0
MCH-028,P03,L05,2026-03-27,53.267,2.484,3.182,0,2,242.17,8.3,0,0,0
MCH-028,P03,L05,2026-03-28,49.191,2.22,3.053,0,3,312.9,8.3,0,0,0
MCH-028,P03,L05,2026-03-29,51.249,2.29,3.14,0,4,284.8,8.3,0,0,0
MCH-028,P03,L05,2026-03-30,55.824,3.093,4.121,0,4,327.06,8.3,0,0,1
MCH-028,P03,L05,2026-03-31,58.81,4.148,10.394,1,3,323.51,8.3,0,0,1
MCH-028,P03,L05,2026-04-01,61.634,4.843,12.458,2,4,373.86,8.3,0,0,1
MCH-028,P03,L05,2026-04-02,63.953,4.857,5.867,0,7,312.9,8.3,0,0,1
MCH-028,P03,L05,2026-04-03,66.085,7.195,24.886,3,7,377.7,8.3,0,0,1
MCH-028,P03,L05,2026-04-04,64.108,5.837,6.974,0,6,358.51,8.3,0,0,1
MCH-028,P03,L05,2026-04-05,70.658,6.923,16.288,1,6,359.05,8.3,0,1,1
MCH-028,P03,L05,2026-04-06,71.604,7.82,21.359,1,8,0.0,8.3,0,1,1
MCH-028,P03,L05,2026-04-07,54.971,2.282,3.151,0,8,15.38,8.3,0,0,0
MCH-028,P03,L05,2026-04-08,52.876,2.479,3.291,0,9,28.39,8.3,0,0,0
MCH-028,P03,L05,2026-04-09,53.501,2.364,3.136,0,6,44.95,8.3,0,0,0
MCH-028,P03,L05,2026-04-10,53.393,2.806,9.035,1,7,59.38,8.3,0,0,0
MCH-028,P03,L05,2026-04-11,47.972,2.316,3.601,0,7,81.25,8.3,0,0,0
MCH-028,P03,L05,2026-04-12,48.888,2.191,3.783,0,7,84.6,8.3,0,0,0
MCH-028,P03,L05,2026-04-13,55.797,2.427,3.686,0,6,96.9,8.3,0,0,0
MCH-028,P03,L05,2026-04-14,52.307,2.435,3.497,0,8,114.34,8.3,0,0,0
MCH-028,P03,L05,2026-04-15,53.709,2.473,3.512,0,6,127.14,8.3,0,0,0
MCH-028,P03,L05,2026-04-16,54.773,2.287,3.302,0,6,165.83,8.3,0,0,0
MCH-028,P03,L05,2026-04-17,55.067,2.483,3.171,0,5,160.61,8.3,0,0,0
MCH-028,P03,L05,2026-04-18,49.733,2.237,2.94,0,5,203.66,8.3,0,0,0
MCH-028,P03,L05,2026-04-19,46.651,2.305,3.732,0,4,186.24,8.3,0,0,0
MCH-028,P03,L05,2026-04-20,54.964,2.595,3.245,0,4,234.67,8.3,0,0,0
MCH-028,P03,L05,2026-04-21,55.086,2.588,3.343,0,2,238.9,8.3,0,0,0
MCH-028,P03,L05,2026-04-22,54.275,2.571,3.735,0,4,262.16,8.3,0,0,0
MCH-028,P03,L05,2026-04-23,55.454,2.605,4.318,1,5,258.39,8.3,0,0,0
MCH-028,P03,L05,2026-04-24,55.221,2.601,4.062,0,5,263.58,8.3,0,0,0
MCH-028,P03,L05,2026-04-25,49.58,2.32,3.363,0,6,271.51,8.3,0,0,0
MCH-028,P03,L05,2026-04-26,53.861,2.557,3.698,0,8,321.11,8.3,0,0,0
MCH-028,P03,L05,2026-04-27,53.296,2.516,3.174,0,8,324.54,8.3,0,0,0
MCH-028,P03,L05,2026-04-28,53.716,2.417,3.215,0,10,323.14,8.3,0,0,0
MCH-028,P03,L05,2026-04-29,54.558,2.573,3.446,0,10,341.96,8.3,0,0,0
MCH-028,P03,L05,2026-04-30,56.972,2.484,3.368,0,10,396.15,8.3,0,0,0
MCH-028,P03,L05,2026-05-01,53.769,2.341,2.959,0,9,377.47,8.3,0,0,0
MCH-028,P03,L05,2026-05-02,50.944,2.246,3.002,0,8,393.14,8.3,0,0,0
MCH-028,P03,L05,2026-05-03,47.635,2.3,3.142,0,6,389.39,8.3,0,0,0
MCH-028,P03,L05,2026-05-04,52.878,2.497,3.597,0,6,384.48,8.3,0,0,0
MCH-028,P03,L05,2026-05-05,54.804,2.413,3.591,0,4,506.43,8.3,0,0,0
MCH-028,P03,L05,2026-05-06,54.091,2.459,3.496,0,3,450.32,8.3,0,0,0
MCH-028,P03,L05,2026-05-07,54.093,2.329,3.486,0,3,496.55,8.3,0,0,0
MCH-028,P03,L05,2026-05-08,54.304,2.547,3.132,0,5,540.07,8.3,0,0,0
MCH-028,P03,L05,2026-05-09,49.382,2.219,3.611,0,6,574.32,8.3,0,0,0
MCH-028,P03,L05,2026-05-10,46.825,2.345,3.371,0,6,501.41,8.3,0,0,0
MCH-028,P03,L05,2026-05-11,56.746,2.438,3.158,1,7,581.79,8.3,0,0,0
MCH-028,P03,L05,2026-05-12,52.291,2.493,3.278,0,9,543.96,8.3,0,0,0
MCH-028,P03,L05,2026-05-13,54.573,2.555,3.47,0,10,593.06,8.3,0,0,0
MCH-028,P03,L05,2026-05-14,55.718,2.773,3.418,0,10,644.09,8.3,0,0,0
MCH-028,P03,L05,2026-05-15,55.323,2.68,3.635,0,8,583.83,8.3,0,0,0
MCH-028,P03,L05,2026-05-16,49.782,2.342,3.621,0,7,583.32,8.3,0,0,0
MCH-028,P03,L05,2026-05-17,49.158,2.183,3.168,0,7,569.96,8.3,0,0,0
MCH-028,P03,L05,2026-05-18,55.198,2.342,3.217,0,7,647.31,8.3,0,0,0
MCH-028,P03,L05,2026-05-19,53.281,2.24,3.291,0,5,746.04,8.3,0,0,0
MCH-028,P03,L05,2026-05-20,54.793,2.481,3.69,0,6,703.31,8.3,0,0,0
MCH-028,P03,L05,2026-05-21,52.982,2.502,3.436,0,5,657.75,8.3,0,0,0
MCH-028,P03,L05,2026-05-22,56.563,2.494,3.176,0,5,764.68,8.3,0,0,0
MCH-028,P03,L05,2026-05-23,52.518,2.487,3.859,0,6,701.45,8.3,0,0,0
MCH-028,P03,L05,2026-05-24,48.883,2.075,3.202,0,6,687.25,8.3,0,0,0
MCH-028,P03,L05,2026-05-25,53.843,2.33,3.284,0,5,718.15,8.3,0,0,0
MCH-028,P03,L05,2026-05-26,53.955,2.504,3.749,0,6,744.96,8.3,0,0,0
MCH-028,P03,L05,2026-05-27,51.366,2.392,3.284,0,4,796.83,8.3,1,0,0
MCH-028,P03,L05,2026-05-28,53.396,2.474,3.498,0,5,0.0,8.3,0,0,0
MCH-028,P03,L05,2026-05-29,53.725,2.569,3.687,0,6,13.66,8.3,0,0,0
MCH-028,P03,L05,2026-05-30,46.644,2.24,3.255,0,5,27.57,8.3,0,0,0
MCH-028,P03,L05,2026-05-31,51.308,2.339,3.062,0,5,45.09,8.3,0,0,0
MCH-028,P03,L05,2026-06-01,55.138,2.71,4.101,0,5,55.45,8.3,0,0,0
MCH-028,P03,L05,2026-06-02,56.285,2.639,3.872,0,5,83.98,8.3,0,0,0
MCH-028,P03,L05,2026-06-03,54.242,2.301,3.482,0,6,104.64,8.3,0,0,0
MCH-028,P03,L05,2026-06-04,55.678,2.429,3.46,0,7,108.66,8.3,0,0,0
MCH-028,P03,L05,2026-06-05,55.304,2.559,3.568,0,6,125.4,8.3,0,0,0
MCH-028,P03,L05,2026-06-06,51.074,2.362,3.162,0,7,123.0,8.3,0,0,0
MCH-028,P03,L05,2026-06-07,49.508,2.206,3.039,0,7,169.96,8.3,0,0,0
MCH-028,P03,L05,2026-06-08,53.734,2.37,3.644,0,8,154.27,8.3,0,0,0
MCH-028,P03,L05,2026-06-09,53.928,2.607,3.803,0,8,174.19,8.3,0,0,0
MCH-028,P03,L05,2026-06-10,54.403,2.402,3.271,0,6,207.98,8.3,0,0,0
MCH-028,P03,L05,2026-06-11,54.87,2.476,4.1,1,6,234.72,8.3,0,0,0
MCH-028,P03,L05,2026-06-12,53.885,2.251,3.375,0,6,251.9,8.3,0,0,0
MCH-028,P03,L05,2026-06-13,49.341,2.098,2.904,0,5,260.2,8.3,0,0,0
MCH-028,P03,L05,2026-06-14,49.675,2.327,2.962,0,6,267.01,8.3,0,0,0
MCH-028,P03,L05,2026-06-15,53.635,2.303,3.191,0,5,312.98,8.3,0,0,0
MCH-028,P03,L05,2026-06-16,54.469,2.517,3.649,0,5,279.2,8.3,0,0,0
MCH-028,P03,L05,2026-06-17,54.095,2.515,3.45,0,5,320.46,8.3,0,0,0
MCH-028,P03,L05,2026-06-18,57.978,2.662,3.414,0,3,311.64,8.3,0,0,0
MCH-028,P03,L05,2026-06-19,54.177,2.266,3.211,0,3,301.77,8.3,0,0,0
MCH-028,P03,L05,2026-06-20,51.448,2.453,3.332,0,3,329.62,8.3,0,0,0
MCH-028,P03,L05,2026-06-21,50.455,2.148,2.884,0,2,333.6,8.3,0,0,0
MCH-028,P03,L05,2026-06-22,53.707,2.463,3.522,0,1,377.68,8.3,0,0,0
MCH-028,P03,L05,2026-06-23,52.125,2.332,3.2,0,1,431.67,8.3,0,0,0
MCH-028,P03,L05,2026-06-24,51.812,2.334,3.321,0,2,374.5,8.3,0,0,0
MCH-028,P03,L05,2026-06-25,54.241,2.627,5.76,1,5,382.08,8.3,0,0,0
MCH-028,P03,L05,2026-06-26,53.551,2.362,3.34,0,6,411.49,8.3,0,0,0
MCH-028,P03,L05,2026-06-27,53.064,2.356,3.393,0,6,462.33,8.3,0,0,0
MCH-028,P03,L05,2026-06-28,48.543,2.436,3.58,0,7,472.23,8.3,0,0,0
MCH-028,P03,L05,2026-06-29,57.53,2.569,3.717,0,9,556.87,8.3,0,0,0
MCH-028,P03,L05,2026-06-30,54.676,2.752,8.308,1,9,562.31,8.3,0,0,0
MCH-028,P03,L05,2026-07-01,49.983,2.221,3.184,0,8,525.85,8.3,0,0,0
MCH-028,P03,L05,2026-07-02,54.664,2.636,3.651,0,7,481.87,8.3,0,0,0
MCH-028,P03,L05,2026-07-03,53.146,2.555,7.276,1,7,623.3,8.3,0,0,0
MCH-028,P03,L05,2026-07-04,49.98,2.293,3.093,0,7,629.34,8.3,0,0,0
MCH-028,P03,L05,2026-07-05,50.428,2.406,3.087,0,6,581.57,8.3,0,0,0
MCH-028,P03,L05,2026-07-06,53.255,2.47,3.531,0,5,670.05,8.3,0,0,0
MCH-028,P03,L05,2026-07-07,57.737,2.486,3.167,0,4,617.87,8.3,0,0,0
MCH-028,P03,L05,2026-07-08,56.623,2.528,3.518,0,4,598.45,8.3,0,0,0
MCH-028,P03,L05,2026-07-09,54.804,2.692,7.199,1,2,648.71,8.3,0,0,0
MCH-028,P03,L05,2026-07-10,53.673,2.303,3.078,0,1,0.0,8.3,0,0,0
MCH-028,P03,L05,2026-07-11,50.276,2.319,3.384,0,2,16.2,8.3,0,0,0
MCH-028,P03,L05,2026-07-12,52.163,2.534,3.455,0,2,30.39,8.3,0,0,0
MCH-028,P03,L05,2026-07-13,55.635,2.512,3.483,0,2,47.24,8.3,0,0,0
MCH-028,P03,L05,2026-07-14,51.683,2.414,2.991,0,2,64.84,8.3,0,0,0
MCH-028,P03,L05,2026-07-15,55.685,2.404,3.197,0,3,68.89,8.3,0,0,0
MCH-028,P03,L05,2026-07-16,53.419,2.49,3.423,0,4,82.43,8.3,0,0,0
MCH-028,P03,L05,2026-07-17,54.434,2.449,2.992,0,4,95.32,8.3,0,0,0
MCH-028,P03,L05,2026-07-18,53.194,2.392,3.366,0,3,118.38,8.3,0,0,0
MCH-028,P03,L05,2026-07-19,50.086,2.356,3.385,0,4,140.76,8.3,0,0,0
MCH-028,P03,L05,2026-07-20,52.935,2.52,3.696,0,4,138.1,8.3,0,0,0
MCH-028,P03,L05,2026-07-21,53.809,2.566,3.708,0,4,166.84,8.3,0,0,0
MCH-028,P03,L05,2026-07-22,57.045,2.612,3.769,0,4,172.23,8.3,0,0,0
MCH-028,P03,L05,2026-07-23,55.009,2.482,3.476,0,4,191.65,8.3,0,0,0
MCH-028,P03,L05,2026-07-24,54.222,2.445,3.137,0,4,239.21,8.3,0,0,0
MCH-028,P03,L05,2026-07-25,48.368,2.16,3.16,0,4,258.39,8.3,0,0,0
MCH-028,P03,L05,2026-07-26,49.555,2.433,3.598,0,4,266.02,8.3,0,0,0
MCH-028,P03,L05,2026-07-27,55.062,2.412,3.23,0,4,260.9,8.3,0,0,0
MCH-028,P03,L05,2026-07-28,53.957,2.528,3.399,0,5,303.71,8.3,0,0,0
MCH-028,P03,L05,2026-07-29,53.006,2.468,3.466,1,4,318.73,8.3,0,0,0
MCH-028,P03,L05,2026-07-30,53.228,2.307,3.34,1,4,342.96,8.3,0,0,0
MCH-028,P03,L05,2026-07-31,54.835,2.537,3.469,0,5,299.58,8.3,0,0,0
MCH-029,P03,L05,2025-08-01,55.726,2.27,3.155,0,0,882.72,4.9,0,0,0
MCH-029,P03,L05,2025-08-02,49.718,2.242,3.42,0,0,1021.8,4.9,0,0,0
MCH-029,P03,L05,2025-08-03,45.667,2.061,3.893,0,0,916.18,4.9,0,0,0
MCH-029,P03,L05,2025-08-04,54.951,2.286,3.458,1,2,928.12,4.9,0,0,0
MCH-029,P03,L05,2025-08-05,51.894,2.177,3.186,0,2,909.06,4.9,0,0,0
MCH-029,P03,L05,2025-08-06,54.284,2.292,2.969,0,2,1099.38,4.9,0,0,0
MCH-029,P03,L05,2025-08-07,50.896,2.177,2.997,0,3,1067.66,4.9,0,0,0
MCH-029,P03,L05,2025-08-08,53.54,2.508,8.073,1,6,1083.55,4.9,0,0,0
MCH-029,P03,L05,2025-08-09,47.654,2.065,3.263,0,7,1070.99,4.9,0,0,0
MCH-029,P03,L05,2025-08-10,48.064,1.861,2.537,0,7,1106.36,4.9,0,0,0
MCH-029,P03,L05,2025-08-11,51.249,2.266,3.167,0,6,1140.91,4.9,0,0,0
MCH-029,P03,L05,2025-08-12,53.551,2.261,3.329,0,7,1203.77,4.9,0,0,0
MCH-029,P03,L05,2025-08-13,51.722,2.159,2.887,0,7,1027.47,4.9,0,0,0
MCH-029,P03,L05,2025-08-14,52.6,2.066,3.118,0,6,1053.95,4.9,0,0,0
MCH-029,P03,L05,2025-08-15,51.632,2.093,2.983,1,4,0.0,4.9,0,0,0
MCH-029,P03,L05,2025-08-16,51.261,1.846,2.811,0,3,17.38,4.9,0,0,0
MCH-029,P03,L05,2025-08-17,47.334,2.112,3.006,0,3,29.62,4.9,0,0,0
MCH-029,P03,L05,2025-08-18,50.13,2.025,2.993,0,2,43.76,4.9,0,0,0
MCH-029,P03,L05,2025-08-19,51.121,2.073,2.878,0,1,64.27,4.9,0,0,0
MCH-029,P03,L05,2025-08-20,54.046,2.347,3.369,0,2,70.13,4.9,0,0,0
MCH-029,P03,L05,2025-08-21,51.451,2.097,3.136,0,3,92.42,4.9,0,0,0
MCH-029,P03,L05,2025-08-22,51.363,2.077,2.959,0,3,100.25,4.9,0,0,0
MCH-029,P03,L05,2025-08-23,47.595,1.888,3.284,0,3,120.58,4.9,0,0,0
MCH-029,P03,L05,2025-08-24,51.246,2.19,3.31,0,3,135.98,4.9,0,0,0
MCH-029,P03,L05,2025-08-25,50.384,2.03,3.12,0,3,146.63,4.9,0,0,0
MCH-029,P03,L05,2025-08-26,55.289,2.302,2.984,0,3,181.88,4.9,0,0,0
MCH-029,P03,L05,2025-08-27,50.701,1.977,3.651,0,3,187.38,4.9,0,0,0
MCH-029,P03,L05,2025-08-28,53.187,2.168,2.947,0,3,179.28,4.9,0,0,0
MCH-029,P03,L05,2025-08-29,52.613,2.107,3.227,0,2,235.13,4.9,0,0,0
MCH-029,P03,L05,2025-08-30,46.948,2.223,7.382,1,3,204.78,4.9,0,0,0
MCH-029,P03,L05,2025-08-31,48.008,2.061,3.312,0,3,262.89,4.9,0,0,0
MCH-029,P03,L05,2025-09-01,52.756,2.255,3.334,0,3,274.1,4.9,0,0,0
MCH-029,P03,L05,2025-09-02,53.182,2.32,3.511,0,3,315.03,4.9,0,0,0
MCH-029,P03,L05,2025-09-03,51.613,2.141,2.767,0,3,258.61,4.9,0,0,0
MCH-029,P03,L05,2025-09-04,52.055,2.177,3.438,0,3,282.81,4.9,0,0,0
MCH-029,P03,L05,2025-09-05,53.52,2.257,3.721,0,4,359.69,4.9,0,0,0
MCH-029,P03,L05,2025-09-06,46.89,2.025,2.952,0,3,369.71,4.9,0,0,0
MCH-029,P03,L05,2025-09-07,46.271,2.008,3.319,0,4,329.71,4.9,0,0,0
MCH-029,P03,L05,2025-09-08,52.005,2.331,6.671,1,5,382.68,4.9,0,0,0
MCH-029,P03,L05,2025-09-09,52.804,2.339,3.419,0,5,395.86,4.9,0,0,0
MCH-029,P03,L05,2025-09-10,50.886,2.1,3.07,0,6,369.83,4.9,0,0,0
MCH-029,P03,L05,2025-09-11,50.811,1.959,3.38,0,7,404.63,4.9,0,0,0
MCH-029,P03,L05,2025-09-12,50.248,2.138,2.781,0,7,470.28,4.9,0,0,0
MCH-029,P03,L05,2025-09-13,45.154,2.058,3.124,0,8,487.11,4.9,0,0,0
MCH-029,P03,L05,2025-09-14,47.287,2.015,2.792,0,7,420.38,4.9,0,0,0
MCH-029,P03,L05,2025-09-15,52.242,2.154,3.226,0,6,429.67,4.9,0,0,0
MCH-029,P03,L05,2025-09-16,56.107,2.312,3.589,0,7,497.58,4.9,0,0,0
MCH-029,P03,L05,2025-09-17,53.532,2.235,3.082,0,5,545.32,4.9,0,0,0
MCH-029,P03,L05,2025-09-18,52.136,2.329,3.112,0,4,554.7,4.9,0,0,0
MCH-029,P03,L05,2025-09-19,51.506,2.107,3.806,0,4,576.95,4.9,0,0,0
MCH-029,P03,L05,2025-09-20,47.178,2.126,3.254,0,3,571.84,4.9,0,0,0
MCH-029,P03,L05,2025-09-21,48.745,2.145,2.649,0,5,518.2,4.9,0,0,0
MCH-029,P03,L05,2025-09-22,52.575,2.152,2.918,0,6,631.35,4.9,0,0,0
