run_id,work_order_id,plant_id,line_id,machine_id,product_id,feature_date,setup_minutes,speed_ratio,operator_experience_years,operator_fairness_group,product_complexity_score,supplier_quality_score,avg_temperature_24h,max_vibration_24h,line_utilization_rate,previous_defect_rate_7d,defect_rate,high_defect_risk,dominant_defect_code,split,monitoring_window
RUN-010979,WO-005490,P03,L05,MCH-026,PRD-039,2026-07-17,27.14,0.8499,7.6,G2_mid,5.6,96.1,54.732,3.43,1.005,0.0149,0.024,0,DIMENSION,test,reference
RUN-001373,WO-000687,P02,L03,MCH-016,PRD-057,2025-09-13,25.68,1.073,2.8,G3_junior,5.6,88.6,50.121,3.193,1.076,0,0.045,0,SCRATCH,train,reference
RUN-001158,WO-000579,P01,L01,MCH-005,PRD-068,2025-09-07,25.31,1.1242,0,G0_unknown,2.3,71.0,43.445,2.503,0.822,0.0844,0.06,1,SCRATCH,train,reference
RUN-010683,WO-005342,P02,L03,MCH-015,PRD-037,2026-07-08,14.12,1.0268,8.2,G1_senior,4.2,88.0,50.455,3.058,0.861,0,0.01,0,CONTAMINATION,test,reference
RUN-006519,WO-003260,P01,L02,MCH-012,PRD-001,2026-02-25,25.48,1.1383,7.6,G2_mid,8.2,89.9,56.399,3.683,0.977,0.09,0.08,1,SURFACE_DENT,train,reference
RUN-007510,WO-003755,P01,L01,MCH-001,PRD-037,2026-03-28,20.24,1.1148,0.2,G3_junior,4.2,88.0,62.783,7.266,0.976,0.0032,0.025,0,DIMENSION,validation,reference
RUN-000853,WO-000427,P01,L02,MCH-012,PRD-063,2025-08-28,11.99,1.1238,11.5,G1_senior,5.7,84.5,57.446,3.65,0.787,0.0456,0.025,0,MISSING_PART,train,reference
RUN-011306,WO-005653,P01,L01,MCH-002,PRD-009,2026-07-29,40.77,0.982,2.3,G3_junior,5.0,76.8,54.26,3.313,0.85,0.1031,0.08,1,DIMENSION,test,reference
RUN-007256,WO-003628,P01,L02,MCH-007,PRD-037,2026-03-20,23.55,0.8909,3.4,G2_mid,4.2,88.0,54.932,3.674,0.974,0.0315,0.0375,0,NONE,train,reference
RUN-007501,WO-003751,P03,L05,MCH-029,PRD-062,2026-03-27,22.45,1.1206,1.7,G3_junior,6.8,71.4,50.851,3.261,0.812,0.1461,0.1,1,SOLDER_VOID,validation,reference
RUN-011218,WO-005609,P01,L02,MCH-012,PRD-045,2026-07-26,23.48,1.1857,2.0,G3_junior,2.5,97.0,53.978,3.688,1.031,0,0.0,0,NONE,test,reference
RUN-003967,WO-001984,P02,L04,MCH-020,PRD-066,2025-12-05,21.0,0.9785,0.2,G3_junior,7.6,88.6,48.934,2.802,0.692,0.062,0.07,1,SOLDER_VOID,train,reference
RUN-004759,WO-002380,P01,L01,MCH-006,PRD-059,2025-12-31,17.94,0.881,0.2,G3_junior,5.9,88.6,52.923,2.961,0.64,0.1028,0.065,1,SCRATCH,train,reference
RUN-007001,WO-003501,P02,L03,MCH-015,PRD-058,2026-03-12,28.45,0.9575,3.0,G3_junior,8.8,71.4,51.183,3.197,0.666,0.1123,0.12,1,MISSING_PART,train,reference
RUN-006332,WO-003166,P03,L06,MCH-034,PRD-042,2026-02-18,28.34,1.0424,0,G0_unknown,1.4,89.9,55.011,3.238,0.98,0,0.0,0,NONE,train,reference
RUN-010362,WO-005181,P02,L04,MCH-019,PRD-048,2026-06-28,21.25,0.9534,2.3,G3_junior,4.6,96.1,48.54,3.131,1.099,0.0236,0.03,0,SURFACE_DENT,test,reference
RUN-007970,WO-003985,P01,L02,MCH-007,PRD-012,2026-04-12,22.79,0.982,0.2,G3_junior,2.1,92.1,50.882,3.247,1.036,0,0.0,0,NONE,validation,reference
RUN-001375,WO-000688,P02,L03,MCH-018,PRD-058,2025-09-13,31.54,0.9407,0.7,G3_junior,8.8,71.4,61.789,6.256,0.96,0.1224,0.13,1,CONTAMINATION,train,reference
RUN-009728,WO-004864,P01,L01,MCH-002,PRD-064,2026-06-08,28.28,0.9917,2.7,G3_junior,4.9,89.9,54.751,3.282,0.797,0.0403,0.04,0,SCRATCH,test,reference
RUN-001231,WO-000616,P02,L03,MCH-016,PRD-050,2025-09-09,40.61,1.1006,18,G1_senior,5.5,88.6,52.589,3.05,0.725,0.016,0.015,0,NONE,train,reference
RUN-007398,WO-003699,P03,L06,MCH-034,PRD-012,2026-03-24,19.27,0.9439,0.5,G3_junior,2.1,92.1,47.891,2.586,0.663,0.0178,0.0,0,NONE,train,reference
RUN-010351,WO-005176,P01,L01,MCH-006,PRD-080,2026-06-28,21.86,1.1302,7.2,G2_mid,5.2,84.5,49.91,2.988,0.67,0.0243,0.02,0,DIMENSION,test,reference
RUN-007074,WO-003537,P03,L05,MCH-026,PRD-043,2026-03-14,27.01,1.0804,0.2,G3_junior,4.2,84.5,49.663,3.074,0.713,0.0505,0.0375,1,SCRATCH,train,reference
RUN-005081,WO-002541,P02,L03,MCH-017,PRD-045,2026-01-10,12.9,1.1638,0.6,G3_junior,2.5,97.0,51.269,3.809,0.804,0.0248,0.008,0,SOLDER_VOID,train,reference
RUN-003983,WO-001992,P03,L06,MCH-034,PRD-003,2025-12-05,19.75,0.822,2.8,G3_junior,4.8,95.9,50.071,2.563,1.015,0.0198,0.02,0,CONTAMINATION,train,reference
RUN-001223,WO-000612,P01,L01,MCH-001,PRD-079,2025-09-09,20.84,1.1583,6.5,G2_mid,3.3,71.4,53.416,3.354,1.063,0.0555,0.075,1,SURFACE_DENT,train,reference
RUN-005458,WO-002729,P02,L03,MCH-018,PRD-069,2026-01-22,30.68,0.9053,3.4,G2_mid,10,88.6,51.474,2.871,1.065,0.1487,0.12,1,DIMENSION,train,reference
RUN-007800,WO-003900,P03,L06,MCH-032,PRD-054,2026-04-06,27.18,0.9264,1.7,G3_junior,6.3,71.4,55.831,2.922,0.621,0.0852,0.11,1,SCRATCH,validation,reference
RUN-002250,WO-001125,P01,L01,MCH-001,PRD-029,2025-10-11,28.7,0.9653,0.6,G3_junior,6.6,87.0,51.302,3.334,0.987,0.0417,0.05,0,DIMENSION,train,reference
RUN-006574,WO-003287,P03,L05,MCH-029,PRD-033,2026-02-26,27.77,0.9021,0.2,G3_junior,4.7,88.0,52.578,2.786,0.978,0.0034,0.04,0,MISSING_PART,train,reference
RUN-007896,WO-003948,P02,L04,MCH-024,PRD-037,2026-04-09,19.39,1.0765,7.6,G2_mid,4.2,88.0,51.48,2.795,0.679,0.0342,0.04,0,MISSING_PART,validation,reference
RUN-010255,WO-005128,P01,L01,MCH-001,PRD-028,2026-06-25,32.04,0.8391,0.6,G3_junior,6.4,97.0,51.967,3.995,0.725,0.0662,0.045,0,DIMENSION,test,reference
RUN-000216,WO-000108,P01,L01,MCH-006,PRD-031,2025-08-08,24.01,0.9835,1.3,G3_junior,7.0,95.9,53.01,2.806,1.002,0.0243,0.06,1,DIMENSION,train,reference
RUN-011196,WO-005598,P03,L06,MCH-036,PRD-051,2026-07-24,39.79,0.9728,2.2,G3_junior,6.9,96.1,51.314,2.968,0.64,0.0279,0.04,0,CONTAMINATION,test,reference
RUN-009476,WO-004738,P03,L05,MCH-026,PRD-049,2026-05-30,31.4,0.8719,2.2,G3_junior,10,82.7,51.721,7.333,0.764,0.1005,0.1,1,SOLDER_VOID,test,reference
RUN-007629,WO-003815,P01,L02,MCH-008,PRD-024,2026-04-01,26.14,1.091,1.7,G3_junior,7.6,85.8,49.398,2.749,0.679,0.0487,0.1,1,MISSING_PART,validation,reference
RUN-009407,WO-004704,P02,L04,MCH-022,PRD-046,2026-05-28,27.05,1.175,0,G0_unknown,4.6,71.0,54.306,3.032,1.043,0.1129,0.104,1,CONTAMINATION,test,reference
RUN-003810,WO-001905,P01,L01,MCH-003,PRD-077,2025-12-01,16.59,1.0982,1.7,G3_junior,1.7,96.1,50.464,3.472,0.941,0.0034,0.0125,0,CONTAMINATION,train,reference
RUN-000186,WO-000093,P01,L02,MCH-009,PRD-064,2025-08-07,14.25,1.1375,2.0,G3_junior,4.9,89.9,55.574,3.452,0.622,0.0251,0.056,1,MISSING_PART,train,reference
RUN-010316,WO-005158,P03,L05,MCH-025,PRD-002,2026-06-26,21.32,1.2048,2.1,G3_junior,5.3,88.0,52.131,3.406,1.089,0.0004,0.05,0,DIMENSION,test,reference
RUN-008597,WO-004299,P03,L06,MCH-036,PRD-017,2026-05-01,23.95,0.9738,1.6,G3_junior,4.3,96.3,51.669,3.155,1.091,0.0518,0.02,0,DIMENSION,validation,reference
RUN-002546,WO-001273,P03,L06,MCH-036,PRD-058,2025-10-20,25.31,1.1098,10.6,G1_senior,8.8,71.4,57.063,3.058,1.091,0.1422,0.14,1,SOLDER_VOID,train,reference
RUN-009485,WO-004743,P01,L02,MCH-012,PRD-022,2026-05-31,22.33,1.1474,1.7,G3_junior,4.3,85.8,50.895,3.168,0.87,0.0515,0.024,0,SOLDER_VOID,test,reference
RUN-009439,WO-004720,P02,L03,MCH-017,PRD-066,2026-05-29,23.63,1.0072,0.2,G3_junior,7.6,88.6,50.282,3.777,0.867,0.0763,0.075,1,SOLDER_VOID,test,reference
RUN-008538,WO-004269,P01,L02,MCH-009,PRD-053,2026-04-30,16.37,0.9306,0,G0_unknown,5.6,88.0,53.241,3.283,0.968,0.0855,0.04,0,DIMENSION,validation,reference
RUN-007611,WO-003806,P03,L05,MCH-029,PRD-009,2026-03-31,35.8,0.8944,2.0,G3_junior,5.0,76.8,51.749,2.899,0.712,0.0244,0.06,1,SURFACE_DENT,validation,reference
RUN-005969,WO-002985,P02,L04,MCH-021,PRD-036,2026-02-07,30.7,0.8825,0.5,G3_junior,4.1,87.0,48.65,3.098,0.67,0,0.016,0,SCRATCH,train,reference
RUN-010302,WO-005151,P02,L03,MCH-014,PRD-040,2026-06-26,29.95,1.1418,1.0,G3_junior,8.4,82.7,52.811,3.447,0.685,0.1125,0.11,1,CONTAMINATION,test,reference
RUN-008224,WO-004112,P02,L03,MCH-016,PRD-023,2026-04-20,28.53,1.0889,6.5,G2_mid,5.0,85.8,52.534,3.207,0.645,0.0281,0.032,0,CONTAMINATION,validation,reference
RUN-005074,WO-002537,P03,L06,MCH-035,PRD-006,2026-01-09,28.93,0.8838,5.7,G2_mid,7.3,92.1,52.454,2.902,0.723,0.0515,0.05,0,SURFACE_DENT,train,reference
RUN-000847,WO-000424,P01,L01,MCH-004,PRD-059,2025-08-28,23.89,1.0916,0.2,G3_junior,5.9,88.6,48.64,3.276,0.704,0.045,0.04,0,SURFACE_DENT,train,reference
RUN-008080,WO-004040,P02,L04,MCH-021,PRD-046,2026-04-15,33.39,0.8837,2.9,G3_junior,4.6,71.0,49.892,2.95,1.085,0.0593,0.08,1,SURFACE_DENT,validation,reference
RUN-007225,WO-003613,P02,L03,MCH-013,PRD-015,2026-03-19,17.12,0.8838,7.1,G2_mid,8.8,92.1,53.789,3.078,0.994,0,0.0625,1,CONTAMINATION,train,reference
RUN-006284,WO-003142,P02,L04,MCH-023,PRD-078,2026-02-17,37.77,1.1335,0.2,G3_junior,4.6,84.7,51.713,3.06,0.978,0.0886,0.04,0,SCRATCH,train,reference
RUN-009871,WO-004936,P01,L01,MCH-003,PRD-061,2026-06-12,34.06,1.0286,7.1,G2_mid,4.8,76.8,53.233,3.243,0.802,0.0623,0.07,1,SURFACE_DENT,test,reference
RUN-007308,WO-003654,P01,L02,MCH-011,PRD-024,2026-03-22,29.19,1.0185,0.7,G3_junior,7.6,85.8,48.133,3.132,0.643,0.1193,0.09,1,SURFACE_DENT,train,reference
RUN-005771,WO-002886,P02,L04,MCH-020,PRD-032,2026-02-01,30.46,1.0653,4.7,G2_mid,6.2,96.1,48.286,3.21,1.055,0.038,0.03,1,MISSING_PART,train,reference
RUN-000987,WO-000494,P03,L05,MCH-028,PRD-073,2025-09-01,19.44,1.0307,5.7,G2_mid,3.4,87.4,53.765,3.425,1.012,0,0.02,0,SCRATCH,train,reference
RUN-007399,WO-003700,P03,L06,MCH-034,PRD-012,2026-03-24,22.1,1.0599,2.8,G3_junior,2.1,92.1,47.891,2.586,0.785,0.0476,0.02,0,CONTAMINATION,train,reference
RUN-007416,WO-003708,P02,L03,MCH-015,PRD-075,2026-03-25,22.45,1.1541,0,G0_unknown,6.8,96.3,51.768,2.678,0.782,0.0961,0.075,1,SOLDER_VOID,train,reference
RUN-000057,WO-000029,P01,L02,MCH-011,PRD-020,2025-08-03,31.45,0.9306,2.3,G3_junior,7.8,84.7,48.574,2.972,0.784,0.0963,0.1,1,SCRATCH,train,reference
RUN-010387,WO-005194,P02,L03,MCH-015,PRD-040,2026-06-29,11.99,0.8452,1.4,G3_junior,8.4,82.7,52.723,2.989,0.719,0.0899,0.105,1,MISSING_PART,test,reference
RUN-007158,WO-003579,P02,L04,MCH-024,PRD-048,2026-03-17,26.26,0.9309,0,G0_unknown,4.6,96.1,51.05,3.072,1.018,0,0.0,0,NONE,train,reference
RUN-004154,WO-002077,P02,L04,MCH-020,PRD-010,2025-12-11,21.67,0.8798,1.7,G3_junior,6.9,97.0,51.981,3.283,0.824,0.0672,0.0375,0,MISSING_PART,train,reference
RUN-003486,WO-001743,P01,L02,MCH-009,PRD-053,2025-11-20,34.23,1.144,3.0,G3_junior,5.6,88.0,54.185,6.455,0.95,0.0611,0.04,0,MISSING_PART,train,reference
RUN-008745,WO-004373,P01,L02,MCH-007,PRD-017,2026-05-07,32.81,0.85,0.7,G3_junior,4.3,96.3,51.853,3.098,0.844,0.0261,0.03,0,SOLDER_VOID,validation,reference
RUN-002587,WO-001294,P01,L01,MCH-005,PRD-008,2025-10-22,22.14,1.0686,1.6,G3_junior,3.4,84.5,52.746,3.132,0.706,0.0298,0.04,0,MISSING_PART,train,reference
RUN-009290,WO-004645,P01,L02,MCH-009,PRD-063,2026-05-25,35.22,1.0014,0.8,G3_junior,5.7,84.5,61.92,5.172,0.911,0.0759,0.06,1,SURFACE_DENT,test,reference
RUN-010855,WO-005428,P01,L02,MCH-007,PRD-005,2026-07-14,25.35,0.9036,11.8,G1_senior,5.2,85.8,55.541,3.41,0.785,0.0371,0.04,0,DIMENSION,test,reference
RUN-000400,WO-000200,P03,L05,MCH-029,PRD-002,2025-08-13,33.6,0.9001,2.3,G3_junior,5.3,88.0,51.722,2.887,0.88,0.0525,0.04,0,CONTAMINATION,train,reference
RUN-005265,WO-002633,P03,L06,MCH-035,PRD-080,2026-01-15,26.97,0.9302,1.2,G3_junior,5.2,84.5,55.005,4.737,0.862,0.0398,0.0375,0,SOLDER_VOID,train,reference
RUN-009601,WO-004801,P03,L06,MCH-033,PRD-035,2026-06-03,26.19,1.0481,10.6,G1_senior,4.3,84.7,54.637,3.776,0.845,0.0176,0.03,0,SCRATCH,test,reference
RUN-002048,WO-001024,P01,L02,MCH-008,PRD-020,2025-10-05,20.88,1.0983,2.9,G3_junior,7.8,84.7,50.776,3.192,0.763,0.0901,0.07,1,SOLDER_VOID,train,reference
RUN-007756,WO-003878,P02,L03,MCH-018,PRD-043,2026-04-05,18.22,0.9544,4.6,G2_mid,4.2,84.5,47.646,3.017,0.71,0.0818,0.03,0,MISSING_PART,validation,reference
RUN-004360,WO-002180,P02,L03,MCH-017,PRD-045,2025-12-18,25.81,1.1595,2.8,G3_junior,2.5,97.0,51.37,3.106,0.634,0,0.016,0,MISSING_PART,train,reference
RUN-003095,WO-001548,P01,L02,MCH-009,PRD-022,2025-11-07,24.0,0.8603,2.8,G3_junior,4.3,85.8,52.834,3.342,0.934,0,0.025,0,SOLDER_VOID,train,reference
RUN-005230,WO-002615,P03,L06,MCH-032,PRD-073,2026-01-14,15.84,1.0513,4.6,G2_mid,3.4,87.4,54.038,3.582,0.726,0.0421,0.016,0,SCRATCH,train,reference
RUN-010111,WO-005056,P01,L01,MCH-001,PRD-020,2026-06-20,30.01,1.1031,1.0,G3_junior,7.8,84.7,50.841,3.223,0.888,0.111,0.112,1,MISSING_PART,test,reference
RUN-001286,WO-000643,P03,L06,MCH-034,PRD-061,2025-09-10,24.77,1.2222,2.8,G3_junior,4.8,76.8,48.461,2.403,0.919,0.0548,0.06,1,SOLDER_VOID,train,reference
RUN-009457,WO-004729,P03,L06,MCH-032,PRD-006,2026-05-29,29.4,0.9045,1.7,G3_junior,7.3,92.1,54.177,3.01,0.687,0.0832,0.07,1,DIMENSION,test,reference
RUN-004133,WO-002067,P01,L01,MCH-002,PRD-050,2025-12-11,22.35,1.0149,7.2,G2_mid,5.5,88.6,54.337,2.946,0.878,0.0211,0.03,0,SURFACE_DENT,train,reference
RUN-010059,WO-005030,P02,L04,MCH-023,PRD-042,2026-06-18,12.33,1.166,1.0,G3_junior,1.4,89.9,48.477,2.873,0.876,0.0392,0.024,0,MISSING_PART,test,reference
RUN-011290,WO-005645,P02,L04,MCH-021,PRD-017,2026-07-28,22.49,1.0917,4.6,G2_mid,4.3,96.3,51.943,3.206,1.028,0.0099,0.02,0,SURFACE_DENT,test,reference
RUN-002777,WO-001389,P01,L02,MCH-010,PRD-029,2025-10-28,30.33,0.8925,0.6,G3_junior,6.6,87.0,56.841,3.53,0.768,0.0809,0.08,1,SCRATCH,train,reference
RUN-008700,WO-004350,P03,L06,MCH-036,PRD-066,2026-05-05,22.53,0.8859,11.2,G1_senior,7.6,88.6,55.288,3.198,1.044,0.0204,0.048,0,SCRATCH,validation,reference
RUN-011360,WO-005680,P02,L04,MCH-020,PRD-036,2026-07-30,20.43,0.9308,4.8,G2_mid,4.1,87.0,50.489,2.668,0.971,0.0187,0.02,0,CONTAMINATION,test,reference
RUN-005806,WO-002903,P03,L05,MCH-027,PRD-007,2026-02-02,35.38,0.89,2.3,G3_junior,3.9,88.0,54.438,3.471,0.811,0.0575,0.032,0,SCRATCH,train,reference
RUN-006049,WO-003025,P01,L02,MCH-008,PRD-061,2026-02-10,23.09,0.963,0.2,G3_junior,4.8,76.8,53.856,2.767,0.815,0.0508,0.06,1,DIMENSION,train,reference
RUN-008826,WO-004413,P03,L06,MCH-034,PRD-062,2026-05-09,28.21,0.8691,0.8,G3_junior,6.8,71.4,49.28,2.479,0.741,0.0855,0.1,1,SCRATCH,validation,reference
RUN-004975,WO-002488,P01,L01,MCH-001,PRD-059,2026-01-07,34.83,0.9127,1.3,G3_junior,5.9,88.6,52.542,3.202,0.767,0.0632,0.06,1,NONE,train,reference
RUN-005687,WO-002844,P03,L05,MCH-029,PRD-078,2026-01-29,24.56,0.9296,5.8,G2_mid,4.6,84.7,52.935,3.141,0.682,0.068,0.0,0,NONE,train,reference
RUN-007917,WO-003959,P01,L02,MCH-008,PRD-075,2026-04-10,20.58,1.0409,1.3,G3_junior,6.8,96.3,49.028,2.988,0.727,0.0762,0.08,1,NONE,validation,reference
RUN-001168,WO-000584,P02,L03,MCH-016,PRD-043,2025-09-07,18.31,1.1468,6.1,G2_mid,4.2,84.5,50.283,3.526,0.953,0,0.024,0,MISSING_PART,train,reference
RUN-008876,WO-004438,P03,L06,MCH-033,PRD-059,2026-05-11,13.46,0.9966,2.9,G3_junior,5.9,88.6,53.507,3.374,0.891,0.0354,0.0625,1,SOLDER_VOID,validation,reference
RUN-007024,WO-003512,P01,L01,MCH-006,PRD-052,2026-03-13,29.77,0.9587,3.1,G2_mid,7.2,82.7,51.684,3.274,1.094,0.0665,0.085,1,NONE,train,reference
RUN-009369,WO-004685,P02,L03,MCH-014,PRD-042,2026-05-27,20.39,1.099,1.4,G3_junior,1.4,89.9,55.747,3.222,0.791,0.0126,0.03,0,DIMENSION,test,reference
RUN-003564,WO-001782,P02,L04,MCH-021,PRD-052,2025-11-22,21.91,0.8919,7.6,G2_mid,7.2,82.7,45.57,6.459,0.652,0.1168,0.08,1,NONE,train,reference
RUN-007973,WO-003987,P02,L04,MCH-019,PRD-002,2026-04-12,22.8,0.8384,3.3,G2_mid,5.3,88.0,48.879,2.668,0.655,0.0211,0.045,0,SURFACE_DENT,validation,reference
RUN-006401,WO-003201,P03,L05,MCH-030,PRD-049,2026-02-20,30.38,1.106,1.7,G3_junior,10,82.7,52.605,3.252,0.667,0.1258,0.15,1,CONTAMINATION,train,reference
RUN-008300,WO-004150,P02,L04,MCH-024,PRD-024,2026-04-22,20.87,1.1146,4.7,G2_mid,7.6,85.8,50.634,2.968,0.998,0.1093,0.095,1,CONTAMINATION,validation,reference
RUN-006179,WO-003090,P03,L06,MCH-033,PRD-054,2026-02-13,36.37,0.8438,0.6,G3_junior,6.3,71.4,53.371,2.99,0.749,0.1438,0.12,1,DIMENSION,train,reference
RUN-008969,WO-004485,P02,L03,MCH-016,PRD-045,2026-05-14,14.81,1.1289,1.6,G3_junior,2.5,97.0,50.724,3.879,0.79,0.0173,0.01,0,MISSING_PART,validation,reference
RUN-001135,WO-000568,P03,L06,MCH-032,PRD-015,2025-09-05,19.43,1.0772,3.3,G2_mid,8.8,92.1,52.044,3.233,1.029,0.0797,0.065,1,SOLDER_VOID,train,reference
RUN-009157,WO-004579,P02,L04,MCH-022,PRD-029,2026-05-20,26.43,0.9429,0.7,G3_junior,6.6,87.0,51.805,2.985,0.631,0.0912,0.065,1,SOLDER_VOID,test,reference
RUN-009265,WO-004633,P01,L01,MCH-004,PRD-029,2026-05-24,32.03,1.0279,11.5,G1_senior,6.6,87.0,49.099,2.925,1.005,0.0161,0.02,0,DIMENSION,test,reference
RUN-002854,WO-001427,P02,L03,MCH-018,PRD-043,2025-10-30,10.1,0.8256,1.2,G3_junior,4.2,84.5,54.625,3.068,0.791,0.0542,0.04,0,SOLDER_VOID,train,reference
RUN-004525,WO-002263,P03,L05,MCH-025,PRD-022,2025-12-23,26.12,0.9186,6.1,G2_mid,4.3,85.8,54.376,2.953,0.881,0.0162,0.04,0,CONTAMINATION,train,reference
RUN-002829,WO-001415,P03,L05,MCH-029,PRD-071,2025-10-29,39.83,0.8275,2.8,G3_junior,6.2,84.7,50.922,3.248,0.827,0.0685,0.0625,1,SURFACE_DENT,train,reference
RUN-008588,WO-004294,P02,L04,MCH-019,PRD-052,2026-05-01,25.54,1.0628,14.6,G1_senior,7.2,82.7,51.83,3.62,0.723,0.078,0.06,1,SCRATCH,validation,reference
RUN-007405,WO-003703,P01,L01,MCH-002,PRD-078,2026-03-25,20.91,0.9394,6.1,G2_mid,4.6,84.7,50.073,2.878,0.715,0.0044,0.024,0,SOLDER_VOID,train,reference
RUN-007266,WO-003633,P02,L04,MCH-022,PRD-077,2026-03-20,13.0,1.0182,7.6,G2_mid,1.7,96.1,52.799,3.129,0.972,0,0.02,0,SCRATCH,train,reference
RUN-005293,WO-002647,P03,L05,MCH-027,PRD-077,2026-01-16,31.44,1.035,0.7,G3_junior,1.7,96.1,48.975,2.608,1.084,0.02,0.008,0,MISSING_PART,train,reference
RUN-004991,WO-002496,P02,L04,MCH-020,PRD-042,2026-01-07,19.03,0.8783,15.7,G1_senior,1.4,89.9,51.75,3.246,1.004,0.0437,0.0,0,NONE,train,reference
RUN-006304,WO-003152,P01,L01,MCH-006,PRD-044,2026-02-18,19.09,0.9283,3.0,G3_junior,4.1,88.0,51.08,3.868,0.654,0.0473,0.04,0,SURFACE_DENT,train,reference
RUN-002440,WO-001220,P01,L02,MCH-007,PRD-045,2025-10-17,23.14,1.1263,0.2,G3_junior,2.5,97.0,53.375,3.636,0.984,0.0278,0.016,0,DIMENSION,train,reference
RUN-000982,WO-000491,P02,L04,MCH-021,PRD-072,2025-09-01,19.07,0.892,0.2,G3_junior,4.1,84.7,50.731,2.952,0.876,0.0876,0.04,0,SURFACE_DENT,train,reference
RUN-002086,WO-001043,P02,L03,MCH-018,PRD-027,2025-10-06,34.19,1.0541,1.7,G3_junior,7.1,89.9,54.505,3.329,0.648,0.0724,0.07,1,DIMENSION,train,reference
RUN-006658,WO-003329,P03,L06,MCH-031,PRD-037,2026-03-01,32.47,0.9709,0.7,G3_junior,4.2,88.0,51.215,3.076,0.656,0.0437,0.04,0,SOLDER_VOID,train,reference
RUN-001650,WO-000825,P02,L04,MCH-023,PRD-040,2025-09-22,32.53,0.9977,9.4,G1_senior,8.4,82.7,52.66,2.851,0.655,0.0988,0.08,1,DIMENSION,train,reference
RUN-003933,WO-001967,P02,L04,MCH-024,PRD-040,2025-12-04,28.14,1.0552,2.1,G3_junior,8.4,82.7,51.611,3.055,1.079,0.1355,0.104,1,DIMENSION,train,reference
RUN-000594,WO-000297,P01,L01,MCH-002,PRD-025,2025-08-20,12.14,1.0438,1.0,G3_junior,3.5,87.0,54.692,3.302,0.696,0.0388,0.03,0,CONTAMINATION,train,reference
RUN-000314,WO-000157,P02,L03,MCH-014,PRD-048,2025-08-11,31.6,0.9102,1.8,G3_junior,4.6,96.1,55.54,3.421,0.85,0.0537,0.024,0,CONTAMINATION,train,reference
RUN-003469,WO-001735,P03,L06,MCH-031,PRD-035,2025-11-19,31.68,1.0017,3.3,G2_mid,4.3,84.7,57.309,3.597,0.736,0.0517,0.04,0,SCRATCH,train,reference
RUN-002170,WO-001085,P03,L05,MCH-027,PRD-006,2025-10-08,26.68,0.9843,0.7,G3_junior,7.3,92.1,52.286,3.177,0.807,0.0909,0.06,1,SCRATCH,train,reference
RUN-008694,WO-004347,P03,L05,MCH-027,PRD-013,2026-05-05,35.23,0.912,1.4,G3_junior,4.9,95.9,51.035,3.142,0.767,0.0472,0.03,0,CONTAMINATION,validation,reference
RUN-004673,WO-002337,P02,L04,MCH-021,PRD-037,2025-12-28,29.48,1.1194,3.0,G3_junior,4.2,88.0,51.846,3.063,0.79,0.0912,0.04,0,DIMENSION,train,reference
RUN-000037,WO-000019,P01,L01,MCH-006,PRD-009,2025-08-02,21.98,0.8342,1.7,G3_junior,5.0,76.8,49.177,3.229,1.083,0.0726,0.08,1,SURFACE_DENT,train,reference
RUN-000778,WO-000389,P01,L02,MCH-008,PRD-075,2025-08-26,42.96,0.9994,11.2,G1_senior,6.8,96.3,52.428,2.879,0.986,0.0152,0.02,0,SURFACE_DENT,train,reference
RUN-001485,WO-000743,P02,L03,MCH-013,PRD-063,2025-09-17,28.24,0.8211,0.4,G3_junior,5.7,84.5,54.274,3.324,0.851,0.067,0.0625,1,SURFACE_DENT,train,reference
RUN-010069,WO-005035,P03,L06,MCH-033,PRD-006,2026-06-18,26.32,0.9515,1.8,G3_junior,7.3,92.1,53.747,3.087,0.911,0.0761,0.0875,1,SOLDER_VOID,test,reference
RUN-006300,WO-003150,P03,L06,MCH-033,PRD-009,2026-02-17,24.33,0.8232,0,G0_unknown,5.0,76.8,53.363,3.957,0.697,0.07,0.08,1,MISSING_PART,train,reference
RUN-002976,WO-001488,P03,L06,MCH-033,PRD-056,2025-11-03,33.29,1.0763,1.0,G3_junior,4.3,97.0,54.248,3.556,0.775,0.0294,0.0125,0,DIMENSION,train,reference
RUN-009806,WO-004903,P01,L02,MCH-011,PRD-017,2026-06-10,24.33,1.0194,3.3,G2_mid,4.3,96.3,53.129,3.226,0.926,0,0.01,0,CONTAMINATION,test,reference
RUN-000618,WO-000309,P03,L05,MCH-026,PRD-008,2025-08-20,19.77,1.1664,7.0,G2_mid,3.4,84.5,54.839,3.007,1.0,0,0.0,0,NONE,train,reference
RUN-008293,WO-004147,P02,L03,MCH-017,PRD-044,2026-04-22,23.23,0.97,2.0,G3_junior,4.1,88.0,54.378,3.21,1.022,0.0593,0.03,0,DIMENSION,validation,reference
RUN-005257,WO-002629,P03,L05,MCH-026,PRD-044,2026-01-15,19.7,1.0466,1.2,G3_junior,4.1,88.0,51.781,3.062,1.051,0.0814,0.06,1,MISSING_PART,train,reference
RUN-009991,WO-004996,P03,L05,MCH-025,PRD-039,2026-06-16,33.92,1.0487,1.7,G3_junior,5.6,96.1,54.903,3.22,0.703,0.0171,0.04,0,SOLDER_VOID,test,reference
