downtime_id,event_id,machine_id,line_id,downtime_start,downtime_end,downtime_minutes,reason_code,severity,linked_work_order_id,recorded_by
DT-0009408,EVT-00039568,MCH-004,L01,2026-07-16 10:42:00,2026-07-16 10:53:55,11.92,MICRO_STOP,medium,WO-005459,OP-0020
DT-0009409,EVT-00039571,MCH-003,L01,2026-07-16 21:07:00,2026-07-16 21:42:05,35.1,,medium,WO-005460,OP-0065
DT-0009410,EVT-00039575,MCH-002,L01,2026-07-16 20:49:00,2026-07-16 21:24:05,35.1,,medium,WO-005460,OP-0016
DT-0009411,EVT-00039579,MCH-002,L01,2026-07-16 07:03:00,2026-07-16 07:16:41,13.69,MICRO_STOP,medium,WO-005461,OP-0059
DT-0009412,EVT-00039583,MCH-001,L01,2026-07-16 04:46:00,2026-07-16 04:59:41,13.69,MICRO_STOP,medium,WO-005461,OP-0059
DT-0009413,EVT-00039587,MCH-007,L02,2026-07-16 15:59:00,2026-07-16 16:26:40,27.68,SENSOR_FAULT,medium,WO-005462,OP-0037
DT-0009414,EVT-00039591,MCH-012,L02,2026-07-16 13:55:00,2026-07-16 14:22:40,27.68,UNKNOWN,medium,WO-005462,OP-0016
DT-0009415,EVT-00039595,MCH-010,L02,2026-07-16 23:35:00,2026-07-17 00:01:39,26.66,MATERIAL_WAIT,medium,WO-005463,OP-0062
DT-0009416,EVT-00039599,MCH-011,L02,2026-07-16 23:02:00,2026-07-16 23:28:39,26.66,MATERIAL_WAIT,medium,WO-005463,OP-0015
DT-0009417,EVT-00039603,MCH-011,L02,2026-07-16 06:47:00,2026-07-16 07:15:54,28.91,SENSOR_FAULT,medium,WO-005464,OP-0019
DT-0009418,EVT-00039606,MCH-009,L02,2026-07-16 08:19:00,2026-07-16 08:47:54,28.91,MATERIAL_WAIT,medium,WO-005464,OP-0043
DT-0009419,EVT-00039609,MCH-016,L03,2026-07-16 13:27:00,2026-07-16 13:54:42,27.7,,medium,WO-005465,OP-0028
DT-0009420,EVT-00039612,MCH-017,L03,2026-07-16 14:26:00,2026-07-16 14:53:42,27.7,SENSOR_FAULT,medium,WO-005465,OP-0029
DT-0009421,EVT-00039615,MCH-018,L03,2026-07-16 22:22:00,2026-07-16 22:40:34,18.58,,medium,WO-005466,
DT-0009422,EVT-00039618,MCH-013,L03,2026-07-16 21:59:00,2026-07-16 22:17:34,18.58,MICRO_STOP,medium,WO-005466,OP-0034
DT-0009423,EVT-00039621,MCH-014,L03,2026-07-16 05:44:00,2026-07-16 05:57:09,13.15,MICRO_STOP,medium,WO-005467,OP-0052
DT-0009424,EVT-00039625,MCH-013,L03,2026-07-16 07:51:00,2026-07-16 08:04:09,13.15,,medium,WO-005467,OP-0003
DT-0009425,EVT-00039629,MCH-021,L04,2026-07-16 19:28:00,2026-07-16 19:58:32,30.55,SENSOR_FAULT,medium,WO-005468,OP-0028
DT-0009426,EVT-00039633,MCH-023,L04,2026-07-16 17:43:00,2026-07-16 18:13:32,30.55,JAM,medium,WO-005468,OP-0005
DT-0009427,EVT-00039637,MCH-020,L04,2026-07-17 03:11:00,2026-07-17 03:24:30,13.52,JAM,medium,WO-005469,OP-0043
DT-0009428,EVT-00039640,MCH-024,L04,2026-07-16 22:41:00,2026-07-16 22:54:30,13.52,UNKNOWN,medium,WO-005469,OP-0069
DT-0009429,EVT-00039647,MCH-026,L05,2026-07-16 13:49:00,2026-07-16 14:27:08,38.15,SENSOR_FAULT,medium,WO-005471,OP-0069
DT-0009430,EVT-00039651,MCH-029,L05,2026-07-16 14:29:00,2026-07-16 15:07:08,38.15,MATERIAL_WAIT,medium,WO-005471,OP-0067
DT-0009431,EVT-00039655,MCH-029,L05,2026-07-16 22:33:00,2026-07-16 22:48:33,15.56,MATERIAL_WAIT,medium,WO-005472,OP-0040
DT-0009432,EVT-00039658,MCH-028,L05,2026-07-16 22:10:00,2026-07-16 22:25:33,15.56,,medium,WO-005472,OP-0017
DT-0009433,EVT-00039661,MCH-025,L05,2026-07-17 03:00:00,2026-07-17 03:17:49,17.82,,medium,WO-005473,OP-0036
DT-0009434,EVT-00039665,MCH-030,L05,2026-07-17 02:37:00,2026-07-17 02:54:49,17.82,SENSOR_FAULT,medium,WO-005473,OP-0060
DT-0009435,EVT-00039669,MCH-032,L06,2026-07-16 14:32:00,2026-07-16 14:56:11,24.19,MICRO_STOP,medium,WO-005474,OP-0068
DT-0009436,EVT-00039673,MCH-035,L06,2026-07-16 16:07:00,2026-07-16 16:31:11,24.19,,medium,WO-005474,OP-0019
DT-0009437,EVT-00039677,MCH-033,L06,2026-07-16 17:13:00,2026-07-16 17:34:46,21.77,MICRO_STOP,medium,WO-005475,OP-0043
DT-0009438,EVT-00039681,MCH-036,L06,2026-07-16 20:13:00,2026-07-16 20:34:46,21.77,MICRO_STOP,medium,WO-005475,OP-0069
DT-0009439,EVT-00039685,MCH-035,L06,2026-07-16 05:44:00,2026-07-16 05:55:35,11.59,QUALITY_HOLD,medium,WO-005476,OP-0026
DT-0009440,EVT-00039689,MCH-036,L06,2026-07-16 04:06:00,2026-07-16 04:17:35,11.59,JAM,medium,WO-005476,OP-0029
DT-0009441,EVT-00039699,MCH-002,L01,2026-07-18 02:34:00,2026-07-18 02:53:04,19.08,SENSOR_FAULT,medium,WO-005478,OP-0006
DT-0009442,EVT-00039703,MCH-006,L01,2026-07-18 03:03:00,2026-07-18 03:22:04,19.08,SENSOR_FAULT,medium,WO-005478,OP-0005
DT-0009443,EVT-00039719,MCH-009,L02,2026-07-18 03:46:00,2026-07-18 04:29:14,43.23,SENSOR_FAULT,medium,WO-005481,OP-0062
DT-0009444,EVT-00039722,MCH-012,L02,2026-07-18 01:41:00,2026-07-18 02:24:14,43.23,SENSOR_FAULT,medium,WO-005481,OP-0038
DT-0009445,EVT-00039725,MCH-010,L02,2026-07-18 02:49:00,2026-07-18 03:12:03,23.06,SENSOR_FAULT,medium,WO-005482,OP-0042
DT-0009446,EVT-00039729,MCH-009,L02,2026-07-18 03:55:00,2026-07-18 04:18:03,23.06,QUALITY_HOLD,medium,WO-005482,OP-0042
DT-0009447,EVT-00039733,MCH-016,L03,2026-07-17 16:04:00,2026-07-17 16:20:05,16.09,MATERIAL_WAIT,medium,WO-005483,OP-0057
DT-0009448,EVT-00039737,MCH-018,L03,2026-07-17 16:47:00,2026-07-17 17:03:05,16.09,QUALITY_HOLD,medium,WO-005483,OP-0056
DT-0009449,EVT-00039741,MCH-016,L03,2026-07-17 17:09:00,2026-07-17 17:38:45,29.76,MICRO_STOP,medium,WO-005484,OP-0053
DT-0009450,EVT-00039745,MCH-017,L03,2026-07-17 21:33:00,2026-07-17 22:02:45,29.76,SENSOR_FAULT,medium,WO-005484,OP-0051
DT-0009451,EVT-00039749,MCH-015,L03,2026-07-17 04:23:00,2026-07-17 04:42:03,19.05,UNKNOWN,medium,WO-005485,OP-0026
DT-0009452,EVT-00039752,MCH-013,L03,2026-07-17 07:02:00,2026-07-17 07:21:03,19.05,,medium,WO-005485,OP-0049
DT-0009453,EVT-00039755,MCH-021,L04,2026-07-17 14:25:00,2026-07-17 14:52:06,27.1,JAM,medium,WO-005486,OP-0011
DT-0009454,EVT-00039759,MCH-022,L04,2026-07-17 16:41:00,2026-07-17 17:08:06,27.1,MATERIAL_WAIT,medium,WO-005486,OP-0010
DT-0009455,EVT-00039763,MCH-024,L04,2026-07-17 23:06:00,2026-07-17 23:50:58,44.97,MATERIAL_WAIT,medium,WO-005487,OP-0011
DT-0009456,EVT-00039766,MCH-020,L04,2026-07-17 22:18:00,2026-07-17 23:02:58,44.97,JAM,medium,WO-005487,OP-0058
DT-0009457,EVT-00039769,MCH-019,L04,2026-07-18 04:01:00,2026-07-18 04:25:54,24.9,SENSOR_FAULT,medium,WO-005488,OP-0071
DT-0009458,EVT-00039773,MCH-023,L04,2026-07-18 03:17:00,2026-07-18 03:41:54,24.9,MATERIAL_WAIT,medium,WO-005488,
DT-0009459,EVT-00039777,MCH-030,L05,2026-07-17 12:24:00,2026-07-17 12:31:48,7.81,UNKNOWN,medium,WO-005489,OP-0065
DT-0009460,EVT-00039781,MCH-029,L05,2026-07-17 15:28:00,2026-07-17 15:35:48,7.81,JAM,medium,WO-005489,OP-0013
DT-0009461,EVT-00039785,MCH-026,L05,2026-07-17 20:37:00,2026-07-17 21:05:34,28.58,QUALITY_HOLD,medium,WO-005490,OP-0005
DT-0009462,EVT-00039789,MCH-030,L05,2026-07-17 19:12:00,2026-07-17 19:40:34,28.58,QUALITY_HOLD,medium,WO-005490,OP-0051
DT-0009463,EVT-00039793,MCH-025,L05,2026-07-17 07:12:00,2026-07-17 07:57:14,45.24,MICRO_STOP,medium,WO-005491,OP-0066
DT-0009464,EVT-00039797,MCH-026,L05,2026-07-17 05:38:00,2026-07-17 06:23:14,45.24,SENSOR_FAULT,medium,WO-005491,OP-0063
DT-0009465,EVT-00039801,MCH-031,L06,2026-07-17 10:58:00,2026-07-17 11:29:48,31.81,JAM,medium,WO-005492,OP-0069
DT-0009466,EVT-00039805,MCH-036,L06,2026-07-17 12:13:00,2026-07-17 12:44:48,31.81,QUALITY_HOLD,medium,WO-005492,OP-0070
DT-0009467,EVT-00039809,MCH-035,L06,2026-07-18 01:47:00,2026-07-18 02:16:02,29.04,JAM,medium,WO-005493,OP-0068
DT-0009468,EVT-00039813,MCH-036,L06,2026-07-18 02:26:00,2026-07-18 02:55:02,29.04,MATERIAL_WAIT,medium,WO-005493,OP-0069
DT-0009469,EVT-00039817,MCH-032,L06,2026-07-18 02:43:00,2026-07-18 03:03:40,20.67,JAM,medium,WO-005494,OP-0006
DT-0009470,EVT-00039821,MCH-036,L06,2026-07-18 05:10:00,2026-07-18 05:30:40,20.67,SENSOR_FAULT,medium,WO-005494,OP-0030
DT-0009471,EVT-00039825,MCH-006,L01,2026-07-18 16:48:00,2026-07-18 17:23:05,35.1,MICRO_STOP,medium,WO-005495,OP-0029
DT-0009472,EVT-00039829,MCH-004,L01,2026-07-18 17:23:00,2026-07-18 17:58:05,35.1,MICRO_STOP,medium,WO-005495,OP-0049
DT-0009473,EVT-00039833,MCH-003,L01,2026-07-19 00:49:00,2026-07-19 01:04:55,15.93,SENSOR_FAULT,medium,WO-005496,OP-0001
DT-0009474,EVT-00039837,MCH-004,L01,2026-07-19 03:50:00,2026-07-19 04:05:55,15.93,MICRO_STOP,medium,WO-005496,
DT-0009475,EVT-00039841,MCH-011,L02,2026-07-18 12:16:00,2026-07-18 12:52:40,36.68,SENSOR_FAULT,medium,WO-005497,OP-0061
DT-0009476,EVT-00039845,MCH-012,L02,2026-07-18 12:55:00,2026-07-18 13:31:40,36.68,MICRO_STOP,medium,WO-005497,OP-0062
DT-0009477,EVT-00039849,MCH-017,L03,2026-07-18 21:13:00,2026-07-18 21:40:14,27.24,JAM,medium,WO-005498,OP-0042
DT-0009478,EVT-00039853,MCH-013,L03,2026-07-18 20:53:00,2026-07-18 21:20:14,27.24,SENSOR_FAULT,medium,WO-005498,OP-0061
DT-0009479,EVT-00039857,MCH-020,L04,2026-07-18 23:30:00,2026-07-18 23:43:12,13.21,SENSOR_FAULT,medium,WO-005499,OP-0072
DT-0009480,EVT-00039861,MCH-021,L04,2026-07-18 23:58:00,2026-07-19 00:11:12,13.21,JAM,medium,WO-005499,OP-0043
DT-0009481,EVT-00039865,MCH-029,L05,2026-07-18 16:48:00,2026-07-18 17:02:00,14.01,MATERIAL_WAIT,medium,WO-005500,OP-0050
DT-0009482,EVT-00039869,MCH-027,L05,2026-07-18 19:17:00,2026-07-18 19:31:00,14.01,MATERIAL_WAIT,medium,WO-005500,OP-0050
DT-0009483,EVT-00039873,MCH-009,L02,2026-07-19 11:35:00,2026-07-19 11:56:56,21.93,JAM,medium,WO-005501,OP-0022
DT-0009484,EVT-00039876,MCH-008,L02,2026-07-19 10:54:00,2026-07-19 11:15:56,21.93,JAM,medium,WO-005501,OP-0043
DT-0009485,EVT-00039885,MCH-009,L02,2026-07-19 05:09:00,2026-07-19 05:43:54,34.91,JAM,medium,WO-005503,OP-0070
DT-0009486,EVT-00039889,MCH-008,L02,2026-07-19 07:14:00,2026-07-19 07:48:54,34.91,SENSOR_FAULT,medium,WO-005503,OP-0072
DT-0009487,EVT-00039893,MCH-018,L03,2026-07-19 11:07:00,2026-07-19 11:26:17,19.3,SENSOR_FAULT,medium,WO-005504,OP-0014
DT-0009488,EVT-00039897,MCH-017,L03,2026-07-19 13:13:00,2026-07-19 13:32:17,19.3,,medium,WO-005504,OP-0017
DT-0009489,EVT-00039907,MCH-023,L04,2026-07-19 06:04:00,2026-07-19 06:31:22,27.38,JAM,medium,WO-005506,OP-0044
DT-0009490,EVT-00039911,MCH-021,L04,2026-07-19 04:40:00,2026-07-19 05:07:22,27.38,MICRO_STOP,medium,WO-005506,OP-0047
DT-0009491,EVT-00039915,MCH-030,L05,2026-07-19 18:46:00,2026-07-19 19:19:45,33.75,MATERIAL_WAIT,medium,WO-005507,OP-0069
DT-0009492,EVT-00039919,MCH-028,L05,2026-07-19 15:42:00,2026-07-19 16:15:45,33.75,QUALITY_HOLD,medium,WO-005507,OP-0044
DT-0009493,EVT-00039923,MCH-033,L06,2026-07-19 22:23:00,2026-07-19 22:47:38,24.65,QUALITY_HOLD,medium,WO-005508,OP-0007
DT-0009494,EVT-00039927,MCH-034,L06,2026-07-20 01:15:00,2026-07-20 01:39:38,24.65,,medium,WO-005508,OP-0057
DT-0009495,EVT-00039931,MCH-004,L01,2026-07-20 17:16:00,2026-07-20 17:51:34,35.58,JAM,medium,WO-005509,OP-0006
DT-0009496,EVT-00039934,MCH-002,L01,2026-07-20 13:07:00,2026-07-20 13:42:34,35.58,,medium,WO-005509,OP-0006
DT-0009497,EVT-00039941,MCH-004,L01,2026-07-20 03:58:00,2026-07-20 04:22:32,24.54,JAM,medium,WO-005511,OP-0023
DT-0009498,EVT-00039945,MCH-002,L01,2026-07-20 05:08:00,2026-07-20 05:32:32,24.54,MICRO_STOP,medium,WO-005511,OP-0024
DT-0009499,EVT-00039949,MCH-009,L02,2026-07-20 12:21:00,2026-07-20 12:35:52,14.88,SENSOR_FAULT,medium,WO-005512,OP-0017
DT-0009500,EVT-00039953,MCH-007,L02,2026-07-20 12:41:00,2026-07-20 12:55:52,14.88,MATERIAL_WAIT,medium,WO-005512,OP-0065
DT-0009501,EVT-00039957,MCH-008,L02,2026-07-20 23:39:00,2026-07-20 23:47:52,8.88,JAM,medium,WO-005513,OP-0068
DT-0009502,EVT-00039960,MCH-012,L02,2026-07-21 00:02:00,2026-07-21 00:10:52,8.88,QUALITY_HOLD,medium,WO-005513,
DT-0009503,EVT-00039963,MCH-007,L02,2026-07-20 04:14:00,2026-07-20 04:29:44,15.74,MATERIAL_WAIT,medium,WO-005514,OP-0065
DT-0009504,EVT-00039967,MCH-012,L02,2026-07-20 04:40:00,2026-07-20 04:55:44,15.74,MATERIAL_WAIT,medium,WO-005514,OP-0062
DT-0009505,EVT-00039971,MCH-015,L03,2026-07-20 10:28:00,2026-07-20 11:14:08,46.14,MICRO_STOP,medium,WO-005515,OP-0008
DT-0009506,EVT-00039975,MCH-018,L03,2026-07-20 11:01:00,2026-07-20 11:47:08,46.14,QUALITY_HOLD,medium,WO-005515,OP-0034
DT-0009507,EVT-00039979,MCH-014,L03,2026-07-20 23:59:00,2026-07-21 00:10:20,11.33,MICRO_STOP,medium,WO-005516,OP-0008
DT-0009508,EVT-00039983,MCH-016,L03,2026-07-21 00:11:00,2026-07-21 00:22:20,11.33,MATERIAL_WAIT,medium,WO-005516,OP-0009
DT-0009509,EVT-00039987,MCH-016,L03,2026-07-20 09:06:00,2026-07-20 09:20:29,14.49,MICRO_STOP,medium,WO-005517,OP-0030
DT-0009510,EVT-00039991,MCH-018,L03,2026-07-20 06:12:00,2026-07-20 06:26:29,14.49,MICRO_STOP,medium,WO-005517,OP-0030
DT-0009511,EVT-00039995,MCH-023,L04,2026-07-20 13:08:00,2026-07-20 13:44:58,36.98,JAM,medium,WO-005518,OP-0065
DT-0009512,EVT-00039999,MCH-024,L04,2026-07-20 11:08:00,2026-07-20 11:44:58,36.98,JAM,medium,WO-005518,
DT-0009513,EVT-00040009,MCH-022,L04,2026-07-20 10:28:00,2026-07-20 10:38:55,10.92,UNKNOWN,medium,WO-005520,OP-0060
DT-0009514,EVT-00040013,MCH-021,L04,2026-07-20 10:14:00,2026-07-20 10:24:55,10.92,,medium,WO-005520,
DT-0009515,EVT-00040027,MCH-028,L05,2026-07-20 07:27:00,2026-07-20 07:47:46,20.78,MATERIAL_WAIT,medium,WO-005523,OP-0071
DT-0009516,EVT-00040030,MCH-027,L05,2026-07-20 07:04:00,2026-07-20 07:24:46,20.78,QUALITY_HOLD,medium,WO-005523,OP-0024
DT-0009517,EVT-00040039,MCH-032,L06,2026-07-20 22:26:00,2026-07-20 22:35:49,9.83,QUALITY_HOLD,medium,WO-005525,OP-0012
DT-0009518,EVT-00040043,MCH-036,L06,2026-07-21 02:18:00,2026-07-21 02:27:49,9.83,QUALITY_HOLD,medium,WO-005525,OP-0011
DT-0009519,EVT-00040047,MCH-036,L06,2026-07-20 01:45:00,2026-07-20 02:17:43,32.72,MATERIAL_WAIT,medium,WO-005526,OP-0065
DT-0009520,EVT-00040051,MCH-035,L06,2026-07-20 05:47:00,2026-07-20 06:19:43,32.72,MICRO_STOP,medium,WO-005526,OP-0018
DT-0009521,EVT-00040055,MCH-001,L01,2026-07-21 13:02:00,2026-07-21 13:14:44,12.74,,medium,WO-005527,OP-0033
DT-0009522,EVT-00040059,MCH-002,L01,2026-07-21 16:10:00,2026-07-21 16:22:44,12.74,QUALITY_HOLD,medium,WO-005527,OP-0034
DT-0009523,EVT-00040063,MCH-005,L01,2026-07-21 20:12:00,2026-07-21 20:25:51,13.86,JAM,medium,WO-005528,OP-0053
DT-0009524,EVT-00040066,MCH-001,L01,2026-07-21 18:34:00,2026-07-21 18:47:51,13.86,SENSOR_FAULT,medium,WO-005528,OP-0049
DT-0009525,EVT-00040069,MCH-005,L01,2026-07-21 09:06:00,2026-07-21 09:41:12,35.22,UNKNOWN,medium,WO-005529,OP-0026
DT-0009526,EVT-00040073,MCH-004,L01,2026-07-21 07:20:00,2026-07-21 07:55:12,35.22,MATERIAL_WAIT,medium,WO-005529,OP-0028
DT-0009527,EVT-00040077,MCH-008,L02,2026-07-21 19:31:00,2026-07-21 19:40:41,9.69,JAM,medium,WO-005530,OP-0064
DT-0009528,EVT-00040081,MCH-009,L02,2026-07-21 16:43:00,2026-07-21 16:52:41,9.69,MATERIAL_WAIT,medium,WO-005530,OP-0065
DT-0009529,EVT-00040095,MCH-018,L03,2026-07-21 12:11:00,2026-07-21 12:29:36,18.6,SENSOR_FAULT,medium,WO-005533,OP-0025
DT-0009530,EVT-00040099,MCH-015,L03,2026-07-21 13:26:00,2026-07-21 13:44:36,18.6,SENSOR_FAULT,medium,WO-005533,OP-0029
DT-0009531,EVT-00040103,MCH-016,L03,2026-07-21 23:28:00,2026-07-21 23:54:22,26.38,MICRO_STOP,medium,WO-005534,OP-0068
DT-0009532,EVT-00040106,MCH-017,L03,2026-07-21 20:32:00,2026-07-21 20:58:22,26.38,JAM,medium,WO-005534,OP-0024
DT-0009533,EVT-00040109,MCH-016,L03,2026-07-21 08:09:00,2026-07-21 08:25:33,16.56,MATERIAL_WAIT,medium,WO-005535,OP-0013
DT-0009534,EVT-00040112,MCH-015,L03,2026-07-21 10:58:00,2026-07-21 11:14:33,16.56,MICRO_STOP,medium,WO-005535,OP-0017
DT-0009535,EVT-00040115,MCH-023,L04,2026-07-21 15:15:00,2026-07-21 15:23:02,8.04,MICRO_STOP,medium,WO-005536,OP-0017
DT-0009536,EVT-00040119,MCH-024,L04,2026-07-21 14:38:00,2026-07-21 14:46:02,8.04,SENSOR_FAULT,medium,WO-005536,OP-0039
DT-0009537,EVT-00040123,MCH-019,L04,2026-07-22 01:03:00,2026-07-22 01:28:25,25.43,MATERIAL_WAIT,medium,WO-005537,OP-0069
DT-0009538,EVT-00040127,MCH-024,L04,2026-07-21 21:29:00,2026-07-21 21:54:25,25.43,JAM,medium,WO-005537,OP-0021
DT-0009539,EVT-00040131,MCH-022,L04,2026-07-21 07:54:00,2026-07-21 08:07:24,13.41,JAM,medium,WO-005538,OP-0046
DT-0009540,EVT-00040135,MCH-020,L04,2026-07-21 07:31:00,2026-07-21 07:44:24,13.41,,medium,WO-005538,OP-0067
DT-0009541,EVT-00040139,MCH-029,L05,2026-07-21 14:36:00,2026-07-21 15:10:02,34.04,MICRO_STOP,medium,WO-005539,OP-0050
DT-0009542,EVT-00040143,MCH-030,L05,2026-07-21 15:16:00,2026-07-21 15:50:02,34.04,SENSOR_FAULT,medium,WO-005539,
DT-0009543,EVT-00040147,MCH-026,L05,2026-07-21 20:43:00,2026-07-21 20:54:11,11.19,SENSOR_FAULT,medium,WO-005540,OP-0046
DT-0009544,EVT-00040151,MCH-029,L05,2026-07-21 22:52:00,2026-07-21 23:03:11,11.19,SENSOR_FAULT,medium,WO-005540,OP-0072
DT-0009545,EVT-00040155,MCH-029,L05,2026-07-21 03:56:00,2026-07-21 04:31:30,35.51,JAM,medium,WO-005541,OP-0059
DT-0009546,EVT-00040158,MCH-025,L05,2026-07-21 04:30:00,2026-07-21 05:05:30,35.51,MICRO_STOP,medium,WO-005541,OP-0012
DT-0009547,EVT-00040165,MCH-032,L06,2026-07-21 22:29:00,2026-07-21 22:56:49,27.83,MATERIAL_WAIT,medium,WO-005543,OP-0009
DT-0009548,EVT-00040169,MCH-034,L06,2026-07-21 20:39:00,2026-07-21 21:06:49,27.83,,medium,WO-005543,OP-0008
DT-0009549,EVT-00040173,MCH-034,L06,2026-07-21 06:45:00,2026-07-21 07:10:25,25.43,JAM,medium,WO-005544,OP-0040
DT-0009550,EVT-00040177,MCH-032,L06,2026-07-21 04:34:00,2026-07-21 04:59:25,25.43,JAM,medium,WO-005544,OP-0065
DT-0009551,EVT-00040181,MCH-003,L01,2026-07-22 16:24:00,2026-07-22 16:40:07,16.13,,medium,WO-005545,OP-0023
DT-0009552,EVT-00040184,MCH-005,L01,2026-07-22 15:07:00,2026-07-22 15:23:07,16.13,MATERIAL_WAIT,medium,WO-005545,OP-0068
DT-0009553,EVT-00040187,MCH-005,L01,2026-07-22 22:25:00,2026-07-22 22:49:29,24.49,JAM,medium,WO-005546,OP-0030
DT-0009554,EVT-00040191,MCH-006,L01,2026-07-22 19:34:00,2026-07-22 19:58:29,24.49,JAM,medium,WO-005546,OP-0004
DT-0009555,EVT-00040195,MCH-006,L01,2026-07-22 07:48:00,2026-07-22 07:56:30,8.51,JAM,medium,WO-005547,OP-0037
DT-0009556,EVT-00040199,MCH-002,L01,2026-07-22 09:09:00,2026-07-22 09:17:30,8.51,MICRO_STOP,medium,WO-005547,OP-0037
DT-0009557,EVT-00040203,MCH-011,L02,2026-07-22 12:19:00,2026-07-22 12:31:02,12.04,JAM,medium,WO-005548,OP-0067
DT-0009558,EVT-00040207,MCH-009,L02,2026-07-22 08:45:00,2026-07-22 08:57:02,12.04,MICRO_STOP,medium,WO-005548,OP-0044
DT-0009559,EVT-00040211,MCH-008,L02,2026-07-23 00:25:00,2026-07-23 00:43:48,18.81,MATERIAL_WAIT,medium,WO-005549,OP-0029
DT-0009560,EVT-00040214,MCH-011,L02,2026-07-23 01:24:00,2026-07-23 01:42:48,18.81,JAM,medium,WO-005549,OP-0025
DT-0009561,EVT-00040217,MCH-010,L02,2026-07-22 03:35:00,2026-07-22 04:11:29,36.5,,medium,WO-005550,OP-0009
DT-0009562,EVT-00040221,MCH-008,L02,2026-07-22 03:30:00,2026-07-22 04:06:29,36.5,QUALITY_HOLD,medium,WO-005550,OP-0011
DT-0009563,EVT-00040225,MCH-018,L03,2026-07-22 12:36:00,2026-07-22 13:12:50,36.84,UNKNOWN,medium,WO-005551,OP-0036
DT-0009564,EVT-00040229,MCH-014,L03,2026-07-22 12:14:00,2026-07-22 12:50:50,36.84,UNKNOWN,medium,WO-005551,OP-0036
DT-0009565,EVT-00040233,MCH-016,L03,2026-07-23 01:24:00,2026-07-23 01:40:05,16.09,JAM,medium,WO-005552,OP-0064
DT-0009566,EVT-00040237,MCH-018,L03,2026-07-23 03:27:00,2026-07-23 03:43:05,16.09,QUALITY_HOLD,medium,WO-005552,OP-0013
DT-0009567,EVT-00040241,MCH-015,L03,2026-07-22 04:05:00,2026-07-22 04:40:42,35.71,QUALITY_HOLD,medium,WO-005553,OP-0017
DT-0009568,EVT-00040244,MCH-017,L03,2026-07-22 05:40:00,2026-07-22 06:15:42,35.71,,medium,WO-005553,OP-0015
DT-0009569,EVT-00040247,MCH-024,L04,2026-07-22 14:58:00,2026-07-22 15:14:14,16.24,QUALITY_HOLD,medium,WO-005554,OP-0042
DT-0009570,EVT-00040250,MCH-020,L04,2026-07-22 14:59:00,2026-07-22 15:15:14,16.24,,medium,WO-005554,OP-0015
DT-0009571,EVT-00040253,MCH-022,L04,2026-07-22 18:57:00,2026-07-22 19:13:52,16.87,SENSOR_FAULT,medium,WO-005555,OP-0052
DT-0009572,EVT-00040256,MCH-019,L04,2026-07-22 16:50:00,2026-07-22 17:06:52,16.87,SENSOR_FAULT,medium,WO-005555,OP-0005
DT-0009573,EVT-00040259,MCH-024,L04,2026-07-22 05:10:00,2026-07-22 05:33:59,23.99,,medium,WO-005556,OP-0032
DT-0009574,EVT-00040262,MCH-019,L04,2026-07-22 07:26:00,2026-07-22 07:49:59,23.99,,medium,WO-005556,OP-0056
DT-0009575,EVT-00040265,MCH-029,L05,2026-07-22 13:13:00,2026-07-22 13:41:57,28.96,,medium,WO-005557,OP-0069
DT-0009576,EVT-00040269,MCH-028,L05,2026-07-22 14:05:00,2026-07-22 14:33:57,28.96,MICRO_STOP,medium,WO-005557,OP-0069
DT-0009577,EVT-00040273,MCH-029,L05,2026-07-23 03:27:00,2026-07-23 03:54:03,27.06,SENSOR_FAULT,medium,WO-005558,OP-0044
DT-0009578,EVT-00040277,MCH-027,L05,2026-07-23 01:49:00,2026-07-23 02:16:03,27.06,MATERIAL_WAIT,medium,WO-005558,OP-0045
DT-0009579,EVT-00040281,MCH-029,L05,2026-07-22 06:11:00,2026-07-22 06:35:49,24.82,SENSOR_FAULT,medium,WO-005559,OP-0047
DT-0009580,EVT-00040285,MCH-025,L05,2026-07-22 03:42:00,2026-07-22 04:06:49,24.82,,medium,WO-005559,
DT-0009581,EVT-00040289,MCH-032,L06,2026-07-22 12:38:00,2026-07-22 13:01:51,23.86,MICRO_STOP,medium,WO-005560,OP-0056
DT-0009582,EVT-00040292,MCH-031,L06,2026-07-22 16:02:00,2026-07-22 16:25:51,23.86,JAM,medium,WO-005560,OP-0059
DT-0009583,EVT-00040295,MCH-036,L06,2026-07-22 23:24:00,2026-07-22 23:51:03,27.06,MATERIAL_WAIT,medium,WO-005561,OP-0027
DT-0009584,EVT-00040298,MCH-032,L06,2026-07-23 02:26:00,2026-07-23 02:53:03,27.06,QUALITY_HOLD,medium,WO-005561,OP-0006
DT-0009585,EVT-00040301,MCH-036,L06,2026-07-23 02:54:00,2026-07-23 03:14:34,20.58,,medium,WO-005562,OP-0047
DT-0009586,EVT-00040304,MCH-031,L06,2026-07-23 03:42:00,2026-07-23 04:02:34,20.58,,medium,WO-005562,OP-0019
DT-0009587,EVT-00040307,MCH-001,L01,2026-07-23 12:18:00,2026-07-23 12:34:26,16.45,,medium,WO-005563,OP-0036
DT-0009588,EVT-00040311,MCH-004,L01,2026-07-23 10:11:00,2026-07-23 10:27:26,16.45,QUALITY_HOLD,medium,WO-005563,OP-0058
