invoice_id,sales_order_id,invoice_date,customer_id,product_id,quantity,gross_amount,discount_amount,net_amount,standard_cost,margin_amount,payment_status
INV-003902,SO-003902,21/3/2026,CUST-0035,PRD-080,8621,6149617.93,491969.43,5657648.5,4438521.85,1219126.65,open
INV-003903,SO-003903,22/9/2025,CUST-0056,PRD-026,3228,1027924.32,30837.73,997086.59,867654.12,129432.47,open
INV-003904,SO-003904,12/9/2025,CUST-0034,PRD-028,2697,1643659.68,131492.77,1512166.91,1020625.71,491541.2,open
INV-003905,SO-003905,19/11/2025,CUST-0108,PRD-005,2716,600589.08,6005.89,594583.19,437384.64,157198.55,paid
INV-003906,SO-003906,10/2/2026,CUST-0096,PRD-051,3146,1409628.22,14096.28,1395531.94,963714.18,431817.76,paid
INV-003907,SO-003907,25/11/2025,CUST-0025,PRD-035,2974,737076.16,11056.14,726020.02,530650.82,195369.2,paid
INV-003908,SO-003908,18/12/2025,CUST-0072,PRD-043,1157,504463.57,25223.18,479240.39,397857.59,81382.8,open
INV-003909,SO-003909,27/3/2026,CUST-0044,PRD-015,3451,3573821.09,35738.21,3538082.88,2059177.19,1478905.69,paid
INV-003911,SO-003911,23/4/2026,CUST-0032,PRD-048,7389,1802398.77,180239.88,1622158.89,1117807.92,504350.97,paid
INV-003912,SO-003912,1/1/2026,CUST-0017,PRD-028,3852,2340783.36,93631.33,2247152.03,1457712.36,789439.67,paid
INV-003913,SO-003913,26/6/2026,CUST-0082,PRD-054,2991,1340655.93,13406.56,1327249.37,981765.84,345483.53,open
INV-003914,SO-003914,15/9/2025,CUST-0004,PRD-008,2444,436229.56,13086.89,423142.67,272945.92,150196.75,paid
INV-003915,SO-003915,16/10/2025,CUST-0037,PRD-020,3788,2602734.8,65068.37,2537666.43,1562701.52,974964.91,paid
INV-003917,SO-003917,24/4/2026,CUST-0047,PRD-006,3139,1654723.85,49641.72,1605082.13,948982.48,656099.65,overdue
INV-003918,SO-003918,18/9/2025,CUST-0031,PRD-004,1228,714696,21440.88,693255.12,399775.4,293479.72,paid
INV-003919,SO-003919,11/10/2025,CUST-0062,PRD-075,2284,1512921.6,0,1512921.6,854238.84,658682.76,paid
INV-003920,SO-003920,31/3/2026,CUST-0087,PRD-014,5468,3525383.64,0,3525383.64,2194199.04,1331184.6,paid
INV-003921,SO-003921,7/4/2026,CUST-0110,PRD-072,3347,1889013.33,56670.4,1832342.93,1327520.61,504822.32,paid
INV-003922,SO-003922,26/10/2025,CUST-0103,PRD-023,4582,2122978.06,0,2122978.06,1702304.64,420673.42,paid
INV-003923,SO-003923,2/10/2025,CUST-0079,PRD-017,3232,630918.72,0,630918.72,499408.64,131510.08,open
INV-003924,SO-003924,29/4/2026,CUST-0047,PRD-046,2125,1475727.5,0,1475727.5,1010713.75,465013.75,paid
INV-003925,SO-003925,7/4/2026,CUST-0032,PRD-065,5226,5201124.24,156033.73,5045090.51,3247175.1,1797915.41,open
INV-003926,SO-003926,11/2/2026,CUST-0098,PRD-042,2028,83695.56,1673.91,82021.65,61610.64,20411.01,open
INV-003927,SO-003927,7/9/2025,CUST-0095,PRD-017,4822,1066288.86,53314.44,1012974.42,745095.44,267878.98,paid
INV-003928,SO-003928,20/12/2025,CUST-0012,PRD-024,3817,3209600.79,160480.04,3049120.75,1881361.13,1167759.62,open
INV-003929,SO-003929,18/2/2026,CUST-0091,PRD-054,5675,2359381.25,117969.06,2241412.19,1862762,378650.19,open
INV-003930,SO-003930,15/8/2025,CUST-0102,PRD-065,7766,7610990.64,152219.81,7458770.83,4825404.1,2633366.73,open
INV-003931,SO-003931,6/1/2026,CUST-0105,PRD-031,3929,3463492.08,173174.6,3290317.48,2048305.57,1242011.91,paid
INV-003932,SO-003932,5/12/2025,CUST-0079,PRD-007,2153,597565.15,0,597565.15,507483.63,90081.52,paid
INV-003933,SO-003933,17/9/2025,CUST-0117,PRD-039,7583,4770161.98,0,4770161.98,2944478.9,1825683.08,open
INV-003934,SO-003934,25/1/2026,CUST-0114,PRD-031,2808,2488842.72,24888.43,2463954.29,1463894.64,1000059.65,open
INV-003935,SO-003935,8/12/2025,CUST-0054,PRD-025,7775,1534629.5,30692.59,1503936.91,891948,611988.91,open
INV-003936,SO-003936,14/2/2026,CUST-0036,PRD-049,22095,7462586.25,74625.86,7387960.39,5482874.25,1905086.14,paid
INV-003937,SO-003937,23/3/2026,CUST-0115,PRD-079,3065,1072995.2,16094.93,1056900.27,595437.55,461462.72,open
INV-003938,SO-003938,2/4/2026,CUST-0003,PRD-055,6484,3930276.6,78605.53,3851671.07,2474099.88,1377571.19,paid
INV-003939,SO-003939,12/5/2026,CUST-0053,PRD-073,3319,2438336.54,12191.68,2426144.86,1514028.23,912116.63,paid
INV-003940,SO-003940,28/2/2026,CUST-0044,PRD-037,18076,2863599.92,286359.99,2577239.93,2128087.48,449152.45,paid
INV-003941,SO-003941,7/11/2025,CUST-0056,PRD-017,6049,1286077.89,128607.79,1157470.1,934691.48,222778.62,paid
INV-003942,SO-003942,21/11/2025,CUST-0060,PRD-036,5685,461451.45,9229.03,452222.42,306421.5,145800.92,paid
INV-003943,SO-003943,12/7/2026,CUST-0020,PRD-018,2438,364481,18224.05,346256.95,209302.3,136954.65,paid
INV-003944,SO-003944,20/4/2026,CUST-0098,PRD-031,6163,5009163.14,500916.31,4508246.83,3212956.79,1295290.04,paid
INV-003945,SO-003945,28/4/2026,CUST-0005,PRD-032,2899,1970015.45,19700.15,1950315.3,1582506.12,367809.18,paid
INV-003946,SO-003946,26/12/2025,CUST-0011,PRD-002,4635,3008115,0,3008115,2178820.8,829294.2,overdue
INV-003947,SO-003947,14/6/2026,CUST-0025,PRD-001,21179,6901812.52,34509.06,6867303.46,4246813.08,2620490.38,paid
INV-003948,SO-003948,7/12/2025,CUST-0088,PRD-016,3848,852562.88,0,852562.88,504126.48,348436.4,open
INV-003949,SO-003949,30/10/2025,CUST-0019,PRD-008,5004,946006.2,0,946006.2,558846.72,387159.48,paid
INV-003950,SO-003950,26/4/2026,CUST-0093,PRD-043,12071,5699201.94,284960.1,5414241.84,4150854.77,1263387.07,paid
INV-003951,SO-003951,17/3/2026,CUST-0088,PRD-025,12559,2365738.83,94629.55,2271109.28,1440768.48,830340.8,paid
INV-003952,SO-003952,7/11/2025,CUST-0021,PRD-032,1077,780232.65,0,780232.65,587912.76,192319.89,open
INV-003953,SO-003953,27/5/2026,CUST-0073,PRD-014,3684,2283343.2,22833.43,2260509.77,1478315.52,782194.25,paid
INV-003954,SO-003954,14/5/2026,CUST-0073,PRD-019,4203,1325121.84,0,1325121.84,784826.19,540295.65,paid
INV-003955,SO-003955,6/7/2026,CUST-0036,PRD-075,3669,2471254.95,74137.65,2397117.3,1372242.69,1024874.61,paid
INV-003956,SO-003956,15/4/2026,CUST-0051,PRD-073,2324,1748275.48,52448.26,1695827.22,1060139.08,635688.14,paid
INV-003957,SO-003957,7/11/2025,CUST-0052,PRD-072,4446,2537687.88,76130.64,2461557.24,1763416.98,698140.26,paid
INV-003958,SO-003958,31/5/2026,CUST-0099,PRD-077,3423,814982.07,8149.82,806832.25,640648.68,166183.57,paid
INV-003959,SO-003959,7/12/2025,CUST-0037,PRD-014,3231,2152944.54,21529.45,2131415.09,1296535.68,834879.41,paid
INV-003960,SO-003960,17/6/2026,CUST-0087,PRD-068,5053,1446421.25,144642.12,1301779.12,1129446.56,172332.56,paid
INV-003961,SO-003961,8/6/2026,CUST-0119,PRD-060,1143,535346.91,26767.35,508579.56,420018.21,88561.35,paid
INV-003962,SO-003962,13/10/2025,CUST-0026,PRD-058,2591,1082727.08,10827.27,1071899.81,783388.85,288510.96,open
INV-003963,SO-003963,5/6/2026,CUST-0106,PRD-047,4960,5149521.6,154485.65,4995035.95,2929028.8,2066007.15,paid
INV-003964,SO-003964,7/5/2026,CUST-0106,PRD-079,11769,4085372.97,122561.19,3962811.78,2286363.63,1676448.15,overdue
INV-003966,SO-003966,29/9/2025,CUST-0117,PRD-030,2363,1265859.1,18987.89,1246871.21,947255.81,299615.4,overdue
INV-003967,SO-003967,21/5/2026,CUST-0090,PRD-008,2567,438879.99,2194.4,436685.59,286682.56,150003.03,paid
INV-003968,SO-003968,24/5/2026,CUST-0061,PRD-047,8962,8862432.18,886243.22,7976188.96,5292329.86,2683859.1,paid
INV-003969,SO-003969,27/10/2025,CUST-0081,PRD-009,12542,3528064.6,352806.46,3175258.14,2092256.44,1083001.7,open
INV-003970,SO-003970,21/11/2025,CUST-0100,PRD-058,4221,1759903.74,43997.59,1715906.15,1276219.35,439686.8,paid
INV-003971,SO-003971,19/6/2026,CUST-0020,PRD-058,3038,1300507.04,0,1300507.04,918539.3,381967.74,paid
INV-003972,SO-003972,16/8/2025,CUST-0035,PRD-049,1459,509643.29,0,509643.29,362050.85,147592.44,open
INV-003973,SO-003973,20/12/2025,CUST-0085,PRD-042,3702,163295.22,13063.62,150231.6,112466.76,37764.84,paid
INV-003974,SO-003974,4/6/2026,CUST-0078,PRD-052,4956,3497597.88,69951.96,3427645.92,2260183.8,1167462.12,overdue
INV-003975,SO-003975,17/6/2026,CUST-0097,PRD-079,2307,812802.24,24384.07,788418.17,448180.89,340237.28,open
INV-003976,SO-003976,5/2/2026,CUST-0091,PRD-034,2476,1275239.04,102019.12,1173219.92,652747.88,520472.04,overdue
INV-003977,SO-003977,14/10/2025,CUST-0085,PRD-056,1084,395876.8,3958.77,391918.03,271433.6,120484.43,paid
INV-003978,SO-003978,5/1/2026,CUST-0029,PRD-046,3763,2810057.88,0,2810057.88,1789795.69,1020262.19,open
INV-003979,SO-003979,9/10/2025,CUST-0102,PRD-056,762,310796.94,3107.97,307688.97,190804.8,116884.17,paid
INV-003981,SO-003981,26/2/2026,CUST-0008,PRD-001,2814,1013912.34,81112.99,932799.35,564263.28,368536.07,overdue
INV-003982,SO-003982,28/9/2025,CUST-0119,PRD-009,1295,332983.35,3329.83,329653.52,216031.9,113621.62,paid
INV-003983,SO-003983,5/4/2026,CUST-0115,PRD-010,2025,851877,21296.92,830580.07,549301.5,281278.57,open
INV-003984,SO-003984,21/1/2026,CUST-0078,PRD-035,6020,1405850.6,140585.06,1265265.54,1074148.6,191116.94,paid
INV-003985,SO-003985,15/5/2026,CUST-0019,PRD-080,5257,3304918.19,264393.46,3040524.73,2706566.45,333958.28,paid
INV-003986,SO-003986,21/10/2025,CUST-0074,PRD-005,1346,306699.56,30669.96,276029.6,216759.84,59269.76,paid
INV-003987,SO-003987,19/1/2026,CUST-0061,PRD-003,2779,1317496.11,0,1317496.11,784428.33,533067.78,paid
INV-003988,SO-003988,23/6/2026,CUST-0116,PRD-073,6435,4492209.15,0,4492209.15,2935453.95,1556755.2,paid
INV-003989,SO-003989,30/11/2025,CUST-0092,PRD-011,2544,1134649.44,22692.99,1111956.45,1002336,109620.45,overdue
INV-003990,SO-003990,15/5/2026,CUST-0114,PRD-032,2512,1695424.16,84771.21,1610652.95,1371250.56,239402.39,paid
INV-003991,SO-003991,28/3/2026,CUST-0045,PRD-009,5822,1549525.3,38738.13,1510787.17,971226.04,539561.13,open
INV-003992,SO-003992,19/5/2026,CUST-0068,PRD-026,5785,1714384.75,171438.48,1542946.28,1554950.15,-12003.88,paid
INV-003993,SO-003993,10/9/2025,CUST-0003,PRD-080,1746,1131477.84,0,1131477.84,898928.1,232549.74,paid
INV-003994,SO-003994,23/9/2025,CUST-0118,PRD-057,2074,1028434.38,10284.34,1018150.04,754106.4,264043.64,paid
INV-003995,SO-003995,20/1/2026,CUST-0017,PRD-014,4524,2826911.88,113076.48,2713835.4,1815390.72,898444.68,paid
INV-003996,SO-003996,31/1/2026,CUST-0064,PRD-011,5370,2387555.7,0,2387555.7,2115780,271775.7,open
INV-003997,SO-003997,25/10/2025,CUST-0120,PRD-024,7564,7030132.88,703013.29,6327119.59,3728219.96,2598899.63,open
INV-003998,SO-003998,26/11/2025,CUST-0085,PRD-066,1542,162773.52,4883.21,157890.31,108464.28,49426.03,paid
INV-003999,SO-003999,12/12/2025,CUST-0036,PRD-060,2067,1046026.02,0,1046026.02,759560.49,286465.53,paid
INV-004000,SO-004000,7/11/2025,CUST-0101,PRD-018,3452,466054.52,4660.55,461393.97,296354.2,165039.77,paid
INV-004002,SO-004002,21/3/2026,CUST-0019,PRD-074,4438,1404405.1,0,1404405.1,1069247.34,335157.76,open
INV-004003,SO-004003,25/5/2026,CUST-0081,PRD-033,1180,568819,45505.52,523313.48,328016.4,195297.08,paid
INV-004005,SO-004005,14/9/2025,CUST-0068,PRD-008,5645,1054598.9,31637.97,1022960.93,630433.6,392527.33,paid
INV-004006,SO-004006,21/9/2025,CUST-0034,PRD-068,2145,588652.35,58865.24,529787.11,479450.4,50336.71,open
INV-004007,SO-004007,24/5/2026,CUST-0086,PRD-074,3936,1347686.4,26953.73,1320732.67,948300.48,372432.19,paid
INV-004008,SO-004008,14/3/2026,CUST-0104,PRD-065,1962,1920072.06,19200.72,1900871.34,1219088.7,681782.64,paid
INV-004009,SO-004009,16/4/2026,CUST-0097,PRD-061,16598,7184278.32,0,7184278.32,5649295.28,1534983.04,paid
INV-004010,SO-004010,16/5/2026,CUST-0102,PRD-055,5407,3056685.24,0,3056685.24,2063148.99,993536.25,open
INV-004011,SO-004011,6/9/2025,CUST-0015,PRD-066,9795,1009080.9,80726.47,928354.43,688980.3,239374.13,paid
INV-004012,SO-004012,1/12/2025,CUST-0030,PRD-048,1150,291237.5,23299,267938.5,173972,93966.5,paid
INV-004013,SO-004013,11/5/2026,CUST-0018,PRD-078,1528,856550.96,21413.77,835137.19,519275.52,315861.67,overdue
INV-004014,SO-004014,1/1/2026,CUST-0017,PRD-018,1976,295036.56,7375.91,287660.65,169639.6,118021.05,paid
INV-004015,SO-004015,13/6/2026,CUST-0119,PRD-067,859,37598.43,3759.84,33838.59,25280.37,8558.22,paid
INV-004016,SO-004016,9/5/2026,CUST-0068,PRD-027,3143,2457040.25,196563.22,2260477.03,1563453.92,697023.11,paid
INV-004017,SO-004017,29/10/2025,CUST-0041,PRD-073,10856,7276993.92,582159.51,6694834.41,4952181.52,1742652.89,paid
INV-004018,SO-004018,21/12/2025,CUST-0021,PRD-051,6698,2756093.04,275609.3,2480483.74,2051798.34,428685.4,overdue
INV-004019,SO-004019,13/3/2026,CUST-0064,PRD-062,11259,612151.83,0,612151.83,462069.36,150082.47,paid
INV-004020,SO-004020,26/4/2026,CUST-0009,PRD-054,5840,2480715.2,198457.22,2282257.98,1916921.6,365336.38,paid
INV-004021,SO-004021,12/3/2026,CUST-0052,PRD-023,6580,3052922.6,0,3052922.6,2444601.6,608321,open
INV-004022,SO-004022,23/9/2025,CUST-0001,PRD-057,1049,552833.49,27641.67,525191.82,381416.4,143775.42,paid
INV-004023,SO-004023,19/6/2026,CUST-0112,PRD-072,1178,759091.42,60727.31,698364.11,467230.14,231133.97,paid
INV-004024,SO-004024,14/11/2025,CUST-0013,PRD-026,1345,403513.45,0,403513.45,361522.55,41990.9,paid
INV-004025,SO-004025,25/4/2026,CUST-0100,PRD-064,14885,1683344.65,8416.72,1674927.93,926740.1,748187.83,paid
INV-004026,SO-004026,27/12/2025,CUST-0014,PRD-060,2318,1136979,11369.79,1125609.21,851795.46,273813.75,paid
INV-004027,SO-004027,26/5/2026,CUST-0003,PRD-002,1466,957473.92,28724.22,928749.7,689137.28,239612.42,paid
INV-004028,SO-004028,10/5/2026,CUST-0001,PRD-068,3772,972647.92,48632.4,924015.52,843117.44,80898.08,paid
INV-004029,SO-004029,7/3/2026,CUST-0071,PRD-036,5324,415964.12,33277.13,382686.99,286963.6,95723.39,overdue
INV-004030,SO-004030,18/10/2025,CUST-0028,PRD-052,1654,1169229.14,116922.91,1052306.23,754306.7,297999.53,paid
INV-004031,SO-004031,15/1/2026,CUST-0014,PRD-045,872,466345.6,0,466345.6,331761.12,134584.48,open
INV-004032,SO-004032,6/12/2025,CUST-0105,PRD-031,2940,2455605.6,73668.17,2381937.43,1532710.2,849227.23,paid
INV-004033,SO-004033,22/1/2026,CUST-0075,PRD-055,8451,4910369.04,491036.9,4419332.14,3224648.07,1194684.07,paid
INV-004034,SO-004034,2/5/2026,CUST-0014,PRD-009,2343,608851.98,6088.52,602763.46,390859.26,211904.2,open
INV-004035,SO-004035,21/9/2025,CUST-0112,PRD-048,2896,774158.72,23224.76,750933.96,438106.88,312827.08,open
INV-004036,SO-004036,7/4/2026,CUST-0051,PRD-011,7102,3127152.64,62543.05,3064609.59,2798188,266421.59,paid
INV-004037,SO-004037,1/5/2026,CUST-0012,PRD-047,4935,5023287.15,100465.74,4922821.41,2914265.55,2008555.86,open
INV-004039,SO-004039,6/11/2025,CUST-0013,PRD-018,7593,1141227.9,11412.28,1129815.62,651859.05,477956.57,open
INV-004040,SO-004040,7/3/2026,CUST-0043,PRD-071,2673,151077.96,12086.24,138991.72,109058.4,29933.32,overdue
INV-004041,SO-004041,13/12/2025,CUST-0119,PRD-028,3472,2179825.76,0,2179825.76,1313908.96,865916.8,open
INV-004042,SO-004042,11/6/2026,CUST-0108,PRD-042,1323,58635.36,4690.83,53944.53,40192.74,13751.79,open
INV-004043,SO-004043,10/10/2025,CUST-0025,PRD-042,4353,187440.18,4686,182754.18,132244.14,50510.04,paid
INV-004044,SO-004044,2/9/2025,CUST-0036,PRD-024,4913,4334445.12,130033.35,4204411.77,2421568.57,1782843.2,open
INV-004045,SO-004045,15/11/2025,CUST-0104,PRD-047,1537,1400637.36,0,1400637.36,907644.61,492992.75,overdue
INV-004046,SO-004046,30/1/2026,CUST-0105,PRD-049,1701,540883.98,10817.68,530066.3,422103.15,107963.15,overdue
INV-004047,SO-004047,3/4/2026,CUST-0110,PRD-021,2395,1296724.85,129672.48,1167052.36,712512.5,454539.86,paid
INV-004049,SO-004049,5/1/2026,CUST-0025,PRD-005,3559,738741.63,3693.71,735047.92,573141.36,161906.56,open
INV-004050,SO-004050,23/3/2026,CUST-0043,PRD-053,1631,782358.08,7823.58,774534.5,642532.45,132002.05,paid
INV-004051,SO-004051,15/9/2025,CUST-0062,PRD-017,3800,780976,62478.08,718497.92,587176,131321.92,paid
INV-004052,SO-004052,16/12/2025,CUST-0087,PRD-012,2743,1310111.66,104808.93,1205302.73,859573.91,345728.82,open
INV-004053,SO-004053,9/7/2026,CUST-0011,PRD-002,4181,2560360.78,51207.22,2509153.56,1965404.48,543749.08,open
INV-004054,SO-004054,20/4/2026,CUST-0046,PRD-067,4249,178797.92,2681.97,176115.95,125048.07,51067.88,open
INV-004055,SO-004055,8/12/2025,CUST-0106,PRD-021,2644,1340560.88,26811.22,1313749.66,786590,527159.66,open
INV-004056,SO-004056,6/7/2026,CUST-0019,PRD-016,1311,311598.48,6231.97,305366.51,171754.11,133612.4,open
INV-004057,SO-004057,20/10/2025,CUST-0066,PRD-044,3087,2205044.1,110252.2,2094791.89,1324508.22,770283.67,paid
INV-004058,SO-004058,4/6/2026,CUST-0028,PRD-068,5491,1633078.31,81653.92,1551424.39,1227348.32,324076.07,paid
INV-004059,SO-004059,16/2/2026,CUST-0057,PRD-036,3511,246191.32,2461.91,243729.41,189242.9,54486.51,open
INV-004060,SO-004060,16/11/2025,CUST-0014,PRD-012,1735,837779.45,67022.36,770757.09,543696.95,227060.14,overdue
INV-004061,SO-004061,21/5/2026,CUST-0033,PRD-010,2593,1163142.01,29078.55,1134063.46,703377.18,430686.28,open
INV-004062,SO-004062,30/3/2026,CUST-0025,PRD-004,1445,783536.8,3917.68,779619.12,470419.75,309199.37,paid
INV-004063,SO-004063,27/11/2025,CUST-0027,PRD-003,3023,1466034.08,146603.41,1319430.67,853302.21,466128.46,paid
INV-004064,SO-004064,28/10/2025,CUST-0050,PRD-004,3593,2020307.97,20203.08,2000104.89,1169701.15,830403.74,paid
INV-004065,SO-004065,27/5/2026,CUST-0058,PRD-005,2990,622727.3,6227.27,616500.03,481509.6,134990.43,paid
INV-004066,SO-004066,10/5/2026,CUST-0039,PRD-013,13609,5013011.24,401040.9,4611970.34,2788211.92,1823758.42,paid
INV-004067,SO-004067,21/7/2026,CUST-0040,PRD-016,2655,558081,11161.62,546919.38,347831.55,199087.83,open
INV-004068,SO-004068,14/4/2026,CUST-0021,PRD-015,2401,2635385.62,131769.28,2503616.34,1432652.69,1070963.65,open
INV-004069,SO-004069,17/2/2026,CUST-0079,PRD-025,2044,376177.76,37617.78,338559.98,234487.68,104072.3,paid
INV-004071,SO-004071,14/1/2026,CUST-0099,PRD-041,1721,1318286,0,1318286,883647.45,434638.55,paid
INV-004072,SO-004072,21/11/2025,CUST-0104,PRD-065,1492,1552903.44,124232.28,1428671.16,927054.2,501616.96,paid
INV-004073,SO-004073,26/2/2026,CUST-0093,PRD-036,2208,169905.6,2548.58,167357.02,119011.2,48345.82,open
INV-004074,SO-004074,8/11/2025,CUST-0040,PRD-012,3960,1754280,175428,1578852,1240945.2,337906.8,open
INV-004075,SO-004075,6/3/2026,CUST-0107,PRD-013,2966,1176315.6,17644.73,1158670.87,607674.08,550996.79,paid
INV-004076,SO-004076,13/9/2025,CUST-0069,PRD-019,3574,1233208.7,61660.43,1171548.26,667373.02,504175.24,paid
INV-004077,SO-004077,13/4/2026,CUST-0036,PRD-056,3318,1355535.72,27110.71,1328425.01,830827.2,497597.81,open
INV-004078,SO-004078,10/1/2026,CUST-0061,PRD-034,1917,874573.74,0,874573.74,505378.71,369195.03,paid
INV-004079,SO-004079,1/11/2025,CUST-0114,PRD-020,1392,1029509.28,5147.55,1024361.73,574255.68,450106.05,open
INV-004080,SO-004080,28/11/2025,CUST-0096,PRD-028,2281,1482855.29,118628.42,1364226.87,863198.83,501028.04,paid
INV-004081,SO-004081,19/6/2026,CUST-0082,PRD-009,1773,465111.09,0,465111.09,295771.86,169339.23,paid
INV-004082,SO-004082,10/7/2026,CUST-0022,PRD-063,3137,2495891.31,124794.57,2371096.74,1628008.89,743087.85,paid
INV-004083,SO-004083,6/12/2025,CUST-0030,PRD-016,7235,1737051.15,0,1737051.15,947857.35,789193.8,open
INV-004084,SO-004084,24/3/2026,CUST-0067,PRD-068,2859,824392.65,82439.26,741953.39,639043.68,102909.7,open
INV-004085,SO-004085,11/6/2026,CUST-0050,PRD-061,3295,1338396.05,0,1338396.05,1121486.2,216909.85,paid
INV-004086,SO-004086,24/9/2025,CUST-0044,PRD-042,8635,366555.75,10996.67,355559.08,262331.3,93227.78,paid
INV-004087,SO-004087,10/5/2026,CUST-0055,PRD-058,1816,723476.24,21704.29,701771.95,549067.6,152704.35,paid
INV-004088,SO-004088,15/10/2025,CUST-0021,PRD-025,4152,805446.48,0,805446.48,476317.44,329129.04,open
INV-004089,SO-004089,14/9/2025,CUST-0083,PRD-036,4602,339029.34,33902.93,305126.41,248047.8,57078.61,overdue
INV-004090,SO-004090,13/4/2026,CUST-0045,PRD-016,1458,341726.04,5125.89,336600.15,191012.58,145587.57,open
INV-004091,SO-004091,15/12/2025,CUST-0023,PRD-036,1366,111124.1,2222.48,108901.62,73627.4,35274.22,paid
INV-004092,SO-004092,15/10/2025,CUST-0088,PRD-070,1260,680286.6,17007.17,663279.43,412687.8,250591.63,paid
INV-004093,SO-004093,11/6/2026,CUST-0044,PRD-023,1824,817626.24,24528.79,793097.45,677652.48,115444.97,open
INV-004094,SO-004094,19/5/2026,CUST-0042,PRD-011,7932,3575349,107260.47,3468088.53,3125208,342880.53,open
INV-004095,SO-004095,30/4/2026,CUST-0004,PRD-053,2501,1336084.22,13360.84,1322723.38,985268.95,337454.43,open
INV-004096,SO-004096,24/4/2026,CUST-0099,PRD-043,10444,4593271.2,91865.42,4501405.78,3591378.28,910027.5,paid
INV-004097,SO-004097,10/10/2025,CUST-0021,PRD-072,2043,1197913.05,119791.3,1078121.75,810315.09,267806.66,paid
INV-004098,SO-004098,12/3/2026,CUST-0036,PRD-045,5638,2721180.7,54423.61,2666757.09,2145033.48,521723.61,paid
INV-004099,SO-004099,2/2/2026,CUST-0035,PRD-048,4054,1032107.86,10321.08,1021786.78,613289.12,408497.66,open
INV-004100,SO-004100,4/3/2026,CUST-0097,PRD-004,2195,1200291.85,36008.76,1164283.09,714582.25,449700.84,open
INV-004101,SO-004101,5/5/2026,CUST-0106,PRD-063,10008,7514706.96,75147.07,7439559.89,5193851.76,2245708.13,open
INV-004102,SO-004102,6/10/2025,CUST-0114,PRD-033,4037,1999122.4,79964.9,1919157.5,1122205.26,796952.24,paid
INV-004103,SO-004103,8/10/2025,CUST-0016,PRD-048,2388,561466.56,44917.32,516549.24,361256.64,155292.6,open
INV-004104,SO-004104,23/12/2025,CUST-0012,PRD-070,4378,2566427.38,76992.82,2489434.56,1433926.34,1055508.22,paid
INV-004105,SO-004105,21/11/2025,CUST-0087,PRD-008,3460,594012.8,47521.02,546491.78,386412.8,160078.98,paid
INV-004106,SO-004106,2/11/2025,CUST-0098,PRD-060,6999,3578938.65,107368.16,3471570.49,2571922.53,899647.96,overdue
INV-004107,SO-004107,13/7/2026,CUST-0042,PRD-003,2596,1186346.04,94907.68,1091438.36,732772.92,358665.44,paid
INV-004108,SO-004108,26/2/2026,CUST-0029,PRD-067,2673,126406.17,0,126406.17,78666.39,47739.78,paid
INV-004109,SO-004109,19/6/2026,CUST-0019,PRD-071,5692,314653.76,25172.3,289481.46,232233.6,57247.86,paid
INV-004110,SO-004110,24/1/2026,CUST-0024,PRD-042,2218,101717.48,10171.75,91545.73,67382.84,24162.89,paid
INV-004111,SO-004111,6/7/2026,CUST-0037,PRD-058,4727,2060593.84,103029.69,1957564.15,1429208.45,528355.7,paid
INV-004112,SO-004112,2/10/2025,CUST-0019,PRD-026,2528,759512.32,7595.12,751917.2,679501.12,72416.08,open
INV-004113,SO-004113,21/5/2026,CUST-0039,PRD-067,2867,136813.24,13681.32,123131.92,84375.81,38756.11,paid
INV-004114,SO-004114,5/3/2026,CUST-0006,PRD-001,2261,723316.51,72331.65,650984.86,453375.72,197609.14,paid
INV-004115,SO-004115,30/11/2025,CUST-0034,PRD-075,4116,2784885.6,0,2784885.6,1539425.16,1245460.44,paid
INV-004116,SO-004116,18/12/2025,CUST-0114,PRD-075,11138,7017608.28,175440.21,6842168.07,4165723.38,2676444.69,open
INV-004117,SO-004117,3/9/2025,CUST-0009,PRD-023,1859,794926.99,63594.16,731332.83,690655.68,40677.15,paid
INV-004118,SO-004118,5/10/2025,CUST-0071,PRD-044,5311,3666608.18,73332.16,3593276.02,2278737.66,1314538.36,open
INV-004119,SO-004119,23/3/2026,CUST-0066,PRD-009,1565,382298.2,0,382298.2,261073.3,121224.9,paid
INV-004120,SO-004120,7/9/2025,CUST-0027,PRD-079,6160,2032245.6,60967.37,1971278.23,1196703.2,774575.03,open
INV-004122,SO-004122,24/5/2026,CUST-0095,PRD-070,8527,5049177.78,151475.33,4897702.45,2792848.31,2104854.14,paid
INV-004123,SO-004123,19/10/2025,CUST-0003,PRD-027,1928,1476231.04,29524.62,1446706.42,959064.32,487642.1,paid
INV-004124,SO-004124,3/11/2025,CUST-0086,PRD-019,1969,652940.09,52235.21,600704.88,367671.37,233033.51,paid
INV-004125,SO-004125,17/5/2026,CUST-0085,PRD-066,6206,633136.12,31656.81,601479.31,436530.04,164949.27,paid
INV-004126,SO-004126,11/12/2025,CUST-0111,PRD-054,17246,7453893.66,372694.68,7081198.98,5660827.04,1420371.94,paid
INV-004127,SO-004127,14/3/2026,CUST-0091,PRD-044,3556,2550220.96,204017.68,2346203.28,1525737.36,820465.92,paid
INV-004128,SO-004128,10/4/2026,CUST-0073,PRD-011,4551,2038802.49,101940.12,1936862.37,1793094,143768.37,paid
INV-004129,SO-004129,21/10/2025,CUST-0060,PRD-004,1422,784915.56,39245.78,745669.78,462932.1,282737.68,paid
