date,product_id,machine_id,inspection_count,sample_size,defect_count,fail_count,defect_rate
2026-06-18,PRD-040,MCH-013,1,50,5,1,0.1
2026-06-17,PRD-075,MCH-013,1,80,3,0,0.0375
2026-06-17,PRD-075,MCH-014,1,80,5,1,0.0625
2026-06-17,PRD-072,MCH-019,1,200,11,0,0.055
2026-06-17,PRD-072,MCH-022,2,250,7,0,0.028
2026-06-18,PRD-072,MCH-019,1,100,5,0,0.05
2026-06-18,PRD-072,MCH-020,1,80,2,0,0.025
2026-06-17,PRD-072,MCH-024,1,100,4,0,0.04
2026-06-17,PRD-045,MCH-029,1,200,5,0,0.025
2026-06-17,PRD-045,MCH-030,1,100,3,0,0.03
2026-06-18,PRD-029,MCH-026,1,200,15,1,0.075
2026-06-18,PRD-029,MCH-025,1,50,4,1,0.08
2026-06-17,PRD-009,MCH-029,1,200,10,0,0.05
2026-06-17,PRD-009,MCH-025,1,80,4,0,0.05
2026-06-17,PRD-067,MCH-031,1,125,11,1,0.088
2026-06-17,PRD-067,MCH-036,1,125,5,0,0.04
2026-06-18,PRD-038,MCH-031,1,100,5,0,0.05
2026-06-18,PRD-038,MCH-036,1,80,1,0,0.0125
2026-06-17,PRD-051,MCH-034,1,200,7,0,0.035
2026-06-17,PRD-051,MCH-033,1,200,12,0,0.06
2026-06-18,PRD-074,MCH-006,2,150,3,0,0.02
2026-06-18,PRD-074,MCH-005,2,130,4,0,0.03077
2026-06-19,PRD-074,MCH-001,1,80,3,0,0.0375
2026-06-18,PRD-074,MCH-003,1,50,3,0,0.06
2026-06-18,PRD-075,MCH-010,1,200,4,0,0.02
2026-06-18,PRD-075,MCH-009,1,100,6,0,0.06
2026-06-18,PRD-061,MCH-011,2,325,12,0,0.03692
2026-06-19,PRD-061,MCH-009,1,125,9,1,0.072
2026-06-18,PRD-061,MCH-009,1,200,3,0,0.015
2026-06-18,PRD-066,MCH-014,1,125,9,1,0.072
2026-06-18,PRD-066,MCH-017,2,150,12,2,0.08
2026-06-18,PRD-066,MCH-013,1,200,15,1,0.075
2026-06-18,PRD-002,MCH-018,1,100,4,0,0.04
2026-06-18,PRD-002,MCH-016,1,80,3,0,0.0375
2026-06-18,PRD-024,MCH-020,1,100,8,1,0.08
2026-06-18,PRD-024,MCH-021,1,80,10,1,0.125
2026-06-18,PRD-042,MCH-023,1,125,3,0,0.024
2026-06-19,PRD-042,MCH-024,1,125,2,0,0.016
2026-06-18,PRD-023,MCH-023,1,80,4,0,0.05
2026-06-18,PRD-023,MCH-024,1,80,3,0,0.0375
2026-06-18,PRD-040,MCH-029,2,280,32,2,0.11429
2026-06-18,PRD-040,MCH-026,2,130,14,2,0.10769
2026-06-18,PRD-040,MCH-025,1,125,13,1,0.104
2026-06-18,PRD-040,MCH-030,1,80,11,1,0.1375
2026-06-18,PRD-006,MCH-033,1,80,7,1,0.0875
2026-06-18,PRD-006,MCH-035,2,300,17,1,0.05667
2026-06-19,PRD-042,MCH-031,1,200,7,0,0.035
2026-06-19,PRD-042,MCH-033,1,200,4,0,0.02
2026-06-18,PRD-006,MCH-031,1,80,3,0,0.0375
2026-06-19,PRD-009,MCH-005,1,200,12,0,0.06
2026-06-19,PRD-009,MCH-006,2,300,16,0,0.05333
2026-06-20,PRD-009,MCH-005,1,50,3,0,0.06
2026-06-19,PRD-009,MCH-003,1,100,6,0,0.06
2026-06-19,PRD-009,MCH-001,1,50,3,0,0.06
2026-06-19,PRD-031,MCH-012,2,200,9,0,0.045
2026-06-19,PRD-031,MCH-008,1,200,6,0,0.03
2026-06-19,PRD-031,MCH-007,2,205,8,0,0.03902
2026-06-20,PRD-031,MCH-010,1,80,6,1,0.075
2026-06-19,PRD-070,MCH-015,1,50,2,0,0.04
2026-06-19,PRD-070,MCH-016,1,100,3,0,0.03
2026-06-19,PRD-070,MCH-014,1,125,1,0,0.008
2026-06-20,PRD-070,MCH-016,1,125,4,0,0.032
2026-06-19,PRD-037,MCH-013,1,125,4,0,0.032
2026-06-19,PRD-037,MCH-017,1,80,2,0,0.025
2026-06-19,PRD-049,MCH-022,1,80,11,1,0.1375
2026-06-19,PRD-049,MCH-019,2,175,20,2,0.11429
2026-06-19,PRD-049,MCH-023,1,100,13,1,0.13
2026-06-20,PRD-049,MCH-020,1,125,19,1,0.152
2026-06-19,PRD-049,MCH-020,1,125,13,1,0.104
2026-06-19,PRD-049,MCH-027,1,50,7,1,0.14
2026-06-19,PRD-049,MCH-029,1,80,10,1,0.125
2026-06-19,PRD-079,MCH-029,1,50,3,0,0.06
2026-06-20,PRD-079,MCH-025,1,80,6,1,0.075
2026-06-19,PRD-019,MCH-027,1,125,14,1,0.112
2026-06-19,PRD-019,MCH-025,1,50,6,1,0.12
2026-06-19,PRD-035,MCH-035,1,50,3,0,0.06
2026-06-19,PRD-035,MCH-036,1,50,1,0,0.02
2026-06-19,PRD-022,MCH-035,2,180,8,0,0.04444
2026-06-20,PRD-022,MCH-034,1,100,3,0,0.03
2026-06-19,PRD-022,MCH-036,1,80,4,0,0.05
2026-06-20,PRD-020,MCH-001,1,125,14,1,0.112
2026-06-20,PRD-020,MCH-005,1,200,22,1,0.11
2026-06-20,PRD-004,MCH-007,1,80,1,0,0.0125
2026-06-20,PRD-004,MCH-012,2,100,2,1,0.02
2026-06-21,PRD-004,MCH-010,1,50,1,0,0.02
2026-06-21,PRD-004,MCH-008,1,100,2,0,0.02
2026-06-21,PRD-004,MCH-009,1,100,3,0,0.03
2026-06-20,PRD-002,MCH-017,1,50,3,0,0.06
2026-06-20,PRD-002,MCH-018,1,80,4,0,0.05
2026-06-21,PRD-002,MCH-013,1,200,8,0,0.04
2026-06-21,PRD-002,MCH-016,1,50,3,0,0.06
2026-06-20,PRD-032,MCH-019,1,80,3,0,0.0375
2026-06-20,PRD-032,MCH-023,1,80,3,0,0.0375
2026-06-20,PRD-032,MCH-021,2,100,4,0,0.04
2026-06-21,PRD-032,MCH-019,1,200,8,0,0.04
2026-06-20,PRD-032,MCH-020,1,125,4,0,0.032
2026-06-20,PRD-044,MCH-029,2,160,7,0,0.04375
2026-06-20,PRD-044,MCH-026,1,80,1,0,0.0125
2026-06-20,PRD-044,MCH-030,1,50,1,0,0.02
2026-06-20,PRD-067,MCH-032,1,200,18,1,0.09
2026-06-20,PRD-067,MCH-035,1,200,17,1,0.085
2026-06-21,PRD-066,MCH-010,1,80,3,0,0.0375
2026-06-21,PRD-066,MCH-007,1,125,6,0,0.048
2026-06-21,PRD-031,MCH-011,1,50,1,0,0.02
2026-06-22,PRD-031,MCH-007,1,50,1,0,0.02
2026-06-21,PRD-031,MCH-007,1,200,8,0,0.04
2026-06-21,PRD-031,MCH-008,1,80,3,0,0.0375
2026-06-21,PRD-017,MCH-022,1,80,1,0,0.0125
2026-06-21,PRD-017,MCH-023,1,200,4,0,0.02
2026-06-21,PRD-012,MCH-029,1,200,1,0,0.005
2026-06-21,PRD-012,MCH-025,1,200,0,0,0.0
2026-06-22,PRD-013,MCH-002,1,80,0,0,0.0
2026-06-22,PRD-013,MCH-004,1,50,2,0,0.04
2026-06-23,PRD-013,MCH-005,1,80,1,0,0.0125
2026-06-23,PRD-013,MCH-001,2,300,14,0,0.04667
2026-06-22,PRD-044,MCH-004,1,80,1,0,0.0125
2026-06-22,PRD-044,MCH-001,1,125,2,0,0.016
2026-06-22,PRD-011,MCH-011,2,130,7,1,0.05385
2026-06-22,PRD-011,MCH-012,1,50,2,0,0.04
2026-06-23,PRD-063,MCH-009,1,50,5,1,0.1
2026-06-23,PRD-063,MCH-007,1,100,5,0,0.05
2026-06-22,PRD-011,MCH-009,1,80,2,0,0.025
2026-06-22,PRD-073,MCH-014,1,200,1,0,0.005
2026-06-22,PRD-073,MCH-013,1,125,0,0,0.0
2026-06-22,PRD-044,MCH-015,1,200,3,0,0.015
2026-06-23,PRD-044,MCH-014,1,80,1,0,0.0125
2026-06-22,PRD-040,MCH-017,1,200,16,1,0.08
2026-06-22,PRD-040,MCH-018,1,200,19,1,0.095
2026-06-22,PRD-006,MCH-024,1,200,7,0,0.035
2026-06-22,PRD-006,MCH-023,2,150,10,1,0.06667
2026-06-22,PRD-003,MCH-024,1,125,0,0,0.0
2026-06-23,PRD-003,MCH-021,1,100,1,0,0.01
2026-06-22,PRD-006,MCH-022,1,200,11,0,0.055
2026-06-22,PRD-050,MCH-027,2,325,14,0,0.04308
2026-06-22,PRD-050,MCH-028,1,80,4,0,0.05
2026-06-23,PRD-050,MCH-030,1,100,4,0,0.04
2026-06-22,PRD-064,MCH-029,1,50,2,0,0.04
2026-06-22,PRD-064,MCH-030,1,125,3,0,0.024
2026-06-22,PRD-038,MCH-035,2,325,12,0,0.03692
2026-06-22,PRD-038,MCH-034,1,200,7,0,0.035
2026-06-23,PRD-038,MCH-033,1,50,0,0,0.0
2026-06-22,PRD-051,MCH-034,1,80,4,0,0.05
2026-06-22,PRD-051,MCH-033,1,50,2,0,0.04
2026-06-23,PRD-013,MCH-003,1,125,2,0,0.016
2026-06-23,PRD-027,MCH-006,1,80,5,1,0.0625
2026-06-23,PRD-027,MCH-004,1,200,14,1,0.07
2026-06-23,PRD-046,MCH-003,1,100,7,1,0.07
2026-06-23,PRD-046,MCH-001,1,80,8,1,0.1
2026-06-23,PRD-037,MCH-011,1,200,7,0,0.035
2026-06-23,PRD-037,MCH-008,1,100,1,0,0.01
2026-06-23,PRD-063,MCH-012,1,200,12,0,0.06
2026-06-24,PRD-063,MCH-009,1,80,3,0,0.0375
2026-06-23,PRD-004,MCH-010,1,200,8,0,0.04
2026-06-23,PRD-004,MCH-012,1,100,1,0,0.01
2026-06-23,PRD-048,MCH-018,2,250,9,0,0.036
2026-06-23,PRD-048,MCH-015,1,50,2,0,0.04
2026-06-23,PRD-048,MCH-016,1,100,3,0,0.03
2026-06-24,PRD-048,MCH-015,1,80,1,0,0.0125
2026-06-23,PRD-048,MCH-014,1,100,3,0,0.03
2026-06-23,PRD-031,MCH-023,1,80,3,0,0.0375
2026-06-23,PRD-031,MCH-019,1,50,3,0,0.06
2026-06-23,PRD-049,MCH-022,1,125,15,1,0.12
2026-06-24,PRD-049,MCH-020,1,50,5,1,0.1
2026-06-23,PRD-006,MCH-019,1,80,4,0,0.05
2026-06-23,PRD-006,MCH-021,1,125,7,0,0.056
2026-06-23,PRD-025,MCH-030,2,130,4,0,0.03077
2026-06-23,PRD-025,MCH-029,1,50,1,0,0.02
2026-06-23,PRD-025,MCH-028,1,100,3,0,0.03
2026-06-23,PRD-025,MCH-025,1,50,0,0,0.0
2026-06-23,PRD-025,MCH-027,1,100,2,0,0.02
2026-06-23,PRD-009,MCH-031,1,100,6,0,0.06
2026-06-23,PRD-009,MCH-036,1,80,5,1,0.0625
2026-06-24,PRD-009,MCH-033,2,225,12,0,0.05333
2026-06-24,PRD-009,MCH-031,2,225,14,1,0.06222
2026-06-24,PRD-009,MCH-035,1,200,5,0,0.025
2026-06-24,PRD-013,MCH-001,1,80,2,0,0.025
2026-06-24,PRD-013,MCH-004,1,50,1,0,0.02
2026-06-24,PRD-001,MCH-002,1,80,5,1,0.0625
2026-06-25,PRD-001,MCH-003,1,200,13,1,0.065
2026-06-24,PRD-013,MCH-002,1,200,4,0,0.02
2026-06-24,PRD-013,MCH-006,1,200,5,0,0.025
2026-06-24,PRD-052,MCH-012,1,100,8,1,0.08
2026-06-24,PRD-052,MCH-010,1,125,9,1,0.072
2026-06-24,PRD-061,MCH-007,1,100,6,0,0.06
2026-06-25,PRD-061,MCH-010,1,100,5,0,0.05
2026-06-24,PRD-053,MCH-009,1,50,2,0,0.04
2026-06-24,PRD-053,MCH-008,1,100,4,0,0.04
2026-06-24,PRD-073,MCH-013,1,80,1,0,0.0125
2026-06-24,PRD-073,MCH-018,1,80,2,0,0.025
2026-06-25,PRD-077,MCH-018,1,80,1,0,0.0125
2026-06-25,PRD-077,MCH-015,1,200,1,0,0.005
2026-06-24,PRD-024,MCH-013,1,80,7,1,0.0875
2026-06-24,PRD-024,MCH-015,1,200,16,1,0.08
2026-06-24,PRD-005,MCH-024,1,100,4,0,0.04
2026-06-24,PRD-005,MCH-020,2,130,5,0,0.03846
2026-06-25,PRD-036,MCH-021,1,50,2,0,0.04
2026-06-25,PRD-036,MCH-020,1,50,2,0,0.04
2026-06-24,PRD-005,MCH-021,1,80,5,1,0.0625
2026-06-24,PRD-020,MCH-028,1,125,13,1,0.104
2026-06-24,PRD-020,MCH-030,1,50,4,1,0.08
2026-06-24,PRD-020,MCH-029,1,50,4,1,0.08
2026-06-25,PRD-020,MCH-027,1,125,9,1,0.072
2026-06-25,PRD-050,MCH-028,1,125,1,0,0.008
2026-06-25,PRD-050,MCH-026,1,50,3,0,0.06
2026-06-24,PRD-009,MCH-034,1,80,7,1,0.0875
2026-06-24,PRD-074,MCH-036,1,80,4,0,0.05
2026-06-24,PRD-074,MCH-034,1,125,4,0,0.032
2026-06-25,PRD-074,MCH-031,1,50,2,0,0.04
2026-06-25,PRD-074,MCH-036,1,125,5,0,0.04
2026-06-25,PRD-060,MCH-003,1,50,3,0,0.06
2026-06-25,PRD-060,MCH-005,1,200,14,1,0.07
2026-06-26,PRD-028,MCH-001,1,200,9,0,0.045
2026-06-26,PRD-028,MCH-004,1,50,1,0,0.02
2026-06-26,PRD-027,MCH-006,1,100,5,0,0.05
2026-06-26,PRD-027,MCH-001,1,80,4,0,0.05
2026-06-25,PRD-031,MCH-010,2,130,7,0,0.05385
2026-06-25,PRD-031,MCH-007,1,100,4,0,0.04
2026-06-26,PRD-031,MCH-012,1,125,4,0,0.032
2026-06-26,PRD-031,MCH-011,1,125,6,0,0.048
2026-06-25,PRD-031,MCH-011,1,125,6,0,0.048
2026-06-25,PRD-015,MCH-014,2,325,25,2,0.07692
2026-06-25,PRD-015,MCH-017,1,100,11,1,0.11
2026-06-26,PRD-019,MCH-014,1,50,6,1,0.12
2026-06-26,PRD-019,MCH-013,1,50,4,1,0.08
2026-06-25,PRD-015,MCH-015,1,200,17,1,0.085
2026-06-25,PRD-017,MCH-024,2,280,0,0,0.0
2026-06-25,PRD-017,MCH-021,1,50,0,0,0.0
2026-06-25,PRD-017,MCH-023,1,125,5,0,0.04
2026-06-26,PRD-017,MCH-020,1,80,2,0,0.025
2026-06-25,PRD-017,MCH-020,1,80,2,0,0.025
2026-06-25,PRD-033,MCH-030,1,100,3,0,0.03
2026-06-25,PRD-033,MCH-025,1,200,8,0,0.04
2026-06-26,PRD-040,MCH-028,1,50,4,1,0.08
2026-06-26,PRD-040,MCH-030,1,100,9,1,0.09
2026-06-25,PRD-033,MCH-028,1,80,0,0,0.0
2026-06-25,PRD-033,MCH-027,1,100,4,0,0.04
2026-06-25,PRD-006,MCH-036,1,80,5,1,0.0625
2026-06-25,PRD-006,MCH-035,1,200,10,0,0.05
2026-06-25,PRD-069,MCH-036,2,130,13,2,0.1
2026-06-26,PRD-069,MCH-035,1,100,10,1,0.1
2026-06-25,PRD-069,MCH-031,1,100,12,1,0.12
2026-06-26,PRD-074,MCH-005,2,175,8,0,0.04571
2026-06-26,PRD-074,MCH-001,1,200,6,0,0.03
2026-06-27,PRD-079,MCH-003,1,50,2,0,0.04
2026-06-27,PRD-079,MCH-006,1,100,6,0,0.06
2026-06-26,PRD-074,MCH-006,1,125,3,0,0.024
2026-06-26,PRD-008,MCH-012,1,80,2,0,0.025
2026-06-26,PRD-008,MCH-007,1,125,4,0,0.032
2026-06-26,PRD-045,MCH-012,1,200,1,0,0.005
2026-06-27,PRD-045,MCH-008,1,200,3,0,0.015
2026-06-27,PRD-045,MCH-010,1,80,2,0,0.025
2026-06-27,PRD-045,MCH-012,1,50,1,0,0.02
2026-06-26,PRD-040,MCH-013,1,125,10,1,0.08
2026-06-26,PRD-040,MCH-014,2,150,16,2,0.10667
2026-06-27,PRD-040,MCH-014,1,125,11,1,0.088
2026-06-27,PRD-040,MCH-015,1,80,10,1,0.125
2026-06-26,PRD-040,MCH-018,1,50,6,1,0.12
2026-06-26,PRD-041,MCH-023,1,80,5,1,0.0625
2026-06-26,PRD-041,MCH-020,1,100,2,0,0.02
2026-06-26,PRD-041,MCH-019,1,50,3,0,0.06
2026-06-27,PRD-041,MCH-021,1,100,5,0,0.05
2026-06-27,PRD-031,MCH-020,1,50,3,0,0.06
2026-06-27,PRD-031,MCH-021,1,125,7,0,0.056
2026-06-26,PRD-055,MCH-028,1,50,2,0,0.04
2026-06-26,PRD-055,MCH-030,2,175,5,0,0.02857
2026-06-27,PRD-002,MCH-030,1,100,5,0,0.05
2026-06-27,PRD-002,MCH-025,1,100,5,0,0.05
2026-06-26,PRD-055,MCH-025,1,125,5,0,0.04
2026-06-26,PRD-042,MCH-031,1,200,2,0,0.01
2026-06-26,PRD-042,MCH-033,1,100,3,0,0.03
2026-06-26,PRD-059,MCH-032,1,200,8,0,0.04
2026-06-27,PRD-059,MCH-031,1,100,6,0,0.06
2026-06-26,PRD-059,MCH-033,1,125,4,0,0.032
2026-06-26,PRD-059,MCH-036,1,125,9,1,0.072
2026-06-27,PRD-050,MCH-002,2,205,10,0,0.04878
2026-06-27,PRD-050,MCH-001,1,200,6,0,0.03
2026-06-27,PRD-034,MCH-005,1,50,0,0,0.0
2026-06-27,PRD-034,MCH-006,1,200,0,0,0.0
2026-06-27,PRD-050,MCH-006,1,200,9,0,0.045
2026-06-27,PRD-035,MCH-008,1,100,5,0,0.05
2026-06-27,PRD-035,MCH-010,1,50,0,0,0.0
2026-06-27,PRD-035,MCH-012,1,50,1,1,0.02
2026-06-28,PRD-035,MCH-008,1,80,3,0,0.0375
2026-06-27,PRD-015,MCH-013,2,250,24,2,0.096
2026-06-27,PRD-015,MCH-016,1,200,16,1,0.08
2026-06-27,PRD-015,MCH-017,1,200,15,1,0.075
2026-06-27,PRD-048,MCH-024,1,80,3,0,0.0375
2026-06-28,PRD-048,MCH-023,2,325,10,0,0.03077
2026-06-27,PRD-023,MCH-022,1,200,2,0,0.01
2026-06-27,PRD-023,MCH-023,1,50,1,0,0.02
2026-06-27,PRD-064,MCH-028,1,200,9,0,0.045
2026-06-27,PRD-064,MCH-027,1,125,6,0,0.048
2026-06-27,PRD-025,MCH-027,1,125,4,0,0.032
2026-06-27,PRD-025,MCH-030,1,50,1,0,0.02
2026-06-27,PRD-038,MCH-035,1,80,2,0,0.025
2026-06-27,PRD-038,MCH-034,1,200,6,0,0.03
2026-06-28,PRD-038,MCH-033,1,100,3,0,0.03
2026-06-28,PRD-038,MCH-036,1,125,4,0,0.032
2026-06-28,PRD-080,MCH-006,1,200,4,0,0.02
2026-06-28,PRD-080,MCH-002,1,125,7,0,0.056
2026-06-29,PRD-080,MCH-003,1,100,4,0,0.04
2026-06-29,PRD-080,MCH-004,1,80,4,0,0.05
2026-06-28,PRD-053,MCH-007,1,50,1,0,0.02
2026-06-28,PRD-053,MCH-010,1,80,3,0,0.0375
2026-06-28,PRD-022,MCH-016,1,100,2,0,0.02
2026-06-28,PRD-022,MCH-014,1,125,4,0,0.032
2026-06-28,PRD-070,MCH-014,1,100,3,0,0.03
2026-06-28,PRD-070,MCH-015,1,100,2,0,0.02
2026-06-29,PRD-048,MCH-019,1,200,6,0,0.03
2026-06-29,PRD-036,MCH-021,1,80,2,0,0.025
2026-06-29,PRD-036,MCH-020,1,125,2,0,0.016
2026-06-28,PRD-020,MCH-030,1,50,2,0,0.04
2026-06-28,PRD-020,MCH-028,1,125,14,1,0.112
2026-06-28,PRD-007,MCH-030,1,200,4,0,0.02
2026-06-28,PRD-007,MCH-027,1,200,5,0,0.025
2026-06-28,PRD-006,MCH-034,1,100,9,1,0.09
2026-06-28,PRD-006,MCH-031,1,200,9,0,0.045
2026-06-29,PRD-006,MCH-031,1,50,3,0,0.06
2026-06-29,PRD-006,MCH-036,1,50,3,0,0.06
2026-06-28,PRD-010,MCH-033,1,80,2,0,0.025
2026-06-28,PRD-010,MCH-031,1,125,3,0,0.024
2026-06-29,PRD-025,MCH-005,1,100,2,0,0.02
2026-06-29,PRD-025,MCH-001,1,100,3,0,0.03
2026-06-30,PRD-029,MCH-004,1,80,3,0,0.0375
2026-06-30,PRD-029,MCH-006,1,80,6,1,0.075
2026-06-29,PRD-061,MCH-004,1,100,5,0,0.05
2026-06-29,PRD-061,MCH-002,1,50,1,0,0.02
2026-06-29,PRD-060,MCH-007,1,80,6,1,0.075
2026-06-29,PRD-060,MCH-010,2,280,23,2,0.08214
2026-06-30,PRD-060,MCH-007,1,50,3,0,0.06
2026-06-30,PRD-060,MCH-011,1,80,7,1,0.0875
2026-06-29,PRD-060,MCH-011,1,50,4,1,0.08
2026-06-29,PRD-040,MCH-015,1,200,21,1,0.105
2026-06-29,PRD-040,MCH-016,1,125,14,1,0.112
2026-06-29,PRD-023,MCH-016,1,50,3,0,0.06
2026-06-30,PRD-023,MCH-018,2,250,9,0,0.036
2026-06-30,PRD-023,MCH-015,1,50,3,0,0.06
2026-06-29,PRD-005,MCH-019,1,50,3,0,0.06
2026-06-29,PRD-005,MCH-023,1,100,6,0,0.06
2026-06-29,PRD-039,MCH-021,1,100,3,0,0.03
2026-06-30,PRD-039,MCH-019,1,80,2,0,0.025
2026-06-29,PRD-051,MCH-019,1,100,4,0,0.04
2026-06-29,PRD-051,MCH-022,1,100,5,0,0.05
2026-06-29,PRD-040,MCH-029,2,205,21,2,0.10244
2026-06-29,PRD-040,MCH-028,1,50,5,1,0.1
2026-06-30,PRD-006,MCH-028,1,200,11,0,0.055
2026-06-30,PRD-006,MCH-029,1,125,7,0,0.056
2026-06-29,PRD-040,MCH-027,1,80,8,1,0.1
2026-06-29,PRD-006,MCH-034,1,200,17,1,0.085
2026-06-29,PRD-006,MCH-032,1,50,2,0,0.04
2026-06-30,PRD-080,MCH-033,1,125,9,1,0.072
2026-06-30,PRD-080,MCH-031,1,100,5,0,0.05
2026-06-29,PRD-066,MCH-033,1,80,5,1,0.0625
2026-06-29,PRD-066,MCH-036,1,125,7,0,0.056
2026-06-30,PRD-001,MCH-001,1,50,2,0,0.04
2026-06-30,PRD-001,MCH-002,1,50,4,1,0.08
2026-06-30,PRD-001,MCH-003,2,225,20,2,0.08889
2026-07-01,PRD-001,MCH-004,1,125,10,1,0.08
2026-06-30,PRD-001,MCH-004,1,200,19,1,0.095
2026-06-30,PRD-039,MCH-007,1,200,8,0,0.04
2026-06-30,PRD-039,MCH-011,2,400,14,0,0.035
2026-07-01,PRD-052,MCH-007,1,125,11,1,0.088
2026-07-01,PRD-052,MCH-009,1,200,19,1,0.095
2026-06-30,PRD-039,MCH-008,1,100,5,0,0.05
2026-06-30,PRD-044,MCH-018,1,80,3,0,0.0375
2026-06-30,PRD-044,MCH-016,1,100,2,0,0.02
2026-06-30,PRD-002,MCH-013,1,200,4,0,0.02
2026-07-01,PRD-002,MCH-017,1,200,3,0,0.015
2026-07-01,PRD-058,MCH-014,1,100,14,1,0.14
2026-07-01,PRD-058,MCH-017,1,80,11,1,0.1375
2026-06-30,PRD-003,MCH-023,2,160,4,0,0.025
2026-06-30,PRD-003,MCH-019,2,325,7,0,0.02154
2026-07-01,PRD-003,MCH-019,1,50,2,0,0.04
2026-06-30,PRD-003,MCH-024,1,100,3,0,0.03
2026-06-30,PRD-044,MCH-025,2,160,6,0,0.0375
2026-06-30,PRD-044,MCH-030,2,280,11,0,0.03929
2026-07-01,PRD-044,MCH-029,1,125,4,0,0.032
2026-06-30,PRD-044,MCH-028,1,80,2,0,0.025
2026-06-30,PRD-012,MCH-033,1,200,6,0,0.03
2026-06-30,PRD-012,MCH-031,1,125,0,0,0.0
2026-07-01,PRD-015,MCH-036,1,50,5,1,0.1
2026-07-01,PRD-015,MCH-034,1,100,6,0,0.06
2026-06-30,PRD-015,MCH-031,1,125,12,1,0.096
2026-06-30,PRD-015,MCH-036,1,125,9,1,0.072
2026-07-01,PRD-066,MCH-002,1,50,4,1,0.08
2026-07-01,PRD-066,MCH-001,1,50,4,1,0.08
2026-07-02,PRD-066,MCH-003,1,80,8,1,0.1
2026-07-02,PRD-066,MCH-001,1,50,2,0,0.04
2026-07-01,PRD-066,MCH-004,1,80,6,1,0.075
2026-07-01,PRD-066,MCH-003,1,125,8,1,0.064
2026-07-01,PRD-053,MCH-008,1,100,5,0,0.05
2026-07-01,PRD-053,MCH-010,2,250,14,0,0.056
2026-07-01,PRD-079,MCH-010,1,125,7,0,0.056
2026-07-02,PRD-079,MCH-008,1,80,4,0,0.05
2026-07-01,PRD-053,MCH-007,1,125,4,0,0.032
2026-07-01,PRD-077,MCH-018,1,100,3,0,0.03
2026-07-01,PRD-077,MCH-013,1,100,1,0,0.01
2026-07-02,PRD-077,MCH-016,1,125,0,0,0.0
2026-07-02,PRD-077,MCH-017,1,200,0,0,0.0
2026-07-01,PRD-077,MCH-016,1,50,1,0,0.02
2026-07-01,PRD-077,MCH-014,1,80,0,0,0.0
2026-07-01,PRD-001,MCH-023,1,80,4,0,0.05
2026-07-01,PRD-001,MCH-020,1,200,12,0,0.06
2026-07-02,PRD-037,MCH-021,1,100,1,0,0.01
2026-07-02,PRD-037,MCH-019,1,200,9,0,0.045
2026-07-01,PRD-001,MCH-022,1,100,9,1,0.09
2026-07-01,PRD-001,MCH-019,1,50,5,1,0.1
2026-07-01,PRD-020,MCH-026,1,100,10,1,0.1
2026-07-01,PRD-020,MCH-030,1,100,8,1,0.08
2026-07-01,PRD-015,MCH-030,1,125,6,0,0.048
2026-07-01,PRD-015,MCH-026,1,80,6,1,0.075
2026-07-01,PRD-020,MCH-025,1,80,9,1,0.1125
2026-07-01,PRD-020,MCH-027,1,100,10,1,0.1
2026-07-01,PRD-064,MCH-035,1,80,3,0,0.0375
2026-07-01,PRD-064,MCH-036,1,200,1,0,0.005
2026-07-02,PRD-042,MCH-031,1,50,0,0,0.0
2026-07-02,PRD-042,MCH-035,1,100,3,0,0.03
2026-07-01,PRD-064,MCH-031,1,100,3,0,0.03
2026-07-01,PRD-064,MCH-034,1,50,1,0,0.02
2026-07-02,PRD-008,MCH-001,1,200,2,0,0.01
2026-07-02,PRD-008,MCH-003,1,50,0,0,0.0
2026-07-02,PRD-016,MCH-001,1,100,5,0,0.05
2026-07-03,PRD-016,MCH-004,1,50,2,0,0.04
2026-07-02,PRD-079,MCH-002,1,50,3,0,0.06
2026-07-02,PRD-079,MCH-001,1,100,2,0,0.02
2026-07-02,PRD-030,MCH-012,1,80,5,1,0.0625
2026-07-02,PRD-030,MCH-010,2,250,14,1,0.056
2026-07-03,PRD-030,MCH-009,1,125,7,0,0.056
2026-07-03,PRD-030,MCH-008,1,125,7,0,0.056
2026-07-02,PRD-030,MCH-008,1,50,2,0,0.04
2026-07-02,PRD-066,MCH-013,1,125,6,0,0.048
2026-07-02,PRD-066,MCH-018,2,250,20,2,0.08
2026-07-03,PRD-066,MCH-013,1,100,6,0,0.06
2026-07-02,PRD-066,MCH-016,1,100,7,1,0.07
2026-07-02,PRD-066,MCH-015,1,125,4,0,0.032
2026-07-02,PRD-040,MCH-019,1,50,6,1,0.12
2026-07-02,PRD-040,MCH-022,2,400,39,2,0.0975
2026-07-02,PRD-040,MCH-021,1,50,4,1,0.08
2026-07-03,PRD-040,MCH-023,1,80,8,1,0.1
2026-07-02,PRD-040,MCH-024,1,50,6,1,0.12
2026-07-02,PRD-006,MCH-028,2,250,15,1,0.06
2026-07-02,PRD-006,MCH-026,2,250,21,1,0.084
2026-07-02,PRD-033,MCH-025,1,80,4,0,0.05
2026-07-03,PRD-033,MCH-026,1,50,2,0,0.04
2026-07-02,PRD-064,MCH-033,2,280,8,0,0.02857
2026-07-02,PRD-064,MCH-032,1,80,4,0,0.05
2026-07-03,PRD-035,MCH-036,1,50,1,0,0.02
