event_id,machine_id,line_id,event_start,event_end,state_code,reason_code,operator_id,linked_work_order_id,source_system
EVT-00040388,MCH-023,L04,2026-07-24 00:50:29,2026-07-24 00:57:34,IDLE,NO_DEMAND,OP-0059,WO-005573,SCADA
EVT-00040389,MCH-024,L04,2026-07-23 04:56:00,2026-07-23 05:40:57,SETUP,TOOL_CHANGE,OP-0035,WO-005574,SCADA
EVT-00040390,MCH-024,L04,2026-07-23 05:40:57,2026-07-23 08:28:47,RUNNING,NORMAL,OP-0035,WO-005574,SCADA
EVT-00040391,MCH-024,L04,2026-07-23 09:09:00,2026-07-23 09:30:13,DOWN,MICRO_STOP,OP-0035,WO-005574,SCADA
EVT-00040392,MCH-024,L04,2026-07-23 08:28:47,2026-07-23 08:44:00,IDLE,NO_DEMAND,OP-0035,WO-005574,SCADA
EVT-00040393,MCH-022,L04,2026-07-23 04:56:00,2026-07-23 05:40:57,SETUP,TOOL_CHANGE,OP-0012,WO-005574,SCADA
EVT-00040394,MCH-022,L04,2026-07-23 05:40:57,2026-07-23 12:10:35,RUNNING,NORMAL,OP-0012,WO-005574,SCADA
EVT-00040395,MCH-022,L04,2026-07-23 06:52:00,2026-07-23 07:13:13,DOWN,MATERIAL_WAIT,OP-0012,WO-005574,SCADA
EVT-00040396,MCH-022,L04,2026-07-23 12:10:35,2026-07-23 12:25:48,IDLE,NO_DEMAND,OP-0012,WO-005574,SCADA
EVT-00040397,MCH-025,L05,2026-07-23 11:01:00,2026-07-23 11:53:45,SETUP,TOOL_CHANGE,OP-0008,WO-005575,SCADA
EVT-00040398,MCH-025,L05,2026-07-23 11:53:45,2026-07-23 14:24:45,RUNNING,NORMAL,OP-0008,WO-005575,SCADA
EVT-00040399,MCH-025,L05,2026-07-23 12:45:00,2026-07-23 13:21:51,DOWN,SENSOR_FAULT,OP-0008,WO-005575,SCADA
EVT-00040400,MCH-027,L05,2026-07-23 11:01:00,2026-07-23 11:53:45,SETUP,TOOL_CHANGE,OP-0058,WO-005575,SCADA
EVT-00040401,MCH-027,L05,2026-07-23 11:53:45,2026-07-23 17:48:31,RUNNING,NORMAL,OP-0058,WO-005575,SCADA
EVT-00040402,MCH-027,L05,2026-07-23 14:20:00,2026-07-23 14:56:51,DOWN,MATERIAL_WAIT,OP-0058,WO-005575,SCADA
EVT-00040403,MCH-025,L05,2026-07-23 19:45:00,2026-07-23 20:35:44,SETUP,TOOL_CHANGE,OP-0064,WO-005576,SCADA
EVT-00040404,MCH-025,L05,2026-07-23 20:35:44,2026-07-23 23:33:07,RUNNING,NORMAL,OP-0064,WO-005576,SCADA
EVT-00040405,MCH-025,L05,2026-07-23 23:33:07,2026-07-23 23:49:47,IDLE,NO_DEMAND,OP-0064,WO-005576,SCADA
EVT-00040406,MCH-030,L05,2026-07-23 19:45:00,2026-07-23 20:35:44,SETUP,TOOL_CHANGE,OP-0065,WO-005576,SCADA
EVT-00040407,MCH-030,L05,2026-07-23 20:35:44,2026-07-24 03:30:15,RUNNING,NORMAL,OP-0065,WO-005576,SCADA
EVT-00040408,MCH-030,L05,2026-07-24 03:30:15,2026-07-24 03:46:54,IDLE,NO_DEMAND,OP-0065,WO-005576,SCADA
EVT-00040409,MCH-028,L05,2026-07-23 03:04:00,2026-07-23 03:39:13,SETUP,TOOL_CHANGE,OP-0064,WO-005577,SCADA
EVT-00040410,MCH-028,L05,2026-07-23 03:39:13,2026-07-23 06:50:39,RUNNING,NORMAL,OP-0064,WO-005577,SCADA
EVT-00040411,MCH-028,L05,2026-07-23 07:51:00,2026-07-23 08:05:43,DOWN,SENSOR_FAULT,OP-0064,WO-005577,SCADA
EVT-00040412,MCH-028,L05,2026-07-23 06:50:39,2026-07-23 07:13:26,IDLE,NO_DEMAND,OP-0064,WO-005577,SCADA
EVT-00040413,MCH-029,L05,2026-07-23 03:04:00,2026-07-23 03:39:13,SETUP,TOOL_CHANGE,OP-0016,WO-005577,SCADA
EVT-00040414,MCH-029,L05,2026-07-23 03:39:13,2026-07-23 10:30:18,RUNNING,NORMAL,OP-0016,WO-005577,SCADA
EVT-00040415,MCH-029,L05,2026-07-23 06:21:00,2026-07-23 06:35:43,DOWN,MATERIAL_WAIT,OP-0016,WO-005577,SCADA
EVT-00040416,MCH-029,L05,2026-07-23 10:30:18,2026-07-23 10:53:05,IDLE,NO_DEMAND,OP-0016,WO-005577,SCADA
EVT-00040417,MCH-034,L06,2026-07-23 06:45:00,2026-07-23 07:46:21,SETUP,TOOL_CHANGE,OP-0013,WO-005578,SCADA
EVT-00040418,MCH-034,L06,2026-07-23 07:46:21,2026-07-23 10:22:53,RUNNING,NORMAL,OP-0013,WO-005578,SCADA
EVT-00040419,MCH-034,L06,2026-07-23 11:24:00,2026-07-23 11:41:25,DOWN,MICRO_STOP,OP-0013,WO-005578,SCADA
EVT-00040420,MCH-035,L06,2026-07-23 06:45:00,2026-07-23 07:46:21,SETUP,TOOL_CHANGE,OP-0039,WO-005578,SCADA
EVT-00040421,MCH-035,L06,2026-07-23 07:46:21,2026-07-23 14:02:47,RUNNING,NORMAL,OP-0039,WO-005578,SCADA
EVT-00040422,MCH-035,L06,2026-07-23 11:02:00,2026-07-23 11:19:25,DOWN,,OP-0039,WO-005578,SCADA
EVT-00040423,MCH-031,L06,2026-07-23 16:14:00,2026-07-23 16:41:27,SETUP,TOOL_CHANGE,OP-0042,WO-005579,SCADA
EVT-00040424,MCH-031,L06,2026-07-23 16:41:27,2026-07-23 19:57:46,RUNNING,NORMAL,OP-0042,WO-005579,SCADA
EVT-00040425,MCH-036,L06,2026-07-23 16:14:00,2026-07-23 16:41:27,SETUP,TOOL_CHANGE,OP-0042,WO-005579,SCADA
EVT-00040426,MCH-036,L06,2026-07-23 16:41:27,2026-07-23 23:30:32,RUNNING,NORMAL,OP-0042,WO-005579,SCADA
EVT-00040427,MCH-036,L06,2026-07-23 02:45:00,2026-07-23 03:25:31,SETUP,TOOL_CHANGE,OP-0035,WO-005580,SCADA
EVT-00040428,MCH-036,L06,2026-07-23 03:25:31,2026-07-23 06:16:14,RUNNING,NORMAL,OP-0035,WO-005580,SCADA
EVT-00040429,MCH-031,L06,2026-07-23 02:45:00,2026-07-23 03:25:31,SETUP,TOOL_CHANGE,OP-0007,WO-005580,SCADA
EVT-00040430,MCH-031,L06,2026-07-23 03:25:31,2026-07-23 10:22:28,RUNNING,NORMAL,OP-0007,WO-005580,SCADA
EVT-00040431,MCH-002,L01,2026-07-24 10:45:00,2026-07-24 11:28:19,SETUP,TOOL_CHANGE,OP-0012,WO-005581,SCADA
EVT-00040432,MCH-002,L01,2026-07-24 11:28:19,2026-07-24 14:29:49,RUNNING,NORMAL,OP-0012,WO-005581,SCADA
EVT-00040433,MCH-002,L01,2026-07-24 14:19:00,2026-07-24 14:56:01,DOWN,UNKNOWN,OP-0012,WO-005581,SCADA
EVT-00040434,MCH-002,L01,2026-07-24 14:29:49,2026-07-24 14:37:10,IDLE,NO_DEMAND,OP-0012,WO-005581,SCADA
EVT-00040435,MCH-005,L01,2026-07-24 10:45:00,2026-07-24 11:28:19,SETUP,TOOL_CHANGE,OP-0034,WO-005581,SCADA
EVT-00040436,MCH-005,L01,2026-07-24 11:28:19,2026-07-24 18:37:38,RUNNING,NORMAL,OP-0034,WO-005581,SCADA
EVT-00040437,MCH-005,L01,2026-07-24 16:23:00,2026-07-24 17:00:01,DOWN,MICRO_STOP,OP-0034,WO-005581,SCADA
EVT-00040438,MCH-005,L01,2026-07-24 18:37:38,2026-07-24 18:44:59,IDLE,NO_DEMAND,OP-0034,WO-005581,SCADA
EVT-00040439,MCH-001,L01,2026-07-24 21:26:00,2026-07-24 22:24:53,SETUP,TOOL_CHANGE,OP-0063,WO-005582,SCADA
EVT-00040440,MCH-001,L01,2026-07-24 22:24:53,2026-07-25 00:52:10,RUNNING,NORMAL,OP-0063,WO-005582,SCADA
EVT-00040441,MCH-001,L01,2026-07-24 22:31:00,2026-07-24 22:42:22,DOWN,JAM,OP-0063,WO-005582,SCADA
EVT-00040442,MCH-001,L01,2026-07-25 00:52:10,2026-07-25 00:58:16,IDLE,NO_DEMAND,OP-0063,WO-005582,SCADA
EVT-00040443,MCH-006,L01,2026-07-24 21:26:00,2026-07-24 22:24:53,SETUP,TOOL_CHANGE,OP-0038,WO-005582,SCADA
EVT-00040444,MCH-006,L01,2026-07-24 22:24:53,2026-07-25 04:32:21,RUNNING,NORMAL,OP-0038,WO-005582,SCADA
EVT-00040445,MCH-006,L01,2026-07-25 02:03:00,2026-07-25 02:14:22,DOWN,SENSOR_FAULT,OP-0038,WO-005582,SCADA
EVT-00040446,MCH-006,L01,2026-07-25 04:32:21,2026-07-25 04:38:27,IDLE,NO_DEMAND,OP-0038,WO-005582,SCADA
EVT-00040447,MCH-006,L01,2026-07-24 06:16:00,2026-07-24 06:58:33,SETUP,TOOL_CHANGE,OP-0014,WO-005583,SCADA
EVT-00040448,MCH-006,L01,2026-07-24 06:58:33,2026-07-24 09:49:23,RUNNING,NORMAL,OP-0014,WO-005583,SCADA
EVT-00040449,MCH-006,L01,2026-07-24 10:03:00,2026-07-24 10:26:19,DOWN,UNKNOWN,OP-0014,WO-005583,SCADA
EVT-00040450,MCH-006,L01,2026-07-24 09:49:23,2026-07-24 09:57:50,IDLE,NO_DEMAND,OP-0014,WO-005583,SCADA
EVT-00040451,MCH-002,L01,2026-07-24 06:16:00,2026-07-24 06:58:33,SETUP,TOOL_CHANGE,OP-0039,WO-005583,SCADA
EVT-00040452,MCH-002,L01,2026-07-24 06:58:33,2026-07-24 13:21:47,RUNNING,NORMAL,OP-0039,WO-005583,SCADA
EVT-00040453,MCH-002,L01,2026-07-24 09:08:00,2026-07-24 09:31:19,DOWN,UNKNOWN,OP-0039,WO-005583,SCADA
EVT-00040454,MCH-002,L01,2026-07-24 13:21:47,2026-07-24 13:30:14,IDLE,NO_DEMAND,OP-0039,WO-005583,SCADA
EVT-00040455,MCH-012,L02,2026-07-24 06:52:00,2026-07-24 07:47:02,SETUP,TOOL_CHANGE,OP-0058,WO-005584,SCADA
EVT-00040456,MCH-012,L02,2026-07-24 07:47:02,2026-07-24 10:34:00,RUNNING,NORMAL,OP-0058,WO-005584,SCADA
EVT-00040457,MCH-012,L02,2026-07-24 12:23:00,2026-07-24 12:43:57,DOWN,MICRO_STOP,OP-0058,WO-005584,SCADA
EVT-00040458,MCH-012,L02,2026-07-24 10:34:00,2026-07-24 10:40:49,IDLE,NO_DEMAND,OP-0058,WO-005584,SCADA
EVT-00040459,MCH-010,L02,2026-07-24 06:52:00,2026-07-24 07:47:02,SETUP,TOOL_CHANGE,OP-0057,WO-005584,SCADA
EVT-00040460,MCH-010,L02,2026-07-24 07:47:02,2026-07-24 14:26:01,RUNNING,NORMAL,OP-0057,WO-005584,SCADA
EVT-00040461,MCH-010,L02,2026-07-24 10:18:00,2026-07-24 10:38:57,DOWN,UNKNOWN,OP-0057,WO-005584,SCADA
EVT-00040462,MCH-010,L02,2026-07-24 14:26:01,2026-07-24 14:32:50,IDLE,NO_DEMAND,OP-0057,WO-005584,SCADA
EVT-00040463,MCH-007,L02,2026-07-24 16:05:00,2026-07-24 16:53:59,SETUP,TOOL_CHANGE,OP-0019,WO-005585,SCADA
EVT-00040464,MCH-007,L02,2026-07-24 16:53:59,2026-07-24 20:02:40,RUNNING,NORMAL,OP-0019,WO-005585,SCADA
EVT-00040465,MCH-007,L02,2026-07-24 20:53:00,2026-07-24 21:03:19,DOWN,QUALITY_HOLD,OP-0019,WO-005585,SCADA
EVT-00040466,MCH-007,L02,2026-07-24 20:02:40,2026-07-24 20:18:26,IDLE,NO_DEMAND,OP-0019,WO-005585,SCADA
EVT-00040467,MCH-008,L02,2026-07-24 16:05:00,2026-07-24 16:53:59,SETUP,TOOL_CHANGE,OP-0067,WO-005585,SCADA
EVT-00040468,MCH-008,L02,2026-07-24 16:53:59,2026-07-24 23:50:21,RUNNING,NORMAL,OP-0067,WO-005585,SCADA
EVT-00040469,MCH-008,L02,2026-07-24 20:07:00,2026-07-24 20:17:19,DOWN,QUALITY_HOLD,OP-0067,WO-005585,SCADA
EVT-00040470,MCH-008,L02,2026-07-24 23:50:21,2026-07-25 00:06:07,IDLE,NO_DEMAND,OP-0067,WO-005585,SCADA
EVT-00040471,MCH-007,L02,2026-07-24 03:49:00,2026-07-24 04:40:26,SETUP,TOOL_CHANGE,OP-0001,WO-005586,SCADA
EVT-00040472,MCH-007,L02,2026-07-24 04:40:26,2026-07-24 07:47:44,RUNNING,NORMAL,OP-0001,WO-005586,SCADA
EVT-00040473,MCH-007,L02,2026-07-24 07:47:44,2026-07-24 08:03:38,IDLE,NO_DEMAND,OP-0001,WO-005586,SCADA
EVT-00040474,MCH-009,L02,2026-07-24 03:49:00,2026-07-24 04:40:26,SETUP,TOOL_CHANGE,OP-0026,WO-005586,SCADA
EVT-00040475,MCH-009,L02,2026-07-24 04:40:26,2026-07-24 11:37:28,RUNNING,NORMAL,OP-0026,WO-005586,SCADA
EVT-00040476,MCH-009,L02,2026-07-24 11:37:28,2026-07-24 11:53:22,IDLE,NO_DEMAND,OP-0026,WO-005586,SCADA
EVT-00040477,MCH-013,L03,2026-07-24 09:37:00,2026-07-24 10:35:00,SETUP,TOOL_CHANGE,OP-0019,WO-005587,SCADA
EVT-00040478,MCH-013,L03,2026-07-24 10:35:00,2026-07-24 13:18:38,RUNNING,NORMAL,OP-0019,WO-005587,SCADA
EVT-00040479,MCH-014,L03,2026-07-24 09:37:00,2026-07-24 10:35:00,SETUP,TOOL_CHANGE,OP-0072,WO-005587,SCADA
EVT-00040480,MCH-014,L03,2026-07-24 10:35:00,2026-07-24 17:12:17,RUNNING,NORMAL,OP-0072,WO-005587,SCADA
EVT-00040481,MCH-013,L03,2026-07-24 18:45:00,2026-07-24 19:40:38,SETUP,TOOL_CHANGE,OP-0012,WO-005588,SCADA
EVT-00040482,MCH-013,L03,2026-07-24 19:40:38,2026-07-24 22:23:39,RUNNING,NORMAL,OP-0012,WO-005588,SCADA
EVT-00040483,MCH-013,L03,2026-07-24 22:13:00,2026-07-24 22:26:00,DOWN,MATERIAL_WAIT,OP-0012,WO-005588,SCADA
EVT-00040484,MCH-013,L03,2026-07-24 22:23:39,2026-07-24 22:41:12,IDLE,NO_DEMAND,OP-0012,WO-005588,SCADA
EVT-00040485,MCH-017,L03,2026-07-24 18:45:00,2026-07-24 19:40:38,SETUP,TOOL_CHANGE,OP-0011,WO-005588,SCADA
EVT-00040486,MCH-017,L03,2026-07-24 19:40:38,2026-07-25 02:25:19,RUNNING,NORMAL,OP-0011,WO-005588,SCADA
EVT-00040487,MCH-017,L03,2026-07-25 00:14:00,2026-07-25 00:27:00,DOWN,SENSOR_FAULT,OP-0011,WO-005588,SCADA
EVT-00040488,MCH-017,L03,2026-07-25 02:25:19,2026-07-25 02:42:52,IDLE,NO_DEMAND,OP-0011,WO-005588,SCADA
EVT-00040489,MCH-013,L03,2026-07-24 22:45:00,2026-07-24 23:22:26,SETUP,TOOL_CHANGE,OP-0024,WO-005589,SCADA
EVT-00040490,MCH-013,L03,2026-07-24 23:22:26,2026-07-25 02:11:58,RUNNING,NORMAL,OP-0024,WO-005589,SCADA
EVT-00040491,MCH-013,L03,2026-07-25 04:16:00,2026-07-25 04:41:48,DOWN,JAM,OP-0024,WO-005589,SCADA
EVT-00040492,MCH-013,L03,2026-07-25 02:11:58,2026-07-25 02:46:01,IDLE,NO_DEMAND,OP-0024,WO-005589,SCADA
EVT-00040493,MCH-014,L03,2026-07-24 22:45:00,2026-07-24 23:22:26,SETUP,TOOL_CHANGE,OP-0048,WO-005589,SCADA
EVT-00040494,MCH-014,L03,2026-07-24 23:22:26,2026-07-25 05:41:56,RUNNING,NORMAL,OP-0048,WO-005589,SCADA
EVT-00040495,MCH-014,L03,2026-07-25 03:09:00,2026-07-25 03:34:48,DOWN,UNKNOWN,OP-0048,WO-005589,SCADA
EVT-00040496,MCH-014,L03,2026-07-25 05:41:56,2026-07-25 06:16:00,IDLE,NO_DEMAND,OP-0048,WO-005589,SCADA
EVT-00040497,MCH-019,L04,2026-07-24 12:50:00,2026-07-24 13:56:09,SETUP,TOOL_CHANGE,OP-0051,WO-005590,SCADA
EVT-00040498,MCH-019,L04,2026-07-24 13:56:09,2026-07-24 16:31:00,RUNNING,NORMAL,OP-0051,WO-005590,SCADA
EVT-00040499,MCH-019,L04,2026-07-24 17:43:00,2026-07-24 18:03:55,DOWN,MICRO_STOP,OP-0051,WO-005590,SCADA
EVT-00040500,MCH-022,L04,2026-07-24 12:50:00,2026-07-24 13:56:09,SETUP,TOOL_CHANGE,OP-0051,WO-005590,SCADA
EVT-00040501,MCH-022,L04,2026-07-24 13:56:09,2026-07-24 20:17:00,RUNNING,NORMAL,OP-0051,WO-005590,SCADA
EVT-00040502,MCH-022,L04,2026-07-24 17:11:00,2026-07-24 17:31:55,DOWN,MICRO_STOP,OP-0051,WO-005590,SCADA
EVT-00040503,MCH-019,L04,2026-07-24 21:45:00,2026-07-24 22:42:27,SETUP,TOOL_CHANGE,OP-0042,WO-005591,SCADA
EVT-00040504,MCH-019,L04,2026-07-24 22:42:27,2026-07-25 01:09:06,RUNNING,NORMAL,OP-0042,WO-005591,SCADA
EVT-00040505,MCH-019,L04,2026-07-25 03:21:00,2026-07-25 03:56:39,DOWN,MICRO_STOP,OP-0042,WO-005591,SCADA
EVT-00040506,MCH-019,L04,2026-07-25 01:09:06,2026-07-25 01:25:56,IDLE,NO_DEMAND,OP-0042,WO-005591,SCADA
EVT-00040507,MCH-023,L04,2026-07-24 21:45:00,2026-07-24 22:42:27,SETUP,TOOL_CHANGE,OP-0016,WO-005591,SCADA
EVT-00040508,MCH-023,L04,2026-07-24 22:42:27,2026-07-25 04:21:12,RUNNING,NORMAL,OP-0016,WO-005591,SCADA
EVT-00040509,MCH-023,L04,2026-07-25 01:43:00,2026-07-25 02:18:39,DOWN,MATERIAL_WAIT,OP-0016,WO-005591,SCADA
EVT-00040510,MCH-023,L04,2026-07-25 04:21:12,2026-07-25 04:38:02,IDLE,NO_DEMAND,OP-0016,WO-005591,SCADA
EVT-00040511,MCH-022,L04,2026-07-24 02:11:00,2026-07-24 03:27:49,SETUP,TOOL_CHANGE,OP-0055,WO-005592,SCADA
EVT-00040512,MCH-022,L04,2026-07-24 03:27:49,2026-07-24 05:36:02,RUNNING,NORMAL,OP-0055,WO-005592,SCADA
EVT-00040513,MCH-022,L04,2026-07-24 06:44:00,2026-07-24 06:56:03,DOWN,,OP-0055,WO-005592,SCADA
EVT-00040514,MCH-022,L04,2026-07-24 05:36:02,2026-07-24 05:54:23,IDLE,NO_DEMAND,OP-0055,WO-005592,SCADA
EVT-00040515,MCH-021,L04,2026-07-24 02:11:00,2026-07-24 03:27:49,SETUP,TOOL_CHANGE,OP-0009,WO-005592,SCADA
EVT-00040516,MCH-021,L04,2026-07-24 03:27:49,2026-07-24 08:50:04,RUNNING,NORMAL,OP-0009,WO-005592,SCADA
EVT-00040517,MCH-021,L04,2026-07-24 04:32:00,2026-07-24 04:44:03,DOWN,MATERIAL_WAIT,OP-0009,WO-005592,SCADA
EVT-00040518,MCH-021,L04,2026-07-24 08:50:04,2026-07-24 09:08:25,IDLE,NO_DEMAND,OP-0009,WO-005592,SCADA
EVT-00040519,MCH-025,L05,2026-07-24 09:55:00,2026-07-24 10:57:26,SETUP,TOOL_CHANGE,OP-0051,WO-005593,SCADA
EVT-00040520,MCH-025,L05,2026-07-24 10:57:26,2026-07-24 13:43:30,RUNNING,NORMAL,OP-0051,WO-005593,SCADA
EVT-00040521,MCH-025,L05,2026-07-24 13:44:00,2026-07-24 14:09:16,DOWN,JAM,OP-0051,WO-005593,SCADA
EVT-00040522,MCH-025,L05,2026-07-24 13:43:30,2026-07-24 13:56:58,IDLE,NO_DEMAND,OP-0051,WO-005593,SCADA
EVT-00040523,MCH-029,L05,2026-07-24 09:55:00,2026-07-24 10:57:26,SETUP,TOOL_CHANGE,OP-0005,WO-005593,SCADA
EVT-00040524,MCH-029,L05,2026-07-24 10:57:26,2026-07-24 17:16:01,RUNNING,NORMAL,OP-0005,WO-005593,SCADA
EVT-00040525,MCH-029,L05,2026-07-24 13:43:00,2026-07-24 14:08:16,DOWN,UNKNOWN,OP-0005,WO-005593,SCADA
EVT-00040526,MCH-029,L05,2026-07-24 17:16:01,2026-07-24 17:29:29,IDLE,NO_DEMAND,OP-0005,WO-005593,SCADA
EVT-00040527,MCH-026,L05,2026-07-24 19:48:00,2026-07-24 20:41:43,SETUP,TOOL_CHANGE,OP-0030,WO-005594,SCADA
EVT-00040528,MCH-026,L05,2026-07-24 20:41:43,2026-07-24 23:24:22,RUNNING,NORMAL,OP-0030,WO-005594,SCADA
EVT-00040529,MCH-026,L05,2026-07-24 23:19:00,2026-07-24 23:44:45,DOWN,UNKNOWN,OP-0030,WO-005594,SCADA
EVT-00040530,MCH-026,L05,2026-07-24 23:24:22,2026-07-24 23:35:41,IDLE,NO_DEMAND,OP-0030,WO-005594,SCADA
EVT-00040531,MCH-030,L05,2026-07-24 19:48:00,2026-07-24 20:41:43,SETUP,TOOL_CHANGE,OP-0006,WO-005594,SCADA
EVT-00040532,MCH-030,L05,2026-07-24 20:41:43,2026-07-25 03:20:44,RUNNING,NORMAL,OP-0006,WO-005594,SCADA
EVT-00040533,MCH-030,L05,2026-07-24 21:45:00,2026-07-24 22:10:45,DOWN,UNKNOWN,OP-0006,WO-005594,SCADA
EVT-00040534,MCH-030,L05,2026-07-25 03:20:44,2026-07-25 03:32:03,IDLE,NO_DEMAND,OP-0006,WO-005594,SCADA
EVT-00040535,MCH-029,L05,2026-07-24 00:37:00,2026-07-24 01:23:14,SETUP,TOOL_CHANGE,OP-0008,WO-005595,SCADA
EVT-00040536,MCH-029,L05,2026-07-24 01:23:14,2026-07-24 04:23:44,RUNNING,NORMAL,OP-0008,WO-005595,SCADA
EVT-00040537,MCH-029,L05,2026-07-24 05:14:00,2026-07-24 05:46:08,DOWN,MATERIAL_WAIT,OP-0008,WO-005595,SCADA
EVT-00040538,MCH-029,L05,2026-07-24 04:23:44,2026-07-24 04:39:05,IDLE,NO_DEMAND,OP-0008,WO-005595,SCADA
EVT-00040539,MCH-027,L05,2026-07-24 00:37:00,2026-07-24 01:23:14,SETUP,TOOL_CHANGE,,WO-005595,SCADA
EVT-00040540,MCH-027,L05,2026-07-24 01:23:14,2026-07-24 07:49:28,RUNNING,NORMAL,,WO-005595,SCADA
EVT-00040541,MCH-027,L05,2026-07-24 06:10:00,2026-07-24 06:42:08,DOWN,MICRO_STOP,,WO-005595,SCADA
EVT-00040542,MCH-027,L05,2026-07-24 07:49:28,2026-07-24 08:04:49,IDLE,NO_DEMAND,,WO-005595,SCADA
EVT-00040543,MCH-033,L06,2026-07-24 10:26:00,2026-07-24 11:29:41,SETUP,TOOL_CHANGE,OP-0024,WO-005596,SCADA
EVT-00040544,MCH-033,L06,2026-07-24 11:29:41,2026-07-24 13:36:18,RUNNING,NORMAL,OP-0024,WO-005596,SCADA
EVT-00040545,MCH-033,L06,2026-07-24 14:16:00,2026-07-24 14:39:20,DOWN,MICRO_STOP,OP-0024,WO-005596,SCADA
EVT-00040546,MCH-032,L06,2026-07-24 10:26:00,2026-07-24 11:29:41,SETUP,TOOL_CHANGE,OP-0024,WO-005596,SCADA
EVT-00040547,MCH-032,L06,2026-07-24 11:29:41,2026-07-24 16:52:37,RUNNING,NORMAL,OP-0024,WO-005596,SCADA
EVT-00040548,MCH-032,L06,2026-07-24 15:46:00,2026-07-24 16:09:20,DOWN,SENSOR_FAULT,OP-0024,WO-005596,SCADA
EVT-00040549,MCH-032,L06,2026-07-24 20:00:00,2026-07-24 21:00:05,SETUP,TOOL_CHANGE,OP-0012,WO-005597,SCADA
EVT-00040550,MCH-032,L06,2026-07-24 21:00:05,2026-07-24 23:21:46,RUNNING,NORMAL,OP-0012,WO-005597,SCADA
EVT-00040551,MCH-032,L06,2026-07-25 01:20:00,2026-07-25 01:57:10,DOWN,MATERIAL_WAIT,OP-0012,WO-005597,SCADA
EVT-00040552,MCH-033,L06,2026-07-24 20:00:00,2026-07-24 21:00:05,SETUP,TOOL_CHANGE,OP-0033,WO-005597,SCADA
EVT-00040553,MCH-033,L06,2026-07-24 21:00:05,2026-07-25 02:47:33,RUNNING,NORMAL,OP-0033,WO-005597,SCADA
EVT-00040554,MCH-033,L06,2026-07-24 23:24:00,2026-07-25 00:01:10,DOWN,,OP-0033,WO-005597,SCADA
EVT-00040555,MCH-035,L06,2026-07-24 04:17:00,2026-07-24 05:30:56,SETUP,TOOL_CHANGE,OP-0035,WO-005598,SCADA
EVT-00040556,MCH-035,L06,2026-07-24 05:30:56,2026-07-24 07:36:52,RUNNING,NORMAL,OP-0035,WO-005598,SCADA
EVT-00040557,MCH-035,L06,2026-07-24 05:42:00,2026-07-24 05:58:08,DOWN,MATERIAL_WAIT,OP-0035,WO-005598,SCADA
EVT-00040558,MCH-035,L06,2026-07-24 07:36:52,2026-07-24 07:55:06,IDLE,NO_DEMAND,OP-0035,WO-005598,SCADA
EVT-00040559,MCH-036,L06,2026-07-24 04:17:00,2026-07-24 05:30:56,SETUP,TOOL_CHANGE,OP-0057,WO-005598,SCADA
EVT-00040560,MCH-036,L06,2026-07-24 05:30:56,2026-07-24 10:36:45,RUNNING,NORMAL,OP-0057,WO-005598,SCADA
EVT-00040561,MCH-036,L06,2026-07-24 06:38:00,2026-07-24 06:54:08,DOWN,MICRO_STOP,OP-0057,WO-005598,SCADA
EVT-00040562,MCH-036,L06,2026-07-24 10:36:45,2026-07-24 10:54:59,IDLE,NO_DEMAND,OP-0057,WO-005598,SCADA
EVT-00040563,MCH-001,L01,2026-07-25 06:00:00,2026-07-25 07:03:04,SETUP,TOOL_CHANGE,OP-0032,WO-005599,SCADA
EVT-00040564,MCH-001,L01,2026-07-25 07:03:04,2026-07-25 09:54:53,RUNNING,NORMAL,OP-0032,WO-005599,SCADA
EVT-00040565,MCH-001,L01,2026-07-25 11:36:00,2026-07-25 12:13:04,DOWN,MATERIAL_WAIT,OP-0032,WO-005599,SCADA
EVT-00040566,MCH-001,L01,2026-07-25 09:54:53,2026-07-25 10:16:45,IDLE,NO_DEMAND,OP-0032,WO-005599,SCADA
EVT-00040567,MCH-003,L01,2026-07-25 06:00:00,2026-07-25 07:03:04,SETUP,TOOL_CHANGE,OP-0011,WO-005599,SCADA
EVT-00040568,MCH-003,L01,2026-07-25 07:03:04,2026-07-25 13:43:46,RUNNING,NORMAL,OP-0011,WO-005599,SCADA
EVT-00040569,MCH-003,L01,2026-07-25 11:13:00,2026-07-25 11:50:04,DOWN,,OP-0011,WO-005599,SCADA
EVT-00040570,MCH-003,L01,2026-07-25 13:43:46,2026-07-25 14:05:39,IDLE,NO_DEMAND,OP-0011,WO-005599,SCADA
EVT-00040571,MCH-010,L02,2026-07-25 07:27:00,2026-07-25 08:12:42,SETUP,TOOL_CHANGE,OP-0070,WO-005600,SCADA
EVT-00040572,MCH-010,L02,2026-07-25 08:12:42,2026-07-25 11:13:54,RUNNING,NORMAL,OP-0070,WO-005600,SCADA
EVT-00040573,MCH-010,L02,2026-07-25 10:00:00,2026-07-25 10:28:44,DOWN,JAM,OP-0070,WO-005600,SCADA
EVT-00040574,MCH-009,L02,2026-07-25 07:27:00,2026-07-25 08:12:42,SETUP,TOOL_CHANGE,OP-0069,WO-005600,SCADA
EVT-00040575,MCH-009,L02,2026-07-25 08:12:42,2026-07-25 15:28:48,RUNNING,NORMAL,OP-0069,WO-005600,SCADA
EVT-00040576,MCH-009,L02,2026-07-25 10:27:00,2026-07-25 10:55:44,DOWN,MICRO_STOP,OP-0069,WO-005600,SCADA
