table_name,business_key,issue_type,severity,description
machine_state_event,EVT-00041224,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00041241,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00041271,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00041275,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00041315,missing_reason_code,medium,Downtime reason code missing from SCADA event.
work_order,WO-001299,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-004631,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-002697,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-000609,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-005195,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-002675,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-003639,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-004888,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-003362,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-000608,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-000487,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-001171,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-001500,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-001904,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-004377,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-001096,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-000030,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-005110,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-005560,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-003986,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-005491,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-005700,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-001238,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-002481,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-000729,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-003874,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-004058,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-005525,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-005679,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-001813,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-000969,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-004607,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-003311,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-005168,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-001739,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-005124,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-003941,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-001118,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-002152,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-001594,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-001296,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-004995,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-000935,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-002620,duplicate_business_key,medium,Same work order exported twice by MES.
work_order,WO-002027,duplicate_business_key,medium,Same work order exported twice by MES.
sensor_reading,2025-08-02 13:00:00|MCH-005,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-03 13:00:00|MCH-015,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-05 06:00:00|MCH-035,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-05 08:00:00|MCH-014,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-06 17:00:00|MCH-032,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-06 22:00:00|MCH-035,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-13 01:00:00|MCH-028,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-13 21:00:00|MCH-001,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-14 07:00:00|MCH-030,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-14 13:00:00|MCH-025,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-16 17:00:00|MCH-006,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-19 11:00:00|MCH-014,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-20 00:00:00|MCH-009,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-20 10:00:00|MCH-018,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-21 09:00:00|MCH-009,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-21 22:00:00|MCH-036,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-22 12:00:00|MCH-017,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-22 12:00:00|MCH-031,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-23 20:00:00|MCH-007,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-27 14:00:00|MCH-019,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-29 14:00:00|MCH-033,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-29 23:00:00|MCH-013,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-08-30 02:00:00|MCH-031,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-03 00:00:00|MCH-004,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-04 00:00:00|MCH-035,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-04 18:00:00|MCH-036,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-04 23:00:00|MCH-021,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-05 14:00:00|MCH-005,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-05 18:00:00|MCH-005,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-06 07:00:00|MCH-024,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-09 04:00:00|MCH-035,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-09 06:00:00|MCH-020,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-10 10:00:00|MCH-006,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-13 00:00:00|MCH-018,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-16 15:00:00|MCH-002,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-19 13:00:00|MCH-010,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-20 08:00:00|MCH-005,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-23 00:00:00|MCH-036,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-23 03:00:00|MCH-031,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-25 15:00:00|MCH-011,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-26 06:00:00|MCH-027,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-27 13:00:00|MCH-013,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-29 04:00:00|MCH-025,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-09-30 11:00:00|MCH-024,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-03 14:00:00|MCH-025,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-04 11:00:00|MCH-015,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-04 18:00:00|MCH-011,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-05 16:00:00|MCH-028,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-06 07:00:00|MCH-016,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-07 20:00:00|MCH-016,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-09 13:00:00|MCH-004,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-09 19:00:00|MCH-015,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-12 01:00:00|MCH-012,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-13 04:00:00|MCH-006,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-13 14:00:00|MCH-001,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-13 14:00:00|MCH-035,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-16 08:00:00|MCH-020,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-17 02:00:00|MCH-012,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-17 05:00:00|MCH-019,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-17 05:00:00|MCH-020,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-17 17:00:00|MCH-025,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-18 19:00:00|MCH-011,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-19 19:00:00|MCH-003,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-20 00:00:00|MCH-013,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-21 09:00:00|MCH-034,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-23 03:00:00|MCH-032,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-24 03:00:00|MCH-016,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-26 12:00:00|MCH-036,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-29 03:00:00|MCH-023,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-10-29 10:00:00|MCH-030,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-08 11:00:00|MCH-010,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-10 13:00:00|MCH-009,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-11 13:00:00|MCH-027,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-12 11:00:00|MCH-032,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-13 22:00:00|MCH-033,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-15 19:00:00|MCH-016,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-16 13:00:00|MCH-022,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-17 07:00:00|MCH-035,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-19 11:00:00|MCH-010,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-20 09:00:00|MCH-024,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-20 22:00:00|MCH-004,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-22 07:00:00|MCH-012,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-22 14:00:00|MCH-027,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-23 00:00:00|MCH-019,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-23 06:00:00|MCH-030,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-23 13:00:00|MCH-008,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-25 13:00:00|MCH-015,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-26 22:00:00|MCH-023,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-30 07:00:00|MCH-035,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-11-30 17:00:00|MCH-026,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-01 11:00:00|MCH-014,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-03 20:00:00|MCH-017,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-05 03:00:00|MCH-020,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-05 11:00:00|MCH-009,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-05 18:00:00|MCH-024,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-05 20:00:00|MCH-004,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-10 16:00:00|MCH-007,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-11 06:00:00|MCH-018,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-12 03:00:00|MCH-001,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-12 13:00:00|MCH-002,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-15 14:00:00|MCH-013,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-16 05:00:00|MCH-013,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-16 18:00:00|MCH-032,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-18 05:00:00|MCH-016,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-20 15:00:00|MCH-003,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-24 01:00:00|MCH-036,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-24 06:00:00|MCH-011,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-26 07:00:00|MCH-015,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-28 09:00:00|MCH-011,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-28 20:00:00|MCH-020,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-28 21:00:00|MCH-013,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-29 02:00:00|MCH-021,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-30 08:00:00|MCH-025,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2025-12-30 23:00:00|MCH-022,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-01 09:00:00|MCH-003,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-02 08:00:00|MCH-010,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-02 16:00:00|MCH-028,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-03 07:00:00|MCH-012,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-04 02:00:00|MCH-001,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-05 01:00:00|MCH-033,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-07 06:00:00|MCH-007,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-07 17:00:00|MCH-028,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-08 03:00:00|MCH-030,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-08 06:00:00|MCH-019,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-11 01:00:00|MCH-025,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-11 14:00:00|MCH-035,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-12 02:00:00|MCH-032,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-12 06:00:00|MCH-020,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-12 09:00:00|MCH-006,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-17 03:00:00|MCH-031,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-17 05:00:00|MCH-026,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-23 10:00:00|MCH-034,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-24 11:00:00|MCH-021,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-25 06:00:00|MCH-034,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-27 04:00:00|MCH-026,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-27 07:00:00|MCH-006,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-27 18:00:00|MCH-032,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-27 19:00:00|MCH-016,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-29 22:00:00|MCH-030,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-30 12:00:00|MCH-034,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-01-31 22:00:00|MCH-009,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-02 01:00:00|MCH-026,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-02 20:00:00|MCH-021,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-04 07:00:00|MCH-035,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-04 20:00:00|MCH-011,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-07 14:00:00|MCH-028,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-11 21:00:00|MCH-018,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-12 12:00:00|MCH-031,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-13 23:00:00|MCH-009,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-15 09:00:00|MCH-016,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-15 14:00:00|MCH-010,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-19 04:00:00|MCH-025,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-20 02:00:00|MCH-014,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-23 13:00:00|MCH-024,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-25 01:00:00|MCH-010,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-25 04:00:00|MCH-015,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-25 23:00:00|MCH-001,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-26 13:00:00|MCH-027,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-02-28 11:00:00|MCH-033,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-03-04 10:00:00|MCH-031,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-03-06 03:00:00|MCH-033,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-03-06 05:00:00|MCH-025,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-03-09 18:00:00|MCH-024,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-03-10 09:00:00|MCH-024,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-03-13 16:00:00|MCH-003,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-03-16 10:00:00|MCH-012,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-03-16 19:00:00|MCH-023,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-03-20 15:00:00|MCH-024,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-03-20 20:00:00|MCH-016,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-03-26 13:00:00|MCH-006,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-03-28 21:00:00|MCH-033,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-03-30 04:00:00|MCH-016,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-03-31 15:00:00|MCH-001,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-03-31 15:00:00|MCH-036,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-03 14:00:00|MCH-030,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-03 20:00:00|MCH-036,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-04 15:00:00|MCH-010,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-06 12:00:00|MCH-021,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-07 08:00:00|MCH-007,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-08 07:00:00|MCH-020,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-08 09:00:00|MCH-019,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-12 17:00:00|MCH-034,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-13 18:00:00|MCH-025,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-16 23:00:00|MCH-018,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-17 01:00:00|MCH-032,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-18 03:00:00|MCH-012,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-18 17:00:00|MCH-021,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-24 07:00:00|MCH-014,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-25 08:00:00|MCH-019,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-27 09:00:00|MCH-021,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-28 11:00:00|MCH-012,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-04-30 10:00:00|MCH-004,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-01 02:00:00|MCH-020,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-01 12:00:00|MCH-034,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-03 11:00:00|MCH-004,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-06 13:00:00|MCH-027,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-07 16:00:00|MCH-028,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-08 17:00:00|MCH-024,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-10 11:00:00|MCH-027,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-11 19:00:00|MCH-028,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-12 05:00:00|MCH-018,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-16 05:00:00|MCH-030,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-20 22:00:00|MCH-033,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-23 02:00:00|MCH-008,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-23 02:00:00|MCH-017,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-23 15:00:00|MCH-012,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-25 17:00:00|MCH-016,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-27 13:00:00|MCH-003,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-27 15:00:00|MCH-034,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-28 05:00:00|MCH-016,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-28 08:00:00|MCH-013,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-28 08:00:00|MCH-023,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-29 12:00:00|MCH-032,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-30 20:00:00|MCH-005,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-31 10:00:00|MCH-005,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-05-31 11:00:00|MCH-009,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-01 00:00:00|MCH-014,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-01 02:00:00|MCH-001,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-01 04:00:00|MCH-028,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-03 01:00:00|MCH-006,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-03 20:00:00|MCH-030,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
