shipment_id,sales_order_id,order_line_id,customer_id,product_id,ship_date,promised_delivery_date,shipped_quantity,carrier,distance_km,late_delivery_flag,delay_days,root_cause,source_system
SHP-004483,SO-004483,SOL-004483-01,CUST-0033,PRD-061,2026-01-30,2026-01-30,2453,LocalTruck,1772,0,0,on_time,TMS
SHP-004484,SO-004484,SOL-004484-01,CUST-0041,PRD-044,2026-04-18,2026-04-15,2140,LocalTruck,6556,1,3,logistics,TMS
SHP-004485,SO-004485,SOL-004485-01,CUST-0071,PRD-072,2025-12-02,2025-11-27,1106,OceanForwarder,8465,1,5,production_delay,TMS
SHP-004486,SO-004486,SOL-004486-01,CUST-0032,PRD-029,2026-04-16,2026-04-14,4707,LocalTruck,7817,1,2,logistics,TMS
SHP-004487,SO-004487,SOL-004487-01,CUST-0018,PRD-037,2026-01-19,2026-01-20,888,OceanForwarder,2282,0,0,on_time,TMS
SHP-004488,SO-004488,SOL-004488-01,CUST-0099,PRD-027,2026-06-23,2026-06-24,9154,Kerry,7659,0,0,on_time,TMS
SHP-004489,SO-004489,SOL-004489-01,CUST-0031,PRD-045,2025-10-18,2025-10-14,6355,DHL,7001,1,4,production_delay,TMS
SHP-004490,SO-004490,SOL-004490-01,CUST-0075,PRD-080,2026-03-30,2026-03-27,6609,FedEx,7037,1,3,logistics,TMS
SHP-004491,SO-004491,SOL-004491-01,CUST-0039,PRD-078,2026-02-28,2026-03-03,12856,LocalTruck,8168,0,0,on_time,TMS
SHP-004492,SO-004492,SOL-004492-01,CUST-0106,PRD-031,2026-04-08,2026-04-07,8186,FedEx,4692,1,1,production_delay,TMS
SHP-004493,SO-004493,SOL-004493-01,CUST-0101,PRD-040,2026-05-24,2026-05-23,1712,Kerry,200,1,1,logistics,TMS
SHP-004495,SO-004495,SOL-004495-01,CUST-0019,PRD-030,2025-09-11,2025-09-14,4272,LocalTruck,6399,0,0,on_time,TMS
SHP-004496,SO-004496,SOL-004496-01,CUST-0119,PRD-039,2025-09-10,2025-09-03,1474,LocalTruck,3022,1,7,production_delay,TMS
SHP-004497,SO-004497,SOL-004497-01,CUST-0062,PRD-043,2025-11-24,2025-11-24,1424,FedEx,9084,0,0,on_time,TMS
SHP-004498,SO-004498,SOL-004498-01,CUST-0089,PRD-030,2026-04-26,2026-04-16,15311,FedEx,1347,1,10,production_delay,TMS
SHP-004499,SO-004499,SOL-004499-01,CUST-0028,PRD-030,2025-09-15,2025-09-06,2659,OceanForwarder,705,1,9,production_delay,TMS
SHP-004500,SO-004500,SOL-004500-01,CUST-0051,PRD-047,2025-10-13,2025-10-10,4944,Kerry,1769,1,3,production_delay,TMS
SHP-004501,SO-004501,SOL-004501-01,CUST-0003,PRD-041,2025-11-09,2025-11-02,6238,LocalTruck,8827,1,7,material_shortage,TMS
SHP-004502,SO-004502,SOL-004502-01,CUST-0020,PRD-044,2026-04-21,2026-04-19,4148,LocalTruck,5590,1,2,logistics,TMS
SHP-004503,SO-004503,SOL-004503-01,CUST-0091,PRD-024,2026-05-05,2026-04-30,2884,FedEx,7107,1,5,production_delay,TMS
SHP-004504,SO-004504,SOL-004504-01,CUST-0103,PRD-039,2026-07-03,2026-06-29,3505,FedEx,4021,1,4,production_delay,TMS
SHP-004505,SO-004505,SOL-004505-01,CUST-0057,PRD-018,2026-03-21,2026-03-16,11228,Kerry,4106,1,5,material_shortage,TMS
SHP-004506,SO-004506,SOL-004506-01,CUST-0110,PRD-068,2026-06-18,2026-06-12,4699,DHL,6155,1,6,production_delay,TMS
SHP-004507,SO-004507,SOL-004507-01,CUST-0058,PRD-075,2025-09-02,2025-08-28,17992,Kerry,2862,1,5,material_shortage,TMS
SHP-004508,SO-004508,SOL-004508-01,CUST-0001,PRD-029,2026-01-23,2026-01-19,3532,DHL,7167,1,4,logistics,TMS
SHP-004509,SO-004509,SOL-004509-01,CUST-0083,PRD-056,2026-04-25,2026-04-25,6273,FedEx,7216,0,0,on_time,TMS
SHP-004510,SO-004510,SOL-004510-01,CUST-0073,PRD-056,2025-12-17,2025-12-08,3875,OceanForwarder,754,1,9,material_shortage,TMS
SHP-004511,SO-004511,SOL-004511-01,CUST-0112,PRD-053,2026-02-19,2026-02-17,1382,LocalTruck,3239,1,2,logistics,TMS
SHP-004512,SO-004512,SOL-004512-01,CUST-0069,PRD-036,2025-11-03,2025-11-04,908,OceanForwarder,232,0,0,on_time,TMS
SHP-004513,SO-004513,SOL-004513-01,CUST-0014,PRD-076,2025-12-13,2025-12-13,2688,OceanForwarder,2103,0,0,on_time,TMS
SHP-004514,SO-004514,SOL-004514-01,CUST-0086,PRD-005,2025-09-20,2025-09-17,990,Kerry,6845,1,3,logistics,TMS
SHP-004515,SO-004515,SOL-004515-01,CUST-0048,PRD-080,2026-04-13,2026-04-10,3535,LocalTruck,4724,1,3,production_delay,TMS
SHP-004516,SO-004516,SOL-004516-01,CUST-0120,PRD-046,2025-12-20,2025-12-17,3574,LocalTruck,8778,1,3,production_delay,TMS
SHP-004517,SO-004517,SOL-004517-01,CUST-0066,PRD-017,2025-12-08,2025-12-10,1477,DHL,6252,0,0,on_time,TMS
SHP-004518,SO-004518,SOL-004518-01,CUST-0109,PRD-066,2026-02-23,2026-02-20,8407,DHL,166,1,3,production_delay,TMS
SHP-004519,SO-004519,SOL-004519-01,CUST-0011,PRD-053,2025-12-25,2025-12-24,4280,Kerry,3777,1,1,logistics,TMS
SHP-004520,SO-004520,SOL-004520-01,CUST-0103,PRD-064,2026-03-30,2026-03-21,12423,DHL,5695,1,9,production_delay,TMS
SHP-004522,SO-004522,SOL-004522-01,CUST-0103,PRD-001,2025-12-12,2025-12-07,1452,DHL,8844,1,5,production_delay,TMS
SHP-004523,SO-004523,SOL-004523-01,CUST-0083,PRD-043,2026-04-23,2026-04-22,5570,FedEx,2177,1,1,production_delay,TMS
SHP-004524,SO-004524,SOL-004524-01,CUST-0067,PRD-027,2026-02-27,2026-02-23,8270,OceanForwarder,4713,1,4,quality_hold,TMS
SHP-004525,SO-004525,SOL-004525-01,CUST-0036,PRD-061,2026-01-24,2026-01-23,4242,LocalTruck,2843,1,1,production_delay,TMS
SHP-004526,SO-004526,SOL-004526-01,CUST-0059,PRD-001,2025-12-06,2025-12-03,2571,Kerry,122,1,3,logistics,TMS
SHP-004527,SO-004527,SOL-004527-01,CUST-0045,PRD-060,2026-06-27,2026-06-27,1243,LocalTruck,177,0,0,on_time,TMS
SHP-004528,SO-004528,SOL-004528-01,CUST-0095,PRD-009,2026-01-12,2026-01-05,2539,OceanForwarder,8574,1,7,production_delay,TMS
SHP-004529,SO-004529,SOL-004529-01,CUST-0024,PRD-058,2025-10-09,2025-10-04,4423,OceanForwarder,1770,1,5,quality_hold,TMS
SHP-004530,SO-004530,SOL-004530-01,CUST-0063,PRD-046,2026-03-05,2026-02-24,1816,LocalTruck,1707,1,9,material_shortage,TMS
SHP-004531,SO-004531,SOL-004531-01,CUST-0017,PRD-048,2026-02-09,2026-02-06,1520,FedEx,5589,1,3,production_delay,TMS
SHP-004532,SO-004532,SOL-004532-01,CUST-0081,PRD-024,2026-01-23,2026-01-19,4131,OceanForwarder,6548,1,4,production_delay,TMS
SHP-004533,SO-004533,SOL-004533-01,CUST-0103,PRD-066,2026-05-31,2026-05-31,5087,FedEx,8065,0,0,on_time,TMS
SHP-004534,SO-004534,SOL-004534-01,CUST-0085,PRD-028,2026-01-20,2026-01-20,9088,DHL,389,0,0,on_time,TMS
SHP-004535,SO-004535,SOL-004535-01,CUST-0033,PRD-077,2025-10-21,2025-10-13,14206,LocalTruck,2175,1,8,quality_hold,TMS
SHP-004536,SO-004536,SOL-004536-01,CUST-0083,PRD-014,2026-02-10,2026-02-09,8394,DHL,4632,1,1,production_delay,TMS
SHP-004537,SO-004537,SOL-004537-01,CUST-0011,PRD-069,2026-06-26,2026-06-18,9974,DHL,3721,1,8,logistics,TMS
SHP-004538,SO-004538,SOL-004538-01,CUST-0120,PRD-073,2026-02-04,2026-01-29,2504,OceanForwarder,3495,1,6,material_shortage,TMS
SHP-004539,SO-004539,SOL-004539-01,CUST-0116,PRD-010,2025-10-01,2025-09-25,2507,FedEx,2000,1,6,production_delay,TMS
SHP-004540,SO-004540,SOL-004540-01,CUST-0010,PRD-071,2026-01-18,2026-01-11,2825,FedEx,725,1,7,material_shortage,TMS
SHP-004541,SO-004541,SOL-004541-01,CUST-0109,PRD-071,2025-09-10,2025-09-03,1997,Kerry,8935,1,7,logistics,TMS
SHP-004542,SO-004542,SOL-004542-01,CUST-0113,PRD-068,2025-09-28,2025-09-25,4199,FedEx,3954,1,3,production_delay,TMS
SHP-004543,SO-004543,SOL-004543-01,CUST-0047,PRD-019,2026-07-05,2026-07-02,4188,LocalTruck,5634,1,3,material_shortage,TMS
SHP-004544,SO-004544,SOL-004544-01,CUST-0114,PRD-014,2026-01-15,2026-01-14,13297,OceanForwarder,1785,1,1,logistics,TMS
SHP-004545,SO-004545,SOL-004545-01,CUST-0109,PRD-026,2026-02-03,2026-01-28,2509,DHL,4342,1,6,material_shortage,TMS
SHP-004546,SO-004546,SOL-004546-01,CUST-0097,PRD-017,2025-12-27,2025-12-23,2225,Kerry,9190,1,4,production_delay,TMS
SHP-004547,SO-004547,SOL-004547-01,CUST-0028,PRD-051,2026-06-18,2026-06-12,16642,LocalTruck,3153,1,6,production_delay,TMS
SHP-004548,SO-004548,SOL-004548-01,CUST-0052,PRD-042,2026-03-28,2026-03-20,4686,DHL,4993,1,8,production_delay,TMS
SHP-004549,SO-004549,SOL-004549-01,CUST-0072,PRD-018,2025-09-24,2025-09-17,4999,Kerry,5382,1,7,logistics,TMS
SHP-004550,SO-004550,SOL-004550-01,CUST-0066,PRD-024,2026-07-03,2026-06-26,6100,Kerry,4771,1,7,material_shortage,TMS
SHP-004551,SO-004551,SOL-004551-01,CUST-0023,PRD-019,2026-05-30,2026-05-30,1280,OceanForwarder,2091,0,0,on_time,TMS
SHP-004552,SO-004552,SOL-004552-01,CUST-0118,PRD-080,2025-12-21,2025-12-18,5104,OceanForwarder,8222,1,3,production_delay,TMS
SHP-004553,SO-004553,SOL-004553-01,CUST-0070,PRD-003,2025-09-21,2025-09-23,1833,Kerry,2769,0,0,on_time,TMS
SHP-004554,SO-004554,SOL-004554-01,CUST-0113,PRD-037,2026-04-20,2026-04-17,1895,FedEx,3931,1,3,logistics,TMS
SHP-004555,SO-004555,SOL-004555-01,CUST-0098,PRD-027,2025-11-12,2025-11-12,6197,OceanForwarder,1232,0,0,on_time,TMS
SHP-004556,SO-004556,SOL-004556-01,CUST-0100,PRD-008,2025-12-11,2025-12-12,5819,FedEx,2812,0,0,on_time,TMS
SHP-004557,SO-004557,SOL-004557-01,CUST-0120,PRD-040,2025-12-04,2025-11-27,4292,Kerry,5959,1,7,production_delay,TMS
SHP-004558,SO-004558,SOL-004558-01,CUST-0004,PRD-027,2026-03-29,2026-03-24,5179,DHL,1010,1,5,logistics,TMS
SHP-004559,SO-004559,SOL-004559-01,CUST-0029,PRD-036,2025-10-22,2025-10-21,8985,FedEx,1619,1,1,material_shortage,TMS
SHP-004560,SO-004560,SOL-004560-01,CUST-0105,PRD-068,2026-04-11,2026-03-31,3895,OceanForwarder,1123,1,11,logistics,TMS
SHP-004561,SO-004561,SOL-004561-01,CUST-0015,PRD-045,2026-02-28,2026-02-22,972,OceanForwarder,680,1,6,logistics,TMS
SHP-004562,SO-004562,SOL-004562-01,CUST-0045,PRD-014,2025-10-24,2025-10-21,3233,FedEx,2199,1,3,logistics,TMS
SHP-004563,SO-004563,SOL-004563-01,CUST-0096,PRD-021,2025-11-29,2025-11-26,5455,LocalTruck,1480,1,3,material_shortage,TMS
SHP-004564,SO-004564,SOL-004564-01,CUST-0111,PRD-006,2026-04-29,2026-04-26,16929,FedEx,4389,1,3,quality_hold,TMS
SHP-004565,SO-004565,SOL-004565-01,CUST-0083,PRD-072,2026-06-06,2026-06-03,4017,OceanForwarder,8140,1,3,production_delay,TMS
SHP-004566,SO-004566,SOL-004566-01,CUST-0115,PRD-076,2025-09-30,2025-09-28,2041,OceanForwarder,3373,1,2,production_delay,TMS
SHP-004567,SO-004567,SOL-004567-01,CUST-0067,PRD-069,2026-05-13,2026-05-04,7182,FedEx,7105,1,9,production_delay,TMS
SHP-004568,SO-004568,SOL-004568-01,CUST-0029,PRD-065,2026-07-01,2026-06-26,3741,OceanForwarder,6095,1,5,production_delay,TMS
SHP-004569,SO-004569,SOL-004569-01,CUST-0093,PRD-038,2026-04-07,2026-04-07,2445,OceanForwarder,5327,0,0,on_time,TMS
SHP-004570,SO-004570,SOL-004570-01,CUST-0119,PRD-004,2026-02-23,2026-02-21,9604,DHL,274,1,2,material_shortage,TMS
SHP-004571,SO-004571,SOL-004571-01,CUST-0101,PRD-063,2025-08-26,2025-08-25,5731,FedEx,3635,1,1,logistics,TMS
SHP-004572,SO-004572,SOL-004572-01,CUST-0030,PRD-061,2026-04-22,2026-04-19,2273,DHL,4169,1,3,production_delay,TMS
SHP-004574,SO-004574,SOL-004574-01,CUST-0055,PRD-005,2025-11-16,2025-11-15,2511,FedEx,601,1,1,logistics,TMS
SHP-004575,SO-004575,SOL-004575-01,CUST-0038,PRD-011,2026-06-15,2026-06-14,5296,DHL,4901,1,1,production_delay,TMS
SHP-004576,SO-004576,SOL-004576-01,CUST-0022,PRD-002,2025-11-06,2025-11-02,1550,FedEx,908,1,4,production_delay,TMS
SHP-004577,SO-004577,SOL-004577-01,CUST-0026,PRD-069,2026-07-23,2026-07-12,7088,Kerry,223,1,11,production_delay,TMS
SHP-004578,SO-004578,SOL-004578-01,CUST-0116,PRD-028,2025-12-31,2025-12-26,4822,DHL,4602,1,5,production_delay,TMS
SHP-004579,SO-004579,SOL-004579-01,CUST-0059,PRD-042,2026-07-11,2026-07-12,2994,OceanForwarder,158,0,0,on_time,TMS
SHP-004580,SO-004580,SOL-004580-01,CUST-0034,PRD-059,2025-10-31,2025-10-30,4282,OceanForwarder,6630,1,1,material_shortage,TMS
SHP-004581,SO-004581,SOL-004581-01,CUST-0033,PRD-028,2025-11-13,2025-11-09,5846,LocalTruck,5078,1,4,production_delay,TMS
SHP-004582,SO-004582,SOL-004582-01,CUST-0083,PRD-062,2026-03-30,2026-03-27,5791,DHL,6026,1,3,production_delay,TMS
SHP-004583,SO-004583,SOL-004583-01,CUST-0081,PRD-065,2026-06-02,2026-05-27,2104,Kerry,8779,1,6,production_delay,TMS
SHP-004584,SO-004584,SOL-004584-01,CUST-0011,PRD-067,2026-03-04,2026-02-26,563,Kerry,3142,1,6,material_shortage,TMS
SHP-004585,SO-004585,SOL-004585-01,CUST-0052,PRD-011,2025-12-02,2025-11-27,9788,LocalTruck,8147,1,5,production_delay,TMS
SHP-004586,SO-004586,SOL-004586-01,CUST-0076,PRD-078,2025-10-25,2025-10-27,3724,LocalTruck,3420,0,0,on_time,TMS
SHP-004587,SO-004587,SOL-004587-01,CUST-0045,PRD-030,2025-10-07,2025-09-30,4356,LocalTruck,1113,1,7,quality_hold,TMS
SHP-004588,SO-004588,SOL-004588-01,CUST-0063,PRD-047,2025-11-27,2025-11-20,5882,FedEx,1629,1,7,production_delay,TMS
SHP-004589,SO-004589,SOL-004589-01,CUST-0029,PRD-012,2026-05-31,2026-05-30,3354,LocalTruck,4299,1,1,material_shortage,TMS
SHP-004590,SO-004590,SOL-004590-01,CUST-0098,PRD-045,2025-11-18,2025-11-15,2378,DHL,3622,1,3,material_shortage,TMS
SHP-004591,SO-004591,SOL-004591-01,CUST-0096,PRD-038,2026-02-03,2026-01-30,1568,Kerry,7884,1,4,production_delay,TMS
SHP-004592,SO-004592,SOL-004592-01,CUST-0090,PRD-057,2025-10-09,2025-10-04,2260,DHL,2416,1,5,production_delay,TMS
SHP-004593,SO-004593,SOL-004593-01,CUST-0046,PRD-044,2025-09-07,2025-08-28,5419,DHL,1778,1,10,quality_hold,TMS
SHP-004595,SO-004595,SOL-004595-01,CUST-0026,PRD-059,2026-04-02,2026-03-24,2020,LocalTruck,578,1,9,production_delay,TMS
SHP-004596,SO-004596,SOL-004596-01,CUST-0017,PRD-026,2025-09-15,2025-09-13,1481,Kerry,7647,1,2,logistics,TMS
SHP-004597,SO-004597,SOL-004597-01,CUST-0119,PRD-071,2025-10-20,2025-10-13,2355,Kerry,1485,1,7,production_delay,TMS
SHP-004598,SO-004598,SOL-004598-01,CUST-0015,PRD-014,2025-12-09,2025-12-05,1941,OceanForwarder,5276,1,4,logistics,TMS
SHP-004599,SO-004599,SOL-004599-01,CUST-0073,PRD-077,2025-09-20,2025-09-15,6992,LocalTruck,1787,1,5,material_shortage,TMS
SHP-004600,SO-004600,SOL-004600-01,CUST-0004,PRD-048,2026-06-04,2026-06-01,2228,DHL,5166,1,3,production_delay,TMS
SHP-004601,SO-004601,SOL-004601-01,CUST-0050,PRD-046,2025-10-23,2025-10-15,4230,LocalTruck,705,1,8,material_shortage,TMS
SHP-004602,SO-004602,SOL-004602-01,CUST-0046,PRD-075,2026-02-25,2026-02-24,1407,DHL,5939,1,1,material_shortage,TMS
SHP-004603,SO-004603,SOL-004603-01,CUST-0008,PRD-070,2026-05-13,2026-05-15,9895,OceanForwarder,1860,0,0,on_time,TMS
SHP-004604,SO-004604,SOL-004604-01,CUST-0026,PRD-009,2025-12-18,2025-12-11,1339,FedEx,2768,1,7,logistics,TMS
SHP-004605,SO-004605,SOL-004605-01,CUST-0008,PRD-029,2026-04-16,2026-04-11,3215,OceanForwarder,1973,1,5,production_delay,TMS
SHP-004606,SO-004606,SOL-004606-01,CUST-0042,PRD-029,2025-11-04,2025-11-02,3178,Kerry,909,1,2,material_shortage,TMS
SHP-004607,SO-004607,SOL-004607-01,CUST-0061,PRD-005,2025-12-06,2025-12-05,2856,DHL,6080,1,1,logistics,TMS
SHP-004608,SO-004608,SOL-004608-01,CUST-0076,PRD-049,2026-02-02,2026-01-21,12311,OceanForwarder,8864,1,12,material_shortage,TMS
SHP-004609,SO-004609,SOL-004609-01,CUST-0030,PRD-045,2026-07-17,2026-07-10,1163,FedEx,2921,1,7,logistics,TMS
SHP-004610,SO-004610,SOL-004610-01,CUST-0049,PRD-061,2025-09-18,2025-09-12,1331,Kerry,7388,1,6,production_delay,TMS
SHP-004611,SO-004611,SOL-004611-01,CUST-0029,PRD-075,2025-10-13,2025-10-10,3373,Kerry,3986,1,3,quality_hold,TMS
SHP-004612,SO-004612,SOL-004612-01,CUST-0114,PRD-002,2026-02-18,2026-02-14,8998,LocalTruck,1796,1,4,quality_hold,TMS
SHP-004613,SO-004613,SOL-004613-01,CUST-0059,PRD-056,2025-11-03,2025-11-01,2508,Kerry,1029,1,2,logistics,TMS
SHP-004614,SO-004614,SOL-004614-01,CUST-0082,PRD-025,2026-04-09,2026-04-05,9057,LocalTruck,3982,1,4,production_delay,TMS
SHP-004615,SO-004615,SOL-004615-01,CUST-0083,PRD-057,2026-03-12,2026-03-03,863,Kerry,5778,1,9,production_delay,TMS
SHP-004616,SO-004616,SOL-004616-01,CUST-0061,PRD-058,2026-04-28,2026-04-28,8015,FedEx,7458,0,0,on_time,TMS
SHP-004617,SO-004617,SOL-004617-01,CUST-0030,PRD-019,2026-05-07,2026-05-06,1764,DHL,1394,1,1,production_delay,TMS
SHP-004618,SO-004618,SOL-004618-01,CUST-0016,PRD-046,2026-06-22,2026-06-13,2932,LocalTruck,4788,1,9,material_shortage,TMS
SHP-004619,SO-004619,SOL-004619-01,CUST-0107,PRD-049,2026-06-15,2026-06-13,4679,OceanForwarder,1009,1,2,logistics,TMS
SHP-004620,SO-004620,SOL-004620-01,CUST-0080,PRD-003,2025-09-06,2025-09-04,3503,LocalTruck,1512,1,2,quality_hold,TMS
SHP-004621,SO-004621,SOL-004621-01,CUST-0049,PRD-017,2026-06-21,2026-06-14,3818,Kerry,151,1,7,logistics,TMS
SHP-004622,SO-004622,SOL-004622-01,CUST-0033,PRD-004,2026-04-10,2026-04-08,1106,LocalTruck,6220,1,2,logistics,TMS
SHP-004623,SO-004623,SOL-004623-01,CUST-0059,PRD-021,2025-09-02,2025-08-30,1601,Kerry,4850,1,3,logistics,TMS
SHP-004624,SO-004624,SOL-004624-01,CUST-0002,PRD-036,2025-09-27,2025-09-27,4875,FedEx,5437,0,0,on_time,TMS
SHP-004625,SO-004625,SOL-004625-01,CUST-0017,PRD-055,2025-08-28,2025-08-23,1288,FedEx,7218,1,5,logistics,TMS
SHP-004626,SO-004626,SOL-004626-01,CUST-0026,PRD-016,2026-05-09,2026-04-29,3492,LocalTruck,8816,1,10,production_delay,TMS
SHP-004627,SO-004627,SOL-004627-01,CUST-0100,PRD-076,2026-04-27,2026-04-24,3264,OceanForwarder,2862,1,3,production_delay,TMS
SHP-004628,SO-004628,SOL-004628-01,CUST-0105,PRD-023,2026-02-14,2026-02-09,2083,Kerry,1393,1,5,quality_hold,TMS
SHP-004629,SO-004629,SOL-004629-01,CUST-0008,PRD-026,2025-09-20,2025-09-20,2661,DHL,1372,0,0,on_time,TMS
SHP-004630,SO-004630,SOL-004630-01,CUST-0100,PRD-019,2026-05-17,2026-05-13,5064,FedEx,2969,1,4,production_delay,TMS
SHP-004631,SO-004631,SOL-004631-01,CUST-0102,PRD-071,2026-01-12,2026-01-11,5536,LocalTruck,2845,1,1,production_delay,TMS
SHP-004632,SO-004632,SOL-004632-01,CUST-0034,PRD-022,2026-04-05,2026-04-03,1491,FedEx,8723,1,2,production_delay,TMS
SHP-004633,SO-004633,SOL-004633-01,CUST-0042,PRD-032,2025-10-12,2025-10-13,9795,Kerry,7521,0,0,on_time,TMS
SHP-004634,SO-004634,SOL-004634-01,CUST-0107,PRD-036,2026-01-20,2026-01-15,4837,DHL,3975,1,5,production_delay,TMS
SHP-004635,SO-004635,SOL-004635-01,CUST-0068,PRD-061,2026-02-10,2026-02-04,4171,OceanForwarder,406,1,6,production_delay,TMS
SHP-004636,SO-004636,SOL-004636-01,CUST-0082,PRD-066,2026-04-14,2026-04-14,5632,LocalTruck,7446,0,0,on_time,TMS
SHP-004637,SO-004637,SOL-004637-01,CUST-0048,PRD-073,2026-01-01,2025-12-27,2384,LocalTruck,3421,1,5,logistics,TMS
SHP-004638,SO-004638,SOL-004638-01,CUST-0062,PRD-021,2026-02-24,2026-02-20,3779,DHL,3553,1,4,production_delay,TMS
SHP-004639,SO-004639,SOL-004639-01,CUST-0070,PRD-035,2026-06-03,2026-05-30,2646,Kerry,6136,1,4,production_delay,TMS
SHP-004640,SO-004640,SOL-004640-01,CUST-0016,PRD-050,2026-05-17,2026-05-09,1051,DHL,4681,1,8,production_delay,TMS
SHP-004641,SO-004641,SOL-004641-01,CUST-0006,PRD-005,2025-11-25,2025-11-26,2668,FedEx,7559,0,0,on_time,TMS
SHP-004642,SO-004642,SOL-004642-01,CUST-0082,PRD-046,2026-05-12,2026-05-07,2104,LocalTruck,8282,1,5,production_delay,TMS
SHP-004643,SO-004643,SOL-004643-01,CUST-0100,PRD-003,2025-11-20,2025-11-21,6896,DHL,8051,0,0,on_time,TMS
SHP-004644,SO-004644,SOL-004644-01,CUST-0007,PRD-011,2025-11-04,2025-11-02,2776,LocalTruck,7903,1,2,logistics,TMS
SHP-004645,SO-004645,SOL-004645-01,CUST-0068,PRD-024,2026-03-08,2026-03-07,9106,OceanForwarder,6360,1,1,quality_hold,TMS
SHP-004646,SO-004646,SOL-004646-01,CUST-0114,PRD-045,2026-01-17,2026-01-12,8503,FedEx,5960,1,5,material_shortage,TMS
SHP-004647,SO-004647,SOL-004647-01,CUST-0089,PRD-062,2026-02-05,2026-02-04,14426,FedEx,568,1,1,production_delay,TMS
SHP-004648,SO-004648,SOL-004648-01,CUST-0101,PRD-008,2026-05-31,2026-05-31,1286,Kerry,8380,0,0,on_time,TMS
SHP-004649,SO-004649,SOL-004649-01,CUST-0052,PRD-062,2025-10-31,2025-10-25,15570,FedEx,7058,1,6,material_shortage,TMS
SHP-004650,SO-004650,SOL-004650-01,CUST-0073,PRD-062,2025-10-15,2025-10-11,1133,OceanForwarder,7359,1,4,production_delay,TMS
SHP-004651,SO-004651,SOL-004651-01,CUST-0104,PRD-052,2025-09-25,2025-09-24,3153,OceanForwarder,1688,1,1,material_shortage,TMS
SHP-004652,SO-004652,SOL-004652-01,CUST-0049,PRD-023,2026-03-02,2026-03-02,5316,OceanForwarder,599,0,0,on_time,TMS
SHP-004653,SO-004653,SOL-004653-01,CUST-0038,PRD-042,2026-03-02,2026-02-27,6635,OceanForwarder,6757,1,3,material_shortage,TMS
SHP-004654,SO-004654,SOL-004654-01,CUST-0055,PRD-059,2026-06-06,2026-06-09,1977,DHL,3989,0,0,on_time,TMS
SHP-004655,SO-004655,SOL-004655-01,CUST-0115,PRD-003,2026-03-14,2026-03-17,1808,LocalTruck,6488,0,0,on_time,TMS
SHP-004656,SO-004656,SOL-004656-01,CUST-0011,PRD-005,2026-03-23,2026-03-16,5307,LocalTruck,4163,1,7,logistics,TMS
SHP-004657,SO-004657,SOL-004657-01,CUST-0048,PRD-043,2026-02-13,2026-02-12,3246,OceanForwarder,5502,1,1,logistics,TMS
SHP-004658,SO-004658,SOL-004658-01,CUST-0098,PRD-062,2026-04-27,2026-04-19,3743,FedEx,199,1,8,production_delay,TMS
SHP-004659,SO-004659,SOL-004659-01,CUST-0109,PRD-031,2025-11-22,2025-11-22,15604,Kerry,2181,0,0,on_time,TMS
SHP-004660,SO-004660,SOL-004660-01,CUST-0005,PRD-048,2026-07-03,2026-07-01,2728,DHL,3187,1,2,production_delay,TMS
SHP-004661,SO-004661,SOL-004661-01,CUST-0120,PRD-024,2025-09-18,2025-09-09,13378,DHL,4605,1,9,production_delay,TMS
SHP-004662,SO-004662,SOL-004662-01,CUST-0058,PRD-072,2026-07-13,2026-07-13,11706,LocalTruck,6695,0,0,on_time,TMS
SHP-004663,SO-004663,SOL-004663-01,CUST-0060,PRD-043,2025-12-13,2025-12-12,1055,Kerry,7649,1,1,logistics,TMS
SHP-004664,SO-004664,SOL-004664-01,CUST-0072,PRD-069,2025-08-29,2025-08-22,4825,LocalTruck,6593,1,7,production_delay,TMS
SHP-004665,SO-004665,SOL-004665-01,CUST-0080,PRD-055,2026-04-08,2026-04-03,5545,DHL,6556,1,5,material_shortage,TMS
SHP-004666,SO-004666,SOL-004666-01,CUST-0115,PRD-053,2025-12-27,2025-12-20,2336,LocalTruck,5819,1,7,material_shortage,TMS
SHP-004667,SO-004667,SOL-004667-01,CUST-0048,PRD-079,2026-04-07,2026-04-08,3491,Kerry,8342,0,0,on_time,TMS
SHP-004668,SO-004668,SOL-004668-01,CUST-0107,PRD-031,2026-02-08,2026-02-09,801,OceanForwarder,4687,0,0,on_time,TMS
SHP-004669,SO-004669,SOL-004669-01,CUST-0114,PRD-013,2026-03-03,2026-02-20,4573,DHL,6349,1,11,material_shortage,TMS
SHP-004670,SO-004670,SOL-004670-01,CUST-0028,PRD-013,2026-05-08,2026-05-07,4545,OceanForwarder,2320,1,1,material_shortage,TMS
SHP-004671,SO-004671,SOL-004671-01,CUST-0057,PRD-048,2026-03-21,2026-03-17,5874,OceanForwarder,2143,1,4,logistics,TMS
SHP-004672,SO-004672,SOL-004672-01,CUST-0036,PRD-009,2026-01-26,2026-01-25,4150,FedEx,3041,1,1,logistics,TMS
SHP-004673,SO-004673,SOL-004673-01,CUST-0104,PRD-049,2026-03-14,2026-03-07,3968,LocalTruck,8424,1,7,production_delay,TMS
SHP-004674,SO-004674,SOL-004674-01,CUST-0005,PRD-062,2025-10-10,2025-10-11,1156,DHL,6232,0,0,on_time,TMS
SHP-004675,SO-004675,SOL-004675-01,CUST-0075,PRD-030,2026-06-20,2026-06-15,8512,LocalTruck,4521,1,5,logistics,TMS
