run_id,work_order_id,plant_id,line_id,machine_id,product_id,feature_date,setup_minutes,speed_ratio,operator_experience_years,operator_fairness_group,product_complexity_score,supplier_quality_score,avg_temperature_24h,max_vibration_24h,line_utilization_rate,previous_defect_rate_7d,defect_rate,high_defect_risk,dominant_defect_code,split,monitoring_window
RUN-007634,WO-003817,P02,L03,MCH-018,PRD-053,2026-08-18,20.9,1.2355,3.3,G2_mid,5.67,83.29,53.678,3.241,0.693,0.0295,0.04,0,DIMENSION,validation,current_drifted
RUN-004711,WO-002356,P03,L05,MCH-030,PRD-006,2026-08-02,18.71,1.2601,18,G1_senior,7.66,87.17,53.118,3.306,1.017,0.0008,0.016,0,DIMENSION,train,current_drifted
RUN-003060,WO-001530,P01,L02,MCH-011,PRD-015,2026-08-13,30.81,1.0924,1.2,G3_junior,9.87,89.91,52.456,3.218,0.947,0.095,0.1,1,DIMENSION,train,current_drifted
RUN-005558,WO-002779,P01,L01,MCH-002,PRD-080,2026-08-03,33.99,1.1298,2.8,G3_junior,5.49,81.7,52.642,3.3,0.823,0.08,0.06,1,NONE,train,current_drifted
RUN-010733,WO-005367,P03,L06,MCH-032,PRD-073,2026-09-11,23.26,1.1207,3.3,G2_mid,3.46,87.28,57.763,2.923,1.088,0.0175,0.02,0,CONTAMINATION,test,current_drifted
RUN-002309,WO-001155,P02,L04,MCH-019,PRD-035,2026-08-29,18.32,1.2411,5.7,G2_mid,5.09,79.88,53.095,3.152,1.099,0.0342,0.016,0,CONTAMINATION,train,current_drifted
RUN-009511,WO-004756,P02,L03,MCH-017,PRD-050,2026-08-12,31.97,0.9279,6.1,G2_mid,6.39,86.12,52.546,3.134,1.089,0.0554,0.024,0,SURFACE_DENT,test,current_drifted
RUN-010401,WO-005201,P03,L05,MCH-028,PRD-006,2026-09-02,34.09,0.9224,12.8,G1_senior,8.76,88.34,57.53,3.717,0.974,0.0209,0.055,1,SOLDER_VOID,test,current_drifted
RUN-007873,WO-003937,P03,L06,MCH-031,PRD-013,2026-09-02,19.89,1.1454,2.9,G3_junior,6.2,94.94,61.206,5.492,0.853,0.044,0.016,0,SCRATCH,validation,current_drifted
RUN-009780,WO-004890,P02,L03,MCH-018,PRD-048,2026-08-16,28.43,1.2719,10.6,G1_senior,5.59,93.01,54.112,3.439,0.689,0.0046,0.01,0,SCRATCH,test,current_drifted
RUN-008377,WO-004189,P03,L05,MCH-028,PRD-050,2026-09-13,31.51,1.2425,7.0,G2_mid,5.65,86.52,55.221,4.062,1.071,0.0215,0.025,0,CONTAMINATION,validation,current_drifted
RUN-006028,WO-003014,P03,L05,MCH-027,PRD-050,2026-09-14,26.27,0.918,1.0,G3_junior,6.19,83.78,52.739,3.054,0.675,0.0451,0.06,1,SCRATCH,train,current_drifted
RUN-006746,WO-003373,P02,L03,MCH-018,PRD-024,2026-08-01,29.13,1.0198,1.4,G3_junior,7.7,83.62,52.002,2.989,0.863,0.0646,0.088,1,SOLDER_VOID,train,current_drifted
RUN-007511,WO-003756,P01,L02,MCH-007,PRD-005,2026-08-13,28.1,1.2212,7.0,G2_mid,5.54,82.87,46.509,3.007,0.969,0.0353,0.045,0,SURFACE_DENT,validation,current_drifted
RUN-000391,WO-000196,P02,L04,MCH-021,PRD-006,2026-08-23,18.0,1.2191,2.3,G3_junior,8.11,89.72,51.589,2.835,0.934,0.0955,0.06,1,NONE,train,current_drifted
RUN-006003,WO-003002,P01,L01,MCH-004,PRD-077,2026-08-14,21.21,1.0992,15.7,G1_senior,1.79,92.65,51.852,2.955,0.91,0,0.0,0,NONE,train,current_drifted
RUN-004986,WO-002493,P02,L03,MCH-015,PRD-075,2026-08-27,31.05,1.1039,7.1,G2_mid,6.9,93.93,51.179,3.158,1.02,0.0346,0.04,0,DIMENSION,train,current_drifted
RUN-000955,WO-000478,P03,L06,MCH-033,PRD-012,2026-08-20,13.24,0.9311,2.8,G3_junior,3.05,88.03,51.108,3.13,1.071,0,0.01,0,SOLDER_VOID,train,current_drifted
RUN-008219,WO-004110,P02,L03,MCH-015,PRD-023,2026-08-22,23.73,0.9553,1.8,G3_junior,5.28,84.92,49.905,3.385,0.904,0.0174,0.03,0,DIMENSION,validation,current_drifted
RUN-006273,WO-003137,P01,L02,MCH-008,PRD-004,2026-09-11,25.55,1.076,2.6,G3_junior,4.14,92.43,49.792,3.037,0.687,0.019,0.02,0,SOLDER_VOID,train,current_drifted
RUN-007510,WO-003755,P01,L01,MCH-001,PRD-037,2026-08-15,20.24,1.2434,0.2,G3_junior,5.05,86.79,62.783,7.266,0.976,0.0032,0.025,0,DIMENSION,validation,current_drifted
RUN-008236,WO-004118,P03,L05,MCH-028,PRD-077,2026-08-14,24.75,1.1844,11.2,G1_senior,2.77,95.77,54.964,3.245,1.089,0,0.0,0,NONE,validation,current_drifted
RUN-008223,WO-004112,P02,L03,MCH-013,PRD-023,2026-08-19,28.76,1.0358,2.0,G3_junior,6.41,82.22,52.489,5.947,1.075,0.0532,0.064,1,SCRATCH,validation,current_drifted
RUN-007822,WO-003911,P02,L04,MCH-024,PRD-031,2026-08-26,27.7,1.2515,2.8,G3_junior,7.94,95.1,51.434,3.023,1.088,0.056,0.06,1,SOLDER_VOID,validation,current_drifted
RUN-003564,WO-001782,P02,L04,MCH-021,PRD-052,2026-08-11,21.91,0.9208,7.6,G2_mid,7.52,77.0,45.57,6.459,0.652,0.1168,0.08,1,NONE,train,current_drifted
RUN-008158,WO-004079,P03,L05,MCH-025,PRD-008,2026-08-09,18.44,0.8734,2.2,G3_junior,3.74,80.13,63.208,6.089,0.758,0.0204,0.045,0,SURFACE_DENT,validation,current_drifted
RUN-004340,WO-002170,P03,L06,MCH-033,PRD-006,2026-08-28,29.67,1.0678,0.4,G3_junior,7.9,86.35,53.652,3.219,0.707,0.0732,0.06,1,CONTAMINATION,train,current_drifted
RUN-003777,WO-001889,P03,L05,MCH-028,PRD-070,2026-09-10,20.24,0.9204,1.2,G3_junior,4.73,85.36,50.754,3.264,0.98,0.019,0.024,0,CONTAMINATION,train,current_drifted
RUN-009458,WO-004729,P03,L06,MCH-033,PRD-006,2026-08-13,26.11,0.9948,7.1,G2_mid,8.48,89.59,49.22,3.117,0.686,0.0573,0.055,1,CONTAMINATION,test,current_drifted
RUN-004387,WO-002194,P01,L02,MCH-011,PRD-063,2026-09-04,22.21,0.879,2.3,G3_junior,6.49,83.19,54.113,3.175,0.858,0.0938,0.0625,1,NONE,train,current_drifted
RUN-003676,WO-001838,P03,L05,MCH-027,PRD-033,2026-08-14,17.35,1.3337,2.8,G3_junior,4.88,87.43,52.318,3.114,1.09,0.1018,0.0625,1,DIMENSION,train,current_drifted
RUN-000205,WO-000103,P03,L05,MCH-026,PRD-002,2026-09-09,33.18,0.9183,2.7,G3_junior,6.73,86.68,51.416,3.247,0.856,0.03,0.05,0,SOLDER_VOID,train,current_drifted
RUN-006922,WO-003461,P01,L02,MCH-010,PRD-017,2026-08-09,22.65,0.9702,8.9,G1_senior,5.25,94.65,52.816,2.865,0.971,0,0.0,0,NONE,train,current_drifted
RUN-009793,WO-004897,P03,L06,MCH-036,PRD-014,2026-08-04,21.16,1.1585,0.4,G3_junior,5.14,85.62,53.571,3.301,0.841,0.0952,0.056,1,SURFACE_DENT,test,current_drifted
RUN-006111,WO-003056,P01,L01,MCH-005,PRD-077,2026-08-22,30.84,1.0887,2.3,G3_junior,1.75,92.24,52.33,3.53,0.691,0.0086,0.03,0,MISSING_PART,train,current_drifted
RUN-003560,WO-001780,P02,L03,MCH-013,PRD-012,2026-08-30,23.01,1.1759,14.6,G1_senior,2.96,87.25,43.851,3.033,0.757,0,0.0,0,NONE,train,current_drifted
RUN-002994,WO-001497,P02,L03,MCH-014,PRD-057,2026-08-12,27.58,0.8852,2.0,G3_junior,6.07,85.8,53.277,2.955,0.653,0.0516,0.06,1,SCRATCH,train,current_drifted
RUN-006776,WO-003388,P01,L02,MCH-008,PRD-060,2026-08-04,32.65,0.9105,7.2,G2_mid,8.28,82.43,49.609,3.142,0.672,0.0537,0.05,0,CONTAMINATION,train,current_drifted
RUN-003976,WO-001988,P03,L05,MCH-027,PRD-071,2026-08-04,30.66,1.2078,2.1,G3_junior,6.76,82.93,49.89,3.285,0.919,0.1243,0.08,1,SCRATCH,train,current_drifted
RUN-009639,WO-004820,P03,L06,MCH-032,PRD-012,2026-08-19,21.32,1.1617,1.2,G3_junior,2.54,88.94,54.929,2.818,0.937,0.0043,0.03,0,SOLDER_VOID,test,current_drifted
RUN-009024,WO-004512,P03,L06,MCH-031,PRD-051,2026-08-22,29.8,1.0284,3.3,G2_mid,8.22,94.66,57.02,4.221,0.892,0.0271,0.03,0,SCRATCH,validation,current_drifted
RUN-005379,WO-002690,P01,L02,MCH-010,PRD-071,2026-09-08,28.84,1.2077,7.1,G2_mid,6.55,80.12,52.088,3.208,0.713,0.0734,0.065,1,SCRATCH,train,current_drifted
RUN-011331,WO-005666,P03,L05,MCH-026,PRD-079,2026-08-06,11.98,1.1906,1.0,G3_junior,4.02,68.63,54.739,3.565,0.815,0.0717,0.075,1,NONE,test,current_drifted
RUN-010524,WO-005262,P01,L01,MCH-006,PRD-028,2026-08-13,24.5,1.2484,2.8,G3_junior,6.71,91.62,50.605,2.842,1.007,0.0385,0.04,0,CONTAMINATION,test,current_drifted
RUN-002070,WO-001035,P01,L01,MCH-002,PRD-025,2026-08-12,23.3,1.0882,0.2,G3_junior,4.2,85.61,55.424,3.451,0.824,0.0117,0.02,0,DIMENSION,train,current_drifted
RUN-001214,WO-000607,P03,L06,MCH-031,PRD-073,2026-09-04,28.3,1.2122,1.0,G3_junior,4.97,81.53,64.916,6.058,0.836,0.0609,0.0375,0,SCRATCH,train,current_drifted
RUN-000454,WO-000227,P01,L02,MCH-012,PRD-066,2026-08-25,25.83,1.0183,0.2,G3_junior,7.65,87.47,56.881,3.645,0.694,0.0972,0.08,1,SCRATCH,train,current_drifted
RUN-002280,WO-001140,P03,L05,MCH-025,PRD-015,2026-09-04,25.38,1.1887,2.8,G3_junior,9.23,88.86,52.116,3.47,0.819,0.0415,0.06,1,MISSING_PART,train,current_drifted
RUN-005299,WO-002650,P03,L06,MCH-034,PRD-040,2026-09-08,29.14,0.9557,5.7,G2_mid,8.97,80.48,49.452,3.373,0.711,0.0888,0.1125,1,SURFACE_DENT,train,current_drifted
RUN-004355,WO-002178,P01,L02,MCH-009,PRD-051,2026-08-03,27.69,1.0737,2.8,G3_junior,8.49,92.34,53.687,3.212,0.961,0,0.02,0,MISSING_PART,train,current_drifted
RUN-004462,WO-002231,P03,L06,MCH-036,PRD-012,2026-08-12,11.36,1.201,2.8,G3_junior,2.21,90.73,49.743,3.545,0.839,0.0155,0.032,0,SCRATCH,train,current_drifted
RUN-009019,WO-004510,P03,L06,MCH-033,PRD-061,2026-09-10,24.04,1.1577,10.6,G1_senior,5.14,76.08,53.902,3.798,0.621,0,0.04,0,DIMENSION,validation,current_drifted
RUN-008092,WO-004046,P03,L06,MCH-031,PRD-080,2026-08-22,15.67,0.9806,11.8,G1_senior,5.89,78.56,54.814,3.672,0.62,0.0179,0.04,0,MISSING_PART,validation,current_drifted
RUN-000415,WO-000208,P01,L02,MCH-007,PRD-029,2026-08-04,30.16,0.948,0.7,G3_junior,7.12,81.03,55.007,5.924,0.925,0.038,0.056,1,SOLDER_VOID,train,current_drifted
RUN-008300,WO-004150,P02,L04,MCH-024,PRD-024,2026-08-16,20.87,1.2049,4.7,G2_mid,7.98,84.18,50.634,2.968,0.998,0.1093,0.095,1,CONTAMINATION,validation,current_drifted
RUN-008671,WO-004336,P01,L01,MCH-002,PRD-078,2026-08-29,41.61,1.2021,2.8,G3_junior,4.92,84.37,56.273,3.56,0.981,0.0582,0.048,0,SURFACE_DENT,validation,current_drifted
RUN-004842,WO-002421,P02,L03,MCH-015,PRD-069,2026-09-06,33.98,0.8604,1.8,G3_junior,11.34,86.81,50.049,3.346,0.921,0.1348,0.12,1,SOLDER_VOID,train,current_drifted
RUN-004723,WO-002362,P01,L01,MCH-006,PRD-013,2026-08-09,25.97,0.8987,2.3,G3_junior,6.22,89.99,50.119,2.911,0.658,0.0467,0.03,0,DIMENSION,train,current_drifted
RUN-009283,WO-004642,P01,L01,MCH-006,PRD-016,2026-09-12,21.86,0.9262,7.2,G2_mid,5.89,83.88,50.149,3.113,0.866,0.044,0.0125,0,CONTAMINATION,test,current_drifted
RUN-009315,WO-004658,P03,L06,MCH-035,PRD-058,2026-08-02,30.02,1.117,2.3,G3_junior,9.57,67.83,50.368,2.969,0.897,0.1077,0.12,1,SURFACE_DENT,test,current_drifted
RUN-005338,WO-002669,P01,L01,MCH-002,PRD-025,2026-08-31,20.07,1.0191,1.0,G3_junior,4.85,82.58,52.777,3.447,0.911,0.0588,0.025,0,SURFACE_DENT,train,current_drifted
RUN-005435,WO-002718,P03,L05,MCH-025,PRD-063,2026-08-27,16.86,1.2771,3.4,G2_mid,7.26,82.26,55.94,3.157,0.744,0.0697,0.048,0,SCRATCH,train,current_drifted
RUN-005236,WO-002618,P01,L01,MCH-001,PRD-061,2026-09-14,19.43,1.0,6.1,G2_mid,4.92,73.72,54.979,3.375,0.772,0.0621,0.05,0,CONTAMINATION,train,current_drifted
RUN-005092,WO-002546,P03,L05,MCH-026,PRD-075,2026-09-12,36.66,1.2556,6.1,G2_mid,7.58,95.07,49.286,3.64,0.668,0.0359,0.048,0,CONTAMINATION,train,current_drifted
RUN-003085,WO-001543,P01,L01,MCH-004,PRD-077,2026-08-20,20.99,1.2702,1.4,G3_junior,2.8,95.7,52.507,3.296,0.662,0.041,0.02,0,DIMENSION,train,current_drifted
RUN-008965,WO-004483,P02,L03,MCH-017,PRD-050,2026-09-13,17.95,1.166,3.4,G2_mid,6.92,88.43,51.894,3.266,0.799,0.0832,0.06,1,SOLDER_VOID,validation,current_drifted
RUN-005962,WO-002981,P01,L01,MCH-002,PRD-032,2026-08-24,22.49,0.9233,1.4,G3_junior,6.34,94.21,47.662,3.269,0.735,0,0.03,0,MISSING_PART,train,current_drifted
RUN-003893,WO-001947,P02,L03,MCH-013,PRD-069,2026-09-05,34.19,1.2898,3.4,G2_mid,10.72,84.9,62.1,9.544,0.951,0.0808,0.11,1,CONTAMINATION,train,current_drifted
RUN-005678,WO-002839,P02,L03,MCH-018,PRD-070,2026-08-16,24.42,1.235,10.6,G1_senior,4.83,82.41,55.173,3.199,1.064,0.0361,0.04,0,MISSING_PART,train,current_drifted
RUN-005492,WO-002746,P01,L02,MCH-009,PRD-011,2026-09-10,27.88,1.1815,7.6,G2_mid,2.82,66.54,53.495,3.035,0.9,0,0.025,0,MISSING_PART,train,current_drifted
RUN-004490,WO-002245,P03,L05,MCH-028,PRD-039,2026-08-12,13.13,1.0027,5.7,G2_mid,5.96,94.0,54.332,3.198,0.719,0.0024,0.032,0,SOLDER_VOID,train,current_drifted
RUN-011321,WO-005661,P02,L04,MCH-019,PRD-048,2026-08-29,22.75,1.0876,3.2,G2_mid,5.95,94.33,55.194,2.987,0.731,0,0.02,0,CONTAMINATION,test,current_drifted
RUN-003696,WO-001848,P01,L02,MCH-010,PRD-012,2026-09-12,21.34,1.0616,2.8,G3_junior,2.28,86.99,56.443,3.589,0.747,0.0062,0.01,0,MISSING_PART,train,current_drifted
RUN-008436,WO-004218,P02,L03,MCH-016,PRD-063,2026-09-09,20.01,1.0505,0.6,G3_junior,7.05,84.22,54.677,3.126,0.782,0.0707,0.0625,1,SURFACE_DENT,validation,current_drifted
RUN-009504,WO-004752,P01,L01,MCH-002,PRD-068,2026-09-07,19.29,1.1296,0.2,G3_junior,2.52,66.64,53.247,2.995,0.792,0.0771,0.04,0,SCRATCH,test,current_drifted
RUN-010565,WO-005283,P02,L03,MCH-014,PRD-023,2026-08-04,26.91,1.1968,9.4,G1_senior,5.3,80.51,52.313,3.198,0.643,0.0507,0.03,0,SOLDER_VOID,test,current_drifted
RUN-005594,WO-002797,P01,L01,MCH-003,PRD-020,2026-09-14,27.53,1.1492,11.5,G1_senior,9.05,79.41,55.884,3.385,0.901,0.0873,0.065,1,CONTAMINATION,train,current_drifted
RUN-010356,WO-005178,P01,L02,MCH-010,PRD-053,2026-08-25,23.68,1.1015,6.5,G2_mid,6.17,84.3,48.109,3.169,0.872,0.0228,0.0375,0,CONTAMINATION,test,current_drifted
RUN-004927,WO-002464,P03,L05,MCH-025,PRD-031,2026-09-12,23.78,0.992,0.4,G3_junior,8.5,94.69,54.376,3.253,0.987,0.0786,0.064,1,CONTAMINATION,train,current_drifted
RUN-003694,WO-001847,P01,L02,MCH-010,PRD-001,2026-09-10,31.92,1.1912,11.8,G1_senior,9.22,84.31,56.443,3.589,0.855,0.0168,0.056,1,SCRATCH,train,current_drifted
RUN-009492,WO-004746,P02,L04,MCH-020,PRD-066,2026-09-08,23.4,1.2945,1.7,G3_junior,7.62,86.87,46.961,2.572,0.796,0.0656,0.105,1,CONTAMINATION,test,current_drifted
RUN-000701,WO-000351,P01,L02,MCH-009,PRD-008,2026-08-03,18.85,1.221,1.6,G3_junior,3.6,81.99,47.684,3.019,0.701,0.0495,0.045,0,SURFACE_DENT,train,current_drifted
RUN-001847,WO-000924,P03,L06,MCH-035,PRD-064,2026-08-22,9.4,1.2773,0.6,G3_junior,6.25,85.88,47.368,2.943,1.093,0.0303,0.0375,0,CONTAMINATION,train,current_drifted
RUN-006318,WO-003159,P02,L03,MCH-013,PRD-075,2026-08-06,37.15,1.0579,2.0,G3_junior,7.06,94.99,52.08,3.292,0.809,0.0709,0.04,0,SCRATCH,train,current_drifted
RUN-003754,WO-001877,P03,L06,MCH-035,PRD-034,2026-08-03,15.81,1.332,2.8,G3_junior,3.44,94.73,53.28,3.016,1.015,0,0.0,0,NONE,train,current_drifted
RUN-005588,WO-002794,P03,L06,MCH-033,PRD-064,2026-09-02,22.47,1.3259,7.0,G2_mid,6.41,87.11,54.331,3.121,0.759,0.0242,0.04,0,CONTAMINATION,train,current_drifted
RUN-005960,WO-002980,P03,L06,MCH-031,PRD-015,2026-09-14,35.16,1.2484,11.8,G1_senior,9.58,87.19,55.162,3.718,0.845,0.0223,0.06,1,SOLDER_VOID,train,current_drifted
RUN-003548,WO-001774,P01,L01,MCH-002,PRD-052,2026-08-05,23.91,1.0924,2.6,G3_junior,8.54,80.99,53.455,3.348,1.061,0.0921,0.096,1,DIMENSION,train,current_drifted
RUN-010876,WO-005438,P03,L06,MCH-036,PRD-062,2026-08-09,10.96,1.3244,0.8,G3_junior,6.8,68.86,53.198,3.286,1.08,0.0859,0.115,1,CONTAMINATION,test,current_drifted
RUN-010486,WO-005243,P01,L01,MCH-004,PRD-016,2026-08-09,27.71,0.9246,14.6,G1_senior,4.54,85.06,50.898,2.871,1.088,0.0136,0.04,0,SURFACE_DENT,test,current_drifted
RUN-006451,WO-003226,P01,L02,MCH-007,PRD-069,2026-09-10,26.78,1.192,0.2,G3_junior,11.48,85.83,53.51,3.32,0.719,0.109,0.12,1,SCRATCH,train,current_drifted
RUN-008633,WO-004317,P01,L01,MCH-002,PRD-059,2026-08-28,30.04,1.0881,1.0,G3_junior,6.38,86.66,52.133,2.904,0.673,0.0582,0.06,1,SURFACE_DENT,validation,current_drifted
RUN-005175,WO-002588,P02,L03,MCH-015,PRD-053,2026-09-06,24.11,1.328,0.2,G3_junior,6.46,85.78,54.449,3.116,0.862,0.0453,0.06,1,CONTAMINATION,train,current_drifted
RUN-004410,WO-002205,P03,L05,MCH-027,PRD-031,2026-08-18,34.04,0.9235,2.9,G3_junior,7.56,91.58,66.245,6.554,0.961,0.0566,0.04,0,SURFACE_DENT,train,current_drifted
RUN-007875,WO-003938,P01,L01,MCH-006,PRD-061,2026-08-01,30.74,1.1237,0.8,G3_junior,4.95,73.7,52.396,2.734,1.047,0.1058,0.08,1,MISSING_PART,validation,current_drifted
RUN-005427,WO-002714,P02,L04,MCH-024,PRD-078,2026-09-03,15.5,1.2269,0.2,G3_junior,5.07,84.14,50.073,3.296,0.992,0.0389,0.0625,1,MISSING_PART,train,current_drifted
RUN-000635,WO-000318,P01,L02,MCH-012,PRD-004,2026-08-04,19.41,0.9141,1.0,G3_junior,5.17,92.8,55.966,3.666,0.919,0.0585,0.008,0,SURFACE_DENT,train,current_drifted
RUN-006421,WO-003211,P03,L05,MCH-027,PRD-015,2026-08-26,28.33,1.1314,6.1,G2_mid,9.24,90.25,48.89,2.829,0.928,0.0323,0.064,1,DIMENSION,train,current_drifted
RUN-010039,WO-005020,P01,L01,MCH-006,PRD-074,2026-09-08,25.77,0.923,14.6,G1_senior,6.4,95.04,52.822,3.102,0.744,0.0102,0.02,0,CONTAMINATION,test,current_drifted
RUN-002623,WO-001312,P01,L01,MCH-004,PRD-023,2026-08-26,22.13,0.9068,1.7,G3_junior,5.92,82.5,47.498,3.166,0.759,0.0429,0.02,0,SOLDER_VOID,train,current_drifted
RUN-009907,WO-004954,P01,L01,MCH-006,PRD-001,2026-08-19,35.53,0.9667,7.1,G2_mid,8.66,84.8,48.35,2.787,0.977,0.0571,0.055,1,SURFACE_DENT,test,current_drifted
RUN-002277,WO-001139,P02,L04,MCH-022,PRD-010,2026-09-12,27.75,1.2733,12.8,G1_senior,7.46,91.7,45.448,3.06,0.798,0.0539,0.03,0,DIMENSION,train,current_drifted
RUN-007691,WO-003846,P03,L06,MCH-033,PRD-037,2026-09-05,26.72,1.186,11.2,G1_senior,4.88,85.84,56.018,3.32,0.949,0.0083,0.02,0,MISSING_PART,validation,current_drifted
RUN-001968,WO-000984,P01,L02,MCH-008,PRD-024,2026-08-26,31.22,0.9099,0.6,G3_junior,8.8,80.08,48.483,2.773,1.037,0.0397,0.07,1,NONE,train,current_drifted
RUN-009997,WO-004999,P03,L06,MCH-033,PRD-067,2026-08-03,10.93,1.1156,4.7,G2_mid,4.62,65.88,53.855,3.184,0.835,0.0922,0.07,1,SOLDER_VOID,test,current_drifted
RUN-004037,WO-002019,P02,L03,MCH-017,PRD-019,2026-09-01,28.4,0.9783,0.7,G3_junior,8.2,69.04,63.365,5.856,0.956,0.0817,0.128,1,NONE,train,current_drifted
RUN-002790,WO-001395,P02,L04,MCH-023,PRD-036,2026-08-12,25.46,0.9084,7.6,G2_mid,5.23,81.44,51.94,2.676,0.807,0.0021,0.04,0,SURFACE_DENT,train,current_drifted
RUN-000463,WO-000232,P02,L04,MCH-020,PRD-010,2026-08-06,35.0,1.2589,0.2,G3_junior,7.45,92.9,52.96,2.953,0.965,0.0733,0.04,0,MISSING_PART,train,current_drifted
RUN-007652,WO-003826,P03,L06,MCH-031,PRD-017,2026-08-18,13.87,1.1534,1.2,G3_junior,5.69,95.59,58.244,3.247,0.834,0.012,0.0,0,NONE,validation,current_drifted
RUN-005073,WO-002537,P03,L06,MCH-032,PRD-006,2026-08-28,24.48,1.2486,3.0,G3_junior,8.77,91.38,54.474,8.985,0.942,0.073,0.075,1,NONE,train,current_drifted
RUN-010642,WO-005321,P01,L02,MCH-007,PRD-011,2026-08-25,21.28,0.8855,1.2,G3_junior,1.92,70.11,54.271,3.204,1.095,0.0189,0.024,0,DIMENSION,test,current_drifted
RUN-007302,WO-003651,P01,L01,MCH-002,PRD-059,2026-08-12,24.67,1.0701,18,G1_senior,6.12,84.44,49.889,3.519,0.907,0.0177,0.03,0,DIMENSION,train,current_drifted
RUN-007891,WO-003946,P02,L03,MCH-014,PRD-023,2026-08-21,15.73,1.142,2.9,G3_junior,5.89,84.3,53.666,3.773,0.747,0.0224,0.02,0,CONTAMINATION,validation,current_drifted
RUN-010495,WO-005248,P02,L03,MCH-013,PRD-066,2026-08-13,9.66,1.1498,9.4,G1_senior,8.23,86.31,70.645,7.85,0.653,0.0672,0.048,0,SOLDER_VOID,test,current_drifted
RUN-003975,WO-001988,P03,L05,MCH-029,PRD-071,2026-09-08,28.0,1.0049,11.2,G1_senior,7.79,80.6,55.76,3.364,0.624,0.0231,0.025,0,DIMENSION,train,current_drifted
RUN-009442,WO-004721,P02,L03,MCH-015,PRD-048,2026-09-14,36.36,0.9146,2.6,G3_junior,5.59,96.03,50.341,3.0,0.645,0.0446,0.016,0,CONTAMINATION,test,current_drifted
RUN-007447,WO-003724,P01,L02,MCH-010,PRD-079,2026-08-23,27.05,1.3024,7.6,G2_mid,3.82,68.62,52.989,3.476,1.093,0.0338,0.04,0,SOLDER_VOID,validation,current_drifted
RUN-008946,WO-004473,P03,L05,MCH-030,PRD-077,2026-09-02,11.89,1.0738,1.4,G3_junior,2.81,95.4,51.319,3.558,0.859,0,0.0,0,NONE,validation,current_drifted
RUN-003613,WO-001807,P03,L06,MCH-034,PRD-012,2026-08-07,34.13,1.2765,5.8,G2_mid,3.48,87.17,51.304,3.534,0.95,0.0068,0.02,0,CONTAMINATION,train,current_drifted
RUN-006954,WO-003477,P01,L01,MCH-003,PRD-031,2026-09-06,30.87,1.2269,8.2,G1_senior,8.57,91.34,53.934,3.337,1.006,0.0244,0.015,0,SURFACE_DENT,train,current_drifted
RUN-010142,WO-005071,P02,L04,MCH-023,PRD-017,2026-08-02,28.14,1.16,2.8,G3_junior,4.9,90.5,46.676,2.422,0.914,0.0315,0.02,0,NONE,test,current_drifted
RUN-006836,WO-003418,P03,L06,MCH-034,PRD-062,2026-08-20,28.5,1.0762,3.1,G2_mid,8.22,69.62,49.947,3.096,1.039,0.1091,0.1,1,SURFACE_DENT,train,current_drifted
RUN-009440,WO-004720,P02,L03,MCH-016,PRD-066,2026-08-15,22.79,0.9618,4.8,G2_mid,8.5,84.36,53.454,3.633,0.68,0.0335,0.04,1,SOLDER_VOID,test,current_drifted
RUN-002521,WO-001261,P01,L02,MCH-009,PRD-030,2026-08-19,25.24,0.8791,2.8,G3_junior,4.45,76.66,52.715,3.348,0.688,0.0597,0.045,0,DIMENSION,train,current_drifted
RUN-003744,WO-001872,P02,L04,MCH-022,PRD-079,2026-08-14,29.49,1.2389,1.2,G3_junior,4.32,68.85,53.205,3.011,1.074,0.0659,0.072,1,SCRATCH,train,current_drifted
RUN-007801,WO-003901,P03,L06,MCH-035,PRD-073,2026-09-14,19.95,1.2647,3.3,G2_mid,4.17,82.18,50.738,3.917,1.026,0,0.015,0,NONE,validation,current_drifted
RUN-008476,WO-004238,P02,L03,MCH-013,PRD-023,2026-08-11,23.28,1.1424,2.0,G3_junior,6.58,84.97,54.806,3.17,0.829,0.0189,0.02,0,SURFACE_DENT,validation,current_drifted
RUN-001495,WO-000748,P03,L05,MCH-025,PRD-062,2026-08-30,20.81,1.0577,0.2,G3_junior,7.89,69.96,54.74,3.817,0.733,0.1209,0.128,1,MISSING_PART,train,current_drifted
RUN-005238,WO-002619,P01,L02,MCH-007,PRD-002,2026-08-26,28.09,1.0677,0,G0_unknown,6.87,83.9,54.705,3.494,1.03,0.042,0.04,0,DIMENSION,train,current_drifted
RUN-001323,WO-000662,P03,L06,MCH-036,PRD-035,2026-08-29,29.4,1.2622,3.4,G2_mid,4.59,83.52,52.161,3.862,0.707,0.024,0.02,0,SOLDER_VOID,train,current_drifted
RUN-009928,WO-004964,P02,L04,MCH-023,PRD-040,2026-08-12,27.6,1.1298,1.3,G3_junior,8.91,76.89,46.045,3.079,0.813,0.0987,0.1,1,CONTAMINATION,test,current_drifted
RUN-006740,WO-003370,P01,L02,MCH-012,PRD-005,2026-08-21,28.4,1.0033,10.6,G1_senior,6.59,82.11,56.771,3.56,0.984,0.0348,0.025,0,SCRATCH,train,current_drifted
RUN-007190,WO-003595,P02,L03,MCH-018,PRD-019,2026-08-25,30.07,1.1135,2.0,G3_junior,8.12,66.13,50.068,3.279,1.079,0.1057,0.104,1,SCRATCH,train,current_drifted
